"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.776851250E-1,-3.427123260E0,-3.621269531E0,-4.755161591E0
6.876471250E-1,-3.325783997E0,-2.719394989E0,-4.221221924E0
6.976091250E-1,-3.120560760E0,-1.935026093E0,-4.500990143E0
7.075711250E-1,-2.759661255E0,-1.206191711E0,-6.569089508E0
7.175331250E-1,-1.477876740E0,-5.719606018E-1,-7.386539612E0
7.274951250E-1,-3.597019958E-1,-6.611750793E-1,-4.600533142E0
7.374571250E-1,1.631607056E-2,-1.253643036E0,-7.978408813E-1
7.474181250E-1,2.812651062E-1,-1.497635651E0,8.813671875E-1
7.573801250E-1,7.147636414E-1,-1.465003510E0,9.315129089E-1
7.673421250E-1,1.234333191E0,-1.513053589E0,-7.728428650E-1
7.773041250E-1,1.610051880E0,-2.061513062E0,-2.167492676E0
7.872661250E-1,5.644761658E-1,-3.889062653E0,-2.583028564E0
7.972281250E-1,-1.622176666E0,-6.951843567E0,-2.271376648E0
8.071901250E-1,-4.014352112E0,-1.105301514E1,-1.068029022E0
8.171521250E-1,-6.361620941E0,-1.602477631E1,-2.164498901E-1
8.271141250E-1,-8.177943878E0,-2.010618896E1,-1.050964508E0
8.370761250E-1,-7.926915894E0,-2.214569778E1,-2.651286621E0
8.470381250E-1,-5.362748108E0,-2.254895920E1,-3.798201599E0
8.570001250E-1,-2.385289764E0,-2.134396500E1,-4.794380035E0
8.669621250E-1,-1.710642700E0,-2.012939072E1,-5.515729980E0
8.769241250E-1,-2.439626770E0,-1.913515823E1,-6.154751129E0
8.868861250E-1,-3.351380768E0,-1.885299500E1,-6.599626007E0
8.968481250E-1,-4.072431335E0,-1.792252991E1,-5.566624146E0
9.068101250E-1,-3.892505493E0,-1.693188995E1,-3.386707306E0
9.167721250E-1,-4.420307922E0,-1.492216919E1,-3.743265839E0
9.267341250E-1,-5.074148254E0,-1.321781342E1,-5.228028259E0
9.366961250E-1,-6.306535492E0,-1.278177017E1,-5.805377655E0
9.466581250E-1,-7.293732605E0,-1.316617081E1,-5.269641724E0
9.566201250E-1,-7.689659271E0,-1.299208282E1,-5.431305542E0
9.665821250E-1,-8.339757385E0,-1.249975662E1,-4.547543335E0
9.765441250E-1,-7.515571289E0,-1.134131561E1,-3.903732147E0
9.865061250E-1,-4.873415680E0,-9.204958191E0,-3.944597168E0
9.964681250E-1,-2.756817169E0,-6.856042786E0,-3.569626923E0
1.006430125E0,-1.185983734E0,-5.377716980E0,-3.292702789E0
1.016392125E0,-3.921844482E-1,-4.289779358E0,-3.295696564E0
1.026354125E0,9.834548950E-2,-3.245101776E0,-3.501518555E0
1.036315125E0,4.052073669E-1,-2.224973145E0,-3.190016327E0
1.046277125E0,5.873785400E-1,-1.311722260E0,-2.845432892E0
1.056239125E0,4.183799744E-1,-7.084767151E-1,-2.685415649E0
1.066201125E0,-1.538800049E-1,-3.751199341E-1,-2.356399841E0
1.076163125E0,-6.012995911E-1,-2.215393066E-1,-1.631457367E0
1.086125125E0,-8.181985474E-1,-1.763333130E-1,-3.224295044E-1
1.096087125E0,-9.488768005E-1,-7.122189331E-1,1.500180359E0
1.106049125E0,-1.053658905E0,-1.802401886E0,3.149151306E0
1.116011125E0,-9.068142700E-1,-3.070714417E0,4.360432434E0
1.125973125E0,-5.165757751E-1,-3.755390625E0,4.277654572E0
1.135935125E0,-6.791377258E-1,-3.875291290E0,2.960244141E0
1.145897125E0,-2.268083496E0,-3.829486542E0,-3.136427765E0
1.155859125E0,-4.612208862E0,-4.228257294E0,-1.252206024E1
1.165821125E0,-1.294957123E0,-4.742138672E0,-7.102131042E0
1.175783125E0,2.965034180E0,-4.919070740E0,5.716612244E-1
1.185745125E0,4.050726471E0,-5.722899170E0,2.089355164E0
1.195707125E0,5.712570648E0,-8.029602356E0,-4.182003479E0
1.205669125E0,7.036118317E0,-1.274943741E1,-1.383378250E1
1.215631125E0,2.744692383E0,-1.607911331E1,5.373825073E-1
1.225593125E0,-1.660347290E0,-1.662412994E1,1.055679703E1
1.235555125E0,-3.978426819E0,-1.740056534E1,7.420818329E0
1.245517125E0,-5.275479584E0,-1.854119339E1,4.945565643E0
1.255479125E0,-6.469696198E0,-1.862022903E1,3.096610565E0
1.265441125E0,-6.006708984E0,-1.702559509E1,2.226320343E0
1.275403125E0,-4.550686798E0,-1.456755661E1,3.603007507E-1
1.285365125E0,-4.396956482E0,-1.276530441E1,-3.898493042E0
1.295327125E0,-5.236410828E0,-1.277772858E1,-3.554658051E0
1.305289125E0,-6.030359802E0,-1.450723206E1,1.575324097E0
1.315251125E0,-6.106251984E0,-1.597717529E1,2.453248444E0
1.325213125E0,-4.167932739E0,-1.669418427E1,-1.424737244E0
1.335175125E0,-2.986439667E0,-1.752076538E1,-7.906707916E0
1.345137125E0,-5.166805573E0,-1.878024628E1,-8.054600372E0
1.355099125E0,-5.698948975E0,-1.803374863E1,-6.614295502E0
1.365060125E0,-6.639592896E0,-1.639450745E1,-3.354673920E0
1.375022125E0,-7.242838440E0,-1.539054520E1,-4.164040833E0
1.384984125E0,-7.328161011E0,-1.422521851E1,-5.990841980E0
1.394946125E0,-7.007827148E0,-1.158111694E1,-5.580545197E0
1.404908125E0,-6.317013702E0,-8.261470184E0,-5.988297272E0
1.414870125E0,-5.307962036E0,-5.516179047E0,-7.179819489E0
1.424832125E0,-4.535418549E0,-3.623365173E0,-5.885610809E0
1.434794125E0,-4.354594574E0,-2.135758667E0,-3.278182983E0
1.444756125E0,-4.010609894E0,-1.035696259E0,-2.311193848E0
1.454718125E0,-2.891686707E0,-5.559439087E-1,-3.368295593E0
1.464680125E0,-2.386038208E0,1.432521057E-1,-6.997798004E0
1.474642125E0,-2.564616852E0,7.042854309E-1,-8.641829224E0
1.484604125E0,-1.877994690E0,4.164340210E-1,-5.050647125E0
1.494566125E0,-1.024469604E0,1.109193420E-1,-1.658101959E0
1.504528125E0,-1.553768921E0,2.137554932E-1,-7.798782349E-1
1.514490125E0,-1.399290161E0,6.484515381E-1,-3.948788452E-1
1.524452125E0,4.742138672E-1,6.153703308E-1,-8.776249695E-1
1.534414125E0,1.113684082E0,-8.610095215E-1,-2.371668091E0
1.544376125E0,5.170248413E-1,-2.495460663E0,-2.855611725E0
1.554338125E0,1.242416382E-2,-4.245471497E0,-3.197800140E0
1.564300125E0,-1.161285095E0,-6.164181519E0,-2.063009949E0
1.574262125E0,-3.010988617E0,-8.019573212E0,6.670129395E-1
1.584224125E0,-5.237009583E0,-1.104508163E1,1.545985107E0
1.594186125E0,-8.508007507E0,-1.658057053E1,-5.590873718E-1
1.604148125E0,-1.106469086E1,-2.166459824E1,-3.665128326E0
1.614110125E0,-9.671388245E0,-2.377610733E1,-5.961053925E0
1.624072125E0,-6.389163666E0,-2.416499863E1,-6.928941193E0
1.634034125E0,-5.149441681E0,-2.335428452E1,-7.209607544E0
1.643996125E0,-3.262765045E0,-2.172282715E1,-6.418352966E0
1.653958125E0,-1.943857727E0,-2.054537567E1,-5.597909088E0
1.663920125E0,-1.264869690E0,-1.858086090E1,-4.874613190E0
1.673882125E0,-1.846110992E0,-1.687381073E1,-1.939516754E0
1.683843125E0,-4.136198730E0,-1.544847473E1,2.630030823E0
1.693805125E0,-6.617888031E0,-1.285436920E1,3.802093506E-1
1.703767125E0,-7.704927521E0,-1.164802780E1,-2.972368927E0
1.713729125E0,-8.357570343E0,-1.174023605E1,-4.001927948E0
1.723691125E0,-8.516689453E0,-1.200967575E1,-4.298012238E0
1.733653125E0,-7.479196930E0,-1.136511612E1,-5.037474518E0
1.743615125E0,-5.288652191E0,-8.837622070E0,-5.267546082E0
1.753577125E0,-3.378324738E0,-5.860612793E0,-4.579576721E0
1.763539125E0,-1.904339905E0,-3.723656616E0,-3.915258179E0
1.773501125E0,-7.346722412E-1,-2.290387115E0,-3.255280609E0
1.783463125E0,-3.544628906E-1,-1.018182678E0,-2.310744781E0
1.793425125E0,-9.057664490E-1,-2.625540161E-1,-1.264420624E0
1.803387125E0,-1.466051331E0,1.886077881E-1,-3.553610229E-1
1.813349125E0,-1.364412689E0,6.222560120E-1,-6.915618896E-2
1.823311125E0,-1.390907593E0,9.689350891E-1,7.451504517E-1
1.833273125E0,-1.120569763E0,7.375163269E-1,1.645827484E0
1.843235125E0,-2.180964661E-1,-3.478765869E-1,1.892664185E0
1.853197125E0,2.326162720E-1,-1.841171265E0,1.592538300E0
1.863159125E0,1.948947144E-1,-3.250490570E0,1.098116455E0
1.873121125E0,-1.797761536E-1,-4.334386597E0,1.339714050E-1
1.883083125E0,-1.558858337E0,-5.955814819E0,-8.073910217E0
1.893045125E0,-6.489006042E0,-7.935448151E0,-2.179677338E1
1.903007125E0,-6.327342224E0,-7.392527161E0,-9.782606964E0
1.912969125E0,1.110690308E-1,-4.440964966E0,8.343050537E0
1.922931125E0,1.938768311E0,-3.870052185E0,6.766528931E0
1.932893125E0,2.793341217E0,-6.032754822E0,7.366481323E0
1.942855125E0,3.462300110E0,-9.138047333E0,6.667434998E0
1.952817125E0,3.195854187E0,-1.255020172E1,2.571652222E0
1.962779125E0,2.929557953E0,-1.601100494E1,-8.168513489E-1
1.972741125E0,5.884263611E-1,-1.623074799E1,-7.600295105E0
1.982703125E0,-3.878285065E0,-1.578557373E1,-1.091051147E1
1.992664125E0,-6.738836517E0,-1.599798203E1,5.983207855E0
2.002626125E0,-6.935078430E0,-1.716345840E1,5.933062134E0
2.012588125E0,-6.483317871E0,-1.646980087E1,3.113226013E0
2.022550125E0,-5.870342560E0,-1.556044189E1,2.716401215E0
2.032512125E0,-5.188211060E0,-1.501662277E1,2.112706604E0
2.042474125E0,-5.244194641E0,-1.525298126E1,6.524931335E-1
2.052436125E0,-6.401887207E0,-1.550909866E1,-2.942281494E0
2.062398125E0,-6.660249939E0,-1.558573929E1,-4.213138733E0
2.072360125E0,-5.482948151E0,-1.544338531E1,-1.509760437E0
2.082322125E0,-5.020410004E0,-1.520627838E1,-1.319655762E0
2.092284125E0,-4.619693298E0,-1.499192413E1,-3.780388641E0
2.102246125E0,-2.796933746E0,-1.516256927E1,-6.436914368E0
2.112208125E0,-3.215613098E0,-1.682336563E1,-8.554860077E0
2.122170125E0,-5.486690369E0,-1.763617538E1,-8.014184418E0
2.132132125E0,-6.617289276E0,-1.637519760E1,-7.296876068E0
2.142094125E0,-6.758445740E0,-1.368005219E1,-8.327931976E0
2.152056125E0,-6.573729858E0,-1.079150894E1,-6.619534607E0
2.162018125E0,-6.275100861E0,-7.953410797E0,-3.374283142E0
2.171980125E0,-5.594466248E0,-4.920268250E0,-1.566193085E0
2.181942125E0,-4.451892242E0,-2.353555756E0,-3.124452667E0
2.191904125E0,-3.719764709E0,-7.746391296E-1,-4.952601013E0
2.201866125E0,-3.419189758E0,-2.186952209E-1,-3.556753693E0
2.211828125E0,-2.761158142E0,1.206491089E-1,-1.927092590E0
2.221790125E0,-2.157014465E0,8.502319336E-1,-3.166964264E0
2.231752125E0,-1.960173798E0,1.506766663E0,-5.242248688E0
2.241714125E0,-1.753753052E0,1.165326691E0,-3.674259338E0
2.251676125E0,-1.455872498E0,8.044271851E-1,-7.288343811E-1
2.261638125E0,-1.358574829E0,8.934919739E-1,1.889071655E-1
2.271600125E0,-1.088985443E0,1.008602600E0,-1.370549927E0
2.281562125E0,-6.005511475E-1,1.408121796E0,-4.187541962E0
2.291524125E0,-1.401086426E-1,5.812413025E-1,-4.206851807E0
2.301486125E0,-7.346722412E-1,-1.845063171E0,-1.139430542E0
2.311447125E0,-2.223775635E0,-3.393892365E0,4.716691589E-1
2.321409125E0,-3.585793304E0,-6.276597748E0,1.149609375E-1
2.331371125E0,-6.676566010E0,-1.375833939E1,-2.549647980E0
2.341332750E0,-1.143487106E1,-2.371757904E1,-6.049669647E0
2.351294750E0,-1.260693375E1,-2.661689987E1,-5.633684692E0
2.361256750E0,-1.056383240E1,-2.651077057E1,-4.416266327E0
2.371218750E0,-6.753506012E0,-2.554617645E1,-5.024601288E0
2.381180750E0,-4.647236023E0,-2.240974869E1,-5.346132660E0
2.391142750E0,-3.053799591E0,-1.919383621E1,-5.097050629E0
2.401104750E0,-2.079924774E0,-1.692201050E1,-4.281696167E0
2.411066750E0,-2.134710846E0,-1.574201431E1,-2.980452118E0
2.421028750E0,-3.152893524E0,-1.475736191E1,-1.244362335E0
2.430990750E0,-4.427043915E0,-1.370115829E1,-1.061442719E0
2.440952750E0,-5.496869202E0,-1.291693909E1,-1.443448334E0
2.450914750E0,-6.692882080E0,-1.221998840E1,-2.074535980E0
2.460876750E0,-7.429949341E0,-1.222148529E1,-2.903362427E0
2.470838750E0,-7.069947968E0,-1.244736557E1,-3.281176758E0
2.480800750E0,-5.559738464E0,-1.122590561E1,-3.237168274E0
2.490762750E0,-3.139271851E0,-8.169112244E0,-3.078947296E0
2.500724750E0,-1.767225037E0,-5.083728333E0,-2.239792328E0
2.510686750E0,-1.124012604E0,-2.695893860E0,-1.248104553E0
2.520648750E0,-8.193960571E-1,-9.398954773E-1,-2.710862732E-1
2.530610750E0,-1.160536652E0,1.930984497E-2,1.207089844E0
2.540572750E0,-1.543290710E0,2.692900085E-1,2.652783508E0
2.550534750E0,-1.289268951E0,1.971400452E-1,2.961591339E0
2.560496750E0,-1.135089569E0,-1.207987976E-1,2.931503906E0
2.570458750E0,-1.073717194E0,-7.723937988E-1,2.705024872E0
2.580420750E0,-6.770420837E-1,-1.832339630E0,1.869013367E0
2.590382750E0,-5.786965942E-1,-3.372187500E0,9.665400696E-1
2.600344750E0,-7.583230591E-1,-4.713548126E0,-8.358618164E-1
2.610306750E0,-1.115330658E0,-6.029162292E0,-5.709876251E0
2.620268750E0,-2.685864716E0,-7.484436035E0,-1.342288696E1
2.630229750E0,-5.609734497E0,-8.583001556E0,-1.983630020E1
2.640191750E0,-7.779771881E0,-7.273824005E0,-1.500404892E1
2.650153750E0,-5.730533295E0,-4.755161591E0,1.602717133E0
2.660115750E0,-1.187181244E0,-2.343227234E0,1.017089951E1
2.670077750E0,2.045795746E0,-2.074386292E0,9.857601013E0
2.680039750E0,3.103795624E0,-3.831731873E0,7.597151642E0
2.690001750E0,3.278033295E0,-6.449637909E0,6.128705292E0
2.699963750E0,2.601889343E0,-9.499246216E0,1.892215118E0
2.709925750E0,2.444117432E0,-1.233599716E1,1.119821320E0
2.719887750E0,1.510059814E0,-1.548484909E1,1.826052704E0
2.729849750E0,-1.730700989E0,-1.946806595E1,7.656578064E-1
2.739811750E0,-5.062771912E0,-2.351175705E1,2.064057770E0
2.749773750E0,-7.139253845E0,-2.478920059E1,8.646020508E-1
2.759735750E0,-5.046755219E0,-2.050046906E1,-5.058430939E0
2.769697750E0,-3.448379059E0,-1.763153503E1,4.275109863E-1
2.779659750E0,-3.783083038E0,-1.632295624E1,3.990401917E0
2.789621750E0,-3.302582245E0,-1.555984314E1,2.988834686E0
2.799583750E0,-2.994822235E0,-1.525283157E1,-1.137783966E0
2.809545750E0,-2.896776123E0,-1.525103531E1,-7.027586060E0
2.819507750E0,-3.625760193E0,-1.618569168E1,-4.916675720E0
2.829469750E0,-3.771706696E0,-1.727752121E1,-2.820434875E0
2.839431750E0,-2.674787750E0,-1.766641251E1,-5.504353638E0
2.849393750E0,-3.325484619E0,-1.764725235E1,-6.993007965E0
2.859355750E0,-5.056934052E0,-1.679717010E1,-6.659351807E0
2.869317750E0,-6.340514832E0,-1.497500931E1,-7.326514435E0
2.879279750E0,-6.625073090E0,-1.253119125E1,-8.192613373E0
2.889241750E0,-5.867199097E0,-9.996512146E0,-8.672365723E0
2.899203750E0,-5.249134369E0,-7.547005920E0,-7.445666656E0
2.909165750E0,-4.577780457E0,-4.809947662E0,-4.264481964E0
2.919127750E0,-3.573967896E0,-2.699636078E0,-1.620829468E0
2.929089750E0,-2.954256592E0,-1.542841644E0,-2.923420715E-1
2.939050750E0,-2.800526276E0,-9.325607300E-1,3.040177917E-1
2.949012750E0,-2.443219299E0,-3.570075989E-1,-6.159690857E-1
2.958974750E0,-2.589165802E0,4.469705200E-1,-3.873495026E0
2.968936750E0,-2.747386780E0,1.272952881E0,-7.597900085E0
2.978898750E0,-1.968706055E0,1.335373077E0,-5.657185822E0
2.988860750E0,-1.638043671E0,7.807763672E-1,-1.926194458E0
2.998822750E0,-2.364632721E0,4.911286926E-1,-8.137078857E-1
3.008784750E0,-2.240241394E0,6.548881531E-1,-7.364685059E-1
3.018746750E0,-1.289718018E0,7.702981567E-1,-1.702559509E0
3.028708750E0,-2.121089172E-1,2.862048340E-1,-3.720513153E0
3.038670750E0,-4.348457336E-1,-2.076931000E0,-4.293970642E0
3.048632750E0,-2.240540771E0,-4.840933228E0,-2.722688141E0
3.058594750E0,-4.302353210E0,-8.825197906E0,-1.735640717E0
3.068556750E0,-7.020850067E0,-1.527708115E1,-2.485431519E0
3.078518750E0,-9.536668396E0,-2.036140823E1,-3.580404510E0
3.088480750E0,-1.101544327E1,-2.286210800E1,-4.262086945E0
3.098442750E0,-1.005893234E1,-2.498140091E1,-5.328619080E0
3.108404750E0,-7.545958099E0,-2.506328064E1,-6.116281128E0
3.118366750E0,-6.058201904E0,-2.340248428E1,-6.526727600E0
3.128328750E0,-5.135520630E0,-2.130744095E1,-5.713768158E0
3.138290750E0,-4.425097961E0,-1.960997086E1,-4.422852631E0
3.148252750E0,-4.166136475E0,-1.758827499E1,-3.087479553E0
3.158214750E0,-5.381758575E0,-1.506616974E1,-1.398392029E0
3.168176750E0,-7.126530304E0,-1.284972885E1,-1.013692017E0
3.178138750E0,-8.365354156E0,-1.159593613E1,-1.700763245E0
3.188100750E0,-8.711135101E0,-1.130224686E1,-2.170187073E0
3.198062750E0,-7.990982666E0,-1.142738663E1,-2.401755524E0
3.208024750E0,-6.078559570E0,-1.106244553E1,-2.618355103E0
3.217986750E0,-2.858755188E0,-8.976982269E0,-2.752625885E0
3.227948750E0,-9.190887451E-1,-5.941744080E0,-2.290536804E0
3.237909750E0,-6.334826660E-1,-3.716621246E0,-1.469793549E0
3.247871750E0,-6.915618896E-2,-2.248474274E0,-5.179229736E-1
3.257833750E0,6.953041077E-1,-1.313817902E0,8.472381592E-2
3.267795750E0,6.066883850E-1,-5.264552307E-1,8.005352783E-1
3.277757750E0,2.622546387E-1,-1.001417542E-1,1.838177490E0
3.287719750E0,-1.451980591E-2,-1.646575928E-2,2.471061401E0
3.297681750E0,-3.688330078E-1,-2.502795410E-1,2.762954407E0
3.307643750E0,-5.016069031E-1,-8.204438782E-1,2.282752991E0
3.317605750E0,-4.619393921E-1,-1.806892548E0,1.529219971E0
3.327567750E0,-5.801934814E-1,-2.851270752E0,-5.062472534E-1
3.337529750E0,-1.150357819E0,-3.568279724E0,-6.672823792E0
3.347491625E0,-2.545307007E0,-4.620142365E0,-7.176676025E0
3.357453625E0,-3.901486816E0,-5.318440247E0,-7.012766876E0
3.367415625E0,-5.317542114E0,-5.265899506E0,-8.660240936E0
3.377377625E0,-3.882626038E0,-3.776047668E0,-1.107397156E0
3.387339625E0,-3.460803223E-1,-2.373164978E0,3.943699036E0
3.397301625E0,8.981323242E-1,-2.185754700E0,1.463955688E0
3.407263625E0,1.572180634E0,-4.188290405E0,1.870809631E0
3.417225625E0,3.795956268E0,-1.116662888E1,-5.474864960E0
3.427187625E0,4.573738861E0,-2.315594696E1,-2.296988388E1
3.437149625E0,3.003504181E0,-1.991548553E1,6.798861694E0
3.447111625E0,-6.451583862E-1,-1.779394730E1,9.836644592E0
3.457073625E0,-3.643423462E0,-1.824046875E1,4.910089417E0
3.467035625E0,-5.320086823E0,-1.701451813E1,4.661306763E0
3.476997625E0,-4.977000275E0,-1.655976379E1,3.648213501E0
3.486959625E0,-3.187172241E0,-1.312261139E1,3.899091797E0
3.496921625E0,-2.698139191E0,-1.058463913E1,4.378544769E0
3.506883625E0,-3.102149048E0,-1.115420471E1,4.850812683E0
3.516845625E0,-3.074007568E0,-1.375040588E1,4.803511047E0
3.526807625E0,-3.363954620E0,-1.660077850E1,4.067790985E0
3.536768625E0,-4.866080933E0,-1.834884338E1,3.200045471E0
3.546730625E0,-5.643414459E0,-1.909683792E1,2.413730621E0
3.556692625E0,-4.975653076E0,-1.862950974E1,-6.547234955E0
3.566654625E0,-2.908900909E0,-1.672427170E1,-3.066418350E1
3.576616625E0,-4.332740021E0,-1.785442154E1,-9.325457611E0
3.586578625E0,-5.192102966E0,-1.899340302E1,-1.895657959E0
3.596540625E0,-3.924089813E0,-1.719788681E1,-1.027508286E1
3.606502625E0,-3.713926849E0,-1.329789688E1,-1.309207489E1
3.616464625E0,-5.615123291E0,-1.091245743E1,-7.144193573E0
3.626426625E0,-5.942941589E0,-9.134604492E0,-3.858226776E0
3.636388625E0,-4.776118011E0,-6.003864899E0,-2.809357910E0
3.646350625E0,-5.138664093E0,-3.501219177E0,-3.401376801E0
3.656312625E0,-5.344486084E0,-2.190544739E0,-4.557422791E0
3.666274625E0,-4.393962708E0,-4.641847229E-1,-7.365433502E0
3.676236625E0,-3.867806854E0,6.963519287E-1,-6.981032867E0
3.686198625E0,-2.846181335E0,5.875282288E-1,-1.155447235E0
3.696160625E0,-1.369651794E0,2.905458069E-1,1.307231598E0
3.706122625E0,-8.080197144E-1,2.640509033E-1,1.385518799E0
3.716084625E0,-8.430468750E-1,2.984793091E-1,1.341959381E0
3.726046625E0,-7.524851990E-1,2.658471680E-1,9.996212769E-1
3.736008625E0,-6.066883850E-1,3.118016052E-1,7.617658997E-1
3.745970625E0,-5.373825073E-1,3.197351074E-1,5.917195129E-1
3.755932625E0,-7.479945374E-1,1.919009399E-1,2.793191528E-1
3.765894625E0,-1.210682373E0,-8.761280823E-1,-1.409768372E0
3.775856625E0,-1.966311035E0,-3.247646484E0,-5.381309509E0
3.785818625E0,-3.003653870E0,-7.345973969E0,-6.538253632E0
3.795780625E0,-4.112847290E0,-1.365280884E1,-2.057321777E0
3.805742625E0,-5.594765625E0,-2.046379532E1,1.835183716E-1
3.815704625E0,-7.499404907E0,-2.712509308E1,-4.983586578E0
3.825666625E0,-9.207502899E0,-3.287089462E1,-9.537267151E0
3.835628625E0,-7.497159576E0,-3.005150757E1,-8.180937653E0
3.845589625E0,-5.453010406E0,-2.493963776E1,-6.984326019E0
3.855551625E0,-4.894372101E0,-2.069237000E1,-4.902904358E0
3.865513625E0,-4.479285278E0,-1.702245163E1,-2.585573273E0
3.875475625E0,-4.765939178E0,-1.409034897E1,-1.178948364E0
3.885437625E0,-6.331683197E0,-1.277144165E1,-1.063089294E0
3.895399625E0,-7.748786316E0,-1.220442078E1,-1.747915192E0
3.905361625E0,-8.545729065E0,-1.245604752E1,-2.513273621E0
3.915323625E0,-7.988737335E0,-1.289134232E1,-2.645897827E0
3.925285625E0,-5.484295349E0,-1.204096069E1,-2.406096497E0
