"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.727244167E-1,3.945891261E-1,-6.106946468E-1,2.752000652E-2
3.826864167E-1,4.571361244E-1,-6.947395205E-1,1.682155579E-2
3.926484167E-1,4.870537221E-1,-6.795184016E-1,9.301276878E-4
4.026104167E-1,4.810917079E-1,-5.604308844E-1,-2.495579794E-2
4.125724167E-1,4.493038356E-1,-3.817824423E-1,-6.281429529E-2
4.225344167E-1,4.188162088E-1,-2.008936256E-1,-1.010335907E-1
4.324964167E-1,3.973320425E-1,-6.942354143E-2,-1.179432496E-1
4.424584167E-1,3.670391142E-1,-4.658656660E-3,-1.257234067E-1
4.524204167E-1,3.246119618E-1,1.417608000E-2,-1.338160336E-1
4.623814167E-1,2.832756937E-1,-5.360870622E-3,-1.380912066E-1
4.723434167E-1,2.359077334E-1,-6.686850637E-2,-1.504713595E-1
4.823054167E-1,2.026461959E-1,-1.809125096E-1,-1.643722653E-1
4.922674167E-1,1.973019391E-1,-3.406589627E-1,-1.695732325E-1
5.022294167E-1,1.826148778E-1,-4.566777349E-1,-1.601035744E-1
5.121914167E-1,1.208124757E-1,-4.708307385E-1,-1.412529945E-1
5.221534167E-1,1.905388571E-2,-4.094989300E-1,-1.113672704E-1
5.321154167E-1,-8.141391724E-2,-3.145746589E-1,-5.484339967E-2
5.420774167E-1,-1.513818055E-1,-2.306464612E-1,2.808903158E-2
5.520394167E-1,-1.975070387E-1,-1.464580446E-1,1.194033772E-1
5.620014167E-1,-2.576025724E-1,-7.645575330E-3,2.064751685E-1
5.719634167E-1,-3.523844779E-1,1.941355914E-1,2.645178437E-1
5.819254167E-1,-4.548442662E-1,4.109904170E-1,2.818827331E-1
5.918864167E-1,-5.415719748E-1,5.729819536E-1,2.579903305E-1
6.018484167E-1,-6.236923933E-1,6.313408613E-1,2.066009045E-1
6.118104167E-1,-7.241296768E-1,5.798379183E-1,1.335737854E-1
6.217724167E-1,-8.740558028E-1,4.777523577E-1,5.623717234E-2
6.317344167E-1,-1.085071206E0,3.626233041E-1,-7.616980001E-4
6.416964167E-1,-1.311679244E0,2.091626376E-1,-4.104920104E-2
6.516584167E-1,-1.541485190E0,3.434702009E-2,-8.618162572E-2
6.616204167E-1,-1.804409146E0,-1.144435257E-1,-1.346596926E-1
6.715824167E-1,-2.134436846E0,-2.633978128E-1,-1.621492654E-1
6.815444167E-1,-2.601529121E0,-4.004025161E-1,-1.643951088E-1
6.915064167E-1,-3.262870550E0,-3.670691550E-1,-1.494001597E-1
7.014684167E-1,-3.956556082E0,-1.791807823E-2,-1.596666425E-1
7.114304167E-1,-4.377445698E0,4.686467350E-1,-2.148203254E-1
7.213924167E-1,-4.352448940E0,6.169651151E-1,-2.059336305E-1
7.313534167E-1,-3.793792963E0,1.557168961E-1,-1.755713820E-1
7.413154167E-1,-2.849546432E0,-3.929595351E-1,-6.132178754E-2
7.512774167E-1,-2.153991222E0,1.086038202E-1,1.196898296E-1
7.612394167E-1,-1.888647437E0,1.681991339E0,2.452783734E-1
7.712014167E-1,-2.045651436E0,3.250231504E0,2.659319043E-1
7.811634167E-1,-2.459876537E0,3.935095549E0,9.150842577E-2
7.911254167E-1,-2.829280615E0,3.598298073E0,-1.874921769E-1
8.010874167E-1,-2.966733217E0,2.591084003E0,-4.783961773E-1
8.110494167E-1,-2.835702896E0,1.630906582E0,-6.603493690E-1
8.210114167E-1,-2.470438480E0,1.101985812E0,-7.284663320E-1
8.309734167E-1,-2.114302874E0,8.945437670E-1,-7.190771699E-1
8.409354167E-1,-1.957028985E0,6.034821272E-1,-6.229064465E-1
8.508974167E-1,-1.872551441E0,2.229008228E-1,-4.576954246E-1
8.608584167E-1,-1.756572843E0,-1.157798991E-2,-1.385994554E-1
8.708204167E-1,-1.606924295E0,3.700114042E-2,2.749234736E-1
8.807824167E-1,-1.498443604E0,3.518059552E-1,6.249786615E-1
8.907444167E-1,-1.432917118E0,8.503469825E-1,8.211117387E-1
9.007064167E-1,-1.407922626E0,1.319394112E0,8.834632635E-1
9.106684167E-1,-1.343624473E0,1.634096622E0,7.927175760E-1
9.206304167E-1,-1.209454656E0,1.784873009E0,6.799122095E-1
9.305924167E-1,-1.053259254E0,1.720127463E0,6.294907331E-1
9.405544167E-1,-7.405466437E-1,1.667880774E0,5.911039114E-1
9.505164167E-1,-3.169298172E-1,1.551063418E0,5.528489947E-1
9.604784167E-1,1.357710809E-1,1.238134503E0,5.183336139E-1
9.704404167E-1,6.179577708E-1,7.824237943E-1,5.130360723E-1
9.804024167E-1,1.080042124E0,4.054384232E-1,5.906208754E-1
9.903644167E-1,1.390147805E0,1.620390266E-1,7.121939063E-1
1.000325417E0,1.506838202E0,6.558492035E-2,8.507453799E-1
1.010287417E0,1.416271806E0,-3.289030399E-3,9.371544719E-1
1.020249417E0,1.147779703E0,-8.170714229E-2,9.276664257E-1
1.030211417E0,8.428314328E-1,-1.596990675E-1,7.812430263E-1
1.040173417E0,7.219164968E-1,-2.027863413E-1,5.605636835E-1
1.050135417E0,8.757953644E-1,-2.303502560E-1,3.576216400E-1
1.060097417E0,1.171326041E0,-3.688420951E-1,2.850893736E-1
1.070059417E0,1.513876796E0,-6.560226083E-1,3.537261486E-1
1.080021417E0,1.866621733E0,-9.978220463E-1,4.340771735E-1
1.089983417E0,2.128836155E0,-1.260639906E0,4.858720005E-1
1.099945417E0,2.230605841E0,-1.430015802E0,4.729687274E-1
1.109907417E0,2.222934484E0,-1.545252323E0,2.015095353E-1
1.119869417E0,-1.823164672E-1,-6.843786240E-1,-4.929392636E-1
1.129831417E0,-2.949944496E0,1.665813446E0,-1.750929236E0
1.139793417E0,-2.203008890E0,1.714589238E0,-2.992681742E0
1.149754417E0,-2.727573514E-1,7.701539397E-1,-3.353292465E0
1.159716417E0,1.336482763E0,1.374960840E-1,-2.757050753E0
1.169678417E0,2.355653286E0,-1.467722803E-1,-1.785120845E0
1.179640417E0,2.919168949E0,4.250249360E-3,-6.074128151E-1
1.189602417E0,3.259366512E0,-9.129971862E-1,4.909416437E-1
1.199564417E0,3.836776972E0,-1.922757864E0,1.136018991E0
1.209526417E0,4.104745388E0,-2.375075579E0,1.529205441E0
1.219488417E0,3.338266373E0,-2.660681248E0,1.915413618E0
1.229450417E0,2.237260103E0,-3.040806770E0,1.955285907E0
1.239412417E0,2.063174248E0,-3.253568411E0,1.657752752E0
1.249374417E0,2.168450117E0,-3.174354553E0,1.336616993E0
1.259336417E0,2.209335089E0,-2.831197023E0,1.045641065E0
1.269298417E0,2.175341845E0,-2.385835409E0,8.278316855E-1
1.279260417E0,2.155581236E0,-1.978925109E0,6.923260689E-1
1.289221417E0,2.036537647E0,-1.596154332E0,5.291094184E-1
1.299183417E0,1.652856469E0,-9.865805507E-1,4.249486923E-1
1.309145417E0,1.389415264E0,-3.586100340E-1,3.877991140E-1
1.319107417E0,1.338792324E0,2.663166821E-1,3.486226797E-1
1.329069417E0,1.284713149E0,8.651388288E-1,3.062735200E-1
1.339031417E0,1.162288666E0,1.464260697E0,4.434713125E-1
1.348993417E0,1.034897208E0,1.967699766E0,7.701824307E-1
1.358955417E0,1.221373081E0,2.060932636E0,1.000805974E0
1.368917417E0,1.881395102E0,1.241054177E0,9.563278556E-1
1.378879417E0,2.621248245E0,-3.891220987E-1,7.646715641E-1
1.388841417E0,2.773893833E0,-1.957978964E0,5.684250593E-1
1.398803417E0,2.256880283E0,-2.987369061E0,3.546235561E-1
1.408765417E0,1.216441989E0,-3.169234991E0,2.954720519E-2
1.418727417E0,3.741562665E-1,-2.601862431E0,-2.374368310E-1
1.428688417E0,1.910187677E-2,-2.006754398E0,-3.445022404E-1
1.438650417E0,-2.308930457E-1,-1.522238612E0,-3.886246979E-1
1.448612417E0,-6.156623363E-1,-1.002218843E0,-3.396119177E-1
1.458574417E0,-1.092437625E0,-3.941350579E-1,-1.600706726E-1
1.468536417E0,-1.663701892E0,1.098531559E-1,1.225921139E-1
1.478498417E0,-2.157562256E0,3.918960392E-1,3.694423735E-1
1.488460417E0,-2.412436485E0,5.105980039E-1,5.250993371E-1
1.498422417E0,-2.596374273E0,6.786541343E-1,6.122949719E-1
1.508384417E0,-2.915168285E0,9.974158406E-1,5.856192112E-1
1.518346417E0,-2.790202856E0,1.326736808E0,5.738720298E-1
1.528308417E0,-2.231514215E0,1.607959747E0,7.764681578E-1
1.538270417E0,-1.744066954E0,1.892520905E0,1.057980537E0
1.548232417E0,-1.727430224E0,2.297577620E0,1.244839072E0
1.558194417E0,-2.022680283E0,2.917323351E0,1.223278999E0
1.568156417E0,-2.403513670E0,3.244681358E0,9.267434478E-1
1.578117417E0,-2.875505686E0,3.111355305E0,5.340371728E-1
1.588079417E0,-3.423200369E0,2.620060444E0,2.057013810E-1
1.598041417E0,-3.831464291E0,1.686230183E0,-5.418878421E-2
1.608003417E0,-4.029290199E0,4.084319174E-1,-2.682453096E-1
1.617965417E0,-4.066452503E0,-6.370217800E-1,-3.947353363E-1
1.627927417E0,-3.847889900E0,-1.350453258E0,-4.943450987E-1
1.637889417E0,-3.398561954E0,-1.723580837E0,-6.321011186E-1
1.647851417E0,-2.991479397E0,-1.685181618E0,-7.107300758E-1
1.657813417E0,-2.790074110E0,-1.334874749E0,-7.121026516E-1
1.667775417E0,-2.582122803E0,-7.363075018E-1,-6.385776401E-1
1.677737417E0,-2.301642418E0,-5.275897309E-2,-5.552377701E-1
1.687699417E0,-1.993310690E0,8.164483309E-1,-3.665916622E-1
1.697661417E0,-1.792368054E0,1.427955627E0,-8.658531308E-2
1.707623417E0,-1.659140587E0,1.729299068E0,2.592907846E-1
1.717584417E0,-1.507432342E0,1.847822785E0,6.617269516E-1
1.727546417E0,-1.339312553E0,2.017947674E0,8.698180914E-1
1.737508417E0,-1.182661414E0,2.141923428E0,6.893063784E-1
1.747470417E0,-8.773813844E-1,2.290576458E0,3.233461678E-1
1.757432417E0,-4.087933898E-1,2.441244602E0,7.386069745E-3
1.767394417E0,2.061290741E-1,2.126345634E0,-1.277805269E-1
1.777356417E0,9.523140788E-1,1.229698062E0,-2.054914646E-2
1.787318417E0,1.796947360E0,3.701325059E-1,1.752453297E-1
1.797280417E0,2.618045330E0,-1.926144660E-1,2.465405464E-1
1.807242417E0,3.277501822E0,-5.554068089E-1,1.409610808E-1
1.817204417E0,3.710000515E0,-7.046399713E-1,-4.209743440E-2
1.827166417E0,3.956784725E0,-7.349428535E-1,-2.605147660E-1
1.837128583E0,4.019430637E0,-7.178171277E-1,-5.053279996E-1
1.847090583E0,3.856448650E0,-7.566465735E-1,-7.028008103E-1
1.857052583E0,2.506042719E0,-7.870073915E-1,-6.812577248E-1
1.867013583E0,-6.378855109E-1,-4.292606711E-1,-3.196664751E-1
1.876975583E0,-2.933110237E0,-5.861605406E-1,-2.207819559E-2
1.886937583E0,-3.075299501E0,-9.621476531E-1,-1.572466493E-1
1.896899583E0,-1.839615464E0,-1.444257498E0,-4.680830836E-1
1.906861583E0,-4.256501794E-1,-2.334966898E0,-7.038168311E-1
1.916823583E0,9.223213196E-1,-2.412928581E0,-9.893034101E-1
1.926785583E0,1.994346261E0,3.780865371E-1,-1.609142661E0
1.936747583E0,1.942493439E0,3.065067291E0,-2.244706631E0
1.946709583E0,2.455519438E0,2.100359201E0,-2.049854517E0
1.956671583E0,3.019868374E0,5.674567819E-1,-1.151423812E0
1.966633583E0,3.224388123E0,-3.804027438E-1,3.518048674E-2
1.976595583E0,2.661477327E0,-9.356819987E-1,1.249747872E0
1.986557583E0,2.468901157E0,-1.259917259E0,1.807084441E0
1.996519583E0,2.439548492E0,-1.623211265E0,1.648230672E0
2.006480583E0,2.255185127E0,-1.947938681E0,1.168006182E0
2.016442583E0,1.909193039E0,-2.100008965E0,6.318920255E-1
2.026404583E0,1.632979512E0,-2.117601156E0,2.941347361E-1
2.036366583E0,1.605488420E0,-1.995465994E0,2.155957222E-1
2.046328583E0,1.753488421E0,-1.903737545E0,2.258433104E-1
2.056290583E0,1.685986161E0,-1.721037984E0,1.191155463E-1
2.066252583E0,9.607820511E-1,-1.015393496E0,-1.309095621E-1
2.076214583E0,4.755304456E-1,-9.403697401E-2,-1.783713549E-1
2.086176583E0,4.385612011E-1,6.303656101E-1,-1.222025678E-1
2.096138583E0,4.980828464E-1,1.229715943E0,-8.262586594E-2
2.106100583E0,9.786246419E-1,1.820707798E0,-6.643336266E-3
2.116062583E0,2.157463312E0,1.861858964E0,4.752509296E-2
2.126024583E0,3.241811514E0,1.565520287E0,2.514445484E-1
2.135986583E0,3.545769453E0,1.108728766E0,4.637957215E-1
2.145947583E0,3.049344301E0,4.018360376E-1,4.470986426E-1
2.155909583E0,2.150105953E0,-3.975064158E-1,2.426022291E-1
2.165871583E0,1.369567752E0,-1.561012626E0,4.380632564E-2
2.175833583E0,8.647727370E-1,-3.063912630E0,-2.120379657E-1
2.185795583E0,6.580809951E-1,-4.024840832E0,-2.597809732E-1
2.195757583E0,6.095086932E-1,-4.144482136E0,-1.126637012E-1
2.205719583E0,4.585821033E-1,-3.595896721E0,2.605778165E-2
2.215681583E0,-3.754246235E-2,-2.615823507E0,6.951656938E-2
2.225643583E0,-9.929684997E-1,-1.378121495E0,2.114528418E-1
2.235605583E0,-2.121069908E0,-3.644573987E-1,4.630081058E-1
2.245567583E0,-2.673572540E0,1.620703787E-1,6.050909758E-1
2.255529583E0,-2.482075691E0,4.561273158E-1,6.657687426E-1
2.265491583E0,-2.074522495E0,8.182656169E-1,7.928009033E-1
2.275453583E0,-1.725100517E0,1.232921958E0,9.412891865E-1
2.285414583E0,-1.434732795E0,1.618557096E0,1.124921322E0
2.295376583E0,-1.192476034E0,2.023144960E0,1.412825584E0
2.305338583E0,-9.883033633E-1,2.515955448E0,1.777809620E0
2.315300583E0,-9.167863131E-1,3.064986229E0,2.047264099E0
2.325262583E0,-1.077688813E0,3.436145782E0,1.918364048E0
2.335224583E0,-1.448710561E0,3.498362303E0,1.485369205E0
2.345186583E0,-2.084597826E0,3.253872156E0,1.023467183E0
2.355148583E0,-2.903355360E0,2.953271866E0,5.011096597E-1
2.365110583E0,-3.621761560E0,2.595649242E0,-1.602379084E-1
2.375072583E0,-4.145024776E0,2.104394913E0,-8.281198144E-1
2.385034583E0,-4.494359493E0,1.153856158E0,-1.311285377E0
2.394996583E0,-4.735415936E0,-3.528139293E-1,-1.607585430E0
2.404958583E0,-4.963489056E0,-1.550873995E0,-1.689804554E0
2.414920583E0,-4.428201199E0,-1.484098911E0,-1.444923520E0
2.424881583E0,-3.050114393E0,-4.743347168E-1,-9.820667505E-1
2.434843583E0,-2.396602392E0,1.375813931E-1,-6.950173974E-1
2.444805583E0,-2.081240892E0,6.235731244E-1,-5.293560624E-1
2.454767583E0,-1.881528020E0,8.068246841E-1,-3.330867290E-1
2.464729583E0,-1.731504679E0,1.010410786E0,-4.495940357E-2
2.474691583E0,-1.637357473E0,1.293477416E0,3.316839933E-1
2.484653583E0,-1.567395806E0,1.556373596E0,7.138908505E-1
2.494615583E0,-1.444025874E0,2.032778502E0,9.016245604E-1
2.504577583E0,-1.223160028E0,2.641060829E0,7.962883115E-1
2.514539583E0,-7.683413625E-1,3.108006954E0,5.329648256E-1
2.524501583E0,-1.150434837E-1,3.167816162E0,2.955093384E-1
2.534463583E0,6.804015040E-1,2.589992046E0,1.712105423E-1
2.544425583E0,1.508501291E0,1.561535597E0,2.579894364E-1
2.554387583E0,2.441253424E0,3.443633318E-1,4.252141118E-1
2.564348583E0,3.335943222E0,-6.674932837E-1,5.471529961E-1
2.574310583E0,4.019139290E0,-1.207221508E0,5.111640692E-1
2.584272583E0,4.400801182E0,-1.466678500E0,3.501482606E-1
2.594234583E0,4.544342041E0,-1.616817951E0,1.400045902E-1
2.604196583E0,4.545697212E0,-1.621647716E0,-1.055226177E-1
2.614158583E0,4.336291313E0,-1.623996139E0,-4.209263921E-1
2.624120583E0,1.744346499E0,-1.647517085E0,-7.133936882E-1
2.634082583E0,-2.490142107E0,-3.403432667E-1,-8.187051415E-1
2.644044583E0,-6.132241249E0,1.812789559E0,-5.469481945E-1
2.654006583E0,-6.757208347E0,2.909307480E0,4.352524877E-2
2.663968583E0,-3.095428944E0,1.615241528E0,4.986498356E-1
2.673930583E0,8.171985745E-1,-2.072558880E0,6.358129978E-1
2.683892583E0,2.751607180E0,-4.148211002E0,3.283607066E-1
2.693854583E0,3.205832720E0,-4.055494308E0,-2.052329034E-1
2.703815583E0,2.969749451E0,-3.225886822E0,-6.943375468E-1
2.713777583E0,2.653081179E0,-2.492268562E0,-1.067127943E0
2.723739583E0,2.482664824E0,-1.985884428E0,-1.343922496E0
2.733701583E0,2.509831190E0,-1.524233699E0,-1.348102927E0
2.743663583E0,2.704474926E0,-1.045142412E0,-7.643465400E-1
2.753625583E0,2.919217825E0,-4.285767078E-1,1.836911291E-1
2.763587583E0,2.916317701E0,4.663345516E-1,8.162967563E-1
2.773549583E0,2.661611557E0,9.739615917E-1,8.245629668E-1
2.783511583E0,2.414861202E0,8.707964420E-1,4.970442355E-1
2.793473583E0,2.326740742E0,3.333236575E-1,1.594147980E-1
2.803435583E0,2.361122370E0,-2.256651968E-1,-2.743662894E-2
2.813397583E0,2.452316284E0,-6.028015614E-1,-7.423236966E-2
2.823359583E0,1.430581808E0,-3.380556703E-1,-4.705053940E-2
2.833321583E0,-2.437299490E-1,4.588936865E-1,-4.116495326E-2
2.843282708E0,-3.806948662E-1,6.717069149E-1,-8.743863553E-3
2.853244708E0,-1.985034794E-1,5.838886499E-1,1.431141049E-1
2.863206708E0,8.263280988E-1,7.357650399E-1,1.872863024E-1
2.873168708E0,2.876383781E0,6.504117846E-1,1.945237070E-1
2.883130708E0,3.870950222E0,3.944664001E-1,4.969700277E-1
2.893092708E0,3.655230284E0,2.373633534E-1,6.779169440E-1
2.903054708E0,2.662250280E0,1.611603796E-1,4.952558279E-1
2.913016708E0,1.671413660E0,-1.168949381E-1,2.428965569E-1
2.922978708E0,9.073299170E-1,-1.088613272E0,-3.355026990E-2
2.932940708E0,4.200633168E-1,-2.404847860E0,-3.307603896E-1
2.942902708E0,4.485799670E-1,-3.514153242E0,-3.254041076E-1
2.952864708E0,6.971887350E-1,-3.875319958E0,-1.889714301E-1
2.962826708E0,7.586465478E-1,-3.550129890E0,-1.662983447E-1
2.972788708E0,5.289763808E-1,-2.934373140E0,-1.210001111E-1
2.982749708E0,-1.378433406E-1,-2.178875923E0,9.595245868E-2
2.992711708E0,-1.396248221E0,-1.249055147E0,3.872404695E-1
3.002673708E0,-2.482881069E0,-4.162961543E-1,5.607411861E-1
3.012635708E0,-2.874222040E0,3.071339726E-1,5.911504626E-1
3.022597708E0,-2.891700983E0,1.122339964E0,6.893962026E-1
3.032559708E0,-2.546879768E0,1.656028390E0,7.545845509E-1
3.042521708E0,-2.057121277E0,1.972050309E0,8.969531059E-1
3.052483708E0,-1.596357703E0,2.239870071E0,1.125731111E0
3.062445708E0,-1.177850723E0,2.502849579E0,1.441516995E0
3.072407708E0,-1.100519180E0,2.982503653E0,1.629960418E0
3.082369708E0,-2.134768486E0,3.733385086E0,1.317543387E0
3.092331708E0,-3.293943882E0,3.830937862E0,7.830964923E-1
3.102293708E0,-3.861636162E0,3.316780090E0,4.561394453E-1
3.112255708E0,-3.968565226E0,2.474849463E0,2.673226595E-1
3.122216708E0,-3.796512604E0,1.391009808E0,7.171016186E-2
3.132178708E0,-3.568034649E0,2.965188324E-1,-6.649884582E-2
3.142140708E0,-3.351443529E0,-6.884092689E-1,-8.999618888E-2
3.152102708E0,-3.170831680E0,-1.691974163E0,-1.092636287E-1
3.162064708E0,-3.108731270E0,-2.249436378E0,-1.270636618E-1
3.172026708E0,-3.046177864E0,-2.225068569E0,-9.180739522E-2
3.181988708E0,-2.983823061E0,-2.021395683E0,-1.384987216E-2
3.191950708E0,-2.678634882E0,-1.286611438E0,3.646443039E-2
3.201912708E0,-1.928554893E0,4.807861149E-1,1.653308421E-1
3.211874708E0,-1.365610003E0,2.027469873E0,4.907678068E-1
3.221836708E0,-1.096376300E0,2.982725620E0,9.196220040E-1
3.231798708E0,-1.025504231E0,3.372323275E0,1.359367609E0
3.241760708E0,-9.545820951E-1,3.303199530E0,1.441831589E0
3.251722708E0,-7.529352307E-1,2.901877403E0,1.104074359E0
3.261683708E0,-4.323633015E-1,2.354793549E0,5.939439535E-1
3.271645708E0,5.099432170E-2,1.947212934E0,2.291630656E-1
3.281607708E0,6.806018949E-1,1.473395705E0,9.617670625E-2
3.291569708E0,1.343904018E0,7.263215780E-1,1.460507959E-1
3.301531708E0,2.013862133E0,-1.028839797E-1,1.372573972E-1
3.311493708E0,2.633685827E0,-9.363194108E-1,-6.851547956E-2
3.321455708E0,3.114053726E0,-1.645513296E0,-3.244085312E-1
3.331417708E0,3.531664371E0,-2.018174887E0,-4.590028226E-1
3.341379708E0,3.843825579E0,-1.909815311E0,-5.978136659E-1
3.351341708E0,3.795603514E0,-1.589307070E0,-8.237533569E-1
3.361303708E0,3.470677614E0,-1.279888391E0,-1.064045787E0
3.371265708E0,2.907999992E0,-1.122959733E0,-1.272163391E0
3.381227708E0,-2.429368973E0,3.971078992E-1,-9.942083955E-1
3.391189708E0,-7.931928158E0,2.596716642E0,-6.174011827E-1
3.401150708E0,-6.926072598E0,2.522768974E0,-1.087932348E0
3.411112708E0,-1.971413255E0,2.860776782E-1,-1.089854240E0
3.421074708E0,2.304136753E0,-1.836919069E0,-8.932529092E-1
3.431036708E0,3.707957268E0,-2.355470181E0,-1.317293763E0
3.440998708E0,3.999437809E0,-2.216887236E0,-1.612274647E0
3.450960708E0,4.093289852E0,-1.932529688E0,-1.556325674E0
3.460922708E0,4.223054409E0,-1.608323336E0,-1.238633037E0
3.470884708E0,4.273029327E0,-1.297886610E0,-5.267516375E-1
3.480846708E0,3.968989611E0,-9.193255305E-1,3.276508749E-1
3.490808708E0,2.904599428E0,-4.987384081E-1,6.691392660E-1
3.500770708E0,1.689983130E0,-2.334019989E-1,5.277642012E-1
3.510732708E0,1.150841117E0,-2.553182244E-1,3.908031285E-1
3.520694708E0,1.200914502E0,-4.036945403E-1,5.231149197E-1
3.530656708E0,1.549992561E0,-6.049736142E-1,7.499747276E-1
3.540618708E0,2.007931232E0,-9.754091501E-1,7.804748416E-1
3.550579708E0,2.270913839E0,-1.328515291E0,5.619547367E-1
3.560541708E0,1.216601372E0,-1.472146273E0,-1.856864616E-2
3.570503708E0,4.161950201E-2,-1.302001953E0,-4.502319098E-1
3.580465708E0,-1.396417469E-1,-8.713304996E-1,-4.552852213E-1
3.590427708E0,6.291947365E-1,-8.634885550E-1,-2.904507518E-1
3.600389708E0,2.184569836E0,-1.232104897E0,-7.239921391E-2
3.610351708E0,3.198619127E0,-1.254278421E0,2.385144532E-1
3.620313708E0,3.248871803E0,-9.145733118E-1,4.186247587E-1
3.630275708E0,2.458981991E0,-6.358116865E-1,2.744569480E-1
3.640237708E0,1.509219766E0,-6.406168342E-1,1.341519691E-2
3.650199708E0,1.079806447E0,-1.212291837E0,-7.880075276E-2
3.660161708E0,9.053853154E-1,-2.075924635E0,-1.326184869E-1
3.670123708E0,6.992532015E-1,-2.378640175E0,-2.055906951E-1
3.680085708E0,5.121819973E-1,-1.894133925E0,-1.915228516E-1
3.690046708E0,3.698680103E-1,-9.915942550E-1,-5.164031312E-2
3.700008708E0,2.399856299E-1,-2.132619619E-1,1.946400702E-1
3.709970708E0,-1.263076663E-1,3.227319717E-1,4.710144103E-1
3.719932708E0,-8.795680404E-1,6.661897302E-1,7.584421039E-1
3.729894708E0,-1.530697107E0,7.001175880E-1,9.618447423E-1
3.739856708E0,-1.769531488E0,6.107640862E-1,1.030186892E0
3.749818708E0,-1.809044003E0,6.560916305E-1,1.065281510E0
3.759780708E0,-1.909752846E0,8.495012522E-1,1.048528075E0
3.769742708E0,-2.140862942E0,1.163398981E0,1.033375502E0
3.779704708E0,-2.155733824E0,1.542658091E0,1.229009867E0
3.789666708E0,-1.949598551E0,2.083866358E0,1.730077982E0
3.799628708E0,-1.853641868E0,2.875503540E0,2.285479307E0
3.809590708E0,-2.249220133E0,3.718363523E0,2.433281898E0
3.819552708E0,-2.790323496E0,4.337100506E0,1.934226871E0
3.829513708E0,-3.109285355E0,4.439567566E0,1.108348370E0
3.839475542E0,-3.244582891E0,4.104795456E0,3.654707670E-1
3.849437542E0,-3.289607048E0,3.498929977E0,-2.949186265E-1
3.859399542E0,-3.279649734E0,2.673746347E0,-7.817394733E-1
3.869361542E0,-3.248576641E0,1.496015787E0,-1.082714558E0
3.879323542E0,-3.278935909E0,1.177779958E-1,-1.202470064E0
3.889285542E0,-3.366267443E0,-1.193274617E0,-1.213981628E0
3.899247542E0,-3.450210094E0,-1.896396637E0,-1.085860729E0
3.909209542E0,-3.467725277E0,-1.689396858E0,-8.743924499E-1
