"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.700985833E-1,6.103935242E-1,1.245855317E-1,2.119090855E-1
4.800595833E-1,1.003227115E0,1.522405595E-1,2.597756684E-1
4.900215833E-1,1.244035721E0,6.980000436E-2,3.149872422E-1
4.999835833E-1,1.351249218E0,-8.659239858E-3,3.936600983E-1
5.099455833E-1,1.345273376E0,-1.145396964E-3,4.306631386E-1
5.199065833E-1,1.181155443E0,1.338435113E-1,4.083476067E-1
5.298685833E-1,7.760664225E-1,4.049724936E-1,3.306395113E-1
5.398305833E-1,2.418933809E-1,7.008572817E-1,2.329436690E-1
5.497925833E-1,-1.941134930E-1,9.261875749E-1,1.535529643E-1
5.597535833E-1,-4.623144269E-1,8.908212781E-1,1.246948764E-1
5.697155833E-1,-4.555350840E-1,3.853921890E-1,1.368974894E-1
5.796775833E-1,-2.495615184E-1,-6.231050193E-2,1.222927943E-1
5.896395833E-1,-1.254071482E-2,8.297532052E-2,1.092582196E-1
5.996005833E-1,1.451824605E-1,5.591841340E-1,6.720913947E-2
6.095625833E-1,2.611120045E-1,8.838580847E-1,3.087349609E-2
6.195245833E-1,2.853022218E-1,9.010183811E-1,4.484442994E-2
6.294865833E-1,2.129459828E-1,7.593334317E-1,6.931355596E-2
6.394475833E-1,1.067892611E-1,5.983827710E-1,7.897282392E-2
6.494095833E-1,-1.520296093E-2,4.466252625E-1,5.779216811E-2
6.593715833E-1,-1.168853417E-1,3.034476638E-1,2.232351154E-2
6.693335833E-1,-1.729728580E-1,1.808259040E-1,-1.989131980E-2
6.792945833E-1,-2.103136629E-1,1.040637046E-1,-4.960777238E-2
6.892565833E-1,-2.674304545E-1,1.401982754E-1,-7.089841366E-2
6.992185833E-1,-3.424212039E-1,2.664671242E-1,-8.986160904E-2
7.091805833E-1,-4.293651581E-1,3.822397888E-1,-1.090273112E-1
7.191415833E-1,-5.374299288E-1,4.599714577E-1,-1.358577460E-1
7.291035833E-1,-6.520504951E-1,4.718169272E-1,-1.738485396E-1
7.390660833E-1,-7.372074723E-1,3.438754976E-1,-2.181450576E-1
7.490280833E-1,-7.620604038E-1,4.557695985E-2,-2.641160190E-1
7.589890833E-1,-7.206326723E-1,-3.637449145E-1,-3.069774210E-1
7.689510833E-1,-5.696176291E-1,-7.604176998E-1,-3.345299363E-1
7.789130833E-1,-3.425486386E-1,-1.010239959E0,-3.476496637E-1
7.888740833E-1,-9.951309115E-2,-1.134170413E0,-3.674332201E-1
7.988360833E-1,6.512729824E-2,-1.271754146E0,-3.639835715E-1
8.087980833E-1,1.169497520E-1,-1.515412569E0,-3.288250566E-1
8.187600833E-1,9.580581635E-2,-1.851850867E0,-2.907651365E-1
8.287220833E-1,-4.380241409E-2,-2.126735687E0,-2.702031434E-1
8.386830833E-1,-3.312622011E-1,-2.144959450E0,-3.103074431E-1
8.486450833E-1,-7.187492251E-1,-1.865846634E0,-3.947541714E-1
8.586070833E-1,-1.061625838E0,-1.417913198E0,-4.597959518E-1
8.685680833E-1,-1.297101259E0,-8.705388308E-1,-4.690997005E-1
8.785300833E-1,-1.500233054E0,-2.559385002E-1,-4.325759709E-1
8.884920833E-1,-1.722885847E0,1.300435364E-1,-3.595275879E-1
8.984540833E-1,-1.900137544E0,3.829458058E-1,-2.476173788E-1
9.084150833E-1,-2.082052946E0,4.932539463E-1,-1.484884024E-1
9.183770833E-1,-2.338074684E0,4.729180336E-1,-8.496199548E-2
9.283390833E-1,-2.628649473E0,3.755597770E-1,-8.095499873E-2
9.383010833E-1,-2.913658381E0,2.780739963E-1,-9.430503845E-2
9.482620833E-1,-3.148660660E0,3.040070534E-1,-1.072599888E-1
9.582240833E-1,-3.253323793E0,4.272866845E-1,-1.151423603E-1
9.681860833E-1,-3.162024736E0,4.656601548E-1,-1.675086319E-1
9.781480833E-1,-2.868040085E0,2.181421816E-1,-2.405397296E-1
9.881090833E-1,-2.442286491E0,-3.641723692E-1,-3.266466856E-1
9.980710833E-1,-2.104821444E0,-8.751080632E-1,-4.883570075E-1
1.008033083E0,-1.935576797E0,-1.160363197E0,-6.798701882E-1
1.017995083E0,-1.784401298E0,-1.420379519E0,-7.729731798E-1
1.027956083E0,-1.563352823E0,-1.733246922E0,-7.508196831E-1
1.037918083E0,-1.378255248E0,-1.749513388E0,-6.969606876E-1
1.047880083E0,-1.321295738E0,-1.463638544E0,-5.651181936E-1
1.057842083E0,-1.441610813E0,-1.150362611E0,-3.378171325E-1
1.067803083E0,-1.694134712E0,-9.299029112E-1,-1.054150388E-1
1.077765083E0,-1.931575060E0,-9.439625144E-1,7.227165252E-2
1.087727083E0,-2.042105198E0,-1.032922506E0,2.154192179E-1
1.097689083E0,-2.033068895E0,-1.067900538E0,2.893132865E-1
1.107650083E0,-2.013410807E0,-9.598609805E-1,2.676103711E-1
1.117612083E0,-2.012695074E0,-7.705184221E-1,1.663388759E-1
1.127574083E0,-1.999995470E0,-6.725974679E-1,2.564300410E-2
1.137536083E0,-2.056170702E0,-7.066571116E-1,-5.076033622E-2
1.147497083E0,-2.100369692E0,-7.345587611E-1,-1.014991477E-1
1.157459083E0,-2.082351685E0,-8.333022594E-1,-1.984407157E-1
1.167421083E0,-2.053358555E0,-8.295618296E-1,-2.850813270E-1
1.177383083E0,-2.095959187E0,-5.996838808E-1,-2.894449532E-1
1.187344083E0,-2.247979641E0,-3.627424240E-1,-2.321316153E-1
1.197306083E0,-2.361322165E0,-3.336281478E-1,-1.606476754E-1
1.207268083E0,-2.398595810E0,-3.398506343E-1,-1.062502190E-1
1.217230083E0,-2.377480507E0,-3.230228722E-1,-8.814387769E-2
1.227191083E0,-2.246622324E0,-4.148931503E-1,-7.343816757E-2
1.237153083E0,-2.072141647E0,-5.348760486E-1,-1.873419806E-2
1.247115083E0,-1.912273884E0,-7.246103287E-1,6.873786449E-2
1.257077083E0,-1.847371459E0,-9.270402193E-1,1.082268208E-1
1.267038083E0,-1.902211785E0,-1.020645738E0,5.876446515E-2
1.277000083E0,-2.107978344E0,-8.872643113E-1,-5.651184171E-2
1.286962083E0,-2.356511593E0,-6.737118363E-1,-1.793698519E-1
1.296924083E0,-2.601856232E0,-5.150128603E-1,-2.449220717E-1
1.306885083E0,-2.642200470E0,-2.937702239E-1,-3.243228793E-1
1.316847083E0,-2.555611849E0,-2.160229534E-1,-4.211006165E-1
1.326809083E0,-2.395094395E0,-4.552845359E-1,-4.353280365E-1
1.336771083E0,-2.122345686E0,-7.581093311E-1,-3.588885963E-1
1.346732083E0,-1.890640020E0,-9.765961170E-1,-2.686340511E-1
1.356694083E0,-1.877632976E0,-1.055797219E0,-2.202233374E-1
1.366656083E0,-2.048441648E0,-9.484073520E-1,-2.481860071E-1
1.376618083E0,-2.211487532E0,-7.158077955E-1,-3.313082159E-1
1.386579083E0,-2.362897635E0,-4.850264788E-1,-4.160281420E-1
1.396541083E0,-2.444208622E0,-2.793761194E-1,-4.713230133E-1
1.406503083E0,-2.481684923E0,-2.034741938E-1,-4.928141832E-1
1.416465083E0,-2.440351486E0,-2.233400196E-1,-4.823766053E-1
1.426426083E0,-2.414928913E0,-2.831415832E-1,-4.622319341E-1
1.436388083E0,-2.286722898E0,-3.801371455E-1,-4.710807800E-1
1.446350083E0,-2.232087612E0,-5.270003080E-1,-4.850770235E-1
1.456312083E0,-2.151272058E0,-6.494019628E-1,-4.880551696E-1
1.466273083E0,-2.099720478E0,-6.403805614E-1,-4.643879235E-1
1.476235083E0,-2.112086773E0,-5.957322717E-1,-5.092762709E-1
1.486197083E0,-1.992627025E0,-4.386509955E-1,-5.529534817E-1
1.496159083E0,-1.901527047E0,-5.008812547E-1,-5.332396030E-1
1.506120083E0,-1.683926821E0,-6.286863685E-1,-4.793385565E-1
1.516082083E0,-1.577448130E0,-6.993579268E-1,-3.928210437E-1
1.526044083E0,-1.495596409E0,-6.461202502E-1,-3.658632040E-1
1.536006083E0,-1.475285292E0,-5.311882496E-1,-3.564106524E-1
1.545967083E0,-1.413212299E0,-5.116284490E-1,-3.537264764E-1
1.555929083E0,-1.284693718E0,-6.120955944E-1,-3.712623417E-1
1.565891083E0,-1.201557279E0,-6.741578579E-1,-4.463062286E-1
1.575853083E0,-1.105694175E0,-6.559611559E-1,-4.943726957E-1
1.585814083E0,-1.080732703E0,-6.011400223E-1,-5.732147694E-1
1.595776083E0,-1.028049946E0,-5.335830450E-1,-6.424755454E-1
1.605738083E0,-1.019051313E0,-4.242186844E-1,-6.421000361E-1
1.615700083E0,-9.547539353E-1,-4.037915766E-1,-6.306621432E-1
1.625661083E0,-8.498387337E-1,-4.173454642E-1,-5.947145224E-1
1.635623083E0,-8.040778041E-1,-3.938433826E-1,-5.726544857E-1
1.645585083E0,-7.670116425E-1,-4.012842476E-1,-5.653494596E-1
1.655547083E0,-7.051759958E-1,-4.402196407E-1,-6.000930071E-1
1.665508083E0,-6.231778264E-1,-3.890366256E-1,-6.032485366E-1
1.675470083E0,-5.848643184E-1,-3.258064091E-1,-5.437293053E-1
1.685432083E0,-5.829678774E-1,-3.517993987E-1,-4.710069001E-1
1.695394083E0,-5.314188004E-1,-3.308873773E-1,-3.350412846E-1
1.705355083E0,-5.137602091E-1,-2.512183785E-1,-1.932013184E-1
1.715317083E0,-4.826120734E-1,-2.016434073E-1,-7.230409235E-2
1.725279083E0,-4.539844394E-1,-1.952603310E-1,-7.513910998E-3
1.735240375E0,-4.083142579E-1,-2.307533920E-1,3.638659790E-2
1.745201375E0,-3.637324274E-1,-1.794334799E-1,7.629086822E-2
1.755163375E0,-3.345075846E-1,-1.238468736E-1,1.043180823E-1
1.765125375E0,-2.834475935E-1,-7.572089136E-2,1.266076714E-1
1.775087375E0,-1.690338403E-1,-2.537661977E-2,1.579005122E-1
1.785048375E0,-6.909499317E-2,-1.960608177E-2,1.806873083E-1
1.795010375E0,2.122605778E-2,1.856682822E-2,1.672103405E-1
1.804972375E0,8.031334728E-2,4.489536956E-2,1.407949924E-1
1.814934375E0,2.054956555E-1,7.493002713E-2,1.362049878E-1
1.824895375E0,2.652340829E-1,1.606044620E-1,1.430961788E-1
1.834857375E0,3.390353918E-1,2.492955327E-1,1.281542480E-1
1.844819375E0,4.086376429E-1,2.663152516E-1,1.200593114E-1
1.854781375E0,5.058601499E-1,2.931574285E-1,1.299676001E-1
1.864742375E0,5.861917734E-1,3.694833517E-1,1.607223302E-1
1.874704375E0,6.297895312E-1,4.004576802E-1,1.777802855E-1
1.884666375E0,7.128471136E-1,4.711787105E-1,2.083200812E-1
1.894628375E0,7.756730318E-1,5.331295729E-1,2.436243296E-1
1.904589375E0,8.775150180E-1,5.665812492E-1,2.726692855E-1
1.914551375E0,9.459431767E-1,5.764451623E-1,2.912189066E-1
1.924513375E0,1.007665873E0,6.299278140E-1,3.012539744E-1
1.934475375E0,1.072557569E0,6.926270127E-1,3.075766563E-1
1.944436375E0,1.159233332E0,7.011094689E-1,3.129802048E-1
1.954398375E0,1.238375425E0,7.129399776E-1,3.389321864E-1
1.964360375E0,1.326963067E0,7.516235113E-1,3.656032085E-1
1.974322375E0,1.440663338E0,7.455840111E-1,3.847815096E-1
1.984283375E0,1.577476263E0,6.779218912E-1,4.068194330E-1
1.994245375E0,1.669718146E0,6.593041420E-1,4.100720286E-1
2.004207375E0,1.744973183E0,6.606080532E-1,3.973352015E-1
2.014169375E0,1.830438495E0,6.681736708E-1,4.164510369E-1
2.024130375E0,1.896537066E0,6.792721152E-1,4.484057724E-1
2.034092375E0,1.957069635E0,7.109826803E-1,4.594094753E-1
2.044054375E0,1.966480732E0,7.636083364E-1,4.292190671E-1
2.054016375E0,1.959542394E0,8.010026813E-1,3.888569772E-1
2.063977375E0,1.984666467E0,8.196741343E-1,3.715714514E-1
2.073939375E0,1.997262120E0,8.363755345E-1,3.688852191E-1
2.083901375E0,2.018682003E0,8.565780520E-1,3.814840913E-1
2.093863375E0,2.023832798E0,8.431271315E-1,3.902923763E-1
2.103824375E0,2.011185884E0,8.483034968E-1,3.843908310E-1
2.113786375E0,1.975763679E0,8.810997009E-1,3.612761199E-1
2.123748375E0,1.919505954E0,8.927673101E-1,3.269924521E-1
2.133710375E0,1.903337717E0,9.572970867E-1,3.218068182E-1
2.143671375E0,1.911486149E0,9.917021990E-1,3.251786232E-1
2.153633375E0,1.927864671E0,9.691481590E-1,3.408228457E-1
2.163595375E0,1.925753236E0,9.850373864E-1,3.642434776E-1
2.173557375E0,1.962502003E0,1.020276189E0,3.884014189E-1
2.183518375E0,1.996071935E0,1.014814854E0,4.009845853E-1
2.193480375E0,2.034302473E0,1.012827039E0,4.152088165E-1
2.203442375E0,2.086200714E0,1.003871322E0,4.480493069E-1
2.213404375E0,2.138473988E0,9.639678597E-1,4.991550446E-1
2.223365375E0,2.170175791E0,9.750687480E-1,5.577720404E-1
2.233327375E0,2.190155029E0,1.008466482E0,6.225178242E-1
2.243289375E0,2.207184792E0,1.009519696E0,6.693540812E-1
2.253251375E0,2.263120890E0,9.910764098E-1,6.863923669E-1
2.263212375E0,2.323402405E0,9.866331816E-1,6.821102500E-1
2.273174375E0,2.349043846E0,1.002305865E0,6.794417500E-1
2.283136375E0,2.348978281E0,1.037158847E0,6.989616752E-1
2.293098375E0,2.336099386E0,1.150058866E0,7.262886763E-1
2.303059375E0,2.317677975E0,1.250346303E0,7.406532168E-1
2.313021375E0,2.292594910E0,1.309349179E0,7.286924720E-1
2.322983375E0,2.263848782E0,1.371475697E0,6.903317571E-1
2.332945375E0,2.247444391E0,1.368870258E0,6.404674649E-1
2.342906375E0,2.216691971E0,1.408161283E0,5.961554050E-1
2.352868375E0,2.182930470E0,1.511270285E0,5.548027754E-1
2.362830375E0,2.194290161E0,1.540530920E0,5.230237842E-1
2.372792375E0,2.263431072E0,1.531844378E0,4.965957999E-1
2.382753375E0,2.331530809E0,1.493723869E0,4.839487076E-1
2.392715375E0,2.409063578E0,1.414246440E0,5.019681454E-1
2.402677375E0,2.483747959E0,1.342891574E0,5.175402164E-1
2.412638375E0,2.509443998E0,1.291444659E0,5.274348259E-1
2.422600375E0,2.532691956E0,1.286671281E0,5.291344523E-1
2.432562375E0,2.623730659E0,1.313297510E0,5.373945832E-1
2.442524375E0,2.726045132E0,1.241457224E0,5.697003603E-1
2.452485375E0,2.851379395E0,1.095592499E0,6.348299384E-1
2.462447375E0,2.952955008E0,1.056635022E0,6.730353832E-1
2.472409375E0,2.960924387E0,1.105489016E0,6.695696115E-1
2.482371375E0,2.952472210E0,1.132280588E0,6.448280811E-1
2.492332375E0,2.979391336E0,1.040140867E0,6.563394666E-1
2.502294375E0,3.109297991E0,8.828812242E-1,8.211289644E-1
2.512256375E0,3.271648884E0,7.817620635E-1,1.089307189E0
2.522218375E0,3.398522377E0,7.140530944E-1,1.323051810E0
2.532179375E0,3.466439486E0,7.630590796E-1,1.386719108E0
2.542141375E0,3.462096930E0,8.902476430E-1,1.324714899E0
2.552103375E0,3.413402081E0,9.959118366E-1,1.190514445E0
2.562065375E0,3.351079464E0,1.064955831E0,1.030372143E0
2.572026375E0,3.253462315E0,1.118159771E0,9.115981460E-1
2.581988375E0,3.092824459E0,1.145709634E0,8.387391567E-1
2.591950375E0,2.883680105E0,1.111994028E0,7.882328033E-1
2.601912375E0,2.636487484E0,8.948610425E-1,7.511520386E-1
2.611873375E0,2.343890429E0,5.052057505E-1,7.575381994E-1
2.621835375E0,2.062858582E0,-6.483375281E-2,7.653037310E-1
2.631797375E0,1.802991390E0,-7.809816599E-1,7.490257621E-1
2.641759375E0,1.517768979E0,-1.499347329E0,6.978936195E-1
2.651720375E0,1.132875800E0,-2.062507153E0,5.672523975E-1
2.661682375E0,6.515645385E-1,-2.335555792E0,3.892036378E-1
2.671644375E0,1.570280343E-1,-2.182595968E0,1.746973395E-1
2.681606375E0,-2.235155702E-1,-1.617077708E0,-3.268167749E-2
2.691567375E0,-3.994245529E-1,-7.297384143E-1,-2.165279984E-1
2.701529375E0,-3.277471662E-1,1.237889603E-1,-2.990319431E-1
2.711491375E0,-2.012563199E-1,7.653661966E-1,-3.094734848E-1
2.721453375E0,-2.151625454E-1,1.178875446E0,-2.405649722E-1
2.731414375E0,-3.501529992E-1,1.435004115E0,-1.692849845E-1
2.741376083E0,-5.256901383E-1,1.552203178E0,-6.093933433E-2
2.751338083E0,-7.201169729E-1,1.510486960E0,2.184771374E-2
2.761300083E0,-8.903331757E-1,1.301860213E0,7.647633553E-2
2.771261083E0,-1.024678111E0,9.783354402E-1,1.009816304E-1
2.781223083E0,-1.093007684E0,5.999023914E-1,1.083657816E-1
2.791185083E0,-1.058114290E0,2.388714999E-1,1.128034443E-1
2.801147083E0,-8.628617525E-1,-3.690575063E-2,1.094952524E-1
2.811108083E0,-4.991136789E-1,-1.425843537E-1,1.024854332E-1
2.821070083E0,-5.476896092E-2,-2.205252200E-1,9.429834038E-2
2.831032083E0,3.018468022E-1,-4.318069518E-1,8.457270265E-2
2.840994083E0,5.003101230E-1,-6.877809763E-1,6.893488765E-2
2.850955083E0,5.799193382E-1,-9.175335765E-1,6.375644356E-2
2.860917083E0,5.927736163E-1,-1.119186401E0,5.354961380E-2
2.870879083E0,5.654046535E-1,-1.284949064E0,4.859948158E-2
2.880841083E0,4.947578907E-1,-1.393900037E0,4.848203436E-2
2.890802083E0,3.814359307E-1,-1.412314415E0,6.043883786E-2
2.900764083E0,2.375045866E-1,-1.311483145E0,7.368939370E-2
2.910726083E0,1.167106479E-1,-1.119120479E0,8.148694038E-2
2.920688083E0,3.044446744E-2,-8.550422788E-1,7.171206921E-2
2.930649083E0,-5.823510885E-2,-5.518198013E-1,3.492381051E-2
2.940611083E0,-1.929377913E-1,-2.617895305E-1,-1.655402593E-2
2.950573083E0,-3.791883886E-1,-3.629601002E-2,-6.032065302E-2
2.960535083E0,-5.913373828E-1,1.481153816E-1,-9.438194335E-2
2.970496083E0,-8.083678484E-1,3.497923315E-1,-1.386658698E-1
2.980458083E0,-1.018473744E0,5.540477037E-1,-1.712669432E-1
2.990420083E0,-1.196841121E0,6.939265728E-1,-1.563058197E-1
3.000382083E0,-1.346384525E0,7.217749953E-1,-1.305413395E-1
3.010343083E0,-1.459570527E0,6.189575195E-1,-1.077990010E-1
3.020305083E0,-1.530476689E0,4.167676568E-1,-9.792399406E-2
3.030267083E0,-1.560972095E0,1.484772265E-1,-1.213391349E-1
3.040229083E0,-1.595687509E0,-5.542957038E-2,-1.753770709E-1
3.050190083E0,-1.675757408E0,-8.831229806E-2,-2.444266081E-1
3.060152083E0,-1.808629155E0,4.812211264E-4,-2.980621457E-1
3.070114083E0,-1.968360901E0,7.697038352E-2,-2.996232510E-1
3.080076083E0,-2.109244108E0,3.691324592E-2,-2.889402509E-1
3.090037083E0,-2.106608629E0,-1.251548827E-1,-3.132372499E-1
3.099999083E0,-1.931873918E0,-3.776118755E-1,-4.168616235E-1
3.109961083E0,-1.728778839E0,-6.699148417E-1,-5.381598473E-1
3.119923083E0,-1.602091193E0,-8.804938793E-1,-6.139704585E-1
3.129884083E0,-1.583724260E0,-9.309440851E-1,-6.268056631E-1
3.139846083E0,-1.664750099E0,-8.718439937E-1,-6.319279671E-1
3.149808083E0,-1.828988791E0,-7.448924780E-1,-6.840912104E-1
3.159770083E0,-2.094458103E0,-5.563289523E-1,-7.579398751E-1
3.169731083E0,-2.432997227E0,-3.066311181E-1,-7.737255096E-1
3.179693083E0,-2.742312193E0,1.604704931E-2,-7.353330851E-1
3.189655083E0,-2.888961077E0,2.545022964E-1,-6.582409143E-1
3.199617083E0,-2.910291195E0,2.613740563E-1,-5.714881420E-1
3.209578083E0,-2.828311205E0,1.998477876E-1,-4.919450879E-1
3.219540083E0,-2.596151352E0,3.716560602E-1,-4.760862291E-1
3.229502083E0,-2.239351034E0,6.924194694E-1,-4.869173765E-1
3.239464083E0,-2.021002769E0,7.624483705E-1,-5.222985148E-1
3.249425083E0,-2.094556332E0,4.807151258E-1,-5.765862465E-1
3.259387083E0,-2.296490669E0,-1.821504384E-1,-6.285109520E-1
3.269349083E0,-2.338111162E0,-8.812322021E-1,-6.545829773E-1
3.279311083E0,-2.180200815E0,-1.175168991E0,-5.838581920E-1
3.289272083E0,-1.942636967E0,-1.280652285E0,-3.813721836E-1
3.299234083E0,-1.666156888E0,-1.489344835E0,-1.370047778E-1
3.309196083E0,-1.635912538E0,-1.654253364E0,2.258913778E-2
3.319158083E0,-1.911343932E0,-1.648737669E0,8.276776411E-3
3.329119083E0,-2.131135941E0,-1.619493842E0,-1.097689047E-1
3.339081083E0,-2.040469646E0,-1.458628535E0,-1.957384050E-1
3.349043083E0,-1.939834118E0,-1.008177042E0,-1.535247862E-1
3.359005083E0,-2.096536636E0,-8.544774652E-1,-8.252118528E-2
3.368966083E0,-2.221113443E0,-1.191486239E0,-1.009399369E-1
3.378928083E0,-2.100255251E0,-1.399861217E0,-2.083193958E-1
3.388890083E0,-2.010342598E0,-1.284062862E0,-3.176592886E-1
3.398852083E0,-2.089632034E0,-1.250859141E0,-3.762150109E-1
3.408813083E0,-2.175764799E0,-1.298949122E0,-3.830838799E-1
3.418775083E0,-2.147452831E0,-1.312054276E0,-3.674050570E-1
3.428737083E0,-2.033273935E0,-1.266417623E0,-3.159616888E-1
3.438699083E0,-2.031775236E0,-1.068076849E0,-2.547023296E-1
3.448660083E0,-2.199679852E0,-7.752174735E-1,-2.348169386E-1
3.458622083E0,-2.418296814E0,-5.290151834E-1,-2.850185931E-1
3.468584083E0,-2.551712036E0,-4.171224833E-1,-3.553055525E-1
3.478545083E0,-2.529229403E0,-3.871675134E-1,-3.873865008E-1
3.488507083E0,-2.358649969E0,-5.355392098E-1,-3.986189663E-1
3.498469083E0,-2.161895037E0,-8.179402947E-1,-3.426374495E-1
3.508431083E0,-1.962857604E0,-1.118694901E0,-2.541570067E-1
3.518393083E0,-1.768250823E0,-1.317907810E0,-1.569284499E-1
3.528354083E0,-1.678301930E0,-1.335941076E0,-8.778197318E-2
3.538316083E0,-1.738843560E0,-1.222328186E0,-7.194202393E-2
3.548278083E0,-1.829030156E0,-9.732430577E-1,-1.053828895E-1
3.558240083E0,-1.931589603E0,-7.488544583E-1,-1.354696900E-1
3.568201083E0,-2.107810020E0,-4.328947663E-1,-1.446909904E-1
3.578163083E0,-2.177609444E0,-2.351041883E-1,-1.581348926E-1
3.588125083E0,-2.165278435E0,-2.391430736E-1,-1.868464798E-1
3.598087083E0,-2.136893749E0,-3.547745943E-1,-2.378931493E-1
3.608048083E0,-2.086968184E0,-4.323891699E-1,-2.706952989E-1
3.618010083E0,-2.038891315E0,-4.533133805E-1,-3.059840500E-1
3.627972083E0,-2.021770477E0,-4.386082590E-1,-3.774426579E-1
3.637934083E0,-2.012461424E0,-4.311420619E-1,-4.758701622E-1
3.647895083E0,-2.005403280E0,-4.131720066E-1,-5.538718700E-1
3.657857083E0,-1.981450319E0,-4.965838194E-1,-6.024058461E-1
3.667819083E0,-1.915387154E0,-5.364650488E-1,-6.073001623E-1
3.677780083E0,-1.932726979E0,-5.857838392E-1,-6.203528047E-1
3.687742083E0,-1.902924180E0,-6.938222051E-1,-6.565489173E-1
3.697704083E0,-1.844529271E0,-6.475415230E-1,-6.615492702E-1
3.707666083E0,-1.831802487E0,-5.824101567E-1,-6.739084125E-1
3.717628083E0,-1.711430550E0,-6.068156362E-1,-6.927630305E-1
3.727589083E0,-1.526326418E0,-6.475496292E-1,-6.352837086E-1
3.737551083E0,-1.373439074E0,-6.794921160E-1,-5.436409116E-1
3.747513083E0,-1.251184344E0,-7.296950817E-1,-4.716245234E-1
3.757475083E0,-1.207778454E0,-6.846021414E-1,-4.534692168E-1
3.767436083E0,-1.102460384E0,-6.971864104E-1,-4.848798215E-1
3.777398083E0,-1.115182042E0,-7.340503931E-1,-5.357725620E-1
3.787360083E0,-1.105317712E0,-7.969979644E-1,-5.801528096E-1
3.797322083E0,-1.088933945E0,-7.868965864E-1,-5.908206105E-1
3.807283083E0,-1.112010479E0,-6.726837158E-1,-6.232534051E-1
3.817245083E0,-1.183613062E0,-5.087025166E-1,-6.066539288E-1
