"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.425542500E-1,-2.573684216E0,-8.829799891E-1,8.365979046E-2
4.525162500E-1,-2.609357357E0,-9.756444097E-1,3.787126392E-2
4.624782500E-1,-2.452198505E0,-9.908387661E-1,-1.077860314E-2
4.724392500E-1,-2.145967484E0,-9.585106969E-1,-5.261233822E-2
4.824012500E-1,-1.745790839E0,-8.241453171E-1,-1.113554388E-1
4.923632500E-1,-1.356888056E0,-3.149094582E-1,-1.562171876E-1
5.023242500E-1,-1.018880606E0,7.885400653E-1,-9.550032020E-2
5.122862500E-1,-7.144267559E-1,1.920809627E0,6.225149333E-2
5.222482500E-1,-6.672810912E-1,2.563189507E0,2.286229432E-1
5.322092500E-1,-7.926648259E-1,2.403829336E0,3.831667304E-1
5.421712500E-1,-8.776120543E-1,1.516543508E0,5.692716837E-1
5.521332500E-1,-9.091787338E-1,4.922176600E-1,6.893490553E-1
5.620942500E-1,-9.291647673E-1,-8.526916057E-2,5.637707710E-1
5.720562500E-1,-6.611261368E-1,-2.027856708E-1,1.629378349E-1
5.820182500E-1,-1.413848102E-1,-1.070148274E-1,-2.369438559E-1
5.919792500E-1,3.621275723E-1,-3.436485678E-2,-3.854214847E-1
6.019412500E-1,7.448849678E-1,-1.815526746E-2,-3.595654666E-1
6.119032500E-1,9.593285918E-1,7.903439552E-2,-3.145468533E-1
6.218642500E-1,1.081464291E0,2.153774947E-1,-2.916724682E-1
6.318255000E-1,1.274961591E0,1.322104484E-1,-2.755821943E-1
6.417875000E-1,1.543071985E0,-9.512607008E-2,-1.932585984E-1
6.517485000E-1,1.766844630E0,-1.967240721E-1,-1.959760673E-2
6.617105000E-1,1.904848933E0,-1.720647812E-1,2.358664572E-1
6.716725000E-1,2.009176254E0,-1.533163935E-1,5.689320564E-1
6.816335000E-1,2.106495380E0,-1.703405082E-1,9.425896406E-1
6.915955000E-1,2.075307369E0,-1.643691659E-1,1.175159335E0
7.015575000E-1,1.864977360E0,-6.267745793E-2,1.201960444E0
7.115185000E-1,1.544575691E0,5.009143427E-2,1.012377501E0
7.214805000E-1,1.239064693E0,1.647469997E-1,6.954275370E-1
7.314425000E-1,1.024461627E0,2.688851357E-1,3.818334341E-1
7.414035000E-1,8.754752278E-1,3.595783114E-1,1.715494692E-1
7.513655000E-1,7.746234536E-1,3.465490639E-1,9.319021553E-2
7.613275000E-1,6.470007300E-1,1.637691557E-1,7.273390144E-2
7.712885000E-1,4.230534136E-1,-8.307817578E-2,1.070515253E-2
7.812505000E-1,1.572294384E-1,-3.035187125E-1,-9.221922606E-2
7.912125000E-1,-8.558240533E-2,-4.770228565E-1,-2.410161644E-1
8.011735000E-1,-2.414847761E-1,-6.328315139E-1,-3.927268982E-1
8.111355000E-1,-3.837034404E-1,-7.127114534E-1,-5.016206503E-1
8.210975000E-1,-5.530975461E-1,-7.083683610E-1,-4.769751132E-1
8.310585000E-1,-7.106842399E-1,-7.000451684E-1,-3.476549387E-1
8.410205000E-1,-8.139815331E-1,-7.544223070E-1,-1.920530498E-1
8.509825000E-1,-8.893665671E-1,-8.634481430E-1,-8.368902653E-2
8.609435000E-1,-9.895551801E-1,-1.025640726E0,-8.621580899E-3
8.709055000E-1,-1.034549832E0,-1.322879553E0,2.752523869E-2
8.808675000E-1,-9.771481156E-1,-1.745196223E0,2.586649545E-2
8.908285000E-1,-8.716922402E-1,-2.155691147E0,2.752324753E-2
9.007905000E-1,-7.686590552E-1,-2.436466455E0,3.615526110E-2
9.107525000E-1,-7.100028992E-1,-2.551161289E0,5.937562883E-2
9.207135000E-1,-7.117991447E-1,-2.510653973E0,9.313224256E-2
9.306755000E-1,-7.368315458E-1,-2.355107546E0,8.491586149E-2
9.406375000E-1,-7.258446217E-1,-2.150058270E0,-2.692998387E-4
9.505985000E-1,-6.668095589E-1,-1.926413059E0,-1.315871179E-1
9.605605000E-1,-5.938532352E-1,-1.685503721E0,-2.617655396E-1
9.705225000E-1,-5.215876102E-1,-1.490818620E0,-3.774133027E-1
9.804835000E-1,-4.515742064E-1,-1.340828776E0,-4.909996688E-1
9.904455000E-1,-5.141307712E-1,-9.582937360E-1,-6.256807446E-1
1.000407500E0,-8.545533419E-1,-5.794309825E-2,-7.613484859E-1
1.010368500E0,-1.296136141E0,9.434432983E-1,-8.269016743E-1
1.020330500E0,-1.678444743E0,1.726145983E0,-8.222691417E-1
1.030292500E0,-2.056869507E0,2.382873058E0,-7.298601270E-1
1.040253500E0,-1.936274409E0,2.067842722E0,-4.348386526E-1
1.050215500E0,-1.504622817E0,1.172358394E0,5.068756267E-2
1.060177500E0,-1.813974977E0,1.124986291E0,6.507720351E-1
1.070138500E0,-4.171642303E0,3.009077787E0,1.184293985E0
1.080100500E0,-5.721862793E0,3.560205936E0,1.278287888E0
1.090062500E0,-6.050800800E0,4.211547852E0,8.468463421E-1
1.100023500E0,-4.323126793E0,4.860238075E0,1.228452027E-1
1.109985500E0,-2.157835245E0,2.458302021E0,-2.648993134E-1
1.119947500E0,-9.724809527E-1,-1.279154897E0,-3.125833273E-1
1.129908500E0,-4.708886743E-1,-3.331566095E0,-2.750729620E-1
1.139870500E0,-1.674425900E-1,-3.187241793E0,-1.784875989E-1
1.149832500E0,2.717502117E-1,-1.768712521E0,-1.994722150E-2
1.159793500E0,9.662234783E-1,-7.405328751E-1,1.199420765E-1
1.169755500E0,1.598765254E0,-2.757870555E-1,1.078803539E-1
1.179717500E0,1.789645910E0,2.286739200E-1,-7.486916333E-2
1.189678500E0,1.731218815E0,3.295805752E-1,-1.723062396E-1
1.199640500E0,1.753537655E0,-5.480701849E-2,-9.291025251E-2
1.209602500E0,1.884751678E0,-3.670352101E-1,6.688659638E-2
1.219563500E0,1.973166585E0,-1.917316765E-1,3.031251132E-1
1.229525500E0,2.048702240E0,2.586040497E-1,4.673483968E-1
1.239487500E0,2.152462482E0,7.505912185E-1,4.458879232E-1
1.249448500E0,2.268061876E0,1.123987436E0,3.004939854E-1
1.259410500E0,2.387711287E0,1.387078643E0,1.261709630E-1
1.269372500E0,2.448321819E0,1.626204491E0,1.436959393E-2
1.279333500E0,2.438112020E0,1.729094267E0,-3.631598502E-2
1.289295500E0,2.356027126E0,1.707621813E0,-1.019921973E-1
1.299257500E0,2.154268026E0,1.607517838E0,-1.780892164E-1
1.309218500E0,1.920671344E0,1.429292083E0,-2.269928306E-1
1.319180500E0,1.709285855E0,1.131208420E0,-2.520782948E-1
1.329142500E0,1.507877588E0,6.979008913E-1,-2.919066846E-1
1.339104500E0,1.320904493E0,1.909498870E-1,-3.580177426E-1
1.349065500E0,1.144760609E0,-2.962922156E-1,-4.426828027E-1
1.359027500E0,9.886361957E-1,-7.000405788E-1,-5.325006247E-1
1.368989500E0,8.461685181E-1,-1.023623943E0,-6.071820259E-1
1.378950500E0,7.382428646E-1,-1.251774311E0,-6.346032619E-1
1.388912500E0,6.982714534E-1,-1.330069661E0,-6.195175648E-1
1.398874500E0,7.277648449E-1,-1.319525480E0,-5.795041323E-1
1.408835500E0,7.858915329E-1,-1.261887193E0,-5.359755754E-1
1.418797500E0,8.200320005E-1,-1.133371353E0,-4.977380335E-1
1.428759500E0,7.629351616E-1,-9.250426888E-1,-4.496948719E-1
1.438720500E0,4.944700003E-1,-5.993586779E-1,-3.797085583E-1
1.448682500E0,-1.856987551E-2,-1.301541626E-1,-2.782088220E-1
1.458644500E0,-6.165525317E-1,3.280301094E-1,-1.779056489E-1
1.468605500E0,-1.054880023E0,5.303419232E-1,-8.725005388E-2
1.478567500E0,-1.167416453E0,3.760375977E-1,-2.824463695E-2
1.488529500E0,-1.010657787E0,1.947079087E-3,-1.496911747E-3
1.498490500E0,-7.314660549E-1,-4.553762972E-1,8.425705135E-3
1.508452500E0,-4.759256542E-1,-8.520783186E-1,3.809118643E-2
1.518414500E0,-2.990543544E-1,-1.108373165E0,8.896961808E-2
1.528375500E0,-1.628935784E-1,-1.261830091E0,1.527664363E-1
1.538337500E0,-4.845924303E-2,-1.339181304E0,2.160410285E-1
1.548299500E0,4.986040294E-2,-1.346392155E0,2.583951354E-1
1.558260500E0,1.479059458E-1,-1.313523650E0,2.735888064E-1
1.568222500E0,2.461089492E-1,-1.247928381E0,2.691000402E-1
1.578184500E0,3.346157372E-1,-1.130038381E0,2.574203014E-1
1.588145500E0,4.204912186E-1,-9.697371125E-1,2.430080622E-1
1.598107500E0,4.966444373E-1,-7.962871194E-1,2.285348326E-1
1.608069500E0,5.472332835E-1,-6.434501410E-1,2.240170538E-1
1.618030500E0,9.778717905E-2,-5.764469504E-2,1.593797058E-1
1.627993500E0,-1.786416769E0,1.812885642E0,-1.252349764E-1
1.637955500E0,-3.307274580E0,2.980087996E0,-4.916867316E-1
1.647916500E0,-3.675192118E0,2.561404467E0,-5.098918080E-1
1.657878500E0,-3.508118868E0,1.427482009E0,2.495857477E-1
1.667840500E0,-4.863261700E0,8.124637604E-1,1.118669152E0
1.677801500E0,-6.698811054E0,5.274006724E-1,1.485574603E0
1.687763500E0,-4.514586449E0,2.460525513E0,8.152782917E-1
1.697725500E0,-7.731887698E-1,2.683907509E0,-6.131618097E-2
1.707686500E0,5.080598593E-1,1.647526026E-1,1.090422366E-2
1.717648500E0,5.798872188E-2,-2.211587667E0,3.507078290E-1
1.727610500E0,-6.671063900E-1,-3.192290545E0,4.077213109E-1
1.737572500E0,-6.841160059E-1,-2.215110540E0,2.831902206E-1
1.747533500E0,3.353947401E-1,3.408231437E-1,5.876485258E-2
1.757495500E0,1.780091405E0,1.543804884E0,-2.242653817E-1
1.767457500E0,2.559605360E0,9.360454082E-1,-3.530249596E-1
1.777418500E0,2.645944357E0,-2.573811710E-1,-3.061239123E-1
1.787380500E0,2.718590021E0,-1.169991612E0,4.207213968E-2
1.797342500E0,2.669206381E0,-1.223899364E0,5.394580960E-1
1.807303500E0,2.507563591E0,-5.489409566E-1,9.667694569E-1
1.817265500E0,2.410575867E0,4.590443075E-1,1.104142785E0
1.827227500E0,2.498329163E0,1.355262160E0,9.640634060E-1
1.837188500E0,2.588183641E0,2.097180605E0,6.070664525E-1
1.847150500E0,2.496333599E0,2.660933495E0,1.176416799E-1
1.857112500E0,2.251365423E0,2.920527458E0,-2.559514940E-1
1.867073500E0,1.905734777E0,2.900064230E0,-3.621727228E-1
1.877035500E0,1.501324415E0,2.607976913E0,-3.734271228E-1
1.886997500E0,1.109972119E0,2.092274427E0,-4.091379642E-1
1.896958500E0,7.853292227E-1,1.470509887E0,-4.114101827E-1
1.906920500E0,4.851497114E-1,8.725786209E-1,-3.961066008E-1
1.916882500E0,2.450471669E-1,3.848852515E-1,-3.538090289E-1
1.926843500E0,1.279136240E-1,1.543928869E-2,-2.806570530E-1
1.936805500E0,1.611343473E-1,-2.110893726E-1,-2.153303623E-1
1.946767500E0,3.106964231E-1,-3.136487603E-1,-1.845332980E-1
1.956728500E0,5.460458994E-1,-3.311001658E-1,-1.543008983E-1
1.966690500E0,7.696459889E-1,-3.824743927E-1,-1.306565553E-1
1.976652500E0,9.233064055E-1,-5.111845732E-1,-9.584797919E-2
1.986613500E0,1.032724619E0,-6.457365155E-1,-4.126835614E-2
1.996575500E0,1.072293162E0,-7.406920195E-1,2.018910274E-2
2.006537500E0,9.671769142E-1,-7.614135742E-1,9.522899240E-2
2.016498500E0,4.849637747E-1,-5.704389215E-1,1.878664047E-1
2.026460500E0,-3.090364039E-1,-1.991346031E-1,2.514310181E-1
2.036422500E0,-9.732558131E-1,-9.450845420E-2,3.416452110E-1
2.046383500E0,-1.267238975E0,-5.136594176E-1,4.411656857E-1
2.056345500E0,-1.220095992E0,-1.186898947E0,4.119207263E-1
2.066307500E0,-9.487280846E-1,-1.751892805E0,2.718578875E-1
2.076269500E0,-6.147222519E-1,-2.022394896E0,1.596822739E-1
2.086230500E0,-3.781954646E-1,-2.106530428E0,1.242278665E-1
2.096192500E0,-2.356831580E-1,-2.072987556E0,1.230296418E-1
2.106154500E0,-1.432789266E-1,-1.970664501E0,1.143866181E-1
2.116115500E0,-7.526382059E-2,-1.821054935E0,8.370147645E-2
2.126077500E0,-2.720308118E-2,-1.643056989E0,4.224751145E-2
2.136039500E0,-2.656718483E-3,-1.440203786E0,1.304000337E-2
2.146000500E0,-2.093726071E-3,-1.233788848E0,-1.510028820E-2
2.155962500E0,-1.771502942E-2,-1.047066569E0,-4.326801002E-2
2.165924500E0,-4.519805312E-2,-9.173067808E-1,-8.130114526E-2
2.175885500E0,-1.782198995E-1,-7.735773921E-1,-1.349968314E-1
2.185847500E0,-3.893105686E-1,-6.171949506E-1,-2.235653102E-1
2.195809500E0,-5.530461669E-1,-4.606248140E-1,-2.688854635E-1
2.205770500E0,-8.571927547E-1,-9.983442724E-2,-2.444493473E-1
2.215732500E0,-1.469795108E0,5.506078601E-1,-2.584806979E-1
2.225694500E0,-2.201547384E0,1.094985366E0,-3.024857044E-1
2.235655500E0,-2.874075413E0,1.422799110E0,-3.788540363E-1
2.245617500E0,-3.560395956E0,1.895781279E0,-4.269488752E-1
2.255579500E0,-3.554747105E0,1.693037271E0,-1.510307193E-1
2.265540500E0,-3.643276691E0,1.829691768E0,1.937964410E-1
2.275502500E0,-5.304169655E0,3.797533989E0,1.534321159E-1
2.285464500E0,-5.402555943E0,5.160946846E0,6.995878369E-2
2.295425500E0,-3.141935587E0,3.273195744E0,1.209200472E-1
2.305387500E0,-1.407450557E0,-6.936365366E-1,1.640046686E-1
2.315349500E0,-7.402851582E-1,-3.381108046E0,9.280472994E-2
2.325310500E0,-2.238058299E-1,-3.857499123E0,-3.564005718E-2
2.335272500E0,6.397289634E-1,-2.592652082E0,-1.294201761E-1
2.345234500E0,1.607143998E0,-1.077769756E0,-1.550461650E-1
2.355195500E0,2.266843081E0,-4.236777127E-1,-1.156135723E-1
2.365157500E0,2.335148573E0,-9.520794451E-2,-1.053076759E-1
2.375119500E0,2.055450439E0,2.420126945E-1,-9.344222397E-2
2.385080500E0,1.902289629E0,4.213968515E-1,5.062067136E-2
2.395042500E0,1.900526285E0,5.864112973E-1,3.242840469E-1
2.405004500E0,1.894783974E0,7.397486567E-1,6.130660176E-1
2.414965500E0,1.971246362E0,7.839398980E-1,7.220330834E-1
2.424927500E0,2.089826107E0,8.889541626E-1,4.813952148E-1
2.434889500E0,2.172777653E0,1.087304950E0,7.273981720E-2
2.444851500E0,2.194486380E0,1.211369872E0,-2.379576117E-1
2.454812500E0,2.074245453E0,1.177128196E0,-3.620128334E-1
2.464774500E0,1.816917539E0,1.042921424E0,-3.836089373E-1
2.474736500E0,1.500578165E0,7.653158307E-1,-4.003074467E-1
2.484697500E0,1.247061253E0,4.123367071E-1,-3.966738284E-1
2.494659500E0,1.118839741E0,1.168853417E-1,-3.562673032E-1
2.504621500E0,1.136299491E0,-1.585779339E-1,-2.864815593E-1
2.514582500E0,1.255205274E0,-4.380437434E-1,-2.155072093E-1
2.524544500E0,1.416468382E0,-7.244291902E-1,-1.565363109E-1
2.534506500E0,1.565041780E0,-9.785256386E-1,-1.201979443E-1
2.544467500E0,1.645815730E0,-1.114649415E0,-1.143706813E-1
2.554429500E0,1.611665487E0,-1.113795519E0,-1.465596855E-1
2.564391500E0,1.258434653E0,-7.956255674E-1,-2.294236720E-1
2.574352500E0,6.477729082E-1,-1.548627913E-1,-2.915921211E-1
2.584314500E0,2.062604725E-1,3.603278697E-1,-2.031842023E-1
2.594276500E0,1.029128358E-1,4.824614525E-1,5.110089667E-3
2.604237500E0,2.295144498E-1,2.643416524E-1,1.820558459E-1
2.614199500E0,3.168831468E-1,-3.031965904E-2,3.071931303E-1
2.624161500E0,3.045910597E-1,-3.073925376E-1,4.034773111E-1
2.634122250E0,2.346587777E-1,-5.550873280E-1,4.732268751E-1
2.644084250E0,1.439448446E-1,-7.407791615E-1,5.117785335E-1
2.654046250E0,4.924902692E-2,-8.437526226E-1,5.169612765E-1
2.664007250E0,-3.622006997E-2,-8.777478933E-1,5.079728365E-1
2.673969250E0,-1.014864221E-1,-8.513727188E-1,4.808125794E-1
2.683931250E0,-1.482621729E-1,-7.864544392E-1,4.518634975E-1
2.693892250E0,-1.765852273E-1,-7.064749002E-1,4.165308475E-1
2.703854250E0,-1.982769370E-1,-6.234023571E-1,3.674056530E-1
2.713816250E0,-2.187862694E-1,-5.506497025E-1,2.894066870E-1
2.723778250E0,-2.496784031E-1,-4.922220409E-1,2.029152066E-1
2.733739250E0,-3.482244015E-1,-4.455947578E-1,1.129835397E-1
2.743701250E0,-6.570405364E-1,-3.245655596E-1,-3.913462535E-2
2.753663250E0,-9.327870607E-1,-2.189392000E-1,-2.166887969E-1
2.763624250E0,-9.915438294E-1,-1.928503513E-1,-3.024404347E-1
2.773586250E0,-9.946256876E-1,-1.528273374E-1,-3.646958768E-1
2.783548250E0,-1.432257652E0,2.738275826E-1,-6.134590507E-1
2.793509250E0,-2.170619011E0,8.331145048E-1,-9.196459651E-1
2.803471250E0,-2.364944935E0,6.595286131E-1,-9.873048663E-1
2.813433250E0,-2.365360022E0,2.563413084E-1,-8.658553958E-1
2.823394250E0,-2.728356838E0,-7.798445970E-2,-5.846431255E-1
2.833356250E0,-4.219038963E0,-1.840727627E-1,-1.338335127E-1
2.843318250E0,-6.141940594E0,-7.920013368E-2,3.534671664E-1
2.853279250E0,-7.107169628E0,-6.026573777E-1,8.987958431E-1
2.863241250E0,-6.674291134E0,3.482676029E0,6.526536942E-1
2.873203250E0,-1.597341061E0,7.236254215E0,-4.614979923E-1
2.883164250E0,2.874179482E-1,1.851711750E0,-4.608617723E-1
2.893126250E0,5.718050152E-2,-3.082569838E0,4.753376171E-2
2.903088250E0,-4.099920094E-1,-4.763669491E0,2.156905532E-1
2.913049250E0,-1.474155068E0,-3.136116982E0,3.547236696E-2
2.923011250E0,-7.628412843E-1,1.157819390E0,-1.488215625E-1
2.932973250E0,1.089982748E0,2.352133512E0,-2.510396540E-1
2.942934250E0,1.726434946E0,1.632735252E0,-2.017053962E-1
2.952896250E0,1.248212814E0,3.434960842E-1,-1.237403601E-1
2.962858250E0,1.366301060E0,-6.414098740E-1,3.491799533E-2
2.972819250E0,1.699783325E0,-7.241757512E-1,1.943445504E-1
2.982781250E0,1.617576599E0,-1.777520925E-1,3.212588429E-1
2.992743250E0,1.499442935E0,3.009422719E-1,3.868837953E-1
3.002704250E0,1.568120241E0,5.764295459E-1,3.638834059E-1
3.012666250E0,1.616757035E0,8.275461197E-1,2.716555595E-1
3.022628250E0,1.631262422E0,1.018658638E0,1.760049462E-1
3.032589250E0,1.703812003E0,1.103776693E0,8.837975562E-2
3.042551250E0,1.854423046E0,1.169231057E0,4.489619657E-2
3.052513250E0,2.041922569E0,1.078902960E0,5.362902954E-2
3.062475250E0,2.199455738E0,6.546126604E-1,1.469255053E-2
3.072436250E0,2.222404718E0,9.874259681E-2,-4.180279002E-2
3.082398250E0,2.147763252E0,-3.616327345E-1,-7.656343281E-2
3.092360250E0,2.055462837E0,-6.744190454E-1,-9.461525083E-2
3.102321250E0,2.002432108E0,-8.815277815E-1,-9.282614291E-2
3.112283250E0,1.992112160E0,-1.022317648E0,-7.680995017E-2
3.122245250E0,2.008308172E0,-1.114600182E0,-5.234561861E-2
3.132206250E0,2.047039270E0,-1.123187900E0,-1.919491217E-2
3.142168250E0,2.111909151E0,-1.007941127E0,1.329802792E-3
3.152130250E0,2.209099531E0,-8.700342774E-1,-8.942130022E-3
3.162091250E0,2.251764774E0,-8.379256129E-1,-2.151118405E-2
3.172053250E0,2.174735785E0,-8.362590671E-1,-3.076338582E-2
3.182015250E0,1.796765566E0,-6.539254785E-1,-5.558297783E-2
3.191976250E0,8.248591423E-1,-8.369512856E-3,-9.631446004E-2
3.201938250E0,-3.570253849E-1,8.318871260E-1,-1.115205809E-1
3.211900250E0,-1.124518156E0,1.238301516E0,-5.947169662E-2
3.221861250E0,-1.300567508E0,1.054047704E0,7.550210226E-3
3.231823250E0,-1.076539278E0,5.638592839E-1,2.425957844E-2
3.241785250E0,-7.580379844E-1,7.070682198E-2,-2.462847624E-3
3.251746250E0,-5.503159761E-1,-2.600965500E-1,-9.981568437E-4
3.261708250E0,-4.165006876E-1,-4.739166796E-1,1.931110956E-2
3.271670250E0,-3.135095835E-1,-6.252706051E-1,4.207848012E-2
3.281631250E0,-2.341511101E-1,-7.410667539E-1,7.079161704E-2
3.291593250E0,-1.779442132E-1,-8.046442270E-1,1.017571539E-1
3.301555250E0,-1.444983631E-1,-8.262398243E-1,1.180208102E-1
3.311516250E0,-1.297016293E-1,-8.156923652E-1,1.226834357E-1
3.321478250E0,-1.192140952E-1,-7.748346925E-1,1.164630875E-1
3.331440250E0,-1.065832898E-1,-6.990099549E-1,1.061060131E-1
3.341402250E0,-9.479773790E-2,-5.906690955E-1,8.679357171E-2
3.351363250E0,-2.090719193E-1,-4.097679257E-1,3.050967306E-2
3.361325250E0,-4.465872645E-1,-1.799416393E-1,-9.542801976E-2
3.371287250E0,-5.782634020E-1,-5.322951823E-2,-2.433572710E-1
3.381248250E0,-4.904312789E-1,-8.305772394E-2,-3.143225014E-1
3.391210250E0,-2.706097662E-1,-1.626845598E-1,-3.020001948E-1
3.401172250E0,-7.780649513E-2,-2.552672029E-1,-2.496323436E-1
3.411133250E0,2.819211408E-2,-4.319943786E-1,-2.094069719E-1
3.421095250E0,-1.962764114E-1,-4.906137288E-1,-2.048407197E-1
3.431057250E0,-1.966288567E0,7.954416871E-1,-3.222359121E-1
3.441018250E0,-3.585764170E0,1.596980691E0,-5.829164982E-1
3.450980250E0,-3.905939579E0,1.163846612E0,-7.817338109E-1
3.460942250E0,-4.080199242E0,6.982412338E-1,-3.295937479E-1
3.470903250E0,-5.810959339E0,1.069024563E0,4.372978508E-1
3.480865250E0,-8.720118523E0,7.293170691E-1,9.147541523E-1
3.490827250E0,-8.420369148E0,1.836994529E0,8.623457551E-1
3.500788250E0,-2.568381786E0,5.919519424E0,1.504057553E-2
3.510750250E0,8.074783087E-1,2.443967342E0,2.145669013E-1
3.520712250E0,1.003468275E0,-1.938887000E0,7.817871571E-1
3.530673250E0,1.191160381E-1,-3.693898439E0,9.584040642E-1
3.540635250E0,-6.461640596E-1,-3.416297674E0,5.117879510E-1
3.550597250E0,-1.511006802E-1,-6.082000136E-1,-1.354312897E-1
3.560559250E0,1.325547814E0,1.730052710E0,-4.983956516E-1
3.570520250E0,1.939510465E0,1.368267059E0,-4.792385399E-1
3.580482250E0,1.650301099E0,-2.183524072E-1,-2.722565830E-1
3.590444250E0,1.854752064E0,-1.594360828E0,-8.439715207E-2
3.600405250E0,2.408566475E0,-1.683245182E0,1.234364733E-1
3.610367250E0,2.669225931E0,-9.860219955E-1,4.173404574E-1
3.620329250E0,2.648623228E0,-1.677697152E-1,6.588055491E-1
3.630290375E0,2.679305077E0,5.264656544E-1,6.988862753E-1
3.640252375E0,2.678603888E0,1.115145206E0,6.080876589E-1
3.650214375E0,2.548140049E0,1.614869237E0,4.168803394E-1
3.660175375E0,2.386031389E0,1.878701925E0,4.126039147E-2
3.670137375E0,2.184377909E0,2.029366016E0,-2.863690555E-1
3.680099375E0,1.889931440E0,2.074374914E0,-3.768286407E-1
3.690060375E0,1.542345166E0,1.899423122E0,-3.425703347E-1
3.700022375E0,1.144083500E0,1.453683138E0,-2.946265042E-1
3.709984375E0,7.924678922E-1,8.393563032E-1,-2.334985882E-1
3.719945375E0,5.541850328E-1,1.927942783E-1,-1.791706383E-1
3.729907375E0,4.313265979E-1,-3.894388080E-1,-1.535151750E-1
3.739869375E0,3.919477463E-1,-8.350918889E-1,-1.612133086E-1
3.749830375E0,4.446364343E-1,-1.164530516E0,-2.052640170E-1
3.759792375E0,6.140315533E-1,-1.336638570E0,-2.565509081E-1
3.769754375E0,8.146291971E-1,-1.336888433E0,-3.017676771E-1
3.779715375E0,9.406536818E-1,-1.276028752E0,-3.216942251E-1
3.789677375E0,9.955009222E-1,-1.188974380E0,-3.202726245E-1
3.799639375E0,9.901165366E-1,-1.096009016E0,-3.088546097E-1
3.809601375E0,9.599846601E-1,-9.832806587E-1,-2.981930077E-1
3.819562375E0,9.159868360E-1,-8.375564814E-1,-2.885552943E-1
3.829524375E0,8.389788866E-1,-6.654364467E-1,-2.660571933E-1
3.839486375E0,5.510643125E-1,-3.761036992E-1,-1.958597153E-1
3.849447375E0,-3.831750527E-2,6.864593178E-2,-7.615561038E-2
