"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.401844375E0,-4.821024628E0,-9.946815491E0,-1.940564575E0
1.411807375E0,-4.639003143E0,-9.261241150E0,-2.155218201E0
1.421769375E0,-4.662504272E0,-8.694968719E0,-3.903582458E0
1.431731375E0,-5.153183899E0,-9.579329681E0,-3.033142548E0
1.441693375E0,-4.803660736E0,-1.085033661E1,1.059945831E0
1.451655375E0,-4.218826904E0,-1.117590958E1,3.747307434E0
1.461618375E0,-4.149371338E0,-1.197075668E1,3.900289307E0
1.471580375E0,-3.502865753E0,-1.305674835E1,2.956052856E0
1.481542375E0,-3.124602356E0,-1.394365402E1,2.163451080E0
1.491504375E0,-2.868035889E0,-1.453791824E1,3.670367432E-1
1.501466375E0,-1.515598297E0,-1.475601471E1,-4.606371002E0
1.511429375E0,4.969665527E-2,-1.374516678E1,-4.442162476E0
1.521391375E0,-2.423460388E-1,-1.274614426E1,-1.751507721E0
1.531353375E0,-1.435365143E0,-1.229453339E1,-1.417552185E0
1.541315375E0,-1.397793274E0,-1.096215408E1,-8.931925964E-1
1.551277375E0,-1.003064117E0,-9.574389954E0,-4.830455017E-1
1.561240375E0,-4.776567078E-1,-8.628506927E0,-2.149530029E-1
1.571202375E0,-1.407073975E-2,-8.266409912E0,5.501060486E-1
1.581164375E0,-2.585124207E-1,-8.343649292E0,1.212778015E0
1.591126375E0,-9.074130249E-1,-8.915909271E0,2.319576416E0
1.601088375E0,-1.384620667E0,-8.542884979E0,1.272952881E0
1.611051375E0,-1.895208893E0,-7.818391571E0,7.078779602E-1
1.621013375E0,-2.706372070E0,-7.629484406E0,1.041833496E-1
1.630975375E0,-2.987637177E0,-7.514523468E0,-6.165678406E-1
1.640936875E0,-2.589016113E0,-7.093748474E0,-5.361849976E-1
1.650898875E0,-1.703158264E0,-6.567891998E0,5.149291992E-1
1.660861875E0,-5.950126648E-1,-5.993386688E0,1.456022186E0
1.670823875E0,2.924917603E-1,-5.377417603E0,1.763333130E0
1.680785875E0,9.672885132E-1,-4.570745087E0,1.680405579E0
1.690747875E0,1.619781647E0,-4.183500366E0,1.305435333E0
1.700709875E0,1.870659943E0,-3.924838257E0,7.991880798E-1
1.710672875E0,1.795366516E0,-3.488645325E0,-2.733316040E-1
1.720634875E0,1.495540009E0,-2.925216980E0,-1.688638458E0
1.730596875E0,6.030958557E-1,-2.618205414E0,-2.401156769E0
1.740558875E0,-3.400927734E-1,-2.884202271E0,-3.348985748E0
1.750520875E0,-9.641450500E-1,-3.603905640E0,-4.618944855E0
1.760483875E0,-1.157542877E0,-4.954546967E0,-6.186634827E0
1.770445875E0,-1.110540619E0,-6.603817291E0,-8.933572540E0
1.780407875E0,-1.173559570E0,-8.534053345E0,-1.214559311E1
1.790369875E0,-1.755848694E0,-1.091844498E1,-1.420905212E1
1.800331875E0,-1.596879272E0,-1.382435211E1,-1.462099548E1
1.810294875E0,-1.256936188E0,-1.745355515E1,-1.482502121E1
1.820256875E0,-9.752220154E-1,-2.013208511E1,-1.430260757E1
1.830218875E0,-1.042581940E0,-1.973047028E1,-1.211355972E1
1.840180875E0,-2.428549805E0,-1.680734894E1,-1.108220444E1
1.850142875E0,-5.018913116E0,-1.201476517E1,-9.610614624E0
1.860105875E0,-6.261030121E0,-6.669231262E0,-8.140970764E0
1.870067875E0,-7.220534821E0,-2.527044983E0,-7.586823120E0
1.880029875E0,-8.601712646E0,-8.738827515E-1,-6.505322113E0
1.889991875E0,-9.092841339E0,-1.796114960E0,-5.412744141E-1
1.899953875E0,-7.370223541E0,-3.831133118E0,6.859934692E0
1.909916875E0,-3.328777771E0,-7.385342102E0,1.072863968E1
1.919878875E0,1.030008087E0,-1.064900528E1,9.337133331E0
1.929840875E0,2.906356201E0,-1.349533630E1,3.494034119E0
1.939802875E0,-1.025966492E0,-1.612372055E1,-8.463849335E0
1.949764875E0,-3.926634521E0,-1.801518723E1,-1.560145660E1
1.959727875E0,1.715283051E0,-1.424452835E1,3.939208374E0
1.969689875E0,2.389181671E0,-1.280437317E1,5.210065613E0
1.979651875E0,2.046095123E0,-1.271036865E1,3.226390686E0
1.989613875E0,3.159928894E0,-1.065693878E1,-8.271798706E-1
1.999575875E0,3.274291077E0,-9.373358002E0,1.323248291E-1
2.009538875E0,1.384770355E0,-1.135838013E1,4.413422241E0
2.019500875E0,-2.745291138E-1,-1.242551102E1,5.204976196E0
2.029462875E0,-1.171164551E0,-1.161913788E1,3.995491333E0
2.039424875E0,-7.409591675E-1,-1.026280838E1,2.815495148E0
2.049386875E0,1.767823792E-1,-8.915011139E0,2.299218750E0
2.059348875E0,3.582051086E-1,-8.031997375E0,2.108066254E0
2.069311875E0,2.769241333E-2,-7.683072968E0,2.007774811E0
2.079273875E0,-3.700305176E-1,-7.612868958E0,2.167342987E0
2.089235875E0,-8.608598328E-1,-7.850125580E0,2.034868469E0
2.099197875E0,-1.401834869E0,-7.895032196E0,1.336570587E0
2.109159875E0,-1.873653717E0,-7.839797058E0,8.565188599E-1
2.119122875E0,-2.082918549E0,-7.788004761E0,-2.801873474E0
2.129084875E0,-1.382974091E0,-7.031178589E0,-1.187166275E1
2.139046875E0,-2.736010437E0,-8.372539215E0,-5.681435394E0
2.149008875E0,-3.526815948E0,-9.038953400E0,-1.548380127E0
2.158971875E0,-2.848726044E0,-8.742420044E0,-4.914280701E-1
2.168933875E0,-2.276166687E0,-8.292455750E0,2.604583740E-2
2.178895875E0,-2.138602753E0,-7.927364960E0,5.149291992E-2
2.188857875E0,-2.360142059E0,-7.747588806E0,6.107299805E-2
2.198819875E0,-2.751877441E0,-7.371121674E0,3.248245239E-2
2.208781875E0,-3.217559052E0,-7.269932098E0,-4.149371338E-1
2.218744875E0,-3.500470734E0,-7.508236542E0,-1.273252258E0
2.228706875E0,-3.455564117E0,-7.835306396E0,-3.332070923E0
2.238668875E0,-4.006268921E0,-8.590785370E0,-3.035537567E0
2.248630875E0,-4.557123413E0,-9.312584381E0,-1.395398254E0
2.258592875E0,-4.639901276E0,-9.848320312E0,-1.341660004E0
2.268555875E0,-4.421954498E0,-1.028301636E1,-2.061812439E0
2.278517875E0,-3.966601410E0,-1.020098694E1,-3.278332672E0
2.288479875E0,-3.372037811E0,-1.022418869E1,-3.723357239E0
2.298441875E0,-3.310964813E0,-1.051997360E1,-2.848127289E0
2.308403875E0,-4.115092621E0,-1.072594528E1,-1.677262115E0
2.318366875E0,-5.682932281E0,-1.085258194E1,4.894821167E-2
2.328328875E0,-6.583908691E0,-1.099373840E1,2.400558014E0
2.338290875E0,-6.600374451E0,-1.055904236E1,3.518732758E0
2.348252875E0,-6.684649200E0,-9.763895874E0,2.869532776E0
2.358214875E0,-7.234605560E0,-9.536518707E0,3.011737061E-1
2.368177875E0,-7.326364746E0,-1.018526962E1,-3.127296753E0
2.378139875E0,-6.552923126E0,-1.102173019E1,-4.944068756E0
2.388101875E0,-6.425987091E0,-1.216610046E1,-3.864962769E0
2.398063875E0,-6.982829132E0,-1.287891815E1,-1.467548218E0
2.408025875E0,-6.482868805E0,-1.199425781E1,-1.233884125E0
2.417988875E0,-4.502936096E0,-9.934391327E0,-4.347259827E0
2.427950875E0,-3.272943878E0,-8.273445282E0,-6.993906097E0
2.437912875E0,-2.730172577E0,-7.938741302E0,-7.040459290E0
2.447874875E0,-2.185455322E0,-8.861572266E0,-6.002368011E0
2.457836875E0,-2.772235107E0,-1.059975769E1,-3.273093567E0
2.467799875E0,-4.644841003E0,-1.148337021E1,1.869761810E0
2.477761875E0,-6.387816467E0,-1.160596527E1,5.369184723E0
2.487723875E0,-6.846462708E0,-1.253328690E1,5.069058838E0
2.497685875E0,-5.704337769E0,-1.369921234E1,3.571273499E0
2.507647875E0,-4.735851746E0,-1.477742020E1,1.320703583E0
2.517610875E0,-3.748055878E0,-1.591295883E1,-3.071163483E0
2.527572875E0,-2.348316650E0,-1.640857819E1,-4.425996094E0
2.537534875E0,-1.742676086E0,-1.611399078E1,-1.864522705E0
2.547496875E0,-1.357227631E0,-1.503428604E1,-3.068618774E-1
2.557458875E0,-1.909279633E0,-1.365774857E1,-1.605561218E0
2.567420875E0,-2.604284363E0,-1.176373718E1,-2.979104919E0
2.577383875E0,-1.745520172E0,-9.855205994E0,-2.431094513E0
2.587345875E0,-7.574249268E-1,-8.546926575E0,-1.185684357E0
2.597307875E0,-1.309776306E0,-7.751630402E0,-8.101153564E-1
2.607269875E0,-1.592837677E0,-7.358847198E0,1.052012329E0
2.617232875E0,-1.455124054E0,-7.135212250E0,3.210972748E0
2.627194875E0,-1.526226196E0,-6.578669586E0,2.085163879E0
2.637157625E0,-2.063758392E0,-6.042185211E0,9.886940002E-1
2.647119625E0,-2.462978210E0,-5.731730804E0,-7.204518127E-1
2.657081625E0,-2.276615753E0,-5.360652466E0,-1.637594604E0
2.667043625E0,-1.975591736E0,-4.944966888E0,-5.158273315E-1
2.677006625E0,-1.304986267E0,-4.382885742E0,1.337917786E0
2.686968625E0,-2.718347168E-1,-3.895349579E0,2.590363312E0
2.696930625E0,2.011816406E-1,-3.708238678E0,2.852917328E0
2.706892625E0,4.863386536E-1,-4.054319000E0,2.142045593E0
2.716854625E0,9.367520142E-1,-4.599036255E0,1.220711517E0
2.726817625E0,1.875449982E0,-4.741240540E0,1.122665405E-1
2.736779625E0,2.671494598E0,-4.432732086E0,-1.177451477E0
2.746741625E0,2.465971985E0,-3.877686310E0,-1.766326904E0
2.756703625E0,1.396595764E0,-3.510350189E0,-2.214195557E0
2.766665625E0,-2.052232361E-1,-3.708088989E0,-3.069666595E0
2.776628625E0,-1.477727051E0,-4.875810699E0,-4.565356293E0
2.786590625E0,-2.202968903E0,-6.796466675E0,-7.410938873E0
2.796552625E0,-2.840942230E0,-9.168134766E0,-1.176777878E1
2.806514625E0,-3.744762726E0,-1.168260590E1,-1.421069870E1
2.816476625E0,-3.573518829E0,-1.418465286E1,-1.532393372E1
2.826439625E0,-1.411564636E0,-1.642788803E1,-1.620140900E1
2.836401625E0,-1.880090332E-1,-1.805784851E1,-1.667502411E1
2.846363625E0,-7.018904114E-1,-1.743738876E1,-1.417177963E1
2.856325625E0,-1.727407837E0,-1.519535110E1,-1.133413055E1
2.866287625E0,-3.485801239E0,-1.184052750E1,-9.544302521E0
2.876250625E0,-5.363496552E0,-7.655530243E0,-7.874674530E0
2.886212625E0,-5.867947540E0,-3.779490509E0,-6.436764679E0
2.896174625E0,-6.527026978E0,-1.719624023E0,-7.120093689E0
2.906136625E0,-7.506290588E0,-2.499202881E0,-4.303251343E0
2.916098625E0,-7.539222107E0,-4.668940887E0,4.192781067E0
2.926061625E0,-4.955145721E0,-7.388036499E0,9.855205994E0
2.936023625E0,-3.769161987E-1,-9.520202637E0,1.035801041E1
2.945985625E0,2.555485840E0,-1.232611771E1,5.629493408E0
2.955947625E0,6.303392029E-1,-1.466904556E1,-2.740650787E0
2.965909625E0,-3.288810883E0,-1.724608658E1,-1.256157806E1
2.975872625E0,8.921447754E-2,-1.584230576E1,1.651815033E0
2.985834625E0,8.701405334E-1,-1.454121140E1,5.025499420E0
2.995796625E0,1.908531189E-1,-1.390982437E1,3.628005524E0
3.005758625E0,2.856060791E-1,-1.255618927E1,1.992805939E0
3.015720625E0,-5.200186157E-1,-1.188782913E1,2.162552948E0
3.025682625E0,-9.918374634E-1,-1.206805435E1,3.269351349E0
3.035645625E0,-1.528471527E0,-1.201386703E1,3.637585602E0
3.045607625E0,-1.484163666E0,-1.086246140E1,3.673510895E0
3.055569625E0,-5.764512634E-1,-9.330397339E0,3.187920685E0
3.065531625E0,1.499880981E-1,-8.283624115E0,3.295247498E0
3.075493625E0,2.634521484E-1,-7.989336090E0,3.313359833E0
3.085456625E0,1.532812500E-1,-7.835605774E0,3.030897217E0
3.095418625E0,-1.781295776E-2,-7.842491455E0,2.268083496E0
3.105380625E0,-1.344204712E-1,-7.912396088E0,8.622070313E-1
3.115342625E0,5.942642212E-2,-7.799231415E0,-2.098635864E-1
3.125304625E0,-3.397933960E-2,-7.225025482E0,-3.651506653E0
3.135267625E0,2.348616028E-1,-6.027366028E0,-9.558373260E0
3.145229625E0,-1.319805450E0,-7.073690186E0,-4.569098511E0
3.155191625E0,-2.437381439E0,-7.829019470E0,-1.555714874E0
3.165153625E0,-2.404898987E0,-8.249495087E0,-5.617817688E-1
3.175115625E0,-2.343526611E0,-8.118218079E0,4.805007935E-2
3.185078625E0,-2.582878876E0,-7.637118530E0,5.538482666E-2
3.195040625E0,-2.909200287E0,-7.332052917E0,-2.375559998E-1
3.205002625E0,-3.311413879E0,-7.122039642E0,-5.483097839E-1
3.214964625E0,-3.733386383E0,-7.097041626E0,-9.220825195E-1
3.224926625E0,-4.080215149E0,-7.467521210E0,-1.657203827E0
3.234889625E0,-4.176914062E0,-7.942932587E0,-3.277284851E0
3.244851625E0,-4.710554352E0,-8.461903381E0,-4.361180878E0
3.254813625E0,-5.095853119E0,-9.372459869E0,-2.926713867E0
3.264775625E0,-5.338049469E0,-1.024888733E1,-1.827699280E0
3.274737625E0,-5.503605194E0,-1.083970871E1,-1.933978271E0
3.284700625E0,-5.329666901E0,-1.062490540E1,-2.238594818E0
3.294662625E0,-4.873116302E0,-1.017943176E1,-2.028431854E0
3.304624625E0,-4.662803650E0,-1.038240967E1,-1.174906769E0
3.314586625E0,-5.222190399E0,-1.069795349E1,-1.818717957E-1
3.324548625E0,-6.200705566E0,-1.074106384E1,6.520440674E-1
3.334511625E0,-6.680308228E0,-1.048404831E1,1.274449768E0
3.344473625E0,-6.671177216E0,-9.965825958E0,1.278641052E0
3.354435625E0,-6.999743958E0,-9.693242798E0,1.142873383E0
3.364397625E0,-7.314539337E0,-1.007734406E1,9.553134155E-1
3.374359625E0,-6.951544189E0,-1.085976700E1,-1.823208618E-1
3.384321625E0,-6.226152649E0,-1.145986908E1,-2.926564178E0
3.394284625E0,-5.677543488E0,-1.206266556E1,-5.351671143E0
3.404246625E0,-5.570815430E0,-1.252355713E1,-5.080435181E0
3.414208625E0,-5.835165710E0,-1.227193039E1,-2.738555145E0
3.424170625E0,-5.334906006E0,-1.042821442E1,-2.337988129E0
3.434132625E0,-3.799548798E0,-8.105344849E0,-4.691394196E0
3.444095625E0,-1.891766052E0,-7.347321167E0,-7.111112366E0
3.454057625E0,-1.538949738E0,-9.313781891E0,-6.199957123E0
3.464019625E0,-3.814068604E0,-1.167601959E1,-1.865420837E0
3.473981625E0,-6.158643036E0,-1.226205093E1,3.657194824E0
3.483943625E0,-6.755901031E0,-1.232566864E1,5.705235901E0
3.493906625E0,-6.499334564E0,-1.332753525E1,4.214934998E0
3.503868625E0,-5.113815765E0,-1.413016617E1,1.894610138E0
3.513830625E0,-3.968098297E0,-1.481214798E1,-1.141825562E0
3.523792625E0,-2.647694092E0,-1.569306610E1,-2.918930054E0
3.533754625E0,-1.445394287E0,-1.601923782E1,-1.528321838E0
3.543717625E0,-1.146016846E0,-1.570998093E1,-3.129991150E-1
3.553679625E0,-6.888674927E-1,-1.468790634E1,-4.866380310E-1
3.563641625E0,-1.190324707E0,-1.281245636E1,-2.289938049E0
3.573603625E0,-2.239043884E0,-1.068627777E1,-2.827320557E0
3.583565625E0,-1.402733002E0,-8.945248260E0,-2.320025482E0
3.593528625E0,-4.809498596E-1,-7.990234222E0,-6.718029785E-1
3.603490625E0,-1.206191711E0,-7.260651398E0,-1.236428833E-1
3.613452625E0,-1.274449768E0,-6.497388611E0,-2.255809021E-1
3.623414625E0,-1.014440460E0,-6.064638519E0,1.778002625E0
3.633376625E0,-1.360520782E0,-6.101761322E0,4.033212891E0
3.643339792E0,-1.905537415E0,-5.847140808E0,2.814147949E0
3.653301792E0,-1.946851501E0,-5.524262238E0,-2.228865051E-1
3.663263792E0,-1.792073364E0,-5.250331879E0,-1.442999268E0
3.673225792E0,-1.626218262E0,-5.019511871E0,-8.234376526E-1
3.683187792E0,-8.173004150E-1,-4.778662720E0,8.481362915E-1
3.693150792E0,5.643264771E-2,-4.508923645E0,1.741628265E0
3.703112792E0,8.532257080E-1,-4.255949707E0,1.682950287E0
3.713074792E0,1.373543701E0,-4.315974884E0,1.203347626E0
3.723036792E0,1.751807098E0,-4.458328857E0,2.607577515E-1
3.732998792E0,1.974244537E0,-4.490362244E0,-7.583230591E-1
3.742961792E0,1.898951111E0,-4.343367920E0,-1.673070831E0
3.752923792E0,1.557062073E0,-3.974684601E0,-2.513423309E0
3.762885792E0,4.710704041E-1,-3.593577118E0,-3.392844543E0
3.772847792E0,-1.224004669E0,-3.549718323E0,-4.173770599E0
3.782809792E0,-2.196532288E0,-4.204905853E0,-5.085973663E0
3.792771792E0,-2.611469421E0,-5.661377106E0,-6.821764069E0
3.802734792E0,-2.982996826E0,-7.685018921E0,-1.001133133E1
3.812696792E0,-3.264411621E0,-1.021460861E1,-1.237776031E1
3.822658792E0,-2.718945923E0,-1.346779358E1,-1.425380905E1
3.832620792E0,-1.380130005E0,-1.772434204E1,-1.653551422E1
3.842582792E0,-2.727328491E-1,-2.131208130E1,-1.697904190E1
3.852545792E0,-5.770500183E-1,-2.048535049E1,-1.326242065E1
3.862507792E0,-1.525777130E0,-1.680899551E1,-1.111663284E1
3.872469792E0,-2.205663300E0,-1.242057129E1,-1.108295288E1
3.882431792E0,-2.890040131E0,-8.127648468E0,-9.213640137E0
3.892393792E0,-3.502266998E0,-5.127736816E0,-6.624474335E0
3.902356792E0,-4.069886627E0,-4.571194153E0,-5.692362671E0
3.912318792E0,-4.711751862E0,-6.436914368E0,-2.897075500E0
3.922280792E0,-4.489913177E0,-8.954828339E0,3.308719482E0
