"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.552611250E-1,-1.019679565E0,-7.967481537E0,-6.086343384E-1
5.652221250E-1,-8.322692871E-1,-7.828271027E0,-5.926176453E-1
5.751841250E-1,-8.364605713E-1,-7.996072083E0,-6.747967529E-1
5.851461250E-1,-6.418652344E-1,-8.319998474E0,-1.221609650E0
5.951071250E-1,-1.013392639E-1,-8.580606537E0,-2.511926422E0
6.050691250E-1,6.098318481E-1,-8.855285339E0,-3.823349304E0
6.150301250E-1,1.294957123E0,-9.078321533E0,-4.659959564E0
6.249921250E-1,1.830842743E0,-9.074279938E0,-4.907993774E0
6.349531250E-1,2.325114899E0,-8.796906738E0,-4.023483124E0
6.449151250E-1,2.398612061E0,-8.191565552E0,-2.392325134E0
6.548771250E-1,2.076481934E0,-7.433841248E0,-1.521436157E0
6.648381250E-1,2.011666718E0,-6.877148895E0,-2.378703461E0
6.748001250E-1,2.154619446E0,-6.917115784E0,-4.368066559E0
6.847621250E-1,1.990111542E0,-7.371421051E0,-5.988896027E0
6.947231250E-1,9.762698364E-1,-8.001161499E0,-6.020630035E0
7.046851250E-1,-6.092330933E-2,-8.496930542E0,-5.196743317E0
7.146461250E-1,-8.451425171E-1,-8.807384949E0,-4.946613464E0
7.246081250E-1,-1.037342834E0,-8.906478882E0,-4.834047546E0
7.345691250E-1,-6.776408386E-1,-8.760382690E0,-4.758155365E0
7.445311250E-1,-1.591191101E-1,-8.371790771E0,-5.243745575E0
7.544931250E-1,8.497828674E-1,-7.948321381E0,-5.536237335E0
7.644541250E-1,1.450184326E0,-7.600145416E0,-4.894521790E0
7.744161250E-1,1.449884949E0,-7.417824554E0,-4.485572205E0
7.843781250E-1,1.468146973E0,-7.196584625E0,-5.068460083E0
7.943391250E-1,1.981429596E0,-6.994205475E0,-6.100414124E0
8.043011250E-1,2.792592773E0,-6.856641541E0,-7.246131592E0
8.142621250E-1,3.440744934E0,-6.488706665E0,-7.353608093E0
8.242241250E-1,3.390599213E0,-6.124364319E0,-6.747219086E0
8.341861250E-1,2.918331299E0,-5.650150452E0,-5.994883575E0
8.441471250E-1,2.353106689E0,-5.320685577E0,-5.788612518E0
8.541091250E-1,1.622026978E0,-5.293591919E0,-6.184090118E0
8.640701250E-1,1.078806610E0,-5.278473358E0,-6.382277985E0
8.740321250E-1,9.298663330E-1,-5.293891296E0,-6.693929901E0
8.839941250E-1,1.154549103E0,-5.521867218E0,-6.892866211E0
8.939551250E-1,1.323996735E0,-5.525010681E0,-7.118147736E0
9.039171250E-1,1.467248840E0,-5.415588226E0,-7.403454437E0
9.138781250E-1,1.638941803E0,-5.192102966E0,-7.275171204E0
9.238401250E-1,2.042053528E0,-4.995711365E0,-7.918084259E0
9.338021250E-1,2.141895905E0,-4.921765137E0,-8.541837158E0
9.437631250E-1,2.247576141E0,-4.690496063E0,-8.062384186E0
9.537251250E-1,2.222428436E0,-4.042942657E0,-7.497009888E0
9.636861250E-1,1.936522980E0,-3.236270142E0,-7.424560547E0
9.736481250E-1,1.678010559E0,-2.419568481E0,-8.269403687E0
9.836101250E-1,1.491348724E0,-1.878892822E0,-8.084687805E0
9.935711250E-1,1.319356384E0,-1.627715149E0,-8.242010651E0
1.003533125E0,9.144483948E-1,-8.443940735E-1,-8.153095551E0
1.013494125E0,4.918771362E-1,-1.579515381E0,-1.018092865E1
1.023456125E0,6.876699829E-1,-3.687731323E0,-9.562414856E0
1.033418125E0,1.704655151E0,-5.160219269E0,-8.240364075E0
1.043379125E0,2.582729187E0,-5.560337219E0,-9.084907837E0
1.053341125E0,2.445314941E0,-4.998256073E0,-1.026101212E1
1.063302125E0,1.883233795E0,-4.212839355E0,-1.104822510E1
1.073263542E0,1.348545685E0,-3.471431122E0,-1.025203079E1
1.083225542E0,1.251846771E0,-2.567460938E0,-9.572444000E0
1.093186542E0,1.077459412E0,-1.676663361E0,-9.145980835E0
1.103148542E0,7.834707642E-1,-1.035396881E0,-9.109157410E0
1.113109542E0,1.145118713E0,-1.002165985E0,-8.869356079E0
1.123071542E0,2.098635864E0,-1.165925446E0,-9.364676056E0
1.133033542E0,2.871179352E0,-1.183738403E0,-9.534123688E0
1.142994542E0,3.798500977E0,-1.315913544E0,-1.031729507E1
1.152956542E0,4.607269135E0,-1.359323273E0,-9.574689331E0
1.162918542E0,4.537514191E0,-1.158291321E0,-9.732311554E0
1.172879542E0,4.132905579E0,-7.328759766E-1,-9.499994659E0
1.182841542E0,3.474873962E0,-8.225395203E-1,-9.203161926E0
1.192802542E0,2.861299896E0,-6.409671021E-1,-8.678053894E0
1.202764542E0,1.879491577E0,2.395019531E-2,-8.031548309E0
1.212726542E0,1.988315277E0,5.701643372E-1,-8.692124634E0
1.222687542E0,2.248474274E0,1.766326904E0,-7.717201996E0
1.232649542E0,2.093995514E0,2.406096497E0,-8.312364349E0
1.242610542E0,2.372266846E0,2.213297424E0,-8.848249969E0
1.252572542E0,2.657723236E0,8.818162537E-1,-9.499844971E0
1.262534542E0,3.238665161E0,9.467811584E-1,-1.021790176E1
1.272495542E0,3.795956268E0,1.233435059E0,-9.666149139E0
1.282457542E0,3.425027618E0,1.235381012E0,-1.011147308E1
1.292418542E0,2.286944275E0,1.064436493E0,-9.759255524E0
1.302380542E0,2.016756134E0,8.533753967E-1,-9.904154205E0
1.312342542E0,2.200573883E0,7.701484680E-1,-9.113947449E0
1.322303542E0,2.693947906E0,4.478686523E-1,-1.040635986E1
1.332265542E0,2.947969666E0,8.225395203E-1,-1.019574783E1
1.342226542E0,3.154091034E0,1.154698792E0,-1.081755478E1
1.352188542E0,3.198398895E0,1.868863678E0,-1.108280319E1
1.362150542E0,2.764451294E0,1.537901917E0,-1.084300186E1
1.372111542E0,2.495310974E0,1.069376221E0,-1.155776550E1
1.382073542E0,2.618953857E0,1.795366516E0,-1.159907959E1
1.392034542E0,3.188070374E0,2.025887146E0,-1.213736023E1
1.401996542E0,3.861669617E0,2.699636078E0,-1.199425781E1
1.411958542E0,4.131408691E0,3.076252899E0,-1.138876694E1
1.421919542E0,3.912563782E0,2.629881134E0,-1.183169586E1
1.431881542E0,3.826492767E0,3.232677612E0,-1.224723175E1
1.441842542E0,3.941154327E0,3.720962219E0,-1.199006653E1
1.451804542E0,3.394491119E0,3.551364899E0,-1.205248672E1
1.461766542E0,3.324586487E0,3.451821899E0,-1.226624222E1
1.471727542E0,3.476370850E0,3.309767303E0,-1.137843842E1
1.481689542E0,4.135300598E0,3.296744385E0,-1.264480499E1
1.491651542E0,4.518952789E0,3.455564117E0,-1.250574417E1
1.501612542E0,4.384831696E0,3.578608246E0,-1.240350677E1
1.511574542E0,4.400399323E0,3.544928284E0,-1.258612701E1
1.521535542E0,3.666625214E0,3.675756226E0,-1.208736420E1
1.531497542E0,3.198398895E0,3.875740356E0,-1.194336365E1
1.541459542E0,3.209026794E0,3.919599152E0,-1.178274765E1
1.551420542E0,3.315605164E0,3.857178955E0,-1.186253174E1
1.561382542E0,3.322640533E0,3.640579376E0,-1.189007446E1
1.571343542E0,3.435056763E0,3.425776062E0,-1.176238998E1
1.581305542E0,3.486399994E0,3.372636566E0,-1.192899353E1
1.591267542E0,3.142115936E0,3.062930603E0,-1.206161774E1
1.601228542E0,2.953957214E0,2.868185577E0,-1.202239929E1
1.611190542E0,2.880759430E0,2.879861298E0,-1.127290787E1
1.621151542E0,2.800825653E0,2.801424408E0,-1.106543930E1
1.631113542E0,2.927462311E0,2.572250977E0,-1.144939087E1
1.641075542E0,2.916235657E0,2.507884827E0,-1.074720108E1
1.651036542E0,3.069067841E0,2.609523468E0,-1.106723557E1
1.660998542E0,3.053949280E0,2.668650513E0,-1.121318207E1
1.670960542E0,2.702779541E0,2.555036774E0,-1.074390793E1
1.680921542E0,2.677482147E0,2.561922455E0,-1.045426025E1
1.690883542E0,2.727478180E0,2.715353394E0,-9.810299377E0
1.700844542E0,2.612816620E0,2.764900360E0,-1.019305344E1
1.710806542E0,2.314337311E0,2.672841797E0,-1.040486298E1
1.720768542E0,2.069745941E0,2.568658447E0,-9.852810974E0
1.730729542E0,2.215393066E0,2.444716187E0,-9.931846619E0
1.740691542E0,2.465223541E0,2.309397583E0,-9.937684479E0
1.750652542E0,2.609523468E0,2.111060028E0,-9.721084900E0
1.760614542E0,2.678230591E0,1.890568542E0,-9.582173767E0
1.770576542E0,2.797233124E0,1.753303986E0,-9.619895325E0
1.780537542E0,2.729274445E0,1.614093475E0,-9.521849213E0
1.790499542E0,2.582130432E0,1.420845337E0,-9.293424225E0
1.800460542E0,2.546953583E0,1.246607666E0,-9.445208588E0
1.810422542E0,2.349663849E0,1.010249176E0,-9.622739410E0
1.820384542E0,2.203268280E0,6.662644958E-1,-9.298513641E0
1.830345542E0,2.254611511E0,3.573069763E-1,-9.460177460E0
1.840307542E0,2.379751282E0,2.260299683E-2,-9.880802765E0
1.850268542E0,2.357447662E0,-3.002755737E-1,-1.011940659E1
1.860230542E0,2.104174347E0,-7.307803345E-1,-9.795779572E0
1.870192542E0,1.869462433E0,-1.123264160E0,-9.641151123E0
1.880153542E0,1.803749084E0,-1.486408997E0,-9.769434357E0
1.890115542E0,2.027234344E0,-1.852098541E0,-9.828112335E0
1.900077542E0,2.388582916E0,-2.294877777E0,-9.749226379E0
1.910038542E0,2.640209656E0,-2.838846588E0,-9.652377777E0
1.920000542E0,2.597548370E0,-3.439397736E0,-9.488468628E0
1.929961542E0,2.304607544E0,-4.056264954E0,-9.134903870E0
1.939923542E0,2.387086029E0,-4.468657379E0,-8.809779968E0
1.949885542E0,2.775977325E0,-4.610562286E0,-8.780890045E0
1.959846542E0,2.976709900E0,-4.643493805E0,-8.999734955E0
1.969808542E0,2.789598999E0,-4.686304779E0,-9.159602509E0
1.979769542E0,2.525398407E0,-4.737049255E0,-9.081614685E0
1.989731542E0,2.267185364E0,-4.774770813E0,-8.579858093E0
1.999693542E0,2.108215942E0,-4.733157349E0,-8.222401428E0
2.009654542E0,1.975591736E0,-4.808899841E0,-7.675139465E0
2.019616542E0,1.953737183E0,-4.941823425E0,-7.250322876E0
2.029577542E0,2.121538239E0,-5.077142029E0,-7.054679718E0
2.039539542E0,2.247725830E0,-5.302722931E0,-6.833290100E0
2.049501542E0,2.294129333E0,-5.585634613E0,-6.732848969E0
2.059462542E0,2.203567657E0,-5.817951508E0,-6.662046204E0
2.069425042E0,2.163600769E0,-6.088439026E0,-6.571185150E0
2.079386042E0,2.092199249E0,-6.356830902E0,-5.932014313E0
2.089348042E0,1.930834808E0,-6.474186859E0,-5.466632080E0
2.099310042E0,1.924248505E0,-6.595734100E0,-5.585784302E0
2.109271042E0,2.011666718E0,-6.671626282E0,-5.168901215E0
2.119233042E0,2.061962128E0,-6.609954529E0,-4.997208252E0
2.129195042E0,2.066303101E0,-6.564149780E0,-5.131179657E0
2.139156042E0,2.087558899E0,-6.586752777E0,-4.914879456E0
2.149118042E0,2.123035126E0,-6.448290710E0,-4.379143524E0
2.159079042E0,1.970652008E0,-6.405180359E0,-3.861370239E0
2.169041042E0,1.570983124E0,-6.650520172E0,-3.759581909E0
2.179003042E0,1.288670197E0,-6.860533447E0,-3.634741516E0
2.188964042E0,1.059047699E0,-7.279961243E0,-3.238066406E0
2.198926042E0,3.362008667E-1,-8.487949219E0,-3.247047729E0
2.208887042E0,4.231700134E-1,-8.943451996E0,-3.839216309E0
2.218849042E0,9.843530273E-1,-8.723708954E0,-4.466861115E0
2.228811042E0,1.458267517E0,-8.517437897E0,-4.238436127E0
2.238772042E0,1.605411530E0,-8.428223419E0,-3.141517181E0
2.248734042E0,1.362017670E0,-8.232879639E0,-2.022743683E0
2.258695042E0,1.102158051E0,-7.966284027E0,-1.694626007E0
2.268657042E0,8.993298340E-1,-7.638316040E0,-1.700613556E0
2.278619042E0,6.990463257E-1,-7.492070160E0,-1.460512848E0
2.288580042E0,6.119274902E-1,-7.338489532E0,-9.557624817E-1
2.298542042E0,7.617658997E-1,-7.063960419E0,-6.852749634E-1
2.308503042E0,7.602690125E-1,-6.749464417E0,-5.047503662E-1
2.318465042E0,9.750723267E-1,-6.333928528E0,-5.204676819E-1
2.328427042E0,8.840615845E-1,-5.965245209E0,-7.444020081E-1
2.338388042E0,4.122427368E-1,-5.802683258E0,-8.412506104E-1
2.348350042E0,8.891510010E-2,-5.853876801E0,-6.553372192E-1
2.358312042E0,-4.535568237E-2,-6.161936188E0,-3.126997375E-1
2.368273042E0,1.661544800E-2,-6.648723907E0,-1.017883301E-2
2.378235042E0,2.553689575E-1,-7.337142334E0,4.745132446E-2
2.388196042E0,6.680607605E-1,-8.236172791E0,-1.496887207E-1
2.398158042E0,1.055754547E0,-9.221573639E0,-4.599934387E-1
2.408120042E0,1.315015411E0,-1.024948608E1,-3.520678711E-1
2.418081042E0,1.380728760E0,-1.105900269E1,1.567240906E-1
2.428043042E0,1.447639618E0,-1.174412796E1,5.478607178E-1
2.438004042E0,1.472787323E0,-1.203542221E1,5.969586182E-1
2.447966042E0,1.325942688E0,-1.189546326E1,3.866459656E-1
2.457928042E0,8.466394043E-1,-1.135897888E1,9.744735718E-2
2.467889042E0,-6.436614990E-2,-1.079285614E1,-5.703140259E-2
2.477851042E0,-6.927593994E-1,-1.028361511E1,-4.281097412E-2
2.487812042E0,-9.834548950E-1,-9.795929260E0,1.062789917E-2
2.497774042E0,-9.642947388E-1,-9.514514465E0,-8.083190918E-2
2.507736042E0,-7.845185852E-1,-9.448801117E0,-3.626957703E-1
2.517697042E0,-5.878276062E-1,-9.475745087E0,-8.020321655E-1
2.527659042E0,-3.673361206E-1,-9.651329956E0,-1.362466736E0
2.537620042E0,5.837860107E-3,-9.943672028E0,-1.948348389E0
2.547582042E0,6.153703308E-1,-1.010788055E1,-2.291884003E0
2.557544042E0,1.181942139E0,-1.001686981E1,-2.339185638E0
2.567505042E0,1.450633392E0,-9.835596771E0,-2.069446564E0
2.577467042E0,1.457818451E0,-9.628876648E0,-1.612746277E0
2.587428042E0,1.359023895E0,-9.454040222E0,-8.559201050E-1
2.597390042E0,1.028511200E0,-9.355095978E0,-2.942880249E-1
2.607352042E0,8.277786255E-1,-9.180558929E0,-3.664379883E-1
2.617313042E0,4.231700134E-1,-9.072783051E0,-8.783734131E-1
2.627275042E0,5.763015747E-2,-9.218879242E0,-1.631457367E0
2.637237042E0,6.002517700E-2,-9.429191895E0,-2.097288666E0
2.647198042E0,4.984634399E-2,-9.540859680E0,-2.149380341E0
2.657160042E0,-2.409988403E-2,-9.643845520E0,-1.809287567E0
2.667121042E0,-1.070274353E-1,-9.799222412E0,-1.199156342E0
2.677083042E0,-2.005828857E-1,-9.852511597E0,-5.695655823E-1
2.687045042E0,-3.213816833E-1,-9.717192993E0,-1.350192261E-1
2.697006042E0,-5.643264771E-1,-9.585317230E0,1.106199646E-1
2.706968042E0,-6.703060913E-1,-9.455986176E0,1.514849854E-1
2.716929042E0,-6.098318481E-1,-9.371112671E0,5.089416504E-2
2.726891042E0,-4.999603271E-1,-9.437574463E0,1.055305481E-1
2.736853042E0,-2.140548706E-1,-9.681716766E0,2.094145203E-1
2.746814042E0,1.303788757E-1,-9.950857086E0,3.222798157E-1
2.756776042E0,1.769320679E-1,-1.011521530E1,4.513114929E-1
2.766737042E0,1.573228455E-1,-1.016625916E1,4.159849548E-1
2.776699042E0,2.005828857E-1,-1.003692810E1,2.303709412E-1
2.786661042E0,2.420466614E-1,-9.874216461E0,-1.841171265E-2
2.796622042E0,2.062710571E-1,-9.794731750E0,-3.382965088E-1
2.806584042E0,1.517843628E-1,-9.758207703E0,-6.412664795E-1
2.816546042E0,1.365161133E-1,-9.828411713E0,-8.288264465E-1
2.826507042E0,-5.388793945E-3,-1.004022125E1,-9.150471497E-1
2.836469042E0,-2.586621094E-1,-1.021805145E1,-1.019679565E0
2.846430042E0,-4.336482239E-1,-1.020817200E1,-1.209634552E0
2.856392042E0,-5.683680725E-1,-1.006477020E1,-1.412013702E0
2.866354042E0,-6.490502930E-1,-9.921069031E0,-1.597627716E0
2.876315042E0,-8.119116211E-1,-9.799970856E0,-1.797761536E0
2.886277042E0,-1.038240967E0,-9.741442566E0,-2.051932983E0
2.896238042E0,-1.228495331E0,-9.671987000E0,-2.413730621E0
2.906200042E0,-1.416204987E0,-9.593400421E0,-2.718047791E0
2.916162042E0,-1.551523590E0,-9.567204895E0,-2.888992310E0
2.926123042E0,-1.614841919E0,-9.648635559E0,-3.001109161E0
2.936085042E0,-1.573078766E0,-9.868677979E0,-2.943179626E0
2.946046042E0,-1.515598297E0,-1.010937744E1,-2.721191254E0
2.956008042E0,-1.461560669E0,-1.034992722E1,-2.294279022E0
2.965970042E0,-1.453627167E0,-1.041339523E1,-1.694027252E0
2.975931042E0,-1.390159149E0,-1.014290771E1,-1.043031006E0
2.985893042E0,-1.181044006E0,-9.694140930E0,-5.057981873E-1
2.995854042E0,-9.174421692E-1,-9.188791809E0,-1.392105103E-1
3.005816042E0,-5.505551147E-1,-8.803193665E0,8.038284302E-2
3.015778042E0,8.981323242E-4,-8.701704712E0,1.059796143E-1
3.025739042E0,4.860392761E-1,-8.725355530E0,1.547781372E-1
3.035701042E0,7.560777283E-1,-8.695866852E0,3.947291565E-1
3.045663042E0,1.026864624E0,-8.535699921E0,7.352709961E-1
3.055624042E0,1.246008911E0,-8.484207001E0,1.065783691E0
3.065586042E0,1.501078491E0,-8.492888947E0,1.037642212E0
3.075546875E0,1.660646667E0,-8.583001556E0,5.623805237E-1
3.085508875E0,1.692530365E0,-8.759035492E0,1.040336609E-1
3.095470875E0,1.498982849E0,-8.797355804E0,4.099974060E-1
3.105431875E0,1.232686615E0,-8.566535797E0,1.085991669E0
3.115393875E0,1.072968750E0,-8.257877655E0,1.734143829E0
3.125354875E0,9.015751648E-1,-7.914491730E0,2.316283264E0
3.135316875E0,8.068222046E-1,-7.509434052E0,2.162403259E0
3.145278875E0,9.169931030E-1,-7.213649139E0,1.159189453E0
3.155239875E0,8.894503784E-1,-7.091203766E0,-2.709365845E-2
3.165201875E0,9.024732971E-1,-7.013665009E0,-6.855743408E-1
3.175162875E0,7.432044983E-1,-6.972350922E0,-7.908055115E-1
3.185124875E0,3.162922668E-1,-6.987170105E0,-8.183482361E-1
3.195086875E0,3.725752258E-1,-7.193740540E0,-9.807604980E-1
3.205047875E0,4.207749939E-1,-7.655679932E0,-1.482068024E0
3.215009875E0,3.872447205E-1,-8.114775238E0,-2.224673767E0
3.224971875E0,6.655160522E-1,-8.538993073E0,-3.386258240E0
3.234932875E0,1.042731628E0,-9.054820404E0,-4.483326874E0
3.244894875E0,1.281036072E0,-9.487869873E0,-5.170847168E0
3.254855875E0,1.901196442E0,-9.504185944E0,-5.526806946E0
3.264817875E0,3.095113678E0,-8.161927185E0,-3.096011810E0
3.274779875E0,4.229005737E0,-5.642216949E0,-2.274370422E0
3.284740875E0,4.549040222E0,-4.286186829E0,-5.733078003E0
3.294702875E0,4.099075928E0,-4.166735229E0,-9.304501190E0
3.304663875E0,3.332819366E0,-4.876858521E0,-9.672136688E0
3.314625875E0,2.047292633E0,-6.244714050E0,-8.095615082E0
3.324587875E0,8.577163696E-1,-7.641609192E0,-5.582790527E0
3.334548875E0,2.594105530E-1,-8.505462799E0,-4.209546204E0
3.344510875E0,4.790039062E-1,-8.732540588E0,-5.104984131E0
3.354471875E0,9.813592529E-1,-8.672515411E0,-5.509892120E0
3.364433875E0,9.825567627E-1,-8.505462799E0,-5.709876251E0
3.374395875E0,9.367520142E-1,-8.374335480E0,-5.773044891E0
3.384356875E0,1.145867157E0,-8.137527924E0,-5.885311432E0
3.394318875E0,1.605860596E0,-7.684420166E0,-6.262077942E0
3.404280875E0,1.984273682E0,-6.971153412E0,-7.059769135E0
3.414241875E0,2.590962067E0,-5.993686066E0,-7.304510193E0
3.424203875E0,3.327879639E0,-4.825814667E0,-6.873406677E0
3.434164875E0,3.650159454E0,-3.716621246E0,-7.249873810E0
3.444126875E0,3.376678162E0,-2.943778381E0,-7.935148773E0
3.454088875E0,2.650687866E0,-2.719095612E0,-8.185278625E0
3.464049875E0,1.753753052E0,-3.081342316E0,-8.254883881E0
3.474011875E0,7.455995178E-1,-3.628155212E0,-8.205037537E0
3.483972875E0,4.465214539E-1,-4.082460480E0,-7.317982178E0
3.493934875E0,1.238973541E0,-4.450545044E0,-7.192243652E0
3.503896875E0,2.393672333E0,-4.764292603E0,-8.266409912E0
3.513857875E0,2.951861572E0,-4.952900391E0,-8.544232178E0
3.523819875E0,3.038381653E0,-4.969066772E0,-8.679999847E0
3.533781875E0,3.030597839E0,-4.782105560E0,-8.583450623E0
3.543742875E0,2.983445892E0,-4.372557220E0,-9.330097961E0
3.553704875E0,2.959346008E0,-3.806584167E0,-9.127120056E0
3.563665875E0,2.667902069E0,-2.989134064E0,-9.187743988E0
3.573627875E0,2.287243652E0,-1.851649475E0,-9.521849213E0
3.583589875E0,1.894610138E0,-7.921527100E-1,-9.378746796E0
3.593550875E0,2.004481659E0,-3.570075989E-1,-9.721983032E0
3.603512875E0,2.105222168E0,-3.773652649E-1,-9.517657928E0
3.613473875E0,2.619402924E0,-9.647438049E-1,-1.061846878E1
3.623435875E0,2.814147949E0,-1.919757843E0,-1.038016434E1
3.633397875E0,2.689606934E0,-2.488275604E0,-1.132529892E1
3.643358875E0,2.851121063E0,-2.338886261E0,-1.086380859E1
3.653320875E0,2.891537018E0,-1.298399963E0,-1.016491196E1
3.663282875E0,3.201542358E0,4.722679138E-1,-9.738149414E0
3.673243875E0,3.352877655E0,1.983674927E0,-9.083710327E0
3.683205875E0,3.324736176E0,2.355501709E0,-9.859397278E0
3.693166875E0,3.003953247E0,1.651665344E0,-9.701775055E0
3.703128875E0,3.089275818E0,9.888436890E-1,-1.002585114E1
3.713090875E0,3.582500153E0,1.328337708E0,-8.738827515E0
3.723051875E0,3.979474640E0,1.761087799E0,-8.820856934E0
3.733013875E0,3.959416351E0,1.865720215E0,-9.157506866E0
3.742974875E0,3.827390900E0,1.892514496E0,-9.452992401E0
3.752936875E0,3.615281982E0,2.439926147E0,-9.945617981E0
3.762898875E0,3.196153564E0,2.771935730E0,-8.861272888E0
3.772859875E0,2.833607483E0,2.620001678E0,-8.719517670E0
3.782821875E0,2.503693542E0,2.375709686E0,-8.047714691E0
3.792782875E0,2.280657349E0,2.427202606E0,-9.180259552E0
3.802744875E0,2.306104431E0,2.638114014E0,-9.228010254E0
3.812706875E0,2.737806702E0,2.479294281E0,-9.778715057E0
3.822667875E0,3.500620422E0,2.236648865E0,-1.064436493E1
3.832629875E0,3.410358124E0,2.372865601E0,-1.079420334E1
3.842591875E0,3.319347382E0,2.379302216E0,-1.117426300E1
3.852552875E0,2.767744446E0,2.419418793E0,-1.060050613E1
3.862514875E0,2.206262054E0,2.268532562E0,-1.154264694E1
3.872475875E0,1.518741760E0,2.378553772E0,-1.146570694E1
3.882437875E0,1.439107361E0,2.367626495E0,-1.142364441E1
3.892399875E0,2.204166412E0,2.313439178E0,-1.142888351E1
3.902360875E0,2.808010712E0,2.908900909E0,-1.108909012E1
3.912322875E0,3.344794464E0,3.372337189E0,-1.176493469E1
3.922283875E0,3.604654083E0,3.995641022E0,-1.136361923E1
3.932245875E0,3.788771210E0,3.885769501E0,-1.195219528E1
3.942207875E0,3.495081940E0,3.869603119E0,-1.134850067E1
3.952168875E0,3.381468201E0,3.864214325E0,-1.155222702E1
3.962130875E0,3.494183807E0,3.986959076E0,-1.156345367E1
