"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.016198750E-1,1.190381646E0,-1.057737827E0,1.119251363E-2
3.115818750E-1,1.361419916E0,-1.142451644E0,-1.002426669E-1
3.215438750E-1,1.586522222E0,-1.272267938E0,-2.655570805E-1
3.315058750E-1,1.839583755E0,-1.473949075E0,-4.376806319E-1
3.414681250E-1,2.080355883E0,-1.706244826E0,-5.886050463E-1
3.514301250E-1,2.276502132E0,-1.911147833E0,-7.389943004E-1
3.613921250E-1,2.304463387E0,-1.913969278E0,-9.047960043E-1
3.713541250E-1,1.680664778E0,-1.338192225E0,-1.131119728E0
3.813161250E-1,8.304849863E-1,-2.582768910E-2,-1.354527950E0
3.912781250E-1,6.041953564E-1,9.300135374E-1,-1.550758719E0
4.012401250E-1,9.509771466E-1,1.091556191E0,-1.489414573E0
4.112021250E-1,1.337713718E0,6.447175145E-1,-1.124229670E0
4.211641250E-1,1.521268368E0,-2.999358475E-1,-3.847800791E-1
4.311261250E-1,1.477335691E0,-1.387997031E0,5.631345510E-1
4.410881250E-1,1.295970917E0,-2.121254206E0,1.241165757E0
4.510491250E-1,1.189466238E0,-2.460804939E0,1.499229550E0
4.610111250E-1,1.154429555E0,-2.538861752E0,1.478881717E0
4.709731250E-1,1.088709950E0,-2.355154991E0,1.336013794E0
4.809351250E-1,1.049039841E0,-2.068918705E0,1.152454853E0
4.908971250E-1,1.107359052E0,-1.755132318E0,9.406685233E-1
5.008591250E-1,1.184336185E0,-1.425482750E0,6.698611379E-1
5.108211250E-1,1.233920932E0,-9.812397957E-1,3.997089565E-1
5.207831250E-1,1.387668610E0,-4.272388816E-1,2.076666057E-1
5.307451250E-1,1.802960396E0,6.256278604E-2,2.845051512E-2
5.407071250E-1,2.354747295E0,5.694907308E-1,-1.694398820E-1
5.506691250E-1,2.779217482E0,1.189637899E0,-1.771598607E-1
5.606311250E-1,2.925165892E0,1.715699911E0,2.733347006E-2
5.705931250E-1,2.849360704E0,2.059414625E0,2.943779528E-1
5.805551250E-1,2.575721741E0,2.009758472E0,4.663791060E-1
5.905171250E-1,2.259042501E0,1.567408442E0,5.260365605E-1
6.004791250E-1,1.913369894E0,7.276788354E-1,5.169743299E-1
6.104411250E-1,1.591208100E0,-3.070910573E-1,4.338237643E-1
6.204031250E-1,1.323117971E0,-1.457801461E0,3.140701652E-1
6.303651250E-1,1.131479025E0,-2.501415730E0,2.525253296E-1
6.403271250E-1,1.069112301E0,-3.337844133E0,2.774661779E-1
6.502891250E-1,9.599148631E-1,-3.843945742E0,1.816863865E-1
6.602511250E-1,6.705680490E-1,-3.821540356E0,1.148329601E-1
6.702131250E-1,3.104897141E-1,-3.408827305E0,2.204949409E-1
6.801751250E-1,-1.336023062E-1,-2.810371876E0,3.772282302E-1
6.901371250E-1,-6.069104671E-1,-2.168251753E0,5.705904961E-1
7.000991250E-1,-1.322085977E0,-1.458862543E0,7.940222621E-1
7.100611250E-1,-2.190332890E0,-7.753316760E-1,9.468605518E-1
7.200231250E-1,-2.777519226E0,-2.443771660E-1,9.664716721E-1
7.299851250E-1,-2.781108856E0,2.737389803E-1,9.240410924E-1
7.399471250E-1,-2.403658390E0,7.700176835E-1,8.912214637E-1
7.499081250E-1,-1.944990277E0,1.255885124E0,8.491802812E-1
7.598701250E-1,-1.692701817E0,1.594884157E0,7.533838749E-1
7.698321250E-1,-1.746367931E0,1.848885059E0,5.630916953E-1
7.797941250E-1,-1.987383962E0,2.025571108E0,3.654476404E-1
7.897561250E-1,-2.272491932E0,2.103748322E0,3.120627105E-1
7.997181250E-1,-2.391200066E0,2.094962835E0,4.596284330E-1
8.096801250E-1,-2.253797054E0,1.959059000E0,8.032371998E-1
8.196421250E-1,-2.097496748E0,1.798995137E0,1.319178700E0
8.296041250E-1,-2.198074341E0,1.725741982E0,1.796043038E0
8.395661250E-1,-2.585941553E0,1.625529766E0,1.915862679E0
8.495281250E-1,-3.094066143E0,1.124058604E0,1.530045152E0
8.594901250E-1,-3.509038448E0,7.648093253E-2,9.210426211E-1
8.694521250E-1,-3.844514847E0,-9.628900886E-1,5.199247599E-1
8.794141250E-1,-4.060417652E0,-1.993311882E0,3.448155224E-1
8.893761250E-1,-3.977561951E0,-2.494483709E0,4.439176023E-1
8.993381250E-1,-3.303242445E0,-2.168597698E0,5.837006569E-1
9.093001250E-1,-2.500040054E0,-1.052583337E0,6.496602297E-1
9.192621250E-1,-2.060997009E0,1.243514102E-2,6.126495004E-1
9.292241250E-1,-1.974314451E0,7.663927674E-1,6.624639630E-1
9.391861250E-1,-1.858325362E0,1.587943196E0,7.513271570E-1
9.491481250E-1,-1.669179082E0,2.134596586E0,7.890444994E-1
9.591101250E-1,-1.356113195E0,2.467871428E0,8.280804753E-1
9.690721250E-1,-9.350469708E-1,2.717764854E0,9.105622768E-1
9.790341250E-1,-5.693165064E-1,2.770177603E0,8.013914227E-1
9.889961250E-1,-2.104459405E-1,2.657359362E0,5.039634705E-1
9.989581250E-1,1.517107487E-1,2.303457499E0,1.633323729E-1
1.008920125E0,5.709495544E-1,1.747376680E0,-8.376423270E-2
1.018882125E0,9.654183984E-1,1.172899365E0,-2.181285918E-1
1.028844125E0,1.307704329E0,5.756929517E-1,-2.951184213E-1
1.038805125E0,1.591558218E0,8.871246874E-2,-3.926007152E-1
1.048767125E0,1.787823081E0,-3.179194927E-1,-5.067635179E-1
1.058729125E0,1.882446527E0,-5.743126273E-1,-5.665767789E-1
1.068691125E0,1.912692308E0,-7.259809971E-1,-5.603052974E-1
1.078653125E0,1.886098504E0,-8.187510371E-1,-5.438572168E-1
1.088615125E0,1.903844714E0,-8.179219365E-1,-5.229215622E-1
1.098577125E0,2.016065121E0,-8.185244203E-1,-4.684426188E-1
1.108539125E0,2.230500460E0,-8.796692491E-1,-3.741403520E-1
1.118501125E0,2.428490639E0,-1.049429059E0,-3.347222805E-1
1.128463125E0,2.499116659E0,-1.309326172E0,-3.082166612E-1
1.138425125E0,2.250354290E0,-1.641798973E0,-1.330149323E-1
1.148387125E0,5.812533498E-1,-2.125484228E0,4.913983345E-1
1.158349125E0,-9.920651317E-1,-2.179596663E0,8.897990584E-1
1.168311125E0,-1.380742550E0,-2.073672533E0,5.874027014E-1
1.178273125E0,-1.096514463E0,-1.955252647E0,-8.678813279E-2
1.188235125E0,-9.202353358E-1,-1.716267943E0,-9.162682891E-1
1.198197125E0,-1.695417643E0,5.470036864E-1,-2.024420023E0
1.208159125E0,-7.913082838E-1,3.240691900E0,-2.692862034E0
1.218121125E0,1.504141092E0,3.318552256E0,-2.634316206E0
1.228083125E0,3.086440802E0,2.549175501E0,-2.208243608E0
1.238045125E0,3.876206160E0,1.642516971E0,-1.649703145E0
1.248007125E0,4.131477356E0,6.946683526E-1,-9.250882864E-1
1.257969125E0,4.034462929E0,1.953214705E-1,-1.971774995E-1
1.267931125E0,3.542484045E0,1.493616998E-1,1.781686842E-1
1.277893125E0,2.461952209E0,1.071259603E-1,2.031745613E-1
1.287855125E0,1.164297819E0,-2.322678119E-1,2.029971927E-1
1.297817125E0,8.070015907E-1,-8.032265902E-1,4.050748348E-1
1.307779125E0,1.089478493E0,-1.522846818E0,7.444925904E-1
1.317741125E0,1.295458794E0,-2.354656458E0,8.748667836E-1
1.327703125E0,6.635956168E-1,-3.257049084E0,6.089370847E-1
1.337665125E0,-7.386334240E-2,-3.753995895E0,4.786885381E-1
1.347627125E0,1.286434233E-1,-4.216641903E0,2.954435945E-1
1.357589125E0,1.610306144E0,-4.271241665E0,-2.250372916E-1
1.367550125E0,2.531906366E0,-2.807151794E0,-5.156816244E-1
1.377512125E0,2.212018728E0,-5.389308929E-1,-4.837101698E-1
1.387474125E0,1.568173170E0,1.408235908E0,-3.502503932E-1
1.397436125E0,1.214364529E0,2.248048067E0,-2.244202048E-1
1.407398125E0,1.088190079E0,2.051934719E0,-1.666373312E-1
1.417360125E0,1.052294850E0,1.306212783E0,-1.393570453E-1
1.427322125E0,1.166710973E0,5.578938723E-1,-6.622557342E-2
1.437284125E0,1.221640944E0,-2.021183819E-1,8.963043243E-2
1.447246125E0,1.057099700E0,-8.557395935E-1,1.888472885E-1
1.457208125E0,4.456076920E-1,-1.319568157E0,2.238436043E-1
1.467170125E0,-6.594288945E-1,-1.607836962E0,3.629247844E-1
1.477132125E0,-1.583518863E0,-1.648936510E0,5.704203248E-1
1.487094125E0,-1.999996543E0,-1.534581661E0,7.191136479E-1
1.497056125E0,-2.136035204E0,-1.334715843E0,9.052704573E-1
1.507018125E0,-2.171343565E0,-1.047753334E0,1.145711780E0
1.516980125E0,-2.168287039E0,-5.618074536E-1,1.173475146E0
1.526942125E0,-2.352909565E0,1.105605587E-1,9.956228733E-1
1.536904125E0,-2.599490881E0,7.840694189E-1,8.625597954E-1
1.546866125E0,-2.717233419E0,1.305392265E0,8.245918751E-1
1.556828125E0,-2.588361740E0,1.640767574E0,8.831166625E-1
1.566790125E0,-2.342171907E0,2.139225245E0,1.014390826E0
1.576752125E0,-2.050867558E0,2.863868713E0,1.203507662E0
1.586714125E0,-1.858872056E0,3.461818695E0,1.550238490E0
1.596676125E0,-1.911674976E0,3.653630018E0,2.093328476E0
1.606638125E0,-2.130697250E0,3.234879255E0,2.514159679E0
1.616600125E0,-2.362673759E0,1.901405096E0,2.375921011E0
1.626562125E0,-2.606347799E0,3.667462468E-1,1.954869151E0
1.636524125E0,-2.883251905E0,-1.133243203E0,1.453922987E0
1.646486125E0,-3.136494160E0,-2.521409512E0,9.113312960E-1
1.656448125E0,-3.370383739E0,-3.776625395E0,4.148813188E-1
1.666410125E0,-3.413314104E0,-4.158785343E0,1.017684266E-1
1.676372125E0,-2.600645065E0,-2.544870377E0,1.606027484E-1
1.686333125E0,-1.550720572E0,-1.244907081E-1,4.619655311E-1
1.696295125E0,-9.557809234E-1,1.953799248E0,8.020466566E-1
1.706257125E0,-7.832091451E-1,3.275522947E0,1.086656094E0
1.716219125E0,-6.721135378E-1,3.862158060E0,1.227750182E0
1.726181125E0,-4.860008657E-1,3.795962095E0,1.110159636E0
1.736143125E0,-2.182695717E-1,3.146103621E0,6.530156732E-1
1.746105125E0,1.127171293E-1,2.373460293E0,8.119952679E-2
1.756067125E0,4.598437846E-1,1.689378023E0,-3.862915039E-1
1.766029125E0,8.257605433E-1,9.701569676E-1,-7.182084918E-1
1.775991125E0,1.134931326E0,2.467830181E-1,-9.464595914E-1
1.785953125E0,1.383955002E0,-3.836966455E-1,-1.053403139E0
1.795915125E0,1.657871366E0,-8.392654657E-1,-1.020689368E0
1.805877125E0,1.871260881E0,-1.282538176E0,-9.663295150E-1
1.815839125E0,2.072613955E0,-1.565537095E0,-9.115448594E-1
1.825801125E0,2.260965109E0,-1.538779616E0,-8.893511295E-1
1.835763125E0,2.363724709E0,-1.356262684E0,-9.433859587E-1
1.845725125E0,2.352878094E0,-1.140223622E0,-1.043354273E0
1.855687125E0,2.256764174E0,-9.108462930E-1,-1.142714143E0
1.865649125E0,2.109159708E0,-7.542391419E-1,-1.188598871E0
1.875611125E0,1.380105734E0,-4.997020662E-1,-1.127054095E0
1.885573125E0,-1.320509791E0,5.728927255E-1,-5.531093478E-1
1.895535125E0,-3.934989452E0,9.613922834E-1,4.867709577E-1
1.905497125E0,-3.441668987E0,3.181573451E-1,8.329821825E-1
1.915459125E0,-2.203689814E0,-8.288198113E-1,6.678007245E-1
1.925421125E0,-8.360692263E-1,-1.987458706E0,2.917525768E-1
1.935383125E0,4.887096286E-1,-2.269280195E0,-3.052920997E-1
1.945345125E0,1.452258348E0,-1.991008997E0,-9.676668048E-1
1.955307125E0,2.117323637E0,-1.573980570E0,-1.759363413E0
1.965269125E0,1.971142292E0,-1.162908316E0,-2.323246002E0
1.975231125E0,5.238202214E-1,2.895051241E-1,-2.255715132E0
1.985193125E0,6.177587509E-1,9.403100610E-1,-1.595183372E0
1.995154125E0,1.381680369E0,9.441702962E-1,-8.209085464E-1
2.005116125E0,1.900117636E0,9.721949697E-1,-2.613163590E-1
2.015078125E0,2.263258457E0,1.009822369E0,9.988922626E-2
2.025040125E0,2.535866976E0,1.036156178E0,2.553163767E-1
2.035002125E0,2.674803972E0,1.039067626E0,2.386776209E-1
2.044964125E0,2.507117510E0,7.013053298E-1,2.359212488E-1
2.054926125E0,2.191341877E0,-2.274772674E-1,2.476959527E-1
2.064888125E0,2.292466879E0,-1.306016564E0,7.471166551E-2
2.074850125E0,2.743271589E0,-2.084873199E0,-2.869581282E-1
2.084812125E0,2.981811523E0,-2.360194445E0,-6.400908828E-1
2.094774125E0,2.764514685E0,-1.947413087E0,-1.082221389E0
2.104736125E0,2.106715679E0,-1.030500770E0,-1.469928503E0
2.114698125E0,1.470881701E0,-7.183086872E-2,-1.384432077E0
2.124660125E0,1.264084578E0,6.529294848E-1,-9.682860374E-1
2.134622125E0,1.217660904E0,6.584067345E-1,-5.072000623E-1
2.144584125E0,1.194561243E0,1.714496464E-1,-1.893361360E-1
2.154546125E0,1.177900434E0,-2.478517890E-1,-3.256691992E-2
2.164508125E0,1.222707272E0,-4.951361716E-1,-8.302104473E-2
2.174470125E0,1.089031577E0,-7.231000662E-1,-2.187706679E-1
2.184432125E0,6.374282837E-1,-9.631465077E-1,-2.760589719E-1
2.194394125E0,1.518809348E-1,-1.151749849E0,-1.739759445E-1
2.204356125E0,-1.430788040E-1,-1.123167276E0,1.450794656E-2
2.214318125E0,-4.098709524E-1,-1.054461956E0,1.992745996E-1
2.224280125E0,-9.584474564E-1,-1.134064794E0,3.756805062E-1
2.234242125E0,-1.566372275E0,-1.200281024E0,5.815628171E-1
2.244204125E0,-1.823110342E0,-1.177751541E0,8.031226397E-1
2.254166125E0,-1.732010841E0,-1.137606382E0,9.941277504E-1
2.264128125E0,-1.702067614E0,-1.066052556E0,1.134262681E0
2.274090125E0,-2.013931274E0,-9.939852953E-1,1.208672166E0
2.284052125E0,-2.575836182E0,-7.982081175E-1,1.172837257E0
2.294014125E0,-2.823692083E0,-3.149798512E-1,1.147201419E0
2.303976125E0,-2.784687042E0,2.364827543E-1,1.304611802E0
2.313937125E0,-2.664171934E0,8.133436441E-1,1.587927580E0
2.323899125E0,-2.427565813E0,1.051962137E0,1.926993012E0
2.333861125E0,-1.898984551E0,4.639101923E-1,2.475614786E0
2.343822750E0,-1.662868977E0,2.566046715E-1,3.028462172E0
2.353784750E0,-1.866463065E0,1.034919024E0,3.150638342E0
2.363746750E0,-2.162956476E0,1.534255266E0,2.657130003E0
2.373708750E0,-2.339099169E0,1.305430770E0,2.027857304E0
2.383670750E0,-2.470859051E0,6.627216339E-1,1.459598303E0
2.393632750E0,-2.568538189E0,-1.591240466E-1,9.655655622E-1
2.403594750E0,-2.552700996E0,-8.577047586E-1,6.164973378E-1
2.413556750E0,-2.284941435E0,-1.116832972E0,5.006770492E-1
2.423518750E0,-1.828541636E0,-7.015986443E-1,6.177863479E-1
2.433480750E0,-1.309592366E0,1.035262644E-1,7.698633075E-1
2.443442750E0,-8.889314532E-1,1.160263777E0,8.930294514E-1
2.453404750E0,-6.875289679E-1,2.263691902E0,1.018231988E0
2.463366750E0,-6.105228662E-1,3.138306856E0,1.053047538E0
2.473328750E0,-5.133622289E-1,3.604028702E0,8.882127404E-1
2.483290750E0,-3.511967659E-1,3.465174913E0,4.658814669E-1
2.493252750E0,-5.538398027E-2,2.886132717E0,-8.288214356E-2
2.503214750E0,4.128106534E-1,1.901227593E0,-5.318248272E-1
2.513176750E0,9.714573622E-1,6.081904173E-1,-8.710504174E-1
2.523138750E0,1.505233407E0,-4.854047000E-1,-1.109452128E0
2.533100750E0,2.052251339E0,-1.207177997E0,-1.219196677E0
2.543062750E0,2.568092346E0,-1.682823420E0,-1.275024533E0
2.553024750E0,2.965026379E0,-1.850733757E0,-1.346003532E0
2.562986750E0,3.198643208E0,-1.701249480E0,-1.408977509E0
2.572948750E0,3.208790779E0,-1.321373701E0,-1.520529270E0
2.582910750E0,3.018180847E0,-9.322144389E-1,-1.658897281E0
2.592872750E0,2.700693607E0,-6.314963102E-1,-1.740967274E0
2.602834750E0,1.835262775E0,-3.541232944E-1,-1.753375411E0
2.612796750E0,7.519901544E-2,4.843782187E-1,-1.589367032E0
2.622758750E0,-2.951635122E0,2.636602163E0,-1.053018093E0
2.632719750E0,-5.703196049E0,3.449120522E0,-1.055697501E-1
2.642681750E0,-5.824046135E0,1.007035375E0,8.370174766E-1
2.652643750E0,-3.678377628E0,-1.992837429E0,1.359202385E0
2.662605750E0,-8.648660183E-1,-4.077481747E0,1.235731602E0
2.672567750E0,9.055062532E-1,-4.322021484E0,8.275632262E-1
2.682529750E0,2.091421843E0,-3.037015200E0,2.987630367E-1
2.692491750E0,2.729945660E0,-1.801463008E0,-2.588598132E-1
2.702453750E0,2.925466299E0,-9.855589271E-1,-9.567608833E-1
2.712415750E0,2.869193316E0,-3.463667035E-1,-1.766130090E0
2.722377750E0,2.544651270E0,4.707254767E-1,-2.290730000E0
2.732339750E0,1.941349983E0,1.751784325E0,-2.263926506E0
2.742301750E0,1.330840826E0,3.038549662E0,-1.713798046E0
2.752263750E0,4.888432026E-1,3.285755396E0,-1.171543717E0
2.762225750E0,2.801248729E-1,2.788532734E0,-9.874154329E-1
2.772187750E0,8.683348894E-1,2.256275892E0,-7.824171185E-1
2.782149750E0,1.595610738E0,1.809052467E0,-6.062218547E-1
2.792111750E0,2.138364077E0,1.301371932E0,-5.712485313E-1
2.802073750E0,2.325936794E0,2.267913371E-1,-7.112455964E-1
2.812035750E0,2.673314095E0,-1.017200589E0,-9.002022147E-1
2.821997750E0,3.087030888E0,-1.564496160E0,-9.649338126E-1
2.831959750E0,2.979039907E0,-1.524900198E0,-1.121091127E0
2.841921750E0,2.319798231E0,-1.169682384E0,-1.286105394E0
2.851883750E0,1.666391492E0,-6.707871556E-1,-1.166661024E0
2.861845750E0,1.300303340E0,-5.752715468E-1,-8.090755343E-1
2.871807750E0,1.220042467E0,-9.816971421E-1,-4.020772278E-1
2.881769750E0,1.255869269E0,-1.693344474E0,-1.760930717E-1
2.891731750E0,1.173545837E0,-1.982702017E0,-1.109062210E-1
2.901693750E0,9.936783314E-1,-1.654886603E0,-1.426620334E-1
2.911655750E0,8.338181973E-1,-1.111153960E0,-2.674504817E-1
2.921617750E0,6.882916093E-1,-6.794677973E-1,-3.856708705E-1
2.931579750E0,5.968520045E-1,-4.141623378E-1,-3.693199456E-1
2.941540750E0,4.505704641E-1,-2.275242805E-1,-2.342561185E-1
2.951502750E0,5.025248602E-2,-2.158400118E-1,6.627524272E-3
2.961464750E0,-8.667883873E-1,-5.483945608E-1,3.466497958E-1
2.971426750E0,-1.830504298E0,-1.008693337E0,6.460394263E-1
2.981388750E0,-2.304546118E0,-1.265161872E0,8.862448335E-1
2.991350750E0,-2.432202578E0,-1.478748560E0,1.189978838E0
3.001312750E0,-2.424953222E0,-1.593799591E0,1.518470645E0
3.011274750E0,-2.432448626E0,-1.454082727E0,1.727830052E0
3.021236750E0,-2.629970789E0,-1.269536018E0,1.735603571E0
3.031198750E0,-2.929869413E0,-1.137948155E0,1.615257144E0
3.041160750E0,-3.003928661E0,-1.118972421E0,1.635002375E0
3.051122750E0,-2.738889933E0,-1.082516193E0,1.799457669E0
3.061084750E0,-2.331746578E0,-9.296270609E-1,2.023525000E0
3.071046750E0,-2.109237671E0,-5.795670152E-1,2.299973965E0
3.081008750E0,-2.237491608E0,-1.143383328E-2,2.594773531E0
3.090970750E0,-2.450559616E0,3.020336330E-1,2.689567804E0
3.100932750E0,-2.463577032E0,2.980636805E-2,2.433152199E0
3.110894750E0,-2.444050312E0,-4.424794912E-1,2.142052650E0
3.120856750E0,-2.530352831E0,-8.830430508E-1,1.834664464E0
3.130818750E0,-2.546453476E0,-1.113713503E0,1.536712527E0
3.140780750E0,-2.366169214E0,-1.011250854E0,1.208719730E0
3.150742750E0,-1.910883546E0,-4.386188984E-1,9.721000195E-1
3.160704750E0,-1.368685246E0,5.747565031E-1,9.390432835E-1
3.170666750E0,-1.019423366E0,1.674919963E0,1.130051136E0
3.180628750E0,-8.337189555E-1,2.668701649E0,1.456995726E0
3.190590750E0,-7.533729076E-1,3.504911661E0,1.687330723E0
3.200552750E0,-6.682226062E-1,4.022716045E0,1.634299159E0
3.210514750E0,-5.089830160E-1,3.914096355E0,1.149230003E0
3.220476750E0,-2.694375515E-1,3.291074991E0,4.096232653E-1
3.230438750E0,1.249197349E-1,2.276727200E0,-2.024129182E-1
3.240399750E0,7.038627267E-1,1.078098059E0,-5.703419447E-1
3.250361750E0,1.308542013E0,-1.317438185E-1,-8.404154778E-1
3.260323750E0,1.780362606E0,-1.106728673E0,-1.099925637E0
3.270285750E0,2.176308155E0,-1.790197134E0,-1.327818394E0
3.280247750E0,2.538169384E0,-2.129532099E0,-1.506725788E0
3.290209750E0,2.844021559E0,-2.141266346E0,-1.650539756E0
3.300171750E0,3.038227081E0,-1.934839964E0,-1.761797905E0
3.310133750E0,3.089629889E0,-1.585019708E0,-1.868599176E0
3.320095750E0,2.995636463E0,-1.175043344E0,-1.942644835E0
3.330057750E0,2.120246887E0,-7.614159584E-1,-1.942885399E0
3.340019625E0,8.730765581E-1,1.859993041E-1,-1.701668024E0
3.349981625E0,-3.151945174E-1,1.391046286E0,-1.243334055E0
3.359943625E0,-1.646700025E0,2.124716759E0,-5.659919977E-1
3.369905625E0,-2.304467440E0,1.363631964E0,1.356685758E-1
3.379867625E0,-1.718951344E0,1.660384983E-1,4.054052234E-1
3.389829625E0,-1.186637163E0,-6.765572429E-1,3.746916950E-1
3.399791625E0,-7.048739791E-1,-1.125402093E0,2.214001566E-1
3.409753625E0,-2.018657885E-2,-1.146158338E0,-2.430257499E-1
3.419715625E0,4.243815541E-1,4.214863181E-1,-9.691222310E-1
3.429677625E0,1.159120083E0,3.123155832E-1,-1.942517757E0
3.439639625E0,1.781754375E0,5.346702933E-1,-2.316957951E0
3.449601625E0,1.708342910E0,1.264293551E0,-1.908560276E0
3.459563625E0,1.257050276E0,2.009983063E0,-1.167519569E0
3.469525625E0,6.587366462E-1,2.641638279E0,-4.799735844E-1
3.479487625E0,4.886655807E-1,2.789592266E0,-2.647744715E-1
3.489449625E0,8.126044869E-1,2.566135406E0,-3.509072661E-1
3.499411625E0,1.433913350E0,2.264816046E0,-4.295528233E-1
3.509373625E0,2.195228815E0,1.856879354E0,-4.777601361E-1
3.519335625E0,2.903194427E0,1.460697412E0,-6.450066566E-1
3.529297625E0,3.471552849E0,1.212281823E0,-7.615171075E-1
3.539258625E0,3.901887417E0,1.125871301E0,-7.583705783E-1
3.549220625E0,4.192934990E0,8.544148803E-1,-7.821108103E-1
3.559182625E0,2.447090864E0,-4.674871922E0,-1.153799653E0
3.569144625E0,1.717345238E0,-7.961484432E0,-1.218732119E0
3.579106625E0,2.192372322E0,-7.525492191E0,-1.043934226E0
3.589068625E0,2.053452015E0,-5.495599270E0,-9.924371243E-1
3.599030625E0,1.050023556E0,-2.440629244E0,-1.108743191E0
3.608992625E0,5.087724328E-1,7.488628030E-1,-1.005317807E0
3.618954625E0,3.785955310E-1,2.642134428E0,-7.109889388E-1
3.628916625E0,4.411791861E-1,2.896731138E0,-4.943169951E-1
3.638878625E0,5.117588043E-1,1.833226442E0,-3.561641872E-1
3.648840625E0,1.675537080E-1,1.022849560E0,-8.972794563E-2
3.658802625E0,-6.259045005E-1,2.036812305E-1,2.123192698E-1
3.668764625E0,-1.658901811E0,-8.958512545E-1,5.770356059E-1
3.678726625E0,-2.073620081E0,-1.612818122E0,9.661410451E-1
3.688688625E0,-1.945888996E0,-1.747184634E0,1.251404166E0
3.698650625E0,-1.673231363E0,-1.613307714E0,1.399381042E0
3.708612625E0,-1.374611974E0,-1.410679817E0,1.506108403E0
3.718574625E0,-1.141322851E0,-1.201223493E0,1.604804873E0
3.728536625E0,-1.000563979E0,-9.404327273E-1,1.679790735E0
3.738498625E0,-9.632613063E-1,-6.145901680E-1,1.725109220E0
3.748460625E0,-1.015040398E0,-2.091420740E-1,1.755278587E0
3.758422625E0,-1.206525683E0,1.456317306E-1,1.808584332E0
3.768384625E0,-1.827964187E0,1.415624619E-1,1.946896911E0
3.778346625E0,-2.808113337E0,-1.564540565E-1,2.154681444E0
3.788308625E0,-3.471811533E0,-1.221078858E-1,2.217254639E0
3.798270625E0,-3.594412327E0,4.186057150E-1,2.047003984E0
3.808232625E0,-3.587988377E0,4.424609840E-1,1.848302484E0
3.818194625E0,-2.380298376E0,-1.844398022E0,1.912141681E0
3.828156625E0,-1.734617472E0,-3.210413694E0,2.052476168E0
3.838118625E0,-1.942479253E0,-3.078149796E0,1.788830400E0
3.848079625E0,-2.212866068E0,-2.109593868E0,1.393160701E0
3.858041625E0,-2.092608929E0,-7.462142110E-1,1.058218360E0
3.868003625E0,-1.633737326E0,6.952444911E-1,7.315481901E-1
3.877965625E0,-1.141601682E0,2.050411463E0,5.979148149E-1
3.887927625E0,-8.235434890E-1,3.049910545E0,7.248198986E-1
3.897889625E0,-6.973293424E-1,3.610735416E0,9.545007348E-1
3.907851625E0,-6.341874599E-1,3.723820925E0,1.071793556E0
3.917813625E0,-4.980908930E-1,3.450757504E0,8.678786159E-1
3.927775625E0,-3.197147548E-1,2.975630045E0,2.192746997E-1
3.937737625E0,6.743233651E-3,2.252972841E0,-4.341278672E-1
3.947699625E0,5.087967515E-1,1.185177207E0,-7.913843393E-1
