"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.089221667E-1,2.513273621E0,-9.420060883E0,-1.197509766E-2
3.188841667E-1,2.461481323E0,-9.422904968E0,3.847000122E-2
3.288451667E-1,2.411335602E0,-9.395811310E0,-4.490661621E-3
3.388071667E-1,2.425106964E0,-9.331445160E0,3.921844482E-2
3.487681667E-1,2.290087738E0,-9.263336792E0,1.475930786E-1
3.587301667E-1,2.161056061E0,-9.147926788E0,1.270857239E-1
3.686911667E-1,2.301763458E0,-8.950038300E0,-1.360670471E-1
3.786531667E-1,2.536625061E0,-8.895850983E0,-6.288423157E-1
3.886151667E-1,2.602488098E0,-8.916957092E0,-1.266216888E0
3.985761667E-1,2.511327667E0,-9.035809937E0,-2.008223877E0
4.085381667E-1,2.167492676E0,-9.074429626E0,-2.825524292E0
4.184991667E-1,1.639241180E0,-8.859326935E0,-3.740870819E0
4.284611667E-1,1.147663422E0,-8.434959412E0,-4.528383179E0
4.384221667E-1,8.476872253E-1,-7.618257751E0,-4.474944305E0
4.483841667E-1,7.689509583E-1,-6.874005432E0,-4.218677216E0
4.583451667E-1,6.123765564E-1,-6.379882965E0,-3.904480591E0
4.683071667E-1,1.386117554E-1,-6.147416382E0,-3.568579102E0
4.782681667E-1,1.550775146E-1,-6.100863190E0,-2.469265137E0
4.882301667E-1,6.283932495E-1,-5.734125824E0,1.902543640E-1
4.981921667E-1,1.263372803E0,-5.129982147E0,2.809956665E0
5.081531667E-1,2.073188782E0,-4.793182526E0,2.538121948E0
5.181151667E-1,2.775827637E0,-5.509293365E0,4.725672913E-1
5.280761667E-1,3.043620758E0,-7.271129608E0,1.499282227E0
5.380385417E-1,3.097209320E0,-8.876541138E0,2.042652283E0
5.479995417E-1,4.189038849E0,-1.112576385E1,-1.040336609E0
5.579615417E-1,6.466852112E0,-1.381671799E1,-7.020550690E0
5.679225417E-1,6.492748260E0,-1.366059265E1,-3.884122925E0
5.778845417E-1,4.668940887E0,-1.309027863E1,2.198927307E-1
5.878465417E-1,3.781586151E0,-1.301064423E1,-1.868115234E0
5.978075417E-1,3.594325562E0,-1.283670593E1,-5.569617920E0
6.077695417E-1,3.188519440E0,-1.315838699E1,-3.216361542E0
6.177305417E-1,2.578837280E0,-1.381088013E1,-1.321152649E0
6.276925417E-1,1.648821259E0,-1.463132401E1,-1.599873047E0
6.376535417E-1,1.148112488E0,-1.560145660E1,-2.821482697E0
6.476155417E-1,1.867516479E0,-1.678624283E1,-4.881947937E0
6.575765417E-1,2.854414215E0,-1.802282135E1,-5.007387085E0
6.675385417E-1,3.472329254E0,-1.937780365E1,-3.901037750E0
6.775005417E-1,4.206702118E0,-2.047382446E1,-3.217409363E0
6.874615417E-1,4.568350067E0,-2.055061478E1,-2.166145477E0
6.974235417E-1,4.815336456E0,-1.943169159E1,-1.865420837E0
7.073845417E-1,4.925507355E0,-1.775802200E1,-2.357896729E0
7.173465417E-1,4.461771698E0,-1.659524002E1,-2.652933197E0
7.273075417E-1,3.828139343E0,-1.563693283E1,-2.974913635E0
7.372695417E-1,3.326682129E0,-1.456007217E1,-3.344195709E0
7.472305417E-1,2.809956665E0,-1.330807571E1,-3.968547363E0
7.571925417E-1,2.208956451E0,-1.186971680E1,-4.286785583E0
7.671535417E-1,1.710043945E0,-1.025143204E1,-3.927682343E0
7.771155417E-1,1.391506348E0,-8.522078247E0,-3.570974121E0
7.870775417E-1,1.427281952E0,-6.516249390E0,-3.646716614E0
7.970385417E-1,1.252744904E0,-4.711302795E0,-3.041076050E0
8.070005417E-1,9.874964905E-1,-3.235821075E0,-2.122286682E0
8.169615417E-1,6.706054688E-1,-1.963167572E0,-1.483265533E0
8.269235417E-1,1.736389160E-1,-1.099014587E0,-8.334667969E-1
8.368845417E-1,-1.573228455E-1,-5.342390442E-1,-2.923420715E-1
8.468465417E-1,-3.266207886E-1,-1.833686829E-1,3.737727356E-1
8.568075417E-1,-4.315525818E-1,-7.424560547E-2,1.047222290E0
8.667695417E-1,-6.520440674E-1,1.796264648E-3,1.104852448E0
8.767315417E-1,-8.195457458E-1,4.206253052E-2,7.101232910E-1
8.866925417E-1,-9.692344666E-1,5.942642212E-2,-3.276686096E-1
8.966545417E-1,-1.140628052E0,-1.607656860E-1,-2.781665497E0
9.066155417E-1,1.797761536E-1,-6.285429382E-1,-4.727319489E0
9.165775417E-1,1.754202118E0,-6.282435608E-1,-4.657863922E0
9.265385417E-1,2.306852875E0,-2.438429260E-1,-2.961591339E0
9.365005417E-1,1.819915466E0,1.993853760E-1,-7.999365234E-1
9.464625417E-1,9.756710815E-1,4.622387695E-1,9.193881226E-1
9.564235417E-1,1.603166199E-1,3.591032410E-1,1.584305420E0
9.663855417E-1,-4.653822327E-1,1.293310547E-1,1.387315063E0
9.763465417E-1,-6.897656250E-1,8.532257080E-3,8.657995605E-1
9.863085417E-1,-6.074368286E-1,-2.408491516E-1,5.680686951E-1
9.962695417E-1,-4.373904419E-1,-7.686515808E-1,1.176553345E0
1.006231542E0,-1.710942078E-1,-1.326541443E0,1.692380676E0
1.016192542E0,5.263055420E-1,-1.856738892E0,7.126679993E-1
1.026154542E0,1.518891449E0,-3.000510406E0,-3.587589569E0
1.036116542E0,2.077529755E0,-5.451513519E0,-8.214467926E0
1.046077542E0,2.265389099E0,-8.001011810E0,-5.660778351E0
1.056039542E0,2.781366119E0,-1.077863571E1,-2.099683685E0
1.066000542E0,3.413351898E0,-1.497785339E1,-1.805395660E0
1.075962542E0,3.939358063E0,-2.126133682E1,-7.994275818E0
1.085923542E0,4.657714233E0,-2.564811447E1,-1.330598007E1
1.095885542E0,5.512586517E0,-2.514545975E1,-1.123159378E1
1.105846542E0,6.244564362E0,-1.997551071E1,-6.334527283E0
1.115808542E0,4.719685364E0,-1.445948135E1,-4.196074219E0
1.125770542E0,3.412902832E0,-1.070723419E1,-5.594615936E0
1.135731542E0,3.541335754E0,-9.257798309E0,-7.232210541E0
1.145693542E0,4.834197235E0,-9.052874451E0,-5.976322174E0
1.155654542E0,5.560337219E0,-1.007988876E1,-6.366410980E0
1.165616542E0,5.480104065E0,-1.123548569E1,-7.854466553E0
1.175577542E0,4.505480804E0,-1.302621185E1,-9.764045563E0
1.185539542E0,3.053649902E0,-1.517619095E1,-1.080857346E1
1.195500542E0,2.552641754E0,-1.695404388E1,-9.699829102E0
1.205462542E0,2.663261719E0,-1.767464539E1,-8.791368256E0
1.215424542E0,3.001558228E0,-1.784439240E1,-8.321495361E0
1.225385542E0,4.136647797E0,-1.764365982E1,-7.625891876E0
1.235347542E0,5.495372314E0,-1.741987518E1,-7.197782135E0
1.245308542E0,6.315067749E0,-1.698697540E1,-5.672603760E0
1.255270542E0,6.357579346E0,-1.669627991E1,-4.567002869E0
1.265231542E0,6.382427673E0,-1.663371002E1,-5.090464325E0
1.275193542E0,6.418802032E0,-1.671573944E1,-5.463638306E0
1.285154542E0,6.220314789E0,-1.677321991E1,-4.686304779E0
1.295116542E0,5.917793884E0,-1.676393921E1,-4.350103912E0
1.305078542E0,5.569168854E0,-1.648192566E1,-4.618645477E0
1.315039542E0,4.947810974E0,-1.596190704E1,-5.092559967E0
1.325001542E0,4.221521301E0,-1.537213348E1,-4.733157349E0
1.334962542E0,3.697161713E0,-1.455318649E1,-4.824467468E0
1.344924542E0,3.138224030E0,-1.353171066E1,-5.073100433E0
1.354885542E0,2.667153625E0,-1.235800140E1,-4.803061981E0
1.364847542E0,2.155816956E0,-1.112366821E1,-4.324956207E0
1.374808542E0,1.814376984E0,-9.991722107E0,-3.778292999E0
1.384770542E0,1.860181732E0,-8.575367432E0,-3.319197693E0
1.394732542E0,2.069895630E0,-6.973249054E0,-2.945724335E0
1.404693542E0,2.352208557E0,-5.401218109E0,-2.780467987E0
1.414655542E0,2.140548706E0,-3.706292725E0,-2.951562195E0
1.424616542E0,1.924847260E0,-2.120490417E0,-2.666854248E0
1.434578542E0,1.656605072E0,-9.241781616E-1,-1.735341339E0
1.444539542E0,1.151854706E0,-2.216889954E-1,-4.411326599E-1
1.454501542E0,6.448590088E-1,2.073188782E-1,5.197192383E-1
1.464462542E0,2.547702026E-1,4.580474854E-1,7.695497131E-1
1.474424542E0,-7.783813477E-2,5.261558533E-1,6.608757019E-1
1.484386542E0,-1.824705505E-1,5.629792786E-1,5.370831299E-1
1.494347542E0,-2.558180237E-1,5.156776428E-1,5.234614563E-1
1.504309542E0,-3.442840576E-1,4.246669006E-1,5.257067871E-1
1.514270542E0,-4.587959290E-1,3.544628906E-1,5.366340637E-1
1.524232542E0,-5.701643372E-1,3.291654968E-1,5.209167480E-1
1.534193542E0,-6.448590088E-1,3.327580261E-1,2.975811768E-1
1.544155042E0,-6.550378418E-1,3.399430847E-1,-1.796264648E-3
1.554117042E0,-6.575825500E-1,4.017645264E-1,-3.101550293E-1
1.564078042E0,-5.519023132E-1,4.746629333E-1,-6.143225098E-1
1.574040042E0,-3.525169373E-1,5.725593567E-1,-8.605604553E-1
1.584001042E0,-5.538482666E-2,7.361691284E-1,-1.135838013E0
1.593963042E0,3.147953796E-1,8.705895996E-1,-1.338516541E0
1.603924042E0,4.956193542E-1,9.310638428E-1,-1.420845337E0
1.613886042E0,2.392025757E-1,7.936495972E-1,-1.761536865E0
1.623847042E0,-2.371069336E-1,1.582209778E-1,-2.922672272E0
1.633809042E0,-2.700384521E-1,-9.059161377E-1,-4.349804535E0
1.643771042E0,3.754193115E-1,-2.023043060E0,-4.014352112E0
1.653732042E0,1.289718018E0,-2.902314606E0,-2.359543304E0
1.663694042E0,1.764081573E0,-3.565285950E0,-2.029928741E0
1.673655042E0,2.049388275E0,-4.680766296E0,-4.566104736E0
1.683617042E0,2.086511078E0,-5.297034760E0,-3.077001343E0
1.693578042E0,2.523751831E0,-5.962700500E0,-2.434986420E0
1.703540042E0,3.349734192E0,-8.501271515E0,-7.198530579E0
1.713501042E0,4.199966125E0,-1.541150162E1,-1.445963104E1
1.723463042E0,5.823190613E0,-2.761173111E1,-1.726943802E1
1.733425042E0,5.575455780E0,-3.041046112E1,-7.802225189E0
1.743386042E0,5.821244659E0,-2.331192261E1,-2.230661316E0
1.753348042E0,3.479664001E0,-1.614258133E1,-1.837429047E0
1.763309042E0,1.686542816E0,-1.409124710E1,-5.686524811E0
1.773271042E0,4.623285828E0,-1.370579865E1,-1.285856049E1
1.783232042E0,8.697812805E0,-1.519325546E1,-1.152169052E1
1.793194042E0,8.655750275E0,-1.801204376E1,-6.686295776E0
1.803155042E0,6.744674377E0,-2.021965302E1,-1.028017227E1
1.813117042E0,5.533243561E0,-2.147254761E1,-1.169113815E1
1.823079042E0,4.226461029E0,-2.136297546E1,-9.534273376E0
1.833040042E0,2.847079468E0,-2.033835617E1,-8.982221375E0
1.843002042E0,3.103196869E0,-1.916090469E1,-8.449778595E0
1.852963042E0,3.916156311E0,-1.841964615E1,-6.502478027E0
1.862925042E0,4.835095367E0,-1.825588669E1,-5.950126648E0
1.872886042E0,5.495971069E0,-1.823852280E1,-6.154601440E0
1.882848042E0,5.455405426E0,-1.833267700E1,-6.358627167E0
1.892809042E0,5.087021484E0,-1.847592911E1,-4.903652802E0
1.902771042E0,4.955894165E0,-1.816442688E1,-4.143832855E0
1.912733042E0,5.101241913E0,-1.728410751E1,-4.771477661E0
1.922694042E0,4.895419922E0,-1.632729721E1,-5.019062805E0
1.932656042E0,4.217779083E0,-1.540521469E1,-4.675976257E0
1.942617042E0,3.352578278E0,-1.446457077E1,-4.494254150E0
1.952579042E0,2.626737671E0,-1.325179276E1,-4.383334808E0
1.962540042E0,2.678979034E0,-1.173589508E1,-3.977977753E0
1.972502042E0,2.965333557E0,-9.858349457E0,-3.231629791E0
1.982463042E0,2.927312622E0,-7.745193787E0,-2.574047241E0
1.992425042E0,2.891537018E0,-5.623655548E0,-2.345622253E0
2.002387042E0,3.175346832E0,-3.537443848E0,-2.511177979E0
2.012348042E0,3.125500488E0,-2.113455048E0,-2.897674255E0
2.022310042E0,2.555485840E0,-1.164578247E0,-3.027454376E0
2.032271042E0,2.034569092E0,-3.118016052E-1,-2.808459778E0
2.042233042E0,1.417851562E0,2.779719543E-1,-2.410437469E0
2.052194042E0,8.409512329E-1,6.761439514E-1,-1.926942902E0
2.062156042E0,4.815486145E-1,1.000818787E0,-1.024469604E0
2.072117042E0,5.957611084E-2,1.087937622E0,2.540217590E-1
2.082079042E0,-3.399430847E-1,9.487271118E-1,1.022972717E0
2.092041042E0,-5.608836365E-1,6.921606445E-1,1.239871674E0
2.102002042E0,-6.984475708E-1,4.394860840E-1,1.168021088E0
2.111964042E0,-7.921527100E-1,3.426374817E-1,8.955876160E-1
2.121925042E0,-8.795709229E-1,2.326162720E-1,7.213499451E-1
2.131887042E0,-9.207353210E-1,1.636097717E-1,5.617817688E-1
2.141848042E0,-9.675878906E-1,5.583389282E-2,3.126997375E-1
2.151810042E0,-7.949967957E-1,-7.843688965E-2,8.113128662E-2
2.161771042E0,-4.448748779E-1,-1.883084106E-1,-9.565109253E-2
2.171733042E0,-2.216889954E-1,-2.019300842E-1,-1.745370483E-1
2.181695042E0,-9.235794067E-2,-1.775308228E-1,-2.556683350E-1
2.191656042E0,-2.694396973E-2,-1.248403931E-1,-3.546125793E-1
2.201618042E0,-1.257385254E-1,-5.104385376E-2,-5.548960876E-1
2.211579042E0,-2.817141724E-1,2.739303589E-2,-8.532257080E-1
2.221541042E0,-4.977149963E-1,8.981323242E-2,-1.249751129E0
2.231502042E0,-8.027806091E-1,6.661148071E-2,-1.698368225E0
2.241464042E0,-9.351054382E-1,-9.834548950E-2,-1.908830566E0
2.251425042E0,-8.894503784E-1,-4.758604431E-1,-1.906585236E0
2.261387042E0,-8.068222046E-1,-1.141077118E0,-2.045346680E0
2.271349042E0,-7.764353943E-1,-2.215093689E0,-3.101101227E0
2.281310042E0,-6.544390869E-1,-4.229903870E0,-5.755381622E0
2.291272042E0,6.369255066E-1,-7.811356201E0,-8.759484558E0
2.301233042E0,3.528163147E0,-1.322200470E1,-1.131901199E1
2.311195042E0,5.190157013E0,-1.841515549E1,-1.139580231E1
2.321156042E0,6.398893433E0,-2.009780640E1,-1.706601105E0
2.331118042E0,5.397625580E0,-1.911105835E1,2.179318085E0
2.341080042E0,3.456761627E0,-2.031021469E1,-8.827143860E0
2.351041042E0,1.940414886E0,-2.173525131E1,-1.073941727E1
2.361003042E0,3.319347382E0,-2.177596664E1,-5.533243561E0
2.370964042E0,5.979465637E0,-1.955832825E1,-3.661835175E0
2.380926042E0,6.310726776E0,-1.691527451E1,-1.404529266E0
2.390887042E0,7.199428711E0,-1.539398804E1,-4.989424438E0
2.400849042E0,7.964487762E0,-1.479972382E1,-8.717721405E0
2.410810042E0,7.626191254E0,-1.577764023E1,-7.162006531E0
2.420772042E0,7.894583130E0,-1.728036530E1,-7.484286346E0
2.430734042E0,7.455097046E0,-1.847293533E1,-8.415200500E0
2.440695042E0,5.426665192E0,-1.903890839E1,-8.443192291E0
2.450657042E0,2.927312622E0,-1.955159225E1,-8.167166290E0
2.460618042E0,1.484463043E0,-2.010873367E1,-7.707322540E0
2.470580042E0,1.369651794E0,-2.048250641E1,-7.070247345E0
2.480541042E0,2.360142059E0,-2.034778656E1,-7.207062836E0
2.490503042E0,3.368594971E0,-1.965757187E1,-6.708000641E0
2.500464042E0,4.248016205E0,-1.888951904E1,-5.873635712E0
2.510426042E0,5.257067871E0,-1.809467194E1,-5.830225983E0
2.520388042E0,5.629643097E0,-1.738305176E1,-5.175188141E0
2.530349042E0,5.563031616E0,-1.671154816E1,-4.755011902E0
2.540311292E0,5.308111725E0,-1.591415634E1,-5.092110901E0
2.550272292E0,4.936434631E0,-1.510688507E1,-5.019960938E0
2.560234292E0,4.524640961E0,-1.424183395E1,-4.625082092E0
2.570195292E0,3.863166504E0,-1.335417984E1,-4.063450012E0
2.580157292E0,3.303779755E0,-1.194426178E1,-3.701352997E0
2.590118292E0,2.663112030E0,-1.013856674E1,-3.292403412E0
2.600080292E0,2.290985870E0,-7.960895233E0,-2.831511841E0
2.610042292E0,2.101180573E0,-5.800437927E0,-2.673889618E0
2.620003292E0,1.748813324E0,-4.228856049E0,-2.821333008E0
2.629965292E0,1.178648987E0,-3.003204803E0,-2.541115723E0
2.639926292E0,4.995112610E-1,-1.987716522E0,-1.716031494E0
2.649888292E0,-6.047424316E-2,-1.330433350E0,-7.412585449E-1
2.659849292E0,-4.819976807E-1,-7.888595581E-1,8.637039185E-2
2.669811292E0,-5.825885010E-1,-3.049159241E-1,7.288343811E-1
2.679772292E0,-6.054908752E-1,-4.490661621E-3,1.027313690E0
2.689734292E0,-5.709127808E-1,1.547781372E-1,8.773255920E-1
2.699696292E0,-4.944218445E-1,2.504292297E-1,5.987548828E-1
2.709657292E0,-4.236190796E-1,2.661465454E-1,4.598437500E-1
2.719619292E0,-4.495152283E-1,2.730322266E-1,3.287164307E-1
2.729580292E0,-5.029541016E-1,2.546205139E-1,2.034269714E-1
2.739542292E0,-5.499563599E-1,2.273771667E-1,8.247848511E-2
2.749503292E0,-6.405180359E-1,1.713935852E-1,-2.859054565E-2
2.759465292E0,-7.044351196E-1,1.469943237E-1,-1.987866211E-1
2.769426292E0,-7.095245361E-1,1.574725342E-1,-3.941304016E-1
2.779388292E0,-7.098239136E-1,1.901046753E-1,-7.107220459E-1
2.789350292E0,-6.795867920E-1,2.332150269E-1,-1.041983185E0
2.799311292E0,-5.605842590E-1,2.767744446E-1,-1.104104004E0
2.809273292E0,-3.251239014E-1,2.808160400E-1,-9.382489014E-1
2.819234292E0,-6.301895142E-2,2.665956116E-1,-7.128176880E-1
2.829196292E0,2.201921082E-1,2.683918762E-1,-7.047344971E-1
2.839157292E0,4.661306763E-1,3.388952637E-1,-9.583071899E-1
2.849119292E0,8.758287048E-1,4.402345276E-1,-1.652713165E0
2.859080292E0,1.637295227E0,5.072950745E-1,-2.866988068E0
2.869042292E0,2.191143494E0,2.978805542E-2,-4.399201813E0
2.879004292E0,2.542313232E0,-1.459465027E0,-7.552993469E0
2.888965292E0,2.682870941E0,-4.008663940E0,-1.306932220E1
2.898927292E0,1.522783356E0,-5.662275238E0,-7.747888184E0
2.908888292E0,-4.885839844E-1,-4.358486481E0,7.488028564E0
2.918850292E0,-1.624122620E-1,-4.626129913E0,7.279512177E0
2.928811292E0,1.188528442E0,-5.544919281E0,4.950655060E0
2.938773292E0,2.859503632E0,-8.815019073E0,3.681743774E0
2.948734292E0,6.635551300E0,-2.032323761E1,-8.210875397E0
2.958696292E0,4.829556885E0,-3.436853027E1,-3.345827316E1
2.968658292E0,4.913831635E0,-3.342055161E1,-1.142109970E1
2.978619292E0,8.227640533E0,-2.977518219E1,5.419031067E0
2.988581292E0,9.002728729E0,-2.398836594E1,9.120533752E-1
2.998542292E0,7.425907745E0,-1.848820358E1,-6.884932709E0
3.008504292E0,7.342980194E0,-1.577913712E1,-1.489941650E1
3.018465292E0,8.176446991E0,-1.521017029E1,-9.052425385E0
3.028427292E0,8.858578491E0,-1.469928268E1,-4.672383728E0
3.038388292E0,9.129066010E0,-1.478071335E1,-7.949668579E0
3.048350292E0,8.882229309E0,-1.556148972E1,-9.176816711E0
3.058312292E0,7.972421265E0,-1.681094147E1,-6.650220795E0
3.068273292E0,6.522835693E0,-1.834674774E1,-4.787943420E0
3.078235292E0,5.683980103E0,-2.007729904E1,-5.038672028E0
3.088196292E0,5.303171997E0,-2.109892456E1,-6.423292694E0
3.098158292E0,4.576433258E0,-2.181458633E1,-6.524332581E0
3.108119292E0,4.070335693E0,-2.207938568E1,-5.952970734E0
3.118081292E0,4.015250244E0,-2.166804108E1,-5.923781433E0
3.128043292E0,4.050277405E0,-2.071632019E1,-5.508694611E0
3.138004292E0,4.065994720E0,-1.919428528E1,-4.778363342E0
3.147966292E0,4.009412384E0,-1.735161713E1,-4.214785309E0
3.157927292E0,4.189936981E0,-1.529130157E1,-4.000281372E0
3.167889292E0,4.729564819E0,-1.306737625E1,-3.953877869E0
3.177850292E0,4.769382019E0,-1.101619171E1,-3.802692261E0
3.187812292E0,4.589456177E0,-9.042096863E0,-3.617677002E0
3.197773292E0,4.470004578E0,-6.931635590E0,-3.312761078E0
3.207735292E0,4.444557495E0,-5.205275574E0,-2.947520599E0
3.217696292E0,3.942202148E0,-3.972888336E0,-2.910996552E0
3.227658292E0,3.021317139E0,-2.752027130E0,-3.117866364E0
3.237620292E0,1.906585236E0,-1.772314453E0,-3.122656403E0
3.247581292E0,7.445516968E-1,-1.058448944E0,-3.175047455E0
3.257543292E0,-1.425036621E-1,-4.782554626E-1,-2.949765930E0
3.267504292E0,-8.385562134E-1,-1.799258423E-1,-2.464325409E0
3.277466292E0,-1.274000702E0,3.143463135E-2,-1.301543427E0
3.287427292E0,-1.523082733E0,1.121168518E-1,8.861572266E-2
3.297389292E0,-1.611099701E0,-1.472937012E-1,1.102756805E0
3.307351292E0,-1.285077667E0,-4.016148376E-1,1.158141632E0
3.317312292E0,-1.010698242E0,-2.829116821E-1,6.444099426E-1
3.327274292E0,-1.026864624E0,3.487747192E-2,9.101074219E-2
3.337235292E0,-9.538165283E-1,2.631527710E-1,-2.339634705E-1
3.347197292E0,-6.644682312E-1,3.899391174E-1,-5.141807556E-1
3.357158292E0,-5.069956970E-1,4.011657715E-1,-1.099912720E0
3.367120292E0,-5.616320801E-1,1.408570862E-1,-2.059866486E0
3.377081292E0,-8.556207275E-1,-2.103126526E-1,-2.705923004E0
3.387043292E0,-1.067280579E0,-4.221221924E-1,-2.166295166E0
3.397005292E0,-9.578581238E-1,-4.969665527E-1,-8.580157471E-1
3.406966292E0,-6.165678406E-1,-4.076023865E-1,4.643344116E-1
3.416928292E0,-4.607418823E-1,-3.448828125E-1,1.311572571E0
3.426889292E0,-2.389031982E-1,-4.290078735E-1,1.613045654E0
3.436851292E0,-5.523513794E-2,-5.013075256E-1,1.543889465E0
3.446812292E0,8.592132568E-2,-4.821473694E-1,1.380728760E0
3.456774292E0,3.658392334E-1,-5.180726624E-1,1.007255402E0
3.466736292E0,6.873706055E-1,-7.126679993E-1,2.432441711E-1
3.476697292E0,1.179846497E0,-1.059496765E0,-1.531315613E0
3.486659292E0,1.809287567E0,-1.973196716E0,-5.877527618E0
3.496620292E0,2.555485840E0,-3.781436462E0,-1.048000671E1
3.506582292E0,3.022814026E0,-5.161566467E0,-6.897506561E0
3.516543292E0,3.716621246E0,-6.618037720E0,-1.950743408E0
3.526505292E0,5.535039825E0,-1.009425888E1,-3.507356415E0
3.536466292E0,5.062771912E0,-1.456576035E1,-1.688339081E0
3.546428292E0,1.800156555E0,-1.982746857E1,-1.400787048E0
3.556390292E0,-1.501377869E-1,-2.199316498E1,-2.470762024E0
3.566351292E0,5.734574890E-1,-2.325968124E1,-9.743837585E0
3.576313292E0,3.002606049E0,-2.249462219E1,-1.313473618E1
3.586274292E0,5.006039886E0,-1.925505890E1,-7.563471680E0
3.596236292E0,4.438270569E0,-1.688818085E1,-5.017865295E0
3.606197292E0,3.223247223E0,-1.581611023E1,-1.036654266E1
3.616159292E0,3.246748352E0,-1.577539490E1,-1.463521591E1
3.626120292E0,4.076173553E0,-1.580024323E1,-1.212044540E1
3.636082292E0,5.097350006E0,-1.550206329E1,-9.098529510E0
3.646044292E0,5.136568451E0,-1.495629822E1,-7.463329926E0
3.656005292E0,5.422773285E0,-1.539024582E1,-6.921606445E0
3.665967292E0,5.343737640E0,-1.676483734E1,-6.265969849E0
3.675928292E0,5.785469055E0,-1.871588013E1,-5.073848877E0
3.685890292E0,7.294031982E0,-2.001398071E1,-3.959116974E0
3.695851292E0,8.555159454E0,-2.042801971E1,-3.828887787E0
3.705813292E0,9.573491821E0,-1.993883698E1,-5.723348236E0
3.715774292E0,1.034124527E1,-1.888068741E1,-7.383994904E0
3.725736292E0,1.015997223E1,-1.822894272E1,-7.052434387E0
3.735698292E0,9.088051300E0,-1.786055878E1,-6.658154297E0
3.745659292E0,6.830895081E0,-1.808464279E1,-6.119723969E0
3.755621292E0,4.417613525E0,-1.849059860E1,-5.776787109E0
3.765582292E0,2.846929779E0,-1.838042770E1,-5.364544373E0
3.775544292E0,2.177372131E0,-1.753019577E1,-5.031037903E0
3.785505292E0,1.955383759E0,-1.618239853E1,-4.787045288E0
3.795467292E0,2.278561707E0,-1.445439194E1,-4.452640686E0
3.805428292E0,2.908451843E0,-1.246443008E1,-4.451293488E0
3.815390292E0,3.243006134E0,-1.045665527E1,-4.201313324E0
3.825352292E0,3.450923767E0,-8.284821625E0,-3.696113892E0
3.835313292E0,3.681444397E0,-6.296805725E0,-3.416645050E0
3.845275292E0,3.790268097E0,-4.488116913E0,-3.164419556E0
3.855236292E0,3.737577667E0,-2.833457794E0,-2.911894684E0
3.865198292E0,3.380420380E0,-1.514999542E0,-3.018922119E0
3.875159292E0,2.678979034E0,-4.962181091E-1,-2.521506500E0
3.885121292E0,1.844614105E0,1.748364258E-1,-1.381177826E0
3.895082292E0,9.921368408E-1,5.113366699E-1,-4.361929321E-1
3.905044292E0,1.968406677E-1,6.375242615E-1,2.335144043E-1
3.915006292E0,-1.796264648E-1,6.063890076E-1,6.894662476E-1
3.924967292E0,-3.109034729E-1,5.679190063E-1,8.533753967E-1
3.934929292E0,-3.923341370E-1,4.993615723E-1,7.574249268E-1
3.944890292E0,-4.635859680E-1,4.120930481E-1,5.550457764E-1
3.954852292E0,-4.793032837E-1,3.159928894E-1,3.288661194E-1
