"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.811562500E-1,8.906478882E-1,-5.543871460E0,-4.165837097E-1
4.911182500E-1,1.518741760E0,-5.311704254E0,-9.205856323E-2
5.010792500E-1,1.717229004E0,-5.761369171E0,-8.204438782E-1
5.110412500E-1,1.177900543E0,-7.157665558E0,-1.779200134E0
5.210032500E-1,2.658471680E-1,-9.015901337E0,-3.013982391E0
5.309642500E-1,-2.168989563E-1,-1.106813370E1,-4.810995483E0
5.409262500E-1,-5.093907166E-1,-1.328008392E1,-5.408403168E0
5.508882500E-1,-9.583071899E-1,-1.542572205E1,-5.570366364E0
5.608492500E-1,-6.550378418E-1,-1.659449158E1,-6.490353241E0
5.708112500E-1,7.586224365E-1,-1.675331131E1,-6.636748810E0
5.807732500E-1,1.653311920E0,-1.637968826E1,-4.472100220E0
5.907342500E-1,1.125060425E0,-1.656784698E1,-3.905977478E0
6.006962500E-1,7.524851990E-1,-1.734937180E1,-4.228556671E0
6.106582500E-1,1.300645294E0,-1.819271805E1,-4.744982758E0
6.206192500E-1,1.758094025E0,-1.911405212E1,-5.308560791E0
6.305805000E-1,1.845811615E0,-1.994422577E1,-5.217550049E0
6.405425000E-1,1.382375336E0,-2.078248260E1,-4.425696716E0
6.505035000E-1,6.315367126E-1,-2.154215286E1,-4.387077026E0
6.604655000E-1,-1.496887207E-1,-2.180964661E1,-4.568350067E0
6.704275000E-1,-1.082848206E0,-2.122032211E1,-4.237388306E0
6.803885000E-1,-2.378853149E0,-2.009421387E1,-3.003953247E0
6.903505000E-1,-3.075803833E0,-1.838461899E1,-2.233355713E0
7.003125000E-1,-2.793041840E0,-1.618913452E1,-2.538121948E0
7.102735000E-1,-2.208956451E0,-1.382704651E1,-3.004252625E0
7.202355000E-1,-1.622775421E0,-1.154668854E1,-2.809058533E0
7.301975000E-1,-1.413061523E0,-9.444310455E0,-1.962419128E0
7.401585000E-1,-1.515298920E0,-6.964716797E0,-1.083896027E0
7.501205000E-1,-1.565145264E0,-4.204456787E0,-6.378236389E-1
7.600825000E-1,-1.191073151E0,-1.989363098E0,-5.077441406E-1
7.700435000E-1,-3.348536682E-1,-6.730004883E-1,-1.104702759E0
7.800055000E-1,4.794529724E-1,1.330732727E-1,-1.670675812E0
7.899675000E-1,1.113833771E0,6.891668701E-1,-1.691183167E0
7.999285000E-1,1.374890900E0,9.406439209E-1,-1.186732178E0
8.098905000E-1,1.314416656E0,9.689350891E-1,-7.472460938E-1
8.198525000E-1,5.569917297E-1,9.613009644E-1,-9.653425598E-1
8.298135000E-1,-3.357518005E-1,7.815248108E-1,-1.025517426E0
8.397755000E-1,-7.891589355E-1,4.303550720E-1,-8.409512329E-1
8.497375000E-1,-6.096821594E-1,1.107696533E-1,-5.297483826E-1
8.596985000E-1,-2.396516418E-1,-2.421963501E-1,-6.438111877E-1
8.696605000E-1,1.032852173E-2,-4.799020386E-1,-6.982978821E-1
8.796225000E-1,3.628454590E-1,-5.378315735E-1,-1.371148682E-1
8.895835000E-1,5.766009521E-1,-4.948709106E-1,3.384461975E-1
8.995455000E-1,5.730084229E-1,-3.155438232E-1,4.541555786E-1
9.095075000E-1,4.888833618E-1,-8.173004150E-2,4.064048767E-1
9.194685000E-1,2.885998535E-1,1.652563477E-1,1.254391479E-1
9.294305000E-1,3.757186890E-1,3.775149536E-1,-5.149291992E-2
9.393925000E-1,8.849597168E-1,4.930746460E-1,9.190887451E-2
9.493535000E-1,1.399290161E0,3.951782227E-1,4.345463562E-1
9.593155000E-1,1.579515381E0,7.783813477E-2,6.369255066E-1
9.692775000E-1,1.545386353E0,-4.703219604E-1,6.017486572E-1
9.792385000E-1,1.600621490E0,-8.653504944E-1,6.676116943E-1
9.892005000E-1,1.765578461E0,-1.257834320E0,3.826043701E-1
9.991625000E-1,1.963167572E0,-2.061662750E0,-9.981243896E-1
1.009123500E0,1.635349274E0,-3.256029053E0,-2.448159027E0
1.019085500E0,1.105750580E0,-4.570595398E0,-2.198927307E0
1.029047500E0,9.033714294E-1,-6.613846436E0,-2.291884003E0
1.039008500E0,4.860392761E-1,-9.175319824E0,-9.854008484E-1
1.048970500E0,-3.600013733E-1,-1.127500351E1,2.123633881E0
1.058932500E0,-1.214274902E0,-1.342573105E1,1.112935638E0
1.068893500E0,-2.568059692E0,-1.733455261E1,-1.031490005E1
1.078855500E0,-2.817291412E0,-2.294353867E1,-1.763602570E1
1.088817500E0,-2.493365021E0,-2.659983536E1,-1.557017166E1
1.098778500E0,-3.858526154E0,-3.081357285E1,-2.110491211E1
1.108740500E0,-4.562362518E0,-2.873783936E1,-1.759336441E1
1.118702500E0,-4.308191071E0,-2.159993271E1,-1.160806091E1
1.128663500E0,-2.522404633E0,-1.549697388E1,-6.990762634E0
1.138625500E0,-7.375163269E-1,-1.277997391E1,-6.799909515E0
1.148587500E0,1.945354614E0,-1.364577347E1,-8.434210968E0
1.158548500E0,4.128714294E0,-1.608180771E1,-7.635022888E0
1.168510500E0,5.308710480E0,-1.776430893E1,-4.846621399E0
1.178472500E0,6.164480896E0,-1.879850830E1,-6.800657959E0
1.188433500E0,5.641767883E0,-1.970262817E1,-1.083701431E1
1.198395500E0,2.706671448E0,-2.067246140E1,-1.222073685E1
1.208357500E0,-5.959107971E-1,-2.194212112E1,-1.199695221E1
1.218318500E0,-3.551215210E0,-2.317346054E1,-1.165566193E1
1.228280500E0,-5.539829865E0,-2.324845459E1,-1.083042801E1
1.238242500E0,-5.531596985E0,-2.188164688E1,-8.738378448E0
1.248203500E0,-4.613705750E0,-1.955084381E1,-7.106322327E0
1.258165500E0,-3.591481476E0,-1.713995728E1,-5.923781433E0
1.268127500E0,-2.737058258E0,-1.527977554E1,-5.229375458E0
1.278088500E0,-1.707349548E0,-1.391970383E1,-4.678221588E0
1.288050500E0,-3.742218018E-2,-1.262160324E1,-3.883673859E0
1.298012500E0,1.218915253E0,-1.120659576E1,-3.485801239E0
1.307973500E0,1.728904724E0,-9.358389130E0,-3.309318237E0
1.317935500E0,1.613494720E0,-7.311096497E0,-2.575095062E0
1.327897500E0,1.590742035E0,-5.382357330E0,-2.200274506E0
1.337859500E0,1.683399353E0,-3.707041168E0,-2.035916290E0
1.347820500E0,1.723964996E0,-2.441722412E0,-1.879790955E0
1.357782500E0,1.742227020E0,-1.344953156E0,-1.749561768E0
1.367744500E0,1.553619232E0,-4.686753845E-1,-1.520837402E0
1.377705500E0,1.094823303E0,1.874102783E-1,-1.302591248E0
1.387667500E0,4.468208313E-1,4.840933228E-1,-8.020321655E-1
1.397629500E0,3.158432007E-2,6.448590088E-1,-1.332229614E-1
1.407590500E0,-1.445993042E-1,5.718109131E-1,3.089575195E-1
1.417552500E0,-1.640588379E-1,4.252656555E-1,3.966751099E-1
1.427514500E0,-1.411564636E-1,3.891906738E-1,9.190887451E-2
1.437475500E0,-2.155517578E-1,4.909790039E-1,-8.443940735E-1
1.447437500E0,-3.255729675E-1,8.047265625E-1,-2.339485016E0
1.457399500E0,-2.386038208E-1,1.131796417E0,-3.334915009E0
1.467360500E0,9.580078125E-3,1.249900818E0,-2.958597565E0
1.477322500E0,2.101629639E-1,1.107995911E0,-1.325493622E0
1.487284500E0,4.564009094E-1,7.809260559E-1,5.423222351E-1
1.497245500E0,5.872288513E-1,4.863386536E-1,1.565294952E0
1.507207500E0,5.704637146E-1,3.481759644E-1,1.730401611E0
1.517169500E0,3.423381042E-1,3.356021118E-1,1.332678680E0
1.527130500E0,1.661544800E-1,3.622467041E-1,1.067430267E0
1.537092500E0,2.814147949E-2,3.700305176E-1,1.003812561E0
1.547054500E0,-6.286926270E-3,3.082090759E-1,9.584568787E-1
1.557015500E0,8.921447754E-2,1.621128845E-1,9.828561401E-1
1.566977500E0,1.683998108E-1,2.125579834E-2,1.063688049E0
1.576939500E0,2.137554932E-1,-1.206491089E-1,1.156495056E0
1.586900500E0,2.433938599E-1,-2.237846375E-1,1.205293579E0
1.596862500E0,2.929408264E-1,-3.270698547E-1,1.236877899E0
1.606824500E0,2.839595032E-1,-5.057981873E-1,1.142274628E0
1.616785500E0,3.507206726E-1,-8.152047729E-1,3.228785706E-1
1.626748500E0,9.939331055E-1,-3.321892090E0,-6.968159637E0
1.636710500E0,2.072440338E0,-7.593110046E0,-1.149579437E1
1.646671500E0,2.260299683E0,-1.088880661E1,-4.558470612E0
1.656633500E0,1.975891113E-2,-1.681812653E1,1.053808594E0
1.666595500E0,-1.564546509E0,-2.594943787E1,-3.139122162E0
1.676556500E0,1.826202393E-2,-3.676399887E1,-2.175156738E1
1.686518500E0,1.447190552E0,-4.736315781E1,-2.474743744E1
1.696480500E0,3.702550507E0,-4.224440231E1,-9.796078949E0
1.706441500E0,1.208437042E0,-2.742806305E1,-4.861141205E0
1.716403500E0,-1.373992767E0,-1.787118668E1,-9.176517334E0
1.726365500E0,5.108876038E-1,-1.138906631E1,-1.085452789E1
1.736327500E0,3.411855011E0,-8.331823883E0,-8.299491119E0
1.746288500E0,5.130131836E0,-8.685987396E0,-5.784421234E0
1.756250500E0,5.635031891E0,-1.181343384E1,-4.667144623E0
1.766212500E0,4.466112671E0,-1.699745361E1,-6.560108185E0
1.776173500E0,2.429447937E0,-2.244776962E1,-1.221564743E1
1.786135500E0,-5.114863586E-1,-2.693349152E1,-1.156944122E1
1.796097500E0,-3.358565826E0,-2.913137100E1,-8.240214386E0
1.806058500E0,-4.656666412E0,-2.916295532E1,-7.634873199E0
1.816020500E0,-4.478237457E0,-2.684098389E1,-5.894891510E0
1.825982500E0,-3.492686920E0,-2.262125885E1,-3.146905975E0
1.835943500E0,-2.228715363E0,-1.926673462E1,-1.723515930E0
1.845905500E0,-8.060737610E-1,-1.711720459E1,-2.320923615E0
1.855867500E0,3.397933960E-2,-1.496887207E1,-3.273842010E0
1.865828500E0,-1.224453735E-1,-1.293909302E1,-3.781735840E0
1.875790500E0,-8.831634521E-2,-1.082908081E1,-4.004173279E0
1.885752500E0,6.866221619E-1,-8.056246948E0,-4.218826904E0
1.895713500E0,1.021475830E0,-5.498815155E0,-3.939358063E0
1.905675500E0,1.009051666E0,-3.479514313E0,-3.801943817E0
1.915637500E0,1.074765015E0,-1.852547607E0,-3.792513428E0
1.925598500E0,9.840536499E-1,-6.197113037E-1,-3.444786530E0
1.935560500E0,8.330177307E-1,2.836601257E-1,-2.602488098E0
1.945522500E0,8.505313110E-1,9.677375793E-1,-1.755399628E0
1.955483500E0,7.038363647E-1,1.304387512E0,-8.252339172E-1
1.965445500E0,3.890409851E-1,1.323697357E0,1.525328064E-1
1.975407500E0,1.824705505E-1,1.034648438E0,3.641926575E-1
1.985368500E0,-8.487350464E-2,6.625222778E-1,4.111949158E-1
1.995330500E0,-2.421963501E-1,4.108955383E-1,3.191363525E-1
2.005292500E0,-3.375480652E-1,3.233276367E-1,-1.294807434E-1
2.015253500E0,-4.577481079E-1,2.993774414E-1,-1.732497253E0
2.025215500E0,-3.963757324E-1,5.897735596E-2,-4.290677490E0
2.035177500E0,-2.085163879E-1,-2.656974792E-1,-4.667893066E0
2.045138500E0,-5.902226257E-1,-3.076103210E-1,-2.740351410E0
2.055100500E0,-1.419049072E-1,-9.086105347E-2,-5.718109131E-1
2.065062500E0,7.652087402E-1,-2.993774414E-2,1.053359528E0
2.075024500E0,9.785151672E-1,-1.422042847E-2,2.113754425E0
2.084985500E0,4.742138672E-1,1.255888367E-1,1.935325470E0
2.094947500E0,1.911524963E-1,2.736309814E-1,1.250798950E0
2.104909500E0,1.621128845E-1,3.002755737E-1,9.207353210E-1
2.114870500E0,3.104544067E-1,2.806663513E-1,7.753875732E-1
2.124832500E0,4.769082642E-1,2.764750671E-1,7.125183105E-1
2.134794500E0,4.879852295E-1,1.965412903E-1,6.143225098E-1
2.144755500E0,4.640350342E-1,1.451980591E-2,5.026547241E-1
2.154717500E0,4.802014160E-1,-1.495390320E-1,4.049079895E-1
2.164679500E0,5.408253479E-1,-2.287243652E-1,3.691323853E-1
2.174640500E0,6.575825500E-1,-3.080593872E-1,1.969903564E-1
2.184602500E0,9.063652039E-1,-4.309538269E-1,-6.150709534E-1
2.194564500E0,9.412426758E-1,-8.765771484E-1,-2.754272461E-1
2.204525500E0,2.252815247E-1,-1.499731293E0,-2.706372070E-1
2.214487500E0,6.002517700E-2,-2.363734589E0,-1.794618073E0
2.224449500E0,3.484753418E-1,-4.161795502E0,-3.705544281E0
2.234410500E0,7.815248108E-1,-7.138804779E0,-3.265758820E0
2.244372500E0,1.685944061E0,-1.345267502E1,-3.290008392E0
2.254334500E0,1.487307129E0,-2.153541687E1,-6.590794373E-1
2.264295500E0,-1.746867371E-1,-2.743240402E1,1.968706055E0
2.274257500E0,1.505569153E0,-3.267764648E1,-9.736353149E0
2.284219500E0,6.803352356E-1,-3.878285065E1,-2.724185028E1
2.294180500E0,-2.535128174E0,-3.592918488E1,-2.189871140E1
2.304142500E0,-3.984713745E0,-2.809956665E1,-1.627146332E1
2.314104500E0,-3.033591614E0,-2.163810333E1,-1.296019913E1
2.324065500E0,-5.595364380E-1,-1.754800873E1,-9.373058624E0
2.334027500E0,1.556014252E0,-1.651051620E1,-5.643863525E0
2.343989500E0,3.572620697E0,-1.745999176E1,-4.610113220E0
2.353950500E0,4.448599091E0,-1.988614655E1,-5.152435455E0
2.363912500E0,4.495002594E0,-2.284713913E1,-7.729925537E0
2.373874500E0,4.017046509E0,-2.503513916E1,-1.047207321E1
2.383835500E0,1.833836517E0,-2.594165405E1,-1.022493713E1
2.393797500E0,-1.288520508E0,-2.571622284E1,-8.181536407E0
2.403759500E0,-3.509751434E0,-2.421155182E1,-7.561825104E0
2.413720500E0,-4.431684265E0,-2.172537186E1,-7.044500885E0
2.423682500E0,-3.365002441E0,-1.889505753E1,-5.434149628E0
2.433644500E0,-1.307231598E0,-1.626098511E1,-4.289929047E0
2.443606500E0,-1.667532349E-1,-1.372555756E1,-3.130739594E0
2.453567500E0,5.709127808E-1,-1.195878159E1,-2.722688141E0
2.463529500E0,1.111438751E0,-1.016416351E1,-3.328029327E0
2.473491500E0,1.537303162E0,-7.912695465E0,-3.921395416E0
2.483452500E0,1.838776245E0,-5.605992279E0,-4.207749939E0
2.493414500E0,1.767225037E0,-3.472329254E0,-3.912264404E0
2.503376500E0,1.453327789E0,-2.162552948E0,-3.021466827E0
2.513337500E0,1.030157776E0,-1.541045380E0,-1.763632507E0
2.523299500E0,7.084767151E-1,-1.076561279E0,-5.510041809E-1
2.533261500E0,5.071453857E-1,-6.976991272E-1,3.288661194E-1
2.543222500E0,3.538641357E-1,-3.035687256E-1,5.754034424E-1
2.553184500E0,3.652404785E-1,5.837860107E-2,2.086660767E-1
2.563146500E0,5.860313416E-1,4.272116089E-1,-9.756710815E-1
2.573107500E0,9.587562561E-1,1.128952332E0,-3.029550018E0
2.583069500E0,3.520678711E-1,1.590442657E0,-2.870131531E0
2.593031500E0,-8.424481201E-1,1.534758453E0,-7.444020081E-1
2.602992500E0,-1.211131439E0,1.070424042E0,1.112935638E0
2.612954500E0,-7.812254333E-1,6.968009949E-1,1.551074524E0
2.622916500E0,-6.138734436E-1,6.182144165E-1,8.418493652E-1
2.632877250E0,-4.957690430E-1,5.854325867E-1,3.794609070E-1
2.642839250E0,-3.864962769E-1,5.776487732E-1,1.983375549E-1
2.652801250E0,-3.388952637E-1,5.502557373E-1,9.984237671E-2
2.662762250E0,-2.933898926E-1,4.751119995E-1,5.254074097E-2
2.672724250E0,-2.109114075E-1,4.025129700E-1,3.517684937E-2
2.682686250E0,-1.523831177E-1,3.104544067E-1,6.631210327E-2
2.692647250E0,-1.146615601E-1,2.291734314E-1,1.173559570E-1
2.702609250E0,-4.191284180E-2,1.547781372E-1,2.080673218E-1
2.712571250E0,1.321751404E-1,8.966354370E-2,2.418969727E-1
2.722533250E0,3.056643677E-1,2.005828857E-2,2.561174011E-1
2.732494250E0,3.845503235E-1,-1.327738953E-1,1.907034302E-1
2.742456250E0,7.288343811E-1,-2.508782959E-1,-7.177574158E-1
2.752418250E0,1.432970123E0,-3.112028503E-1,-1.540296936E0
2.762379250E0,1.182840271E0,-1.895059204E-1,-3.203338623E-1
2.772341250E0,6.728507996E-1,-2.026785278E-1,8.143066406E-1
2.782303250E0,1.347497864E0,-6.075865173E-1,-2.650987244E-1
2.792264250E0,2.466121674E0,-1.821562042E0,-3.794160004E0
2.802226250E0,1.156345367E0,-2.875670013E0,-2.347268829E0
2.812188250E0,-5.701643372E-1,-2.879112854E0,5.456153870E-1
2.822149250E0,-1.241667938E0,-3.662284241E0,-7.433541870E-1
2.832111250E0,-2.077829132E0,-7.741750946E0,-6.207441559E0
2.842073250E0,-1.761087799E0,-1.614647324E1,-1.296094757E1
2.852034250E0,-5.746549988E-1,-2.637904449E1,-9.178612976E0
2.861996250E0,-2.016307068E-1,-3.901935883E1,-1.531540146E1
2.871958250E0,2.337688751E0,-4.876963303E1,-2.298500244E1
2.881919250E0,1.803150330E0,-3.864573578E1,-1.258043884E1
2.891881250E0,-1.316063232E0,-2.426514038E1,-1.219020035E1
2.901843250E0,4.959187317E-1,-1.508473114E1,-3.687132568E0
2.911804250E0,4.204157410E0,-1.148441803E1,-9.879754944E0
2.921766250E0,8.302185516E0,-1.138951538E1,-1.430305664E1
2.931728250E0,9.022787018E0,-1.491303818E1,-2.441123657E0
2.941689250E0,6.550079041E0,-1.825543762E1,-2.096839600E0
2.951651250E0,4.269122314E0,-2.144216080E1,-1.463042587E1
2.961613250E0,1.992955627E0,-2.443788116E1,-1.430739761E1
2.971574250E0,-3.966751099E-2,-2.596650238E1,-6.618037720E0
2.981536250E0,-8.641529846E-1,-2.623444519E1,-7.645501099E0
2.991498250E0,-1.372346191E0,-2.575499222E1,-8.988657990E0
3.001459250E0,-1.487756195E0,-2.417218369E1,-6.228547668E0
3.011421250E0,-1.272054749E0,-2.185081100E1,-4.867727509E0
3.021383250E0,-1.091829529E0,-1.918365738E1,-5.555696869E0
3.031344250E0,-6.741979980E-1,-1.742286896E1,-5.824238434E0
3.041306250E0,-4.939727783E-3,-1.617760849E1,-5.821993103E0
3.051268250E0,5.771997070E-1,-1.455573120E1,-6.057902527E0
3.061230250E0,1.176403656E0,-1.295106812E1,-5.862409058E0
3.071191250E0,1.846859436E0,-1.129281647E1,-5.526657257E0
3.081153250E0,1.723366241E0,-9.183253326E0,-4.886438599E0
3.091115250E0,1.338217163E0,-6.788383484E0,-3.659140778E0
3.101076250E0,9.177415466E-1,-4.646487579E0,-2.097438354E0
3.111038250E0,4.734654236E-1,-3.063529358E0,-8.087681580E-1
3.121000250E0,1.941462708E-1,-1.860630798E0,-3.876937866E-2
3.130961250E0,7.529342651E-2,-9.711804199E-1,4.561015320E-1
3.140923250E0,-3.891906738E-3,-3.586541748E-1,8.261320496E-1
3.150885250E0,1.097218323E-1,1.660047913E-1,1.313967590E0
3.160846250E0,2.683918762E-1,4.062551880E-1,1.291514282E0
3.170808250E0,2.471360779E-1,3.758683777E-1,5.475613403E-1
3.180770250E0,3.610491943E-1,4.933740234E-1,-4.947212219E-1
3.190731250E0,7.454498291E-1,1.155746613E0,-3.396886139E0
3.200693250E0,9.990225220E-1,1.764081573E0,-6.325096893E0
3.210655250E0,6.497987366E-1,1.932481384E0,-5.250930634E0
3.220616250E0,2.570155334E-1,1.800306244E0,-1.804946594E0
3.230578250E0,1.875599670E-1,1.413360901E0,9.870474243E-1
3.240540250E0,5.516029358E-1,9.241781616E-1,2.075134735E0
3.250501250E0,4.239184570E-1,5.924679565E-1,1.560953979E0
3.260463250E0,1.704954529E-1,4.375401306E-1,8.634045410E-1
3.270425250E0,1.196012878E-1,3.613485718E-1,6.475534058E-1
3.280386250E0,5.044509888E-2,3.249742126E-1,4.776567078E-1
3.290348250E0,2.245330811E-2,2.920426941E-1,3.493734741E-1
3.300310250E0,7.319778442E-2,2.691403198E-1,1.933978271E-1
3.310271250E0,1.260379028E-1,2.206411743E-1,4.595443726E-2
3.320233250E0,1.303788757E-1,1.899549866E-1,1.826202393E-2
3.330195250E0,1.417552185E-1,1.724414062E-1,6.631210327E-2
3.340157250E0,1.540296936E-1,1.589694214E-1,1.844165039E-1
3.350118250E0,2.636018372E-1,1.368154907E-1,-2.125579834E-2
3.360080250E0,6.968009949E-1,1.113684082E-1,-9.575587463E-1
3.370042250E0,1.107995911E0,1.347198486E-3,-8.982820129E-1
3.380003250E0,9.617500305E-1,-1.734892273E-1,4.628375244E-1
3.389965250E0,3.520678711E-1,-4.237687683E-1,1.756597137E0
3.399927250E0,-6.855743408E-2,-6.945556641E-1,1.983076172E0
3.409888250E0,-9.415420532E-2,-6.887178040E-1,1.494342499E0
3.419850250E0,5.957611084E-2,-7.195536804E-1,7.270381165E-1
3.429812250E0,2.215393066E-1,-2.369273071E0,-4.903652802E0
3.439773250E0,7.541317749E-1,-6.456074524E0,-1.223181381E1
3.449735250E0,2.002535706E0,-8.152047729E0,-4.187991028E0
3.459697250E0,1.725461884E0,-1.251547394E1,1.851350098E0
3.469658250E0,3.453318787E-1,-2.341909973E1,-1.920057220E0
3.479620250E0,1.585353241E0,-3.674498840E1,-1.957898529E1
3.489582250E0,1.514550476E0,-4.812447464E1,-2.436153992E1
3.499543250E0,1.304387512E0,-4.999019485E1,-1.696811462E1
3.509505250E0,-6.860234070E-1,-3.077689911E1,-1.802850952E0
3.519467250E0,-3.114124146E0,-1.784065018E1,-6.334976349E0
3.529428250E0,-5.059478760E-2,-1.284568726E1,-1.121123611E1
3.539390250E0,4.956642609E0,-1.069466034E1,-1.175700119E1
3.549352250E0,9.936486969E0,-1.192001221E1,-9.527986450E0
3.559314250E0,1.140538239E1,-1.551209244E1,-4.960085449E0
3.569275250E0,9.545500031E0,-1.909279633E1,-6.394851837E0
3.579237250E0,5.381908264E0,-2.253563690E1,-1.656425446E1
3.589199250E0,2.314187622E0,-2.517719376E1,-1.683144882E1
3.599160250E0,-4.700225830E-1,-2.593072678E1,-9.680519257E0
3.609122250E0,-3.087479553E0,-2.506792099E1,-7.237150269E0
3.619084250E0,-4.253554688E0,-2.374826523E1,-7.327861633E0
3.629045375E0,-3.444487152E0,-2.230257156E1,-5.200335846E0
3.639007375E0,-2.126477966E0,-2.061617844E1,-3.253933411E0
3.648969375E0,-1.316362610E0,-1.905073380E1,-3.346890106E0
3.658930375E0,2.264790344E-1,-1.753708145E1,-3.164569244E0
3.668892375E0,1.838626556E0,-1.601714218E1,-2.502795410E0
3.678854375E0,2.093995514E0,-1.429078217E1,-2.533631287E0
3.688815375E0,1.907333679E0,-1.200982544E1,-2.647394714E0
3.698777375E0,1.933978271E0,-9.199419708E0,-3.078947296E0
3.708739375E0,1.827250214E0,-6.700815582E0,-3.346590729E0
3.718700375E0,1.544338531E0,-4.544250183E0,-2.933599548E0
3.728662375E0,1.520687714E0,-2.582429810E0,-2.212399292E0
3.738624375E0,1.521286469E0,-1.178499298E0,-1.551074524E0
3.748585375E0,1.418300629E0,-1.586700439E-1,-9.479786682E-1
3.758547375E0,1.156644745E0,5.093907166E-1,-9.131011963E-3
3.768509375E0,8.153544617E-1,7.852670288E-1,9.349557495E-1
3.778470375E0,4.550537109E-1,7.364685059E-1,8.414002991E-1
3.788432375E0,1.580712891E-1,5.237608337E-1,4.653822327E-1
3.798394375E0,1.781295776E-2,3.978726196E-1,2.254312134E-1
3.808356375E0,-7.035369873E-3,2.897973633E-1,-6.137237549E-2
3.818317375E0,4.355941772E-2,2.615061951E-1,-1.639091492E-1
3.828279375E0,1.541793823E-2,2.694396973E-1,-2.818638611E-1
3.838241375E0,-1.290316772E-1,3.722758484E-1,-8.876541138E-1
3.848202375E0,-3.649411011E-1,7.647596741E-1,-2.726280670E0
3.858164375E0,-3.435356140E-1,1.057700500E0,-3.640579376E0
3.868126375E0,-2.330653381E-1,1.014590149E0,-1.649270325E0
3.878087375E0,-4.580474854E-2,9.430389404E-1,1.142574005E0
3.888049375E0,1.502874756E-1,8.249345398E-1,2.398312683E0
3.898011375E0,-1.496887207E-3,5.876779175E-1,1.610950012E0
3.907972375E0,-1.411564636E-1,3.968247986E-1,7.689509583E-1
