"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.566748750E-1,-3.705993347E0,-1.420845337E1,-2.904110870E0
8.666368750E-1,-4.191882935E0,-1.394080994E1,-3.228186951E0
8.765988750E-1,-4.725672913E0,-1.292861481E1,-3.334765320E0
8.865608750E-1,-4.858746185E0,-1.175789932E1,-2.674937439E0
8.965228750E-1,-4.577481079E0,-1.075139236E1,-1.476230164E0
9.064848750E-1,-3.929628296E0,-9.658664703E0,-3.968247986E-1
9.164478750E-1,-2.900218964E0,-8.410560150E0,-3.412902832E-1
9.264098750E-1,-1.708397369E0,-7.072941742E0,-2.480791168E0
9.363718750E-1,-3.147953796E-1,-6.302942963E0,-5.204527130E0
9.463338750E-1,9.735754395E-1,-7.019802246E0,-5.991291046E0
9.562958750E-1,1.324296112E0,-8.760083313E0,-4.334835663E0
9.662578750E-1,1.538800049E-1,-1.036594391E1,-1.252894592E-1
9.762198750E-1,-4.026626587E-1,-1.169113815E1,4.469854889E0
9.861818750E-1,2.483335876E-1,-1.331511108E1,5.366340637E0
9.961438750E-1,1.275048523E0,-1.463656311E1,4.495002594E0
1.006104750E0,1.862127686E0,-1.541718979E1,1.486558685E0
1.016066750E0,2.445913696E0,-1.533785477E1,-4.698579254E0
1.026028750E0,3.310216370E0,-1.395308441E1,-6.411916351E0
1.035991750E0,2.850522308E0,-1.308488983E1,-3.826043701E0
1.045953750E0,3.004552002E0,-1.184322189E1,-2.036814423E0
1.055915750E0,3.572321320E0,-1.072744217E1,-1.434467010E0
1.065877750E0,3.192710724E0,-1.040875488E1,-1.106648712E0
1.075839750E0,3.007096710E0,-9.379345551E0,-4.694238281E-1
1.085801750E0,3.061284027E0,-8.516390076E0,1.224753113E0
1.095763750E0,2.674787750E0,-7.971074066E0,1.567240906E0
1.105725750E0,1.581311646E0,-7.747139740E0,7.023394775E-1
1.115687750E0,2.406994629E-1,-8.249195709E0,-8.460406494E-1
1.125649750E0,-1.015637970E0,-8.847052460E0,-2.559976501E0
1.135611750E0,-1.534459076E0,-9.294621735E0,-2.802771606E0
1.145574750E0,-1.692380676E0,-9.379195862E0,-1.363215179E0
1.155536750E0,-1.239572296E0,-8.886719971E0,-2.242337036E-1
1.165498750E0,-4.162843323E-1,-7.854765930E0,3.098556519E-2
1.175460750E0,3.942800903E-1,-6.745123444E0,-4.879852295E-2
1.185422750E0,1.151705017E0,-5.831872559E0,4.655319214E-2
1.195384750E0,1.903890839E0,-4.930147705E0,-4.460723877E-2
1.205346750E0,2.633174286E0,-4.175566864E0,-3.897894287E-1
1.215308750E0,3.114722900E0,-3.504063263E0,-8.449928284E-1
1.225270750E0,3.254981232E0,-2.942281494E0,-1.237626343E0
1.235232750E0,2.932851105E0,-2.660267944E0,-1.775457916E0
1.245194750E0,2.050436096E0,-2.645448761E0,-2.534230042E0
1.255157750E0,9.406439209E-1,-2.583178253E0,-3.277135162E0
1.265119750E0,-1.287322998E-1,-2.543211365E0,-3.949985962E0
1.275081750E0,-1.020727386E0,-3.049308929E0,-5.122946777E0
1.285043750E0,-1.669029236E0,-4.332740021E0,-7.274422760E0
1.295005750E0,-2.161654816E0,-6.185437317E0,-9.746981049E0
1.304967750E0,-2.060165863E0,-8.582402802E0,-1.094853241E1
1.314929750E0,-5.819897461E-1,-1.192629913E1,-1.077324692E1
1.324891750E0,1.427431641E0,-1.578781906E1,-1.184277283E1
1.334853750E0,2.739004211E0,-1.908186905E1,-1.512873962E1
1.344815750E0,3.122955780E0,-1.972822495E1,-1.386446869E1
1.354777750E0,3.494034119E0,-1.667607193E1,-8.930878143E0
1.364740750E0,3.526815948E0,-1.277608200E1,-7.781119080E0
1.374702750E0,1.641486511E0,-9.558522949E0,-8.887318726E0
1.384664750E0,-4.177812195E-1,-6.690037994E0,-8.196654968E0
1.394626750E0,-1.077160034E0,-4.994813232E0,-5.781128082E0
1.404588750E0,-7.842192078E-1,-5.126988373E0,-4.110452271E0
1.414550750E0,-6.987469482E-1,-6.490802307E0,-1.002615051E0
1.424512750E0,-5.870791626E-1,-8.541687469E0,4.590653687E0
1.434474750E0,1.635349274E0,-1.071367081E1,7.573800201E0
1.444436750E0,4.111200714E0,-1.104732697E1,7.263345795E0
1.454398750E0,4.570146332E0,-1.149220184E1,-6.306385803E-1
1.464360750E0,1.754651184E0,-1.492366608E1,-1.655287811E1
1.474323750E0,3.019969940E0,-1.353350693E1,-5.453908539E0
1.484285750E0,4.822820892E0,-1.122036713E1,3.670517120E0
1.494247750E0,5.272635498E0,-1.047132477E1,3.711232452E0
1.504209750E0,5.867648163E0,-9.686506805E0,3.195405121E0
1.514171750E0,6.517596588E0,-8.385262756E0,2.423909454E0
1.524133750E0,6.359525299E0,-8.687633972E0,3.342549133E0
1.534095750E0,4.670587463E0,-1.101140167E1,4.133504333E0
1.544057750E0,2.001038818E0,-1.212299011E1,3.372935944E0
1.554019750E0,3.974235535E-1,-1.182002014E1,3.041824493E0
1.563981750E0,4.948709106E-1,-9.967173157E0,3.390150146E0
1.573943750E0,5.977070618E-1,-8.425978088E0,3.184627533E0
1.583906750E0,5.111869812E-1,-7.939938812E0,3.009042664E0
1.593868750E0,6.137237549E-1,-8.239765320E0,2.746039581E0
1.603830750E0,1.155297546E0,-8.161029053E0,1.829495544E0
1.613792750E0,1.212927704E0,-7.965236206E0,9.448352051E-1
1.623754750E0,1.110091553E0,-7.256310425E0,-5.079986115E0
1.633716750E0,1.275647278E0,-6.477480011E0,-1.094823303E1
1.643678750E0,1.211730194E0,-7.909102936E0,-4.294569397E0
1.653640750E0,3.296145630E-1,-9.141789551E0,-1.645228729E0
1.663602750E0,-1.179547119E-1,-9.298962708E0,-7.414082336E-1
1.673564750E0,3.083587646E-1,-9.067094879E0,1.492396545E-1
1.683526750E0,4.873864746E-1,-8.811875610E0,6.342311096E-1
1.693489750E0,2.155517578E-1,-8.765172729E0,8.701405334E-1
1.703451750E0,-1.221459961E-1,-8.591234436E0,9.226812744E-1
1.713413750E0,-4.998106384E-1,-8.261769562E0,8.408015442E-1
1.723375750E0,-1.056053925E0,-8.138126678E0,1.148262177E0
1.733337750E0,-1.187480621E0,-8.356223145E0,1.026116180E0
1.743299750E0,-7.879614258E-1,-8.681496735E0,-9.837542725E-1
1.753261750E0,-6.333329773E-1,-8.772357788E0,-3.859873352E0
1.763223750E0,-7.402107239E-1,-9.446106720E0,-4.814588013E0
1.773185750E0,-1.144819336E0,-1.043764481E1,-4.661905518E0
1.783147750E0,-1.445693665E0,-1.111408813E1,-4.549189911E0
1.793109750E0,-1.496587830E0,-1.131137787E1,-4.002077637E0
1.803072750E0,-1.656754761E0,-1.112411728E1,-3.150348816E0
1.813034750E0,-1.620380402E0,-1.066981201E1,-2.083068237E0
1.822996750E0,-1.119222565E0,-1.050769913E1,-7.699987793E-1
1.832958750E0,-7.165599060E-1,-1.066951263E1,1.619631958E-1
1.842920750E0,-5.728587341E-1,-1.081066910E1,4.281097412E-1
1.852882750E0,-2.854563904E-1,-1.098056580E1,-6.041436768E-1
1.862844750E0,-4.887336731E-1,-1.159668457E1,-2.879861298E0
1.872806750E0,-1.831441498E0,-1.238389755E1,-2.711611176E0
1.882768750E0,-3.119213562E0,-1.279105087E1,3.168910217E-1
1.892730750E0,-3.464994507E0,-1.236503677E1,2.005828857E0
1.902692750E0,-3.424877930E0,-1.166194885E1,1.699865112E0
1.912654750E0,-3.050805817E0,-1.158351196E1,-1.767823792E-1
1.922617750E0,-2.405198364E0,-1.276335846E1,-2.968477020E0
1.932579750E0,-2.075284424E0,-1.403795792E1,-4.257446594E0
1.942541750E0,-1.862726440E0,-1.367885468E1,-3.747906189E0
1.952503750E0,-1.823358307E0,-1.213945587E1,-2.870430908E0
1.962465750E0,-1.724863129E0,-1.139220978E1,-2.530038757E0
1.972427750E0,-9.361532593E-1,-1.067056046E1,-3.906725922E0
1.982389750E0,-2.125579834E-1,-9.764195251E0,-6.071524200E0
1.992351750E0,1.481918335E-2,-9.369017029E0,-7.062463531E0
2.002313750E0,-2.761756897E-1,-1.007030869E1,-4.323758698E0
2.012275958E0,-5.867797852E-1,-1.151510422E1,9.086105347E-1
2.022238958E0,-1.070124664E0,-1.240859619E1,4.483177185E0
2.032200958E0,-8.505313110E-1,-1.300705170E1,6.285279694E0
2.042162958E0,4.378395081E-1,-1.353590195E1,5.067412262E0
2.052124958E0,1.224603424E0,-1.381761612E1,3.190465393E0
2.062086958E0,1.883832550E0,-1.399739227E1,-2.126627655E0
2.072048958E0,2.341880035E0,-1.446995956E1,-8.175099792E0
2.082010958E0,2.912792816E0,-1.362152390E1,-4.681365051E0
2.091972958E0,2.978955231E0,-1.213062424E1,-1.398691406E0
2.101934958E0,2.254162445E0,-1.050305878E1,6.616241455E-1
2.111896958E0,1.146914978E0,-9.368418274E0,1.176703033E0
2.121858958E0,4.628375244E-1,-8.934620361E0,5.357359314E-1
2.131820958E0,3.290158081E-1,-8.830736389E0,2.416574707E0
2.141783958E0,-4.138893127E-1,-8.499026184E0,2.080972595E0
2.151745958E0,-6.497987366E-1,-8.056845703E0,8.720864868E-1
2.161707958E0,-7.491920471E-1,-8.144114227E0,-2.339634705E-1
2.171669958E0,-1.048120422E0,-8.406668243E0,-1.146316223E0
2.181631958E0,-1.467099152E0,-8.553063812E0,-1.317709808E0
2.191593958E0,-1.857187958E0,-8.800050201E0,-1.156495056E0
2.201555958E0,-1.528770905E0,-8.929680634E0,-7.676037598E-1
2.211517958E0,-2.160008240E-1,-8.295748901E0,-7.689509583E-1
2.221479958E0,1.761387177E0,-6.953490143E0,-1.320404205E0
2.231441958E0,3.186124420E0,-5.774691467E0,-1.441801758E0
2.241403958E0,3.935166779E0,-4.827311554E0,-1.004710693E0
2.251366958E0,4.221820679E0,-4.067641296E0,-4.951702881E-1
2.261328958E0,4.164938965E0,-3.569626923E0,-2.636018372E-1
2.271290958E0,3.945944366E0,-3.061583405E0,-3.929328918E-1
2.281252958E0,3.431314545E0,-2.666554871E0,-7.975415039E-1
2.291214958E0,2.865940247E0,-2.341880035E0,-1.367556152E0
2.301176958E0,2.031575317E0,-2.494263153E0,-2.111359406E0
2.311138958E0,1.148262177E0,-2.850971375E0,-2.970872040E0
2.321100958E0,1.420545959E-1,-3.402274933E0,-4.031416626E0
2.331062958E0,-6.524931335E-1,-4.573888550E0,-5.326074371E0
2.341024958E0,-5.430706787E-1,-6.381679230E0,-6.951244812E0
2.350986958E0,3.135978699E-1,-8.495882721E0,-9.153465271E0
2.360949958E0,7.613168335E-1,-1.128114075E1,-1.172227341E1
2.370911958E0,8.924441528E-1,-1.493923370E1,-1.282488052E1
2.380873958E0,3.060535583E0,-1.898876266E1,-1.507425293E1
2.390835958E0,6.631809082E0,-2.168076462E1,-1.696332458E1
2.400797958E0,8.596323853E0,-1.938334213E1,-1.373139542E1
2.410759958E0,7.522007904E0,-1.459824280E1,-1.140852585E1
2.420721958E0,3.521127777E0,-1.012973511E1,-1.172451874E1
2.430683958E0,-1.578916626E0,-6.383924561E0,-8.551267548E0
2.440645958E0,-4.870421906E0,-4.492757263E0,-4.607718201E0
2.450607958E0,-6.699019318E0,-3.966601410E0,-4.582420807E0
2.460569958E0,-6.642736359E0,-5.335804138E0,-2.508932648E0
2.470532958E0,-4.244124298E0,-8.365354156E0,5.510640564E0
2.480494958E0,5.333409119E-1,-1.153171967E1,1.042013123E1
2.490456958E0,4.184847565E0,-1.280272659E1,1.098700241E1
2.500418958E0,5.571563873E0,-1.321886124E1,7.393574982E0
2.510380958E0,1.688339081E0,-1.666409683E1,-1.070723419E1
2.520342958E0,-2.939886475E-1,-1.782523224E1,-2.120520355E1
2.530304958E0,5.769003296E0,-1.110630432E1,2.914589081E0
2.540266958E0,6.731950836E0,-8.109087067E0,5.075944519E0
2.550228958E0,7.155719604E0,-6.698420563E0,3.313210144E0
2.560190958E0,7.151977386E0,-6.295458527E0,4.583019562E0
