"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.569785000E-1,-2.884651337E0,-6.201004944E0,-5.993985443E0
8.669405000E-1,-3.033142548E0,-6.285579071E0,-6.198609924E0
8.769025000E-1,-3.301833801E0,-6.601272583E0,-5.989195404E0
8.868635000E-1,-3.321293335E0,-7.103029175E0,-6.299649811E0
8.968255000E-1,-3.595373383E0,-7.537425842E0,-5.760471039E0
9.067875000E-1,-4.212839355E0,-7.913294220E0,-4.286186829E0
9.167495000E-1,-5.196443939E0,-7.861352234E0,-2.484234009E0
9.267115000E-1,-6.049220581E0,-7.417375488E0,-1.358275452E0
9.366735000E-1,-5.921087036E0,-7.039710846E0,-1.450184326E0
9.466345000E-1,-5.256020050E0,-6.633455658E0,-1.838476868E0
9.565965000E-1,-4.266577606E0,-6.264173584E0,-2.027833099E0
9.665585000E-1,-3.584595795E0,-6.079457703E0,-3.487148438E0
9.765178750E-1,-3.559897156E0,-5.681435394E0,-5.508694611E0
9.864798750E-1,-3.770060120E0,-5.204078064E0,-6.912176056E0
9.964418750E-1,-3.206332397E0,-4.953199768E0,-7.986641693E0
1.006403875E0,-2.273771667E0,-5.123395844E0,-7.955805817E0
1.016364875E0,-1.685794373E0,-5.701793060E0,-7.029681702E0
1.026326875E0,-1.831740875E0,-6.414161682E0,-5.969137115E0
1.036288875E0,-2.015408936E0,-6.720574493E0,-4.918771362E0
1.046250875E0,-2.051034851E0,-6.401587830E0,-4.800068207E0
1.056212875E0,-1.879491577E0,-5.723198547E0,-5.594017181E0
1.066174875E0,-1.503473511E0,-4.914879456E0,-5.842799835E0
1.076135875E0,-1.362766113E0,-4.204007721E0,-5.956263885E0
1.086097875E0,-1.424288177E0,-3.624562683E0,-6.885082397E0
1.096059875E0,-1.759590912E0,-3.292253723E0,-7.876171417E0
1.106021875E0,-2.368075562E0,-3.244053955E0,-8.044421539E0
1.115983875E0,-2.586321716E0,-3.776945801E0,-8.572223969E0
1.125945875E0,-2.790197754E0,-4.641697540E0,-9.250164185E0
1.135907875E0,-3.220103760E0,-5.394332428E0,-8.937913513E0
1.145868875E0,-3.579805756E0,-5.998176727E0,-8.490194550E0
1.155830875E0,-3.482807465E0,-5.889353027E0,-8.249046021E0
1.165792875E0,-2.977009277E0,-5.343438263E0,-7.751181335E0
1.175754875E0,-2.280956726E0,-4.865781555E0,-7.358847198E0
1.185716875E0,-1.590891724E0,-4.229005737E0,-7.495513000E0
1.195678875E0,-1.171463928E0,-3.805985413E0,-7.875123596E0
1.205640875E0,-8.797206116E-1,-3.484903107E0,-8.311466217E0
1.215601875E0,-6.414161682E-1,-3.332370300E0,-9.026529236E0
1.225563875E0,-6.021977234E-1,-3.247945862E0,-9.366023254E0
1.235525875E0,-6.298901367E-1,-3.240760803E0,-8.889713745E0
1.245487875E0,-5.864804077E-1,-3.287613373E0,-8.721164246E0
1.255449875E0,-6.806346130E-1,-3.384911041E0,-8.634644165E0
1.265411875E0,-6.792874146E-1,-3.463198242E0,-8.535250854E0
1.275372875E0,-7.670050049E-1,-3.694018250E0,-8.751401367E0
1.285334875E0,-8.987310791E-1,-3.800446930E0,-9.125323792E0
1.295296875E0,-9.283694458E-1,-3.785328369E0,-9.353449402E0
1.305258875E0,-7.213499451E-1,-3.509302368E0,-9.264983368E0
1.315220875E0,-1.413061523E-1,-2.974464569E0,-9.012308807E0
1.325182875E0,4.623884583E-1,-2.315834198E0,-8.733738098E0
1.335144875E0,6.858737183E-1,-1.676363983E0,-8.613687744E0
1.345105875E0,6.800358582E-1,-1.020428009E0,-8.468040619E0
1.355067875E0,6.050418091E-1,-3.899391174E-1,-8.240214386E0
1.365029875E0,7.641609192E-1,-1.260379028E-1,-8.057145081E0
1.374991875E0,1.132844238E0,-3.285667419E-1,-8.204139404E0
1.384953875E0,1.268162842E0,-1.034947815E0,-8.808283081E0
1.394915875E0,1.463506622E0,-1.770368500E0,-9.810598755E0
1.404876875E0,1.745969238E0,-1.983076172E0,-1.023721161E1
1.414838875E0,1.639690247E0,-1.816173248E0,-1.007360184E1
1.424800875E0,1.467099152E0,-1.722318420E0,-9.793234863E0
1.434762875E0,1.444795532E0,-1.274898834E0,-9.640851746E0
1.444724875E0,1.224453735E0,-4.715194702E-1,-9.730664978E0
1.454686875E0,1.451531525E0,1.064286804E-1,-9.371112671E0
1.464648875E0,1.860930176E0,3.641926575E-1,-9.008716278E0
1.474609875E0,1.837429047E0,2.351609802E-1,-1.012135254E1
1.484571875E0,1.877395935E0,-3.264710999E-1,-1.076980408E1
1.494533875E0,2.300266571E0,-8.213420105E-1,-1.086171295E1
1.504495875E0,2.781665497E0,-8.640032959E-1,-1.049901718E1
1.514457875E0,2.274071045E0,-7.590715027E-1,-9.745035095E0
1.524419875E0,1.812431030E0,-7.402107239E-1,-9.433682556E0
1.534380875E0,1.984573059E0,-5.378315735E-1,-9.271869049E0
1.544342875E0,2.325114899E0,-3.221301270E-1,-1.007794281E1
1.554304875E0,3.038681030E0,1.670526123E-1,-1.038031403E1
1.564266875E0,3.302881622E0,4.941224670E-1,-1.067430267E1
1.574228875E0,3.769760742E0,6.023474121E-1,-1.092398346E1
1.584190875E0,4.288132782E0,6.514453125E-1,-1.049991531E1
1.594152875E0,4.497547302E0,4.468208313E-1,-1.067834427E1
1.604113875E0,4.209396515E0,1.978884888E-1,-1.042626846E1
1.614075875E0,4.258793793E0,4.107458496E-1,-1.051428543E1
1.624037875E0,4.208348694E0,6.117778015E-1,-1.015608032E1
1.633999875E0,3.877087555E0,7.797285461E-1,-9.983189850E0
1.643961875E0,3.977977753E0,1.342707825E0,-1.055485107E1
1.653923875E0,3.956422577E0,1.798809357E0,-1.047087570E1
1.663885875E0,3.603755951E0,1.711091766E0,-1.064002396E1
1.673846875E0,3.819607086E0,1.454974365E0,-1.070947952E1
1.683808875E0,4.376748505E0,1.256337433E0,-1.113414642E1
1.693770875E0,4.448599091E0,1.416504364E0,-1.114627121E1
1.703732875E0,4.082610168E0,1.509161682E0,-1.094853241E1
1.713694875E0,3.688629456E0,1.606758728E0,-1.123638382E1
1.723656875E0,3.580404510E0,1.952539673E0,-1.118983063E1
1.733618875E0,3.399580536E0,2.088157654E0,-1.096230377E1
1.743579875E0,3.476221161E0,1.977388000E0,-1.104388412E1
1.753541875E0,3.848946075E0,2.144141235E0,-1.120285355E1
1.763503875E0,4.123175812E0,2.180814972E0,-1.126048370E1
1.773465875E0,4.228257294E0,2.093247070E0,-1.149654282E1
1.783427875E0,4.250710602E0,2.149979095E0,-1.117366425E1
1.793389875E0,4.347858582E0,2.316432953E0,-1.118010086E1
1.803350875E0,4.342320099E0,2.255509644E0,-1.126931534E1
1.813312875E0,4.318519592E0,2.060016174E0,-1.102113144E1
1.823274875E0,4.563110962E0,2.039957886E0,-1.126811783E1
1.833236875E0,4.825814667E0,2.440225525E0,-1.164413589E1
1.843198875E0,4.518653412E0,2.439626770E0,-1.107711502E1
1.853160875E0,4.329147491E0,2.306703186E0,-1.093281509E1
1.863122875E0,4.464166718E0,2.550995178E0,-1.169592819E1
1.873083875E0,4.387975159E0,2.372266846E0,-1.186058578E1
1.883045875E0,4.256548462E0,2.161954193E0,-1.150282974E1
1.893007875E0,4.419858856E0,2.096839600E0,-1.161823975E1
1.902969875E0,4.546944580E0,2.030826874E0,-1.152588181E1
1.912931875E0,4.384532318E0,2.039059753E0,-1.167736679E1
1.922893875E0,4.189637604E0,2.396516418E0,-1.146765289E1
1.932854875E0,4.008364563E0,2.493065643E0,-1.115495316E1
1.942816875E0,4.116739197E0,2.484533386E0,-1.136242172E1
1.952778875E0,4.272864532E0,2.298769684E0,-1.174098450E1
1.962740875E0,4.334087219E0,1.828747101E0,-1.164413589E1
1.972702167E0,4.171824646E0,1.723515930E0,-1.147573608E1
1.982664167E0,4.052373047E0,1.480870514E0,-1.180624878E1
1.992626167E0,4.080514526E0,1.272354126E0,-1.115046249E1
2.002587167E0,3.852388916E0,1.028361511E0,-1.087129303E1
2.012549167E0,3.734733582E0,7.842192078E-1,-1.105271576E1
2.022511167E0,3.554807739E0,5.870791626E-1,-1.095856155E1
2.032473167E0,3.293900299E0,3.332070923E-1,-1.086755081E1
2.042435167E0,3.068768463E0,2.384541321E-1,-1.104762634E1
2.052397167E0,2.852468262E0,2.420466614E-1,-1.139131165E1
2.062358167E0,2.518662415E0,4.379891968E-1,-1.100840790E1
2.072320167E0,2.222877502E0,4.791535950E-1,-1.053479279E1
2.082282167E0,2.264490967E0,3.703298950E-1,-1.010937744E1
2.092244167E0,2.230361938E0,3.176394653E-1,-9.687404938E0
2.102206167E0,2.238744507E0,2.580633545E-1,-9.712253265E0
2.112168167E0,2.325713654E0,1.757345581E-1,-9.644893341E0
2.122130167E0,2.327958984E0,1.079255676E-1,-9.626182251E0
2.132091167E0,2.341580658E0,4.939727783E-2,-9.689350891E0
2.142053167E0,2.483485565E0,-5.553451538E-2,-9.822573853E0
2.152015167E0,2.469863892E0,-3.233276367E-2,-9.927954712E0
2.161977167E0,2.289189606E0,2.110610962E-2,-9.934690704E0
2.171939167E0,2.210453339E0,-4.924758911E-2,-9.752519531E0
2.181901167E0,2.203867035E0,-1.320254517E-1,-9.622140656E0
2.191863167E0,1.813179474E0,-2.951861572E-1,-9.418114929E0
2.201824167E0,1.383722534E0,-4.044589233E-1,-9.366023254E0
2.211786167E0,1.135688324E0,-6.951544189E-1,-9.364825745E0
2.221748167E0,9.711804199E-1,-1.002615051E0,-9.253157959E0
2.231710167E0,8.237370300E-1,-1.249002686E0,-9.471404114E0
2.241672167E0,5.345384216E-1,-1.554517365E0,-9.646689606E0
2.251634167E0,2.163002014E-1,-1.829645233E0,-9.729766846E0
2.261595167E0,-4.206253052E-2,-2.133064270E0,-9.820627899E0
2.271557167E0,-2.378553772E-1,-2.410587158E0,-1.005384293E1
2.281519167E0,-5.346881104E-1,-2.603835297E0,-1.005908203E1
2.291481167E0,-8.916957092E-1,-2.655477905E0,-9.768835602E0
2.301443167E0,-9.909393311E-1,-2.730172577E0,-9.336684265E0
2.311405167E0,-1.024619293E0,-2.769840088E0,-9.126072235E0
2.321366167E0,-1.036744080E0,-2.834954681E0,-8.845854950E0
2.331328167E0,-1.040935364E0,-2.911445618E0,-8.648565216E0
2.341290167E0,-1.068328400E0,-3.015778656E0,-8.507857819E0
2.351252167E0,-1.069076843E0,-3.248394928E0,-8.701105957E0
2.361214167E0,-1.276395721E0,-3.481609955E0,-8.762927399E0
2.371176167E0,-1.601220245E0,-3.701352997E0,-8.401129761E0
2.381138167E0,-1.831890564E0,-3.907025299E0,-8.059091034E0
2.391099167E0,-1.873204651E0,-4.129163361E0,-7.692952423E0
2.401061167E0,-1.856439514E0,-4.413721619E0,-7.418722687E0
2.411023167E0,-1.853595428E0,-4.583468628E0,-7.329358521E0
2.420985167E0,-1.940115509E0,-4.684358826E0,-7.241790619E0
2.430947167E0,-2.013313293E0,-4.719984741E0,-7.260352020E0
2.440909167E0,-2.042203217E0,-4.797673187E0,-6.907236328E0
2.450871167E0,-2.044747925E0,-4.945266266E0,-6.292764130E0
2.460832167E0,-1.920356598E0,-5.081333313E0,-6.107599182E0
2.470794167E0,-1.809287567E0,-5.222340088E0,-5.968688049E0
2.480756167E0,-1.980681152E0,-5.382357330E0,-5.755531311E0
