"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.842096500E0,-3.379318714E0,-6.495918751E0,6.944254041E-1
2.852057500E0,-3.380208254E0,-4.486724377E0,1.153426170E0
2.862019500E0,-1.564918280E0,-9.692717791E-1,8.710698485E-1
2.871981500E0,3.365379572E-1,8.310007453E-1,2.554329932E-1
2.881943500E0,1.804321051E0,3.252420902E0,-1.150842663E-2
2.891905500E0,1.667883635E0,3.214613438E0,1.437582523E-1
2.901867500E0,6.874502897E-1,9.518786669E-1,3.639755845E-1
2.911828500E0,1.103424728E-1,8.862132430E-1,4.534297585E-1
2.921790500E0,-2.927112579E-1,1.070481658E0,5.595218539E-1
2.931752500E0,-5.149850249E-1,1.519235969E0,4.818374217E-1
2.941714500E0,-3.981434107E-1,1.768369675E0,9.422446787E-2
2.951676500E0,-8.853540570E-2,1.925662279E0,-2.903409302E-1
2.961638500E0,2.638745904E-1,2.141929865E0,-3.335089087E-1
2.971599500E0,6.397969723E-1,2.431984186E0,-1.856672764E-1
2.981561500E0,1.081974626E0,2.456601143E0,-1.306935102E-1
2.991523500E0,1.526190281E0,2.139354229E0,-2.047462761E-2
3.001485500E0,1.942829847E0,1.693750501E0,1.424618363E-1
3.011447500E0,1.831246257E0,-2.702776194E-1,4.617373273E-2
3.021408500E0,1.487843037E0,-1.949150324E0,-1.696155518E-1
3.031370500E0,2.865756273E0,1.834628105E0,-2.097725123E-1
3.041332500E0,3.576236963E0,2.435512066E0,-3.156541884E-1
3.051294500E0,3.217735767E0,1.109062672E0,-6.520057917E-1
3.061256500E0,2.594545841E0,3.343875408E-1,-8.248391151E-1
3.071218500E0,2.143688202E0,5.024757385E-1,-7.410147190E-1
3.081179500E0,1.919303298E0,9.456608891E-1,-6.310195327E-1
3.091141500E0,1.855365157E0,1.067491055E0,-6.635978222E-1
3.101103500E0,1.581178665E0,6.675899625E-1,-6.433809400E-1
3.111065500E0,1.186769366E0,5.169551373E-1,-5.165079832E-1
3.121027500E0,8.994166255E-1,7.340813279E-1,-3.316947818E-1
3.130988500E0,6.085318327E-1,6.639157534E-1,-1.620323509E-1
3.140950500E0,2.948364913E-1,1.662542671E-1,-1.500145793E-1
3.150912500E0,3.088716790E-2,-4.048345685E-1,-1.586880162E-2
3.160874500E0,-2.558268905E-1,-9.385312200E-1,2.940299213E-1
3.170836500E0,-7.575283051E-1,-1.994555354E0,6.134513617E-1
3.180798500E0,-1.296415210E0,-3.095401287E0,9.092276096E-1
3.190759500E0,-1.328136802E0,-2.668330669E0,1.111977816E0
3.200721500E0,-1.184751153E0,-1.827764153E0,1.177975535E0
3.210683500E0,-1.206071615E0,-1.301163793E0,1.181776881E0
3.220645500E0,-1.352747917E0,-9.613622427E-1,1.193076968E0
3.230607500E0,-1.586277127E0,-6.364188194E-1,1.204495192E0
3.240568500E0,-1.942879200E0,-2.905972302E-1,1.129505634E0
3.250530500E0,-2.417478323E0,-8.287248015E-2,9.753726125E-1
3.260492500E0,-2.957782030E0,-2.359152883E-1,6.995844245E-1
3.270454500E0,-3.694522619E0,-1.249666095E0,5.049088597E-1
3.280416500E0,-4.353312016E0,-2.156099081E0,9.486240149E-1
3.290378500E0,-3.651823997E0,-4.205116630E-2,1.669214606E0
3.300339500E0,-2.706152439E0,-9.062858298E-3,1.596368313E0
3.310301500E0,-2.010248661E0,-2.399926901E0,1.093912125E0
3.320263500E0,-1.431621313E0,-3.703445196E0,6.924242973E-1
3.330225500E0,-1.022577167E0,-3.481881142E0,4.421456456E-1
3.340187500E0,-8.453330994E-1,-2.934581995E0,1.609943807E-1
3.350148500E0,-8.922946453E-1,-2.547389030E0,-1.784703285E-1
3.360110500E0,-1.125633121E0,-1.952485442E0,-4.813769460E-1
3.370072500E0,-1.338551641E0,-1.244322181E0,-5.552103519E-1
3.380034500E0,-1.600731134E0,-4.130886197E-1,-3.655415773E-1
