"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.783871250E-1,-4.421546757E-1,3.933309317E-1,3.688688576E-1
7.883491250E-1,-9.014024138E-1,-2.103546858E-1,4.935719073E-1
7.983111250E-1,-1.426857948E0,-8.942865729E-1,5.890993476E-1
8.082721250E-1,-1.983907461E0,-1.493057370E0,6.525595188E-1
8.182341250E-1,-2.643957615E0,-2.064366341E0,6.945460439E-1
8.281961250E-1,-3.398206949E0,-2.623793602E0,7.489259243E-1
8.381581250E-1,-3.926933289E0,-2.890209675E0,8.880461454E-1
8.481201250E-1,-3.836338282E0,-2.443233967E0,1.192472816E0
8.580821250E-1,-3.027137756E0,-1.360706925E0,1.413102388E0
8.680441250E-1,-2.046634197E0,-3.971403837E-1,1.388532043E0
8.780061250E-1,-1.186177135E0,1.644914746E-1,1.107997775E0
8.879671250E-1,-5.934581161E-1,5.196703672E-1,6.948288083E-1
8.979291250E-1,-7.363001704E-1,6.051923633E-1,3.676935136E-1
9.078911250E-1,-1.974290013E0,-5.184303969E-2,1.055471301E-1
9.178531250E-1,-2.873092413E0,-1.284636736E0,-1.808490157E-1
9.278151250E-1,-3.127728224E0,-2.599459171E0,-4.032447934E-1
9.377771250E-1,-3.063482761E0,-3.372509718E0,-3.695617318E-1
9.477391250E-1,-2.930269957E0,-3.272380829E0,-2.308150530E-1
9.577011250E-1,-2.750492096E0,-1.917549133E0,-1.221852452E-1
9.676631250E-1,-2.540054560E0,8.775711060E-2,-1.419384480E-1
9.776241250E-1,-2.351832628E0,1.730264902E0,-1.228738353E-1
9.875861250E-1,-2.328769207E0,2.856095076E0,-1.103597786E-2
9.975481250E-1,-2.534273148E0,3.223837852E0,1.107937768E-1
1.007510125E0,-2.892301083E0,2.752111197E0,1.962761879E-1
1.017472125E0,-3.178874969E0,1.703930140E0,3.448157907E-1
1.027434125E0,-3.203605175E0,7.853579521E-1,5.226145387E-1
1.037396125E0,-2.996637583E0,4.542945623E-1,6.489392519E-1
1.047358125E0,-2.663967133E0,6.948426962E-1,7.342759967E-1
1.057320125E0,-2.306763887E0,1.094398379E0,7.584864497E-1
1.067281125E0,-1.946610093E0,1.449186563E0,7.467301488E-1
1.077243125E0,-1.567898989E0,1.663693070E0,7.154669762E-1
1.087205125E0,-1.178451896E0,1.741680026E0,6.740007401E-1
1.097167125E0,-7.335541844E-1,1.729600310E0,5.937625170E-1
1.107129125E0,-2.132093012E-1,1.668715954E0,4.813071191E-1
1.117091125E0,3.536665440E-1,1.650283217E0,3.804735243E-1
1.127053125E0,9.137993455E-1,1.659336090E0,2.665725350E-1
1.137015125E0,1.443649769E0,1.629584670E0,1.448673904E-1
1.146976125E0,1.934249282E0,1.550858974E0,-6.839843467E-3
1.156938125E0,2.291873455E0,1.384360552E0,-2.172937989E-1
1.166900125E0,2.372934341E0,1.195040941E0,-4.954718947E-1
1.176862125E0,2.075514078E0,9.660034180E-1,-7.571771145E-1
1.186824125E0,1.548098445E0,6.842106581E-1,-9.668504596E-1
1.196786125E0,1.025976300E0,4.038018584E-1,-1.153378129E0
1.206748125E0,4.150378406E-1,1.153351665E-1,-1.279477954E0
1.216710125E0,-6.175549030E-1,-1.127445102E-1,-1.168436408E0
1.226671125E0,-1.558962584E0,1.098643318E-1,-6.565523744E-1
1.236633125E0,-1.830164313E0,1.041332364E0,-1.707266867E-1
1.246595125E0,-1.639842868E0,1.172070146E0,7.714062929E-2
1.256557125E0,-1.030687213E0,-7.081694901E-2,3.760944903E-1
1.266519125E0,-1.915254146E-1,-1.130956888E0,7.168467641E-1
1.276481125E0,4.243766069E-1,-8.552066088E-1,9.559258223E-1
1.286443125E0,9.801812172E-1,-3.060849151E-3,9.665513039E-1
1.296405125E0,2.031578779E0,6.151239276E-1,9.461590648E-1
1.306367125E0,3.514761925E0,4.717103243E-1,7.105771899E-1
1.316328125E0,4.974740028E0,9.213873744E-2,-1.054195240E-1
1.326290125E0,5.856564045E0,-8.122709990E-1,-1.090750456E0
1.336252125E0,5.753725052E0,-2.062131166E0,-1.247738838E0
1.346214125E0,2.306435585E0,-5.074179173E0,1.561044604E-1
1.356176125E0,-7.388321757E-1,-6.545901775E0,1.279398441E0
1.366138125E0,-1.179982185E0,-5.997684479E0,1.033776999E0
1.376100125E0,-1.094503045E0,-4.274216652E0,5.753101110E-1
1.386062125E0,-9.583935738E-1,1.734243870E0,3.122316003E-1
1.396024125E0,-5.806536227E-2,4.870867729E0,-2.087221146E-1
1.405985125E0,9.605618119E-1,5.219397068E0,-8.970237970E-1
1.415947125E0,1.563868880E0,3.979750633E0,-1.111470461E0
1.425909125E0,1.614523292E0,2.659573793E0,-6.933350563E-1
1.435871125E0,1.450467467E0,1.807440042E0,-1.058998704E-1
1.445833125E0,1.395310760E0,1.155890226E0,3.468646705E-1
1.455795125E0,1.555235028E0,6.607507467E-1,5.174781680E-1
1.465757125E0,1.918753505E0,3.955520689E-1,5.244138241E-1
1.475719125E0,2.313350201E0,4.299618900E-1,4.389608502E-1
1.485680125E0,2.576578856E0,5.729704499E-1,2.626806498E-1
1.495642125E0,2.619374752E0,5.625882745E-1,4.125186428E-2
1.505604125E0,2.385841608E0,3.526733816E-1,-7.931849360E-2
1.515566583E0,1.228611708E0,-1.333865881E0,-1.759842187E-1
1.525528583E0,2.912115455E-1,-2.489738941E0,-2.736862600E-1
1.535490583E0,1.657744795E-1,-2.403775215E0,-2.392659187E-1
1.545452583E0,4.393636882E-1,-1.960024476E0,-1.270272732E-1
1.555414583E0,1.055738449E0,-1.240736365E0,-4.329418018E-2
1.565376583E0,1.713994622E0,-4.521131217E-1,2.763778530E-2
1.575337583E0,2.093539953E0,5.616620928E-2,9.114950895E-2
1.585299583E0,2.243085623E0,2.645431161E-1,1.421557069E-1
1.595261583E0,2.294813871E0,2.751251161E-1,1.660158783E-1
1.605223583E0,2.376149416E0,-3.300184011E-2,1.468515098E-1
1.615185583E0,2.396170378E0,-4.744695127E-1,4.209127277E-2
1.625147583E0,1.991980791E0,-7.293361425E-1,-1.420114487E-1
1.635109583E0,8.991039991E-1,-1.212384105E0,-4.407988489E-1
1.645071583E0,1.564897448E-1,-1.174556017E0,-5.495535135E-1
1.655032583E0,2.085871696E-1,-3.345468640E-1,-4.606367350E-1
1.664994583E0,7.224848270E-1,6.045390964E-1,-4.479289353E-1
1.674956583E0,1.103222847E0,1.001516938E0,-3.945931792E-1
1.684918583E0,1.167651176E0,9.121015668E-1,-2.648657858E-1
1.694880583E0,9.900540709E-1,6.138934493E-1,-1.196952239E-1
1.704842583E0,6.312986016E-1,2.385366410E-1,-9.807603434E-3
1.714804583E0,2.547657192E-1,-2.155840844E-1,2.010588162E-2
1.724766583E0,3.007375263E-2,-5.813343525E-1,5.378181860E-2
1.734728583E0,-6.689981371E-2,-8.500322700E-1,1.067562476E-1
1.744689583E0,-1.164918691E-1,-1.033279538E0,1.655684412E-1
1.754651583E0,-1.562321931E-1,-1.075275660E0,2.503394485E-1
1.764613583E0,-1.689495891E-1,-8.758753538E-1,3.491871655E-1
1.774575583E0,-1.080345139E-1,-3.622539639E-1,3.995801210E-1
1.784537583E0,3.925000876E-2,5.100934505E-1,4.382326901E-1
1.794499583E0,1.296593994E-1,1.421154141E0,4.574985206E-1
1.804461583E0,8.930584416E-3,1.778181076E0,5.196599364E-1
1.814423583E0,-6.214029789E-1,1.097037673E0,5.995144844E-1
1.824384583E0,-1.747627854E0,-4.576989710E-1,6.615131497E-1
1.834346583E0,-2.640020370E0,-1.783367038E0,7.547242641E-1
1.844308583E0,-3.224220276E0,-2.654936075E0,8.687080741E-1
1.854270583E0,-3.737726927E0,-3.247947693E0,9.543755054E-1
1.864232583E0,-3.829798222E0,-3.152510643E0,1.129056573E0
1.874194583E0,-3.095688343E0,-2.014409542E0,1.337224126E0
1.884156583E0,-2.138548851E0,-7.954312563E-1,1.451429486E0
1.894118583E0,-1.412882805E0,2.695773244E-1,1.459596753E0
1.904080583E0,-9.711269736E-1,1.366800427E0,1.243011713E0
1.914041583E0,-7.774834633E-1,2.036130905E0,9.009021521E-1
1.924003583E0,-9.797561765E-1,2.054462910E0,6.250181198E-1
1.933965583E0,-2.217460871E0,1.139916658E0,2.737069130E-1
1.943927583E0,-3.148132086E0,-3.847222626E-1,-2.441671044E-1
1.953889583E0,-3.164629459E0,-2.203500986E0,-6.629914045E-1
1.963851583E0,-2.924659014E0,-3.767070055E0,-7.799121737E-1
1.973813583E0,-2.908309698E0,-4.544956684E0,-5.834001899E-1
1.983775583E0,-3.083594084E0,-4.219019890E0,-2.873519957E-1
1.993736583E0,-3.215753794E0,-2.369538307E0,1.307564788E-2
2.003698583E0,-3.017301321E0,8.354495168E-1,1.615876257E-1
2.013660583E0,-2.605131626E0,3.474635839E0,2.204983830E-1
2.023622583E0,-2.512783527E0,4.577369690E0,2.977889180E-1
2.033584583E0,-2.822497606E0,4.152403831E0,4.940932095E-1
2.043546583E0,-3.150372028E0,2.992472410E0,7.835825682E-1
2.053508583E0,-3.256576777E0,1.825975657E0,1.107630610E0
2.063470583E0,-3.085421562E0,1.280637860E0,1.272247434E0
2.073432583E0,-2.767640114E0,1.306963205E0,1.229593158E0
2.083393583E0,-2.370120764E0,1.424878597E0,1.064132214E0
2.093355583E0,-1.937363982E0,1.509072304E0,9.273265004E-1
2.103317583E0,-1.467159510E0,1.561070800E0,8.257181048E-1
2.113279583E0,-9.630280137E-1,1.560979247E0,7.191873193E-1
2.123241583E0,-4.090130329E-1,1.521597505E0,6.237409711E-1
2.133203583E0,1.728820801E-1,1.470700741E0,5.416194201E-1
2.143165583E0,7.533292174E-1,1.484176874E0,4.236853123E-1
2.153127583E0,1.314651012E0,1.528860807E0,2.157020569E-1
2.163089583E0,1.827395439E0,1.505210042E0,-4.702863097E-2
2.173050583E0,2.244680643E0,1.412905574E0,-2.523385584E-1
2.183012583E0,2.483577013E0,1.301190734E0,-4.221241176E-1
2.192974583E0,2.464430332E0,1.249288321E0,-5.955862999E-1
2.202936583E0,2.155784130E0,1.137381673E0,-7.467622161E-1
2.212898583E0,1.674191236E0,1.005885243E0,-8.898517489E-1
2.222860583E0,1.148421645E0,8.667377234E-1,-9.458774328E-1
2.232822583E0,3.855797648E-1,4.110517204E-1,-7.329711914E-1
2.242784583E0,-8.183476925E-1,-2.400918864E-2,-3.249512017E-1
2.252745583E0,-1.877908111E0,1.815426797E-1,-9.297839552E-2
2.262707583E0,-2.111127615E0,1.043259740E0,-8.366478980E-2
2.272669583E0,-1.912508726E0,1.298088670E0,8.517864160E-3
2.282631583E0,-1.353029132E0,1.051696092E-1,2.927671671E-1
2.292593583E0,-4.739168882E-1,-9.921339750E-1,5.392579436E-1
2.302555583E0,3.519000709E-1,-7.592320442E-1,6.271358728E-1
2.312517583E0,1.080444455E0,3.515717089E-1,7.070232034E-1
2.322479583E0,2.612505436E0,2.827420533E-1,9.124079943E-1
2.332440583E0,4.535310745E0,-4.927608967E-1,8.767472506E-1
2.342402583E0,5.947845459E0,-6.894204021E-1,2.552141845E-1
2.352364583E0,6.197290897E0,-7.962890267E-1,-2.042737156E-1
2.362326583E0,5.121949196E0,-1.102299213E0,6.263015419E-2
2.372288583E0,1.937529564E0,-3.038308859E0,1.080083489E0
2.382250583E0,2.290577888E-1,-3.932561159E0,1.363515973E0
2.392212583E0,-5.882466212E-2,-3.619184256E0,1.046573400E0
2.402174583E0,-1.729991734E-1,-2.955929279E0,5.971398950E-1
2.412136583E0,-2.690817714E-1,-2.157654762E0,1.616430134E-1
2.422097583E0,-4.645538032E-1,2.296997607E-1,-1.614351720E-1
2.432059583E0,-2.015523762E-1,3.314510345E0,-5.758861303E-1
2.442021583E0,5.075827241E-1,4.053697109E0,-1.147533298E0
2.451983583E0,8.570483923E-1,3.119789124E0,-1.221465111E0
2.461945583E0,7.985776067E-1,2.008735657E0,-8.313269615E-1
2.471907583E0,8.474557996E-1,1.256017804E0,-4.952660501E-1
2.481869583E0,1.157732606E0,7.909410000E-1,-3.650870025E-1
2.491831583E0,1.605592728E0,5.715065598E-1,-3.480606675E-1
2.501793583E0,2.129222393E0,7.591995001E-1,-3.032396734E-1
2.511754958E0,2.633937359E0,1.304546356E0,-2.083282620E-1
2.521716958E0,2.918737411E0,1.550110936E0,-1.793783754E-1
2.531678958E0,2.960797787E0,1.440323114E0,-1.472557932E-1
2.541640958E0,2.374093533E0,4.668345153E-1,-4.739932716E-3
2.551602958E0,9.039444327E-1,-2.064748526E0,2.055311799E-1
2.561564958E0,5.631804466E-1,-3.006942272E0,2.344704270E-1
2.571526958E0,8.390538692E-1,-3.091839790E0,1.920145750E-1
2.581488958E0,1.238292933E0,-2.726594925E0,6.455036998E-2
2.591449958E0,1.671554804E0,-1.999909163E0,-5.491188914E-2
2.601411958E0,2.001685619E0,-1.139707327E0,-4.923136532E-2
2.611373958E0,2.153910160E0,-4.480482340E-1,1.503596455E-2
2.621335958E0,2.141491890E0,-7.226821035E-2,3.680197895E-2
2.631297958E0,1.958291054E0,3.112393245E-2,1.394254901E-2
2.641259958E0,1.570449233E0,-2.255637795E-1,-7.508479804E-2
2.651221958E0,9.880387187E-1,-6.924487352E-1,-2.551180124E-1
2.661183958E0,5.971950889E-1,-8.229351044E-1,-4.102711082E-1
2.671145958E0,5.692713857E-1,-5.198681951E-1,-5.020051003E-1
2.681106958E0,7.846902609E-1,3.942494839E-2,-5.534413457E-1
2.691068958E0,1.026075482E0,5.600860715E-1,-5.288133621E-1
2.701030958E0,1.111492872E0,7.994973660E-1,-4.253168106E-1
2.710992958E0,1.028297901E0,7.798445821E-1,-3.063834310E-1
2.720954958E0,8.128076196E-1,5.806545019E-1,-1.947003305E-1
2.730916958E0,5.680964589E-1,2.467795461E-1,-9.270062298E-2
2.740878958E0,3.861046135E-1,-1.333297044E-1,-1.356771588E-2
2.750840958E0,2.660226822E-1,-5.040807128E-1,1.941876113E-2
2.760801958E0,1.403755248E-1,-8.355955482E-1,4.753801227E-2
2.770763958E0,5.995198153E-3,-1.002266765E0,1.137134284E-1
2.780725958E0,-7.493481040E-2,-9.588378668E-1,2.390740216E-1
2.790687958E0,-2.494865842E-2,-6.954226494E-1,4.032138884E-1
2.800649958E0,1.028218195E-1,-1.635470539E-1,5.434218645E-1
2.810611958E0,1.592595428E-1,4.900347888E-1,6.656844616E-1
2.820573958E0,7.640185300E-3,9.257401824E-1,7.621366978E-1
2.830535958E0,-4.944152534E-1,7.296442986E-1,7.928136587E-1
2.840497958E0,-1.431055427E0,-2.538568079E-1,7.967956662E-1
2.850458958E0,-2.319617271E0,-1.253880620E0,8.831739426E-1
2.860420958E0,-2.976678610E0,-1.963115931E0,1.004629254E0
2.870382958E0,-3.455373764E0,-2.321523428E0,1.080246449E0
2.880344958E0,-3.744550705E0,-2.196177721E0,1.161517501E0
2.890306958E0,-3.522537947E0,-1.367306352E0,1.343272567E0
2.900268958E0,-2.651165724E0,-2.971167564E-1,1.511692524E0
2.910230958E0,-1.734546542E0,4.366303086E-1,1.542698026E0
2.920192958E0,-1.064093590E0,1.060969234E0,1.346836329E0
2.930153958E0,-6.902618408E-1,1.449723125E0,9.451948404E-1
2.940115958E0,-8.913819194E-1,1.404896498E0,5.551576018E-1
2.950077958E0,-2.063938379E0,6.094689369E-1,1.088374183E-1
2.960039958E0,-2.906223774E0,-4.916246533E-1,-4.354240000E-1
2.970001958E0,-2.950717926E0,-1.768080473E0,-8.701649904E-1
2.979963958E0,-2.868471146E0,-3.211391449E0,-9.726663232E-1
2.989925958E0,-2.930558681E0,-4.099963188E0,-6.708399057E-1
2.999887958E0,-3.061935902E0,-3.710246801E0,-2.909511924E-1
3.009849958E0,-3.165095806E0,-1.957476377E0,-1.966374181E-2
3.019810958E0,-2.997666121E0,5.792649388E-1,8.163544536E-2
3.029772958E0,-2.715907812E0,2.504819155E0,9.929347783E-2
3.039734958E0,-2.633537769E0,3.302956581E0,8.378802240E-2
3.049696958E0,-2.767482281E0,3.319853067E0,1.034209058E-1
3.059658958E0,-3.004468918E0,2.662126064E0,1.933774352E-1
3.069620958E0,-3.162636280E0,1.881864786E0,3.247924745E-1
3.079582958E0,-3.142967463E0,1.367338419E0,4.721766114E-1
3.089544958E0,-2.925327301E0,1.103458405E0,5.872852802E-1
3.099505958E0,-2.553106785E0,1.039997101E0,6.414614320E-1
3.109467958E0,-2.081739426E0,1.029019475E0,6.080321670E-1
3.119429958E0,-1.549962759E0,1.055650353E0,5.093109012E-1
3.129391958E0,-9.836381674E-1,1.117526650E0,4.141902924E-1
3.139353958E0,-4.018394947E-1,1.169347405E0,3.520904481E-1
3.149315958E0,1.724499911E-1,1.251346111E0,2.904175818E-1
3.159277958E0,7.597390413E-1,1.443308592E0,2.112010568E-1
3.169239958E0,1.348065615E0,1.642853498E0,1.053977683E-1
3.179201958E0,1.920739770E0,1.751948595E0,-1.469588652E-2
3.189162958E0,2.413224936E0,1.812530875E0,-5.161798000E-2
3.199124958E0,2.701942205E0,1.826589704E0,-1.122541651E-1
3.209086958E0,2.648100615E0,1.836773396E0,-2.699961066E-1
3.219048958E0,2.025784731E0,1.732585073E0,-3.752320707E-1
3.229010958E0,1.151004434E0,1.421794653E0,-4.121452272E-1
3.238972958E0,5.346098542E-1,8.598573208E-1,-4.565055072E-1
3.248934958E0,-3.057384491E-1,-1.268242598E-1,-4.846597016E-1
3.258896958E0,-1.927653909E0,-7.529776692E-1,-3.940624297E-1
3.268858958E0,-2.867124557E0,2.048617303E-1,-1.549547315E-1
3.278819958E0,-2.776176929E0,1.553630829E0,8.379925787E-2
3.288781958E0,-1.968791604E0,1.082323551E0,2.864687741E-1
3.298743958E0,-6.645616293E-1,-5.177432895E-1,5.379358530E-1
3.308705958E0,5.179173946E-1,-8.646167517E-1,7.270537019E-1
3.318667958E0,1.245868206E0,2.173390687E-1,7.651368976E-1
3.328629958E0,1.761424422E0,1.776321769E0,7.207100987E-1
3.338591958E0,2.857394934E0,1.645857453E0,7.212911844E-1
3.348553958E0,4.208896160E0,1.528394818E-1,4.643293917E-1
3.358514958E0,5.129484653E0,-1.144858718E0,-6.352803111E-2
3.368476958E0,5.134764194E0,-2.079248667E0,-2.825739682E-1
3.378438958E0,3.008296251E0,-3.882863045E0,2.592381537E-1
3.388400958E0,8.354814649E-1,-4.859988689E0,9.253502488E-1
3.398362958E0,-1.016386077E-1,-4.409864426E0,8.994731307E-1
3.408324958E0,-3.271760345E-1,-3.381627798E0,4.613097012E-1
3.418286958E0,-4.481690228E-1,-2.369856119E0,4.464057460E-2
3.428248958E0,-4.717291594E-1,-3.986771405E-2,-1.123519093E-1
3.438210958E0,-7.732965052E-2,2.698481321E0,-3.269712627E-1
3.448171958E0,6.628552079E-1,3.821751118E0,-6.418254972E-1
3.458133958E0,1.255934834E0,3.357050896E0,-7.495226264E-1
3.468095958E0,1.470656514E0,2.481032372E0,-5.664016008E-1
3.478057958E0,1.551825404E0,1.810016870E0,-2.763865590E-1
3.488019958E0,1.685363889E0,1.198607326E0,-1.426375657E-1
3.497981958E0,1.879266739E0,7.694328427E-1,-1.900231838E-1
3.507943958E0,2.110353470E0,4.999228120E-1,-2.462912798E-1
3.517905708E0,2.378914833E0,4.619621336E-1,-1.632123739E-1
3.527866708E0,2.681279182E0,6.332827210E-1,-8.148558438E-2
3.537828708E0,2.846160650E0,8.998422027E-1,-5.624494329E-2
3.547790708E0,2.750815868E0,9.177678227E-1,-5.409106240E-2
3.557752708E0,1.686095953E0,-5.937007666E-1,-1.787127368E-2
3.567714708E0,6.844514012E-1,-2.142855883E0,-2.224603295E-2
3.577676708E0,5.970656276E-1,-2.595080137E0,-6.562626362E-2
3.587638708E0,9.545154572E-1,-2.596259594E0,-5.343951285E-2
3.597600708E0,1.489426851E0,-2.177874804E0,-3.570658714E-2
3.607562708E0,1.990920424E0,-1.376986265E0,8.964987472E-3
3.617523708E0,2.335880041E0,-6.052562594E-1,7.522949576E-2
3.627485708E0,2.507121325E0,-6.464298069E-2,1.174885109E-1
3.637447708E0,2.636850595E0,1.379338354E-1,1.077144444E-1
3.647409708E0,2.487791538E0,-2.773827687E-2,-1.556497440E-2
3.657371708E0,1.414741993E0,-6.415598989E-1,-3.319368064E-1
3.667333708E0,5.252329111E-1,-9.895127416E-1,-5.139377713E-1
3.677295708E0,3.429499567E-1,-6.984478831E-1,-4.791614413E-1
3.687257708E0,6.895163059E-1,-1.253908221E-2,-4.607200921E-1
3.697218708E0,1.099328876E0,5.160805583E-1,-4.791065454E-1
3.707180708E0,1.271581173E0,6.172258854E-1,-4.133661091E-1
3.717142708E0,1.171157360E0,5.064793825E-1,-2.858297229E-1
3.727104708E0,8.939808607E-1,3.511787057E-1,-1.764608771E-1
3.737066708E0,5.675811768E-1,2.033740729E-1,-7.619925588E-2
3.747028708E0,2.882001996E-1,-2.063250914E-2,3.309366992E-3
3.756990708E0,8.716402948E-2,-3.388610780E-1,5.748258904E-2
3.766952708E0,-5.453357846E-2,-6.939842105E-1,1.276566386E-1
3.776914708E0,-1.583968550E-1,-9.494642019E-1,2.343322039E-1
3.786875708E0,-2.211643755E-1,-9.764174819E-1,3.498356342E-1
3.796837708E0,-2.335901409E-1,-7.489404082E-1,4.528672099E-1
3.806799708E0,-1.954452991E-1,-2.340265960E-1,5.465397835E-1
3.816761708E0,-1.495510489E-1,5.044357777E-1,6.400543451E-1
3.826723708E0,-2.816379666E-1,1.055814385E0,7.078859210E-1
3.836685708E0,-7.662930489E-1,9.444839358E-1,7.868145704E-1
3.846647708E0,-1.798613787E0,-1.336883456E-1,8.961532712E-1
3.856609708E0,-2.779679775E0,-1.354287267E0,1.013580441E0
3.866571708E0,-3.504915714E0,-2.262891293E0,1.076647282E0
3.876532708E0,-3.899645567E0,-2.631629229E0,1.148153424E0
3.886494708E0,-3.529820681E0,-2.063530922E0,1.392314911E0
3.896456708E0,-2.608166218E0,-1.124819040E0,1.613052964E0
3.906418708E0,-1.723634124E0,-2.916767895E-1,1.647416472E0
