"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.367508750E-1,-1.683342308E-1,-4.720882475E-1,3.927319646E-1
8.467128750E-1,-2.800559700E-1,-4.989355803E-1,5.018472672E-1
8.566748750E-1,-4.489495456E-1,-4.838625193E-1,5.966340303E-1
8.666368750E-1,-7.050241828E-1,-4.674925804E-1,7.006962299E-1
8.765988750E-1,-9.946649671E-1,-4.570389092E-1,8.131838441E-1
8.865608750E-1,-1.220599055E0,-4.407550097E-1,9.052266479E-1
8.965228750E-1,-1.369422913E0,-3.496841192E-1,9.602872133E-1
9.064848750E-1,-1.459125161E0,-1.691601425E-1,9.512225986E-1
9.164478750E-1,-1.674753308E0,-1.461082022E-3,8.637104630E-1
9.264098750E-1,-2.249339104E0,1.057804152E-1,6.793075800E-1
9.363718750E-1,-3.104994535E0,2.123304307E-1,4.494764209E-1
9.463338750E-1,-3.913759947E0,3.160400391E-1,1.853078604E-1
9.562958750E-1,-4.312943935E0,5.188229680E-1,9.624528885E-2
9.662578750E-1,-3.912155151E0,6.907209754E-1,2.196279317E-1
9.762198750E-1,-2.910636425E0,5.538697839E-1,3.968738616E-1
9.861818750E-1,-1.834393978E0,3.347443640E-1,4.229565859E-1
9.961438750E-1,-9.753339887E-1,1.345515847E-1,3.087259531E-1
1.006104750E0,-8.558070660E-1,-4.789838195E-2,1.146177128E-1
1.016066750E0,-1.611337900E0,-2.156170160E-1,-1.883280426E-1
1.026028750E0,-2.377222061E0,-6.236249804E-1,-4.497420788E-1
1.035991750E0,-2.793112040E0,-1.244416356E0,-5.648784041E-1
1.045953750E0,-2.961959124E0,-2.090047359E0,-6.582781076E-1
1.055915750E0,-3.052655458E0,-2.373580217E0,-7.584283352E-1
1.065877750E0,-3.045557261E0,-1.835864544E0,-7.358934283E-1
1.075839750E0,-2.763214350E0,-6.120380163E-1,-7.323954105E-1
1.085801750E0,-2.303531647E0,9.558647871E-1,-7.432134151E-1
1.095763750E0,-1.941254497E0,2.188461542E0,-7.615341544E-1
1.105725750E0,-1.823429346E0,2.860892057E0,-6.512923837E-1
1.115687750E0,-1.977162957E0,2.858039856E0,-3.686967492E-1
1.125649750E0,-2.313126326E0,2.026899576E0,3.332685679E-2
1.135611750E0,-2.567288637E0,9.497559071E-1,4.666853845E-1
1.145574750E0,-2.582238436E0,3.830168545E-1,8.111228943E-1
1.155536750E0,-2.433479309E0,3.698185682E-1,9.800894856E-1
1.165498750E0,-2.203817844E0,6.408255696E-1,9.727005959E-1
1.175460750E0,-1.904388428E0,9.471893907E-1,8.498647809E-1
1.185422750E0,-1.537314057E0,1.197587252E0,6.712617278E-1
1.195384750E0,-1.160445452E0,1.361655951E0,4.850027561E-1
1.205346750E0,-8.014729023E-1,1.418578625E0,3.203152716E-1
1.215308750E0,-4.522220790E-1,1.475181103E0,1.937131584E-1
1.225270750E0,-6.946725398E-2,1.550185800E0,9.557007998E-2
1.235232750E0,3.769141436E-1,1.630876422E0,2.684756555E-2
1.245194750E0,8.949793577E-1,1.618669271E0,-5.124482792E-3
1.255157750E0,1.458807707E0,1.440160751E0,7.021188270E-3
1.265119750E0,2.006969929E0,1.166952372E0,2.007680386E-2
