"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.653036667E-1,-1.910547316E-1,1.321036816E0,-6.757495552E-2
4.752666667E-1,-2.052416056E-1,1.383700490E0,-6.850141287E-2
4.852286667E-1,-9.741793573E-2,1.043826461E0,2.729328908E-2
4.951906667E-1,6.191182509E-2,4.623258710E-1,1.721611321E-1
5.051536667E-1,2.015059441E-1,-1.359649897E-1,2.396469563E-1
5.151156667E-1,2.733074725E-1,-6.011198759E-1,2.542057037E-1
5.250777917E-1,3.220417202E-1,-8.967736363E-1,2.776961029E-1
5.350407917E-1,4.113166928E-1,-1.142844677E0,2.917887270E-1
5.450027917E-1,4.745707512E-1,-1.231736541E0,2.765402496E-1
5.549647917E-1,4.544562399E-1,-1.073933363E0,2.406005561E-1
5.649267917E-1,4.154971242E-1,-8.550345898E-1,1.576172560E-1
5.748897917E-1,3.896597028E-1,-6.470518708E-1,6.026262790E-2
5.848517917E-1,4.050559700E-1,-5.261949897E-1,-1.330266986E-2
5.948137917E-1,4.321079552E-1,-4.891827703E-1,-5.539413169E-2
6.047767917E-1,4.348520637E-1,-4.411241710E-1,-5.782346800E-2
6.147387917E-1,4.329287112E-1,-3.613297343E-1,-4.024543613E-2
6.247007917E-1,4.600332975E-1,-2.894451618E-1,-1.683305204E-2
6.346637917E-1,5.318457484E-1,-2.797207236E-1,-4.499659408E-4
6.446257917E-1,6.189987659E-1,-3.498047292E-1,2.361941710E-2
6.545877917E-1,6.977201700E-1,-4.747331738E-1,4.474619776E-2
6.645497917E-1,7.511016726E-1,-5.721701980E-1,6.691754609E-2
6.745127917E-1,7.745308280E-1,-5.985144973E-1,7.921458781E-2
6.844747917E-1,7.858783007E-1,-5.701323748E-1,9.561060369E-2
6.944367917E-1,7.976984978E-1,-4.938527942E-1,1.125333309E-1
7.043997917E-1,8.147941232E-1,-3.919346929E-1,1.205901951E-1
7.143617917E-1,8.651182055E-1,-3.188262880E-1,1.319256574E-1
7.243237917E-1,9.349918365E-1,-2.844965160E-1,1.466926187E-1
7.342867917E-1,1.007295966E0,-3.497336805E-1,1.699475497E-1
7.442487917E-1,1.072922945E0,-5.153847337E-1,1.934659332E-1
7.542107917E-1,1.107482910E0,-7.257923484E-1,2.071896046E-1
7.641727917E-1,1.112136245E0,-9.202675819E-1,2.060356587E-1
7.741357917E-1,1.071099758E0,-1.028509498E0,1.910740286E-1
7.840977917E-1,9.925429225E-1,-1.016252041E0,1.906617731E-1
7.940597917E-1,9.046069384E-1,-8.958988190E-1,1.918480694E-1
8.040227917E-1,8.358047009E-1,-6.856033802E-1,1.803836972E-1
8.139847917E-1,7.654273510E-1,-3.447193205E-1,1.446915567E-1
8.239467917E-1,6.676486135E-1,7.218334824E-2,9.618207812E-2
8.339097917E-1,4.941602647E-1,3.954275548E-1,6.095437706E-2
8.438717917E-1,2.476817966E-1,5.382651091E-1,3.618724644E-2
8.538337917E-1,-1.731002703E-2,5.097797513E-1,3.543815389E-2
8.637967917E-1,-1.926722527E-1,3.826036751E-1,1.047580987E-1
8.737587917E-1,-2.029589564E-1,2.258495539E-1,1.843524575E-1
8.837207917E-1,-1.067352146E-1,1.033034027E-1,2.051208615E-1
8.936827917E-1,-1.584940031E-2,6.992308795E-2,1.625105739E-1
9.036457917E-1,-2.238080278E-2,1.312005669E-1,1.280561984E-1
9.136077917E-1,-1.457346231E-1,2.189714760E-1,1.674917787E-1
9.235697917E-1,-3.640310168E-1,2.471783459E-1,1.996105611E-1
9.335327917E-1,-6.577885747E-1,1.452903003E-1,2.537509203E-1
9.434947917E-1,-9.656656981E-1,-1.143412590E-1,3.759612441E-1
9.534567917E-1,-1.243468165E0,-4.495214820E-1,5.443958640E-1
9.634197917E-1,-1.488543153E0,-7.320746183E-1,7.068199515E-1
9.733817917E-1,-1.756111622E0,-9.131510854E-1,8.236260414E-1
9.833437917E-1,-2.144039869E0,-9.712828398E-1,8.818832636E-1
9.933057917E-1,-2.673029900E0,-8.749327660E-1,8.679361343E-1
1.003268792E0,-3.132097244E0,-6.017118692E-1,7.716463208E-1
1.013230792E0,-3.141529322E0,-2.293449044E-1,6.034743190E-1
1.023192792E0,-2.777406931E0,1.260089427E-1,4.163329303E-1
1.033155792E0,-2.250780344E0,3.869396448E-1,2.207399607E-1
1.043117792E0,-1.729557514E0,5.631452799E-1,9.692958556E-3
1.053079792E0,-1.397245884E0,6.623873115E-1,-1.935814321E-1
1.063042792E0,-1.575419068E0,6.118628979E-1,-3.945252001E-1
1.073004792E0,-2.205533266E0,2.848400772E-1,-5.024968982E-1
1.082966792E0,-2.839303493E0,-4.395607710E-1,-4.042912424E-1
1.092928792E0,-3.315141916E0,-1.226744652E0,-1.930481344E-1
1.102891792E0,-3.371155500E0,-1.848279595E0,-3.469684348E-2
1.112853792E0,-3.294065237E0,-2.363986492E0,-8.335897699E-3
1.122815792E0,-3.306204557E0,-2.706738234E0,-3.354484588E-2
1.132778792E0,-3.317373276E0,-2.590354443E0,-8.116202801E-2
1.142740792E0,-3.161163330E0,-1.502773762E0,-1.455886811E-1
1.152702792E0,-2.710062027E0,3.878197670E-1,-1.746626496E-1
1.162665792E0,-2.307131052E0,1.726955414E0,-1.572234631E-1
1.172627792E0,-2.109035254E0,2.268737793E0,8.057256229E-3
1.182589792E0,-2.119500637E0,2.048788786E0,3.983283341E-1
1.192551792E0,-2.323581457E0,1.361410141E0,8.224515915E-1
1.202514792E0,-2.512419701E0,5.856067538E-1,1.167027354E0
1.212476792E0,-2.534435987E0,3.675636053E-1,1.241787553E0
1.222438792E0,-2.464129448E0,5.358330607E-1,1.057800412E0
1.232401792E0,-2.307328701E0,9.050270915E-1,7.592743635E-1
1.242363792E0,-2.065448046E0,1.298132420E0,4.689605236E-1
1.252325792E0,-1.707578063E0,1.618983984E0,2.774726748E-1
1.262288792E0,-1.292266369E0,1.802916169E0,1.589561552E-1
1.272250792E0,-7.332431078E-1,2.019251823E0,8.449570090E-2
1.282212792E0,-6.966943294E-2,2.152865887E0,3.540778160E-2
1.292175792E0,5.554321408E-1,2.209151268E0,4.036745988E-3
1.302137792E0,1.130456567E0,2.167863607E0,2.301602997E-2
1.312099792E0,1.627913833E0,2.014291525E0,6.531292945E-2
1.322061792E0,2.013499498E0,1.748671055E0,2.524353936E-2
1.332024792E0,2.224091053E0,1.457624316E0,-1.621796340E-1
1.341986792E0,2.112975597E0,1.220619559E0,-4.231576920E-1
1.351948792E0,1.708656073E0,1.090025425E0,-6.865567565E-1
1.361911792E0,1.201723933E0,7.918534279E-1,-7.991209030E-1
1.371873792E0,6.163553596E-1,-1.737713218E-1,-6.868763566E-1
1.381835792E0,-3.636682332E-1,-1.284841895E0,-4.892878830E-1
1.391798792E0,-1.158027053E0,-1.304768205E0,-3.425907195E-1
1.401760792E0,-1.567309380E0,-2.672709823E-1,-3.724005520E-1
1.411722792E0,-1.929404736E0,3.300420344E-1,-1.907084733E-1
1.421684792E0,-1.869969606E0,4.912666045E-3,1.815098226E-1
1.431647792E0,-1.230820894E0,-2.191092670E-1,5.028370023E-1
1.441609792E0,-5.280060172E-1,1.724760830E-1,7.149516344E-1
1.451571792E0,3.677628338E-1,9.868948460E-1,8.906459212E-1
1.461534792E0,2.193084002E0,7.842296362E-1,1.076638460E0
1.471496792E0,4.106256008E0,-8.812096715E-2,9.515596628E-1
1.481458792E0,5.317683220E0,-7.183580399E-1,5.722248554E-1
1.491421792E0,4.567115307E0,-2.468491554E0,3.957710862E-1
1.501383792E0,1.515587449E0,-5.556850433E0,1.788784564E-1
1.511345792E0,3.099322617E-1,-5.568074226E0,-1.735307574E-1
1.521307792E0,1.305119395E-1,-4.599560738E0,-2.819973230E-1
1.531270875E0,-3.442762196E-1,-3.201552868E0,-3.626610339E-1
1.541232875E0,-1.135888577E0,1.113734245E0,-5.240024924E-1
1.551194875E0,-5.860607624E-1,3.569683790E0,-9.243705869E-1
1.561157875E0,8.467116356E-1,3.859563589E0,-1.307916164E0
1.571119875E0,2.442804098E0,3.022922993E0,-1.474869370E0
1.581081875E0,3.654251814E0,2.093872070E0,-1.301952720E0
1.591044875E0,4.332799435E0,1.414214730E0,-6.895173192E-1
1.601006875E0,4.446351051E0,1.067849874E0,9.943027794E-2
1.610968875E0,4.105379581E0,8.473519683E-1,7.089812756E-1
1.620930875E0,2.852048159E0,-7.747879624E-1,1.340394139E0
1.630893875E0,1.963575602E0,-2.261165619E0,1.596131563E0
1.640855875E0,1.799119353E0,-2.917911768E0,1.370236874E0
1.650817875E0,1.935343862E0,-2.956379890E0,1.029005766E0
1.660780875E0,2.031272411E0,-2.677615643E0,6.579536200E-1
1.670742875E0,1.611959934E0,-2.765529156E0,2.276616246E-1
1.680704875E0,9.264616966E-1,-2.925910234E0,-1.083901450E-1
1.690667875E0,7.693417668E-1,-1.936039925E0,-2.311627269E-1
1.700629875E0,8.823916316E-1,-4.282340109E-1,-2.465683073E-1
1.710591875E0,1.012619019E0,6.585511565E-1,-3.171710968E-1
1.720554875E0,1.111066580E0,1.325892210E0,-2.663718462E-1
1.730516875E0,1.192389250E0,1.690312982E0,-1.450811774E-1
1.740478875E0,1.245435715E0,1.832657337E0,-7.166634500E-2
1.750440875E0,1.311003327E0,1.813656926E0,-3.281388432E-2
1.760403875E0,1.409069180E0,1.630938768E0,4.215682857E-4
1.770365875E0,1.523874640E0,1.272359490E0,2.243094146E-2
1.780327875E0,1.644213319E0,6.716363430E-1,4.695706069E-2
1.790290875E0,1.815441728E0,-2.835632563E-1,7.879129797E-2
1.800252875E0,1.857687235E0,-1.575694203E0,1.565307006E-2
1.810214875E0,1.676542282E0,-2.613416910E0,-9.453643113E-2
1.820177875E0,1.532303929E0,-3.054157972E0,-1.248203069E-1
1.830139875E0,1.403691769E0,-2.925582647E0,-9.852262586E-2
1.840101875E0,1.209515095E0,-2.278393984E0,-7.244975120E-2
1.850063875E0,8.841200471E-1,-1.324714541E0,-4.597713426E-2
1.860026875E0,5.174323320E-1,-3.593282700E-1,-4.178185388E-2
1.869988875E0,2.269175947E-1,4.075440764E-1,-9.208606929E-2
1.879950875E0,8.652399480E-2,8.557775617E-1,-1.165301651E-1
1.889913875E0,1.228718460E-1,9.619700909E-1,-4.234478995E-2
1.899875875E0,2.952798307E-1,7.484136224E-1,9.199703485E-2
1.909837875E0,5.105195642E-1,4.344951510E-1,2.594304979E-1
1.919800875E0,6.777109504E-1,2.799689472E-1,4.254397154E-1
1.929762875E0,6.798156500E-1,3.220350742E-1,5.104827881E-1
1.939724875E0,2.817159295E-1,2.402568460E-1,4.804039299E-1
1.949686875E0,-4.451453984E-1,-1.899865866E-1,4.286856353E-1
1.959649875E0,-1.000723481E0,-7.364584804E-1,5.103133917E-1
1.969611875E0,-1.386873364E0,-1.216030478E0,6.763147712E-1
1.979573875E0,-1.891803265E0,-1.518771768E0,8.157684803E-1
1.989536875E0,-2.492123365E0,-1.654598594E0,9.097102284E-1
1.999498875E0,-3.013046503E0,-1.643907905E0,9.476611018E-1
2.009460875E0,-3.385789156E0,-1.450647593E0,9.884759784E-1
2.019423875E0,-3.420638561E0,-1.014830947E0,1.069251180E0
2.029385875E0,-2.955564737E0,-3.981251717E-1,1.183448315E0
2.039347875E0,-2.197361946E0,2.709747851E-2,1.227293015E0
2.049309875E0,-1.536873460E0,2.977432311E-1,1.101797700E0
2.059272875E0,-1.114848137E0,5.331972837E-1,8.108482361E-1
2.069234875E0,-1.025046587E0,6.875377893E-1,4.746281207E-1
2.079196875E0,-1.694011927E0,7.298915982E-1,7.324367017E-2
2.089159875E0,-2.726170778E0,4.689799845E-1,-4.182473421E-1
2.099121875E0,-3.242869616E0,-6.338220090E-2,-7.671291828E-1
2.109083875E0,-3.310918331E0,-4.729312062E-1,-8.877823353E-1
2.119046875E0,-3.256123066E0,-8.700059056E-1,-8.936309218E-1
2.129008875E0,-3.074104071E0,-1.202420115E0,-7.154680490E-1
2.138970875E0,-2.847407341E0,-1.415395617E0,-4.480738640E-1
2.148932875E0,-2.670079947E0,-1.746516943E0,-2.373489588E-1
2.158895875E0,-2.551203966E0,-1.683589339E0,-3.167356178E-2
2.168857875E0,-2.504530191E0,-1.333112001E0,1.401121616E-1
2.178819875E0,-2.325604439E0,-6.359946132E-1,2.447791845E-1
2.188782875E0,-1.994687080E0,3.856519163E-1,2.431541234E-1
2.198744875E0,-1.720784426E0,1.533291101E0,3.683573008E-1
2.208706875E0,-1.642681718E0,2.351967573E0,5.997148752E-1
2.218669875E0,-1.791167617E0,2.508893251E0,8.356387615E-1
2.228631875E0,-2.055148840E0,2.196337461E0,1.006334066E0
2.238593875E0,-2.240193844E0,1.890447378E0,1.014056683E0
2.248555875E0,-2.287146568E0,1.792555213E0,8.299988508E-1
2.258518875E0,-2.197666883E0,1.829847932E0,5.610581636E-1
2.268480875E0,-1.941951275E0,1.903378367E0,3.161569834E-1
2.278442875E0,-1.530507565E0,1.874411702E0,1.453814954E-1
2.288405875E0,-1.066537380E0,1.840594888E0,6.155563146E-2
2.298367875E0,-5.896745920E-1,2.017587900E0,7.533083111E-2
2.308329875E0,-1.408671401E-2,2.312709093E0,9.751050174E-2
2.318292875E0,6.818095446E-1,2.426233053E0,1.096662357E-1
2.328254875E0,1.387993097E0,2.438502312E0,2.487410307E-1
2.338216875E0,1.992841721E0,2.574372292E0,2.217235267E-1
2.348179875E0,2.323417187E0,2.653300047E0,3.572997078E-2
2.358141875E0,2.044122934E0,2.387722254E0,-1.973437667E-1
2.368103875E0,1.519209743E0,1.829930425E0,-3.011546433E-1
2.378065875E0,1.167423010E0,8.433142304E-1,-2.633124590E-1
2.388028875E0,7.779051661E-1,-5.137642026E-1,-2.273506522E-1
2.397990875E0,-4.206968248E-1,-1.390480280E0,-3.933364153E-1
2.407952875E0,-1.475158572E0,-9.614287615E-1,-3.863972425E-1
2.417915875E0,-1.839672089E0,-1.676608808E-2,-2.893952839E-2
2.427877875E0,-1.900489569E0,7.035808265E-2,2.984625995E-1
2.437839875E0,-1.500434279E0,-5.606949329E-1,3.983386159E-1
2.447802875E0,-6.957024336E-1,-6.541546583E-1,3.352453709E-1
2.457764875E0,2.717562392E-2,2.452723235E-1,1.894298345E-1
2.467726875E0,1.073115826E0,8.846610785E-1,2.072100639E-1
2.477688875E0,2.803317308E0,2.094929963E-1,2.735393047E-1
2.487651875E0,4.370435715E0,-7.573009729E-1,2.598458827E-1
2.497613875E0,5.104894638E0,-9.763664603E-1,1.127291247E-1
2.507575875E0,4.539761066E0,-1.507821679E0,1.365163475E-1
2.517538875E0,2.585867882E0,-2.988853693E0,7.150409222E-1
2.527501500E0,1.677803278E0,-3.199218273E0,8.763675094E-1
2.537463500E0,1.217407227E0,-2.859383583E0,6.222124696E-1
2.547426500E0,8.577126861E-1,-2.613870621E0,2.031116337E-1
2.557388500E0,5.974121094E-1,-2.441253901E0,-2.516811788E-1
2.567350500E0,3.279133141E-1,-2.138860226E0,-7.202789783E-1
2.577312500E0,-4.533189908E-2,-1.098738909E0,-9.519450068E-1
2.587275500E0,-3.358173370E-2,6.028121710E-1,-8.539607525E-1
2.597237500E0,4.046835005E-1,1.434059620E0,-6.215940714E-1
2.607199500E0,8.372234702E-1,1.596932411E0,-4.366331398E-1
2.617162500E0,1.258268476E0,1.477772474E0,-2.560665607E-1
2.627124500E0,1.709353447E0,1.280485988E0,-1.741977036E-1
2.637086500E0,2.153511763E0,1.235520482E0,-1.724064648E-1
2.647049500E0,2.581361294E0,1.332781434E0,-1.638041735E-1
2.657011500E0,2.913560867E0,1.634334326E0,-4.721523449E-2
2.666973500E0,3.121831417E0,2.050947189E0,1.220050678E-1
2.676935500E0,2.269346952E0,1.383957386E0,3.909750283E-1
2.686898500E0,1.419674754E0,3.590036333E-1,3.615064025E-1
2.696860500E0,1.199207306E0,-1.324108541E-1,3.949162364E-2
2.706822500E0,1.224466085E0,-3.127887249E-1,-1.870008409E-1
2.716785500E0,1.333519101E0,-2.033714354E-1,-1.099590436E-1
2.726747500E0,1.475578308E0,-1.017019823E-1,8.682776242E-2
2.736709500E0,1.568359613E0,-1.970767081E-1,1.852810979E-1
2.746672500E0,1.614311457E0,-4.296598732E-1,2.421454489E-1
2.756634500E0,1.636664391E0,-6.618710160E-1,2.900961936E-1
2.766596500E0,1.646429181E0,-8.775399923E-1,2.934306562E-1
2.776558500E0,1.699338198E0,-1.193272710E0,2.379319817E-1
2.786521500E0,1.797795415E0,-1.668461204E0,1.110576242E-1
2.796483500E0,1.765607834E0,-1.904355645E0,-2.798069268E-2
2.806445500E0,1.702305079E0,-1.554618835E0,-1.905285120E-1
2.816408500E0,1.632670045E0,4.654603079E-2,-3.668588102E-1
2.826370500E0,1.445227146E0,1.509996414E0,-5.055629015E-1
2.836332500E0,1.111087441E0,2.029224873E0,-4.721738398E-1
2.846295500E0,8.256334662E-1,1.494886160E0,-3.642027080E-1
2.856257500E0,6.439129710E-1,4.206883907E-1,-2.698698044E-1
2.866219500E0,5.050805211E-1,-5.527346134E-1,-1.737078279E-1
2.876181500E0,3.569605052E-1,-1.273426771E0,-8.911785483E-2
2.886144500E0,2.019015402E-1,-1.655837417E0,3.125576302E-2
2.896106500E0,7.036082447E-2,-1.700844049E0,1.867641360E-1
2.906068500E0,2.340657450E-2,-1.449343443E0,3.857237995E-1
2.916031500E0,1.128874570E-1,-9.571725726E-1,5.938745737E-1
2.925993500E0,4.080334604E-1,-1.862751544E-1,7.819995880E-1
2.935955500E0,7.890295386E-1,7.740247846E-1,8.554434180E-1
2.945918500E0,9.583927989E-1,1.476072788E0,8.157352805E-1
2.955880500E0,3.157594800E-1,1.265004158E0,6.754676700E-1
2.965842500E0,-8.892230988E-1,4.643588141E-2,5.401027203E-1
2.975804500E0,-1.533099532E0,-9.691105485E-1,5.975159407E-1
2.985767500E0,-1.943926334E0,-1.410453677E0,7.989127636E-1
2.995729500E0,-2.516116381E0,-1.622622132E0,9.088131785E-1
3.005691500E0,-3.230325222E0,-1.742056608E0,8.685760498E-1
3.015654500E0,-3.573921919E0,-1.480195642E0,8.269463181E-1
3.025616500E0,-3.109936953E0,-7.608577013E-1,9.954575300E-1
3.035578500E0,-2.332360029E0,-1.107106637E-2,1.132766366E0
3.045540500E0,-1.662792683E0,5.611107945E-1,1.111289978E0
3.055503500E0,-1.240365267E0,9.980897903E-1,9.205335975E-1
3.065465500E0,-1.216338158E0,1.217342973E0,5.693521500E-1
3.075427500E0,-1.719178677E0,1.178250194E0,1.553283036E-1
3.085390500E0,-2.356749773E0,9.436714649E-1,-1.864657402E-1
3.095352500E0,-2.684001684E0,5.787076354E-1,-3.927914798E-1
3.105314500E0,-2.751628637E0,2.241556793E-1,-4.636749327E-1
3.115277500E0,-2.770200014E0,-1.668083519E-1,-4.918040335E-1
3.125239500E0,-2.987922430E0,-1.021908760E0,-5.299398303E-1
3.135201500E0,-3.148897648E0,-1.949024677E0,-4.929645360E-1
3.145163500E0,-2.939638138E0,-2.221520185E0,-4.006978571E-1
3.155126500E0,-2.618089676E0,-2.021395683E0,-2.094378918E-1
3.165088500E0,-2.580312967E0,-1.870250702E0,1.389737613E-2
3.175050500E0,-2.610050678E0,-1.412310600E0,2.835557461E-1
3.185013500E0,-2.592097759E0,-6.560093164E-1,4.797156453E-1
3.194975500E0,-2.273748636E0,7.383520603E-1,4.748545289E-1
3.204937500E0,-1.897219419E0,2.264663935E0,5.272909999E-1
3.214900500E0,-1.807415724E0,3.164385557E0,6.160139441E-1
3.224862500E0,-1.921066761E0,3.411016941E0,7.647062540E-1
3.234824500E0,-2.182264090E0,2.737353325E0,9.215243459E-1
3.244786500E0,-2.410004139E0,1.592298627E0,1.007609844E0
3.254749500E0,-2.426266670E0,7.071439624E-1,9.435426593E-1
3.264711500E0,-2.235137224E0,4.349433482E-1,7.324101329E-1
3.274673500E0,-1.944144249E0,6.386701465E-1,4.503590167E-1
3.284636500E0,-1.613839984E0,1.063123703E0,2.010054290E-1
3.294598500E0,-1.207100511E0,1.528048873E0,3.119615093E-2
3.304560500E0,-6.506621838E-1,2.003139734E0,-8.028844744E-2
3.314523500E0,7.699942589E-2,2.474842548E0,-1.043181494E-1
3.324485500E0,8.809926510E-1,2.714069843E0,7.353978604E-2
3.334447500E0,1.735200524E0,2.835752010E0,1.814396232E-1
3.344409500E0,2.504128695E0,2.981511831E0,-3.746132553E-2
3.354372500E0,2.899890661E0,3.152909517E0,-4.203738272E-1
3.364334500E0,2.585334063E0,3.220060587E0,-6.829734445E-1
3.374296500E0,1.656430006E0,2.777090073E0,-5.885593295E-1
3.384259500E0,8.301789761E-1,1.309503555E0,-1.493216753E-1
3.394221500E0,9.477409534E-3,-7.172893286E-1,-6.300356984E-2
3.404183500E0,-1.395043612E0,-1.753658414E0,-5.146393180E-1
3.414146500E0,-2.291141748E0,-1.082696795E0,-7.888828516E-1
3.424108500E0,-2.565097332E0,-3.206128776E-1,-5.515463948E-1
3.434070500E0,-1.987119913E0,-5.900770426E-1,9.565114975E-3
3.444032500E0,-7.149077654E-1,-7.992720604E-1,5.012627840E-1
3.453995500E0,6.274213195E-1,4.230204970E-2,8.607615232E-1
3.463957500E0,1.842685461E0,1.227143288E0,1.104190588E0
3.473919500E0,3.587663412E0,6.384478211E-1,1.115833163E0
3.483882500E0,5.217010021E0,-4.765667617E-1,7.722909451E-1
3.493844500E0,5.903361797E0,-1.009278059E0,2.651624680E-1
3.503806500E0,4.650835991E0,-2.649836302E0,1.417780370E-1
3.513769500E0,1.637653232E0,-4.972414017E0,1.539782435E-1
3.523731500E0,3.689617217E-1,-4.832096100E0,-9.213525802E-2
3.533693000E0,8.620671928E-2,-3.900040865E0,-1.702407151E-1
3.543655000E0,-4.978428409E-2,-3.176858664E0,-9.754457325E-2
3.553618000E0,-7.458204031E-2,-2.449155092E0,8.281455189E-2
3.563580000E0,5.932864547E-2,-1.949691534E0,1.198208705E-1
3.573542000E0,3.661615551E-1,-1.134989858E-1,-5.906153098E-2
3.583505000E0,1.007684708E0,1.419861317E0,-5.317966342E-1
3.593467000E0,1.610285044E0,1.375656843E0,-8.227201104E-1
3.603429000E0,1.902843952E0,8.447293043E-1,-7.407653332E-1
3.613392000E0,2.017990828E0,6.215571761E-1,-4.888129830E-1
3.623354000E0,2.151188374E0,6.784973741E-1,-2.604264617E-1
3.633316000E0,2.348481655E0,8.348286748E-1,-1.487374604E-1
3.643278000E0,2.614462614E0,1.076516032E0,-1.347407550E-1
3.653241000E0,2.853890419E0,1.507766008E0,-8.805873245E-2
3.663203000E0,2.913224220E0,2.001001596E0,-3.206520528E-2
3.673165000E0,2.729440451E0,2.234684229E0,-5.023595318E-2
3.683128000E0,1.366452813E0,1.023481965E0,-9.586719796E-3
3.693090000E0,5.412737727E-1,-2.528325617E-1,-1.456271112E-1
3.703052000E0,4.456854165E-1,-8.989108205E-1,-3.274205029E-1
3.713015000E0,6.830652356E-1,-1.118022084E0,-3.160117865E-1
3.722977000E0,1.074989557E0,-1.158434629E0,-1.737256944E-1
3.732939000E0,1.469371676E0,-1.158907890E0,-1.321217511E-2
3.742901000E0,1.793238759E0,-1.139207125E0,9.791572392E-2
3.752864000E0,2.035255194E0,-1.099871159E0,1.724117994E-1
3.762826000E0,2.204324961E0,-1.081295729E0,2.035609037E-1
3.772788000E0,2.314819098E0,-1.103038073E0,1.966137886E-1
3.782751000E0,2.394935369E0,-1.216645360E0,1.766216159E-1
3.792713000E0,2.254584312E0,-1.433843374E0,9.633716941E-2
3.802675000E0,1.699681759E0,-1.595706105E0,-1.056465581E-1
3.812638000E0,1.240593791E0,-1.544147849E0,-2.794851959E-1
3.822600000E0,1.029060006E0,-1.233051300E0,-3.737235963E-1
3.832562000E0,9.583792686E-1,-7.630581856E-1,-4.276810884E-1
3.842524000E0,9.268775582E-1,-2.948025763E-1,-4.075658917E-1
3.852487000E0,8.668615818E-1,6.646826863E-2,-3.047817349E-1
3.862449000E0,7.524260879E-1,2.997336984E-1,-2.079629004E-1
3.872411000E0,6.013345718E-1,3.655214906E-1,-1.699918211E-1
3.882374000E0,4.503003061E-1,2.768887877E-1,-1.499255300E-1
3.892336000E0,3.364443183E-1,6.063373014E-2,-9.982908517E-2
3.902298000E0,2.499584407E-1,-2.596477866E-1,4.890916869E-3
