"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.670897917E-1,-8.702360392E-1,1.599672139E-1,9.871714562E-2
6.770517917E-1,-9.092382789E-1,2.643511295E-1,6.010796130E-2
6.870137917E-1,-1.183590174E0,5.753513575E-1,6.459072977E-2
6.969747917E-1,-1.386819959E0,7.001675963E-1,5.940821767E-2
7.069367917E-1,-1.310802698E0,5.554080009E-1,6.087645888E-2
7.168987917E-1,-1.004757524E0,3.292989135E-1,8.962395042E-2
7.268597917E-1,-6.312331557E-1,1.990900189E-1,1.346819997E-1
7.368217917E-1,-3.254420757E-1,2.078536898E-1,1.642185897E-1
7.467837917E-1,-3.446904570E-2,1.286912560E-1,1.376566142E-1
7.567447917E-1,2.097268552E-1,1.666751131E-2,6.916543841E-2
7.667067917E-1,4.007204473E-1,-9.990506805E-3,-1.450845599E-2
7.766687917E-1,6.203268766E-1,-6.435254961E-2,-5.398422852E-2
7.866307917E-1,8.489283323E-1,-1.553440839E-2,-6.743345410E-2
7.965917917E-1,1.027616262E0,1.287593842E-1,-6.418386847E-2
8.065537917E-1,1.165576100E0,2.803400457E-1,-4.120093212E-2
8.165157917E-1,1.346169829E0,3.265205920E-1,4.297839105E-2
8.264767917E-1,1.573019981E0,3.195119202E-1,1.951764077E-1
8.364387917E-1,1.796088815E0,3.553958833E-1,3.686475456E-1
8.464007917E-1,2.014845133E0,3.923711181E-1,4.861305356E-1
8.563617917E-1,2.173711061E0,4.710408747E-1,5.195270777E-1
8.663237917E-1,2.275803566E0,6.296341419E-1,4.881409109E-1
8.762857917E-1,2.334957600E0,7.770994902E-1,3.894633353E-1
8.862467917E-1,2.346422434E0,8.035385013E-1,2.197609097E-1
8.962087917E-1,2.267605543E0,7.180425525E-1,-3.123669699E-2
9.061707917E-1,2.062700748E0,5.544447899E-1,-2.599929273E-1
9.161327917E-1,1.792403340E0,2.866322696E-1,-4.134988487E-1
9.260937917E-1,1.523690343E0,-5.303087831E-2,-5.555157661E-1
9.360557917E-1,1.259121537E0,-3.840037584E-1,-6.662020683E-1
9.460177917E-1,9.739584923E-1,-6.855548620E-1,-7.519795895E-1
9.559787917E-1,6.209104061E-1,-9.148749113E-1,-8.116897941E-1
9.659407917E-1,2.410888225E-1,-1.040714979E0,-8.616631627E-1
9.759027917E-1,-1.041025110E-2,-1.084407449E0,-9.225659370E-1
9.858637917E-1,-4.511655867E-2,-1.014104724E0,-9.692662358E-1
9.958257917E-1,7.730523497E-2,-8.884925842E-1,-9.882785082E-1
1.005787792E0,2.773248255E-1,-7.687496543E-1,-9.770181775E-1
1.015749792E0,5.000492334E-1,-7.032548189E-1,-9.373727441E-1
1.025710792E0,7.285608053E-1,-6.941389441E-1,-8.562808633E-1
1.035672792E0,9.186628461E-1,-6.850911379E-1,-7.619130611E-1
1.045634792E0,1.053797960E0,-6.645158529E-1,-6.763213873E-1
1.055595792E0,1.137683511E0,-6.480743289E-1,-6.014487147E-1
1.065557792E0,1.171815038E0,-6.337387562E-1,-5.309790373E-1
1.075519792E0,1.138123393E0,-6.268225312E-1,-4.443975091E-1
1.085480792E0,1.000675678E0,-6.179275513E-1,-3.054423630E-1
1.095442792E0,6.908591390E-1,-5.740131140E-1,-9.581456333E-2
1.105404792E0,2.229674309E-1,-5.233718753E-1,1.590113640E-1
1.115366167E0,-2.933885753E-1,-5.300989747E-1,3.942297399E-1
1.125328167E0,-7.118161917E-1,-6.760265231E-1,5.546839833E-1
1.135290167E0,-9.310207367E-1,-9.725236893E-1,6.114490032E-1
1.145252167E0,-9.220628738E-1,-1.373793840E0,5.609304905E-1
1.155213167E0,-7.563583255E-1,-1.716672301E0,4.490916133E-1
1.165175167E0,-5.524838567E-1,-1.819364190E0,3.812805712E-1
1.175137167E0,-3.543415070E-1,-1.773554087E0,3.603201807E-1
1.185098167E0,-1.683330387E-1,-1.707553744E0,3.357208967E-1
1.195060167E0,-6.396866869E-3,-1.646715522E0,3.060527444E-1
1.205022167E0,1.011968777E-1,-1.534320354E0,3.043342233E-1
1.214983167E0,-1.688532531E-1,-1.022657156E0,2.466983646E-1
1.224945167E0,-1.873371363E0,1.104758382E0,-8.994725347E-2
1.234907167E0,-3.475658417E0,3.027834654E0,-5.299150348E-1
1.244868167E0,-4.166100025E0,3.452013731E0,-9.248894453E-1
1.254830167E0,-4.251272202E0,2.632118940E0,-1.145746708E0
1.264792167E0,-4.171467304E0,1.559970856E0,-1.015874982E0
1.274754167E0,-5.192656040E0,8.404207230E-1,-2.972656786E-1
1.284715167E0,-7.134390354E0,1.451278031E-1,6.053966880E-1
1.294677167E0,-5.933780193E0,1.589903116E0,6.254553199E-1
1.304639167E0,-2.496749878E0,2.493017197E0,1.331769228E-1
1.314600167E0,-2.973319292E-1,4.622218609E-1,6.884773076E-2
1.324562167E0,5.113530159E-1,-1.525184512E0,2.484905422E-1
1.334524167E0,6.218470335E-1,-2.612007380E0,5.006247759E-1
1.344485167E0,4.950339198E-1,-2.693308830E0,6.224301457E-1
1.354447167E0,5.309162736E-1,-1.741695762E0,3.834317327E-1
1.364409167E0,8.533855081E-1,-4.257720113E-1,-1.474113762E-2
1.374371167E0,1.166909575E0,2.617781460E-1,-2.079944909E-1
1.384332167E0,7.560883760E-1,4.168754220E-1,-9.019557387E-2
1.394294167E0,-4.645617008E-1,1.665300131E-1,1.812170148E-1
1.404256167E0,-1.117581964E0,-1.701271385E-1,3.013829589E-1
1.414217167E0,-7.770760655E-1,2.269051597E-2,2.700378299E-1
1.424179167E0,-4.338904470E-2,4.956373572E-1,2.917807698E-1
1.434141167E0,5.415188670E-1,8.489186764E-1,3.176930547E-1
1.444102167E0,1.004986167E0,8.864467740E-1,3.161319494E-1
1.454064167E0,1.364965677E0,8.019092083E-1,2.961121798E-1
1.464026167E0,1.698413134E0,8.197615147E-1,2.461824715E-1
1.473987167E0,2.105023623E0,8.284077048E-1,1.879780143E-1
1.483949167E0,2.428779602E0,7.273589373E-1,8.324585855E-2
1.493911167E0,2.594414949E0,6.277487278E-1,-5.147440732E-2
1.503873167E0,2.747947931E0,5.212829113E-1,-7.445000857E-2
1.513834167E0,2.863406420E0,5.189198852E-1,-4.691435024E-3
1.523796167E0,2.844552755E0,5.798197389E-1,6.108951941E-2
1.533758167E0,2.740423918E0,7.149780989E-1,8.083686233E-2
1.543719167E0,2.561531305E0,9.126911163E-1,7.965244353E-3
1.553681167E0,2.333706141E0,1.143694997E0,-1.334763020E-1
1.563643167E0,2.052587986E0,1.383493662E0,-3.023921251E-1
1.573604167E0,1.704941630E0,1.536843061E0,-4.443633854E-1
1.583566167E0,1.307238221E0,1.453325748E0,-5.479374528E-1
1.593528167E0,8.961520791E-1,1.152233005E0,-6.051101685E-1
1.603489167E0,5.146768093E-1,8.008440137E-1,-5.901896954E-1
1.613451167E0,1.943922937E-1,4.991328716E-1,-5.017977953E-1
1.623413167E0,-2.443533577E-2,2.810633481E-1,-3.811839819E-1
1.633375167E0,-9.511030465E-2,1.429398060E-1,-2.881291509E-1
1.643336167E0,-8.647659793E-3,1.963460073E-2,-2.452515960E-1
1.653298167E0,1.775797307E-1,-1.350737512E-1,-2.210306823E-1
1.663260167E0,4.113040268E-1,-3.025086522E-1,-1.867431551E-1
1.673221167E0,6.749508381E-1,-4.770897925E-1,-1.326809824E-1
1.683183167E0,9.411265850E-1,-6.816815734E-1,-4.503394291E-2
1.693145167E0,1.164682388E0,-9.131233692E-1,6.032630056E-2
1.703106167E0,1.322961450E0,-1.084058881E0,1.903944314E-1
1.713068167E0,1.387764454E0,-1.160057187E0,3.254848719E-1
1.723030167E0,1.203694701E0,-1.132031918E0,4.676080644E-1
1.732991167E0,4.286851883E-1,-9.557673335E-1,6.580832601E-1
1.742953167E0,-4.905128479E-1,-7.186290026E-1,7.793187499E-1
1.752915167E0,-1.182204485E0,-5.600785017E-1,7.071617246E-1
1.762877167E0,-1.473502755E0,-4.659620523E-1,5.251511931E-1
1.772838167E0,-1.471734881E0,-3.470282257E-1,3.950027823E-1
1.782800167E0,-1.353782177E0,-3.841312230E-1,3.665111959E-1
1.792762167E0,-1.116159558E0,-5.770576000E-1,3.816587031E-1
1.802723167E0,-8.401324749E-1,-8.116059899E-1,3.729274571E-1
1.812685167E0,-6.250238419E-1,-9.963649511E-1,3.686461449E-1
1.822647167E0,-4.998220503E-1,-1.100956321E0,3.714783788E-1
1.832608167E0,-4.195876420E-1,-1.164679408E0,3.571798503E-1
1.842570167E0,-3.514136970E-1,-1.229258299E0,3.309567571E-1
1.852532167E0,-2.782111168E-1,-1.315218806E0,3.006997705E-1
1.862493167E0,-1.929783523E-1,-1.414763570E0,2.680453360E-1
1.872455167E0,-1.039768457E-1,-1.489391208E0,2.350708842E-1
1.882417167E0,-3.065975010E-2,-1.498602867E0,1.994811147E-1
1.892379167E0,2.443891950E-2,-1.453497410E0,1.651314050E-1
1.902340167E0,6.390400976E-2,-1.412567616E0,9.856377542E-2
1.912302167E0,-1.280553937E0,-8.524134755E-1,-1.675483286E-1
1.922264167E0,-4.592921734E0,6.273854375E-1,-6.572700739E-1
1.932225167E0,-5.280823231E0,8.356829882E-1,-9.522439241E-1
1.942187167E0,-4.002931118E0,-1.944360137E-2,-5.289195776E-1
1.952149167E0,-2.513478518E0,-5.504270196E-1,3.392885029E-1
1.962110167E0,-1.142802477E0,2.261583805E-1,7.749576569E-1
1.972072167E0,-6.052018404E-1,3.770237684E0,5.792302489E-1
1.982034167E0,-8.882851005E-1,4.227965355E0,4.256529212E-1
1.991995167E0,-1.575018644E0,1.650377512E0,3.167535961E-1
2.001957167E0,-2.513871431E0,-1.135321736E0,2.067805827E-1
2.011919167E0,-2.451525688E0,-2.470178604E0,-2.019503340E-2
2.021881167E0,-1.629222512E0,-2.161010027E0,-2.404238284E-1
2.031842167E0,-9.298629165E-1,-1.165971875E0,-1.673296392E-1
2.041804167E0,-8.200255036E-1,-4.060465097E-1,8.774859458E-2
2.051766167E0,-7.374158502E-1,-1.693037301E-1,3.495106995E-1
2.061727167E0,-4.860397875E-1,-1.375637949E-2,4.485606849E-1
2.071689167E0,-1.699257642E-1,1.567373276E-1,2.829962373E-1
2.081651167E0,1.471087635E-1,2.389272302E-1,1.321844943E-2
2.091612167E0,3.645393550E-1,1.778537631E-1,-1.476053149E-1
2.101574167E0,4.344965219E-1,1.279609501E-1,-1.201703101E-1
2.111536500E0,4.519657791E-1,2.586124241E-1,-3.029394522E-2
2.121497500E0,5.842366219E-1,4.472542107E-1,8.123982698E-3
2.131459500E0,7.700307369E-1,5.528908968E-1,1.729201060E-3
2.141421500E0,9.412717223E-1,6.203120351E-1,-3.132842481E-2
2.151383500E0,1.219324589E0,6.181543469E-1,-5.570274219E-2
2.161344500E0,1.526362419E0,6.098833084E-1,-7.259710878E-2
2.171306500E0,1.781280994E0,5.841023326E-1,-1.036559567E-1
2.181268500E0,1.998674989E0,5.167086124E-1,-1.189609319E-1
2.191229500E0,2.127290010E0,4.647727013E-1,-1.288915873E-1
2.201191500E0,2.202345371E0,4.539912343E-1,-1.181475371E-1
2.211153500E0,2.205456972E0,4.813490808E-1,-9.966520220E-2
2.221114500E0,2.164505243E0,5.111441612E-1,-5.038738996E-2
2.231076500E0,2.109050035E0,5.199674368E-1,3.676402196E-2
2.241038500E0,2.024935722E0,5.145745873E-1,1.283961385E-1
2.250999500E0,1.918541551E0,5.309557319E-1,1.800353676E-1
2.260961500E0,1.779217005E0,6.029794216E-1,1.698552370E-1
2.270923500E0,1.585686088E0,7.577064633E-1,5.963392556E-2
2.280885500E0,1.394000053E0,9.652661681E-1,-4.445782304E-2
2.290846500E0,1.246205807E0,1.190191388E0,-1.184263304E-1
2.300808500E0,1.077522039E0,1.270005941E0,-1.844858229E-1
2.310770500E0,8.345086575E-1,1.164368987E0,-2.851195037E-1
2.320731500E0,5.735762119E-1,9.627240896E-1,-3.694190979E-1
2.330693500E0,4.098306298E-1,7.057588696E-1,-4.057323635E-1
2.340655500E0,3.911896050E-1,4.115627110E-1,-3.951164782E-1
2.350616500E0,4.890224338E-1,1.222462207E-1,-3.484453857E-1
2.360578500E0,6.113071442E-1,-1.344891787E-1,-3.198573589E-1
2.370540500E0,7.147749662E-1,-3.564005196E-1,-3.131895959E-1
2.380501500E0,8.000328541E-1,-5.353148580E-1,-3.313469887E-1
2.390463500E0,8.716140985E-1,-6.758509278E-1,-3.579644859E-1
2.400425500E0,9.288712144E-1,-7.678835988E-1,-3.654967844E-1
2.410387500E0,9.587374926E-1,-8.013840318E-1,-3.638565242E-1
2.420348500E0,9.546098709E-1,-7.918598056E-1,-3.564156592E-1
2.430310500E0,8.897131681E-1,-7.517648339E-1,-3.347694874E-1
2.440272500E0,5.327379107E-1,-5.599113703E-1,-2.691397965E-1
2.450233500E0,3.140502423E-2,-2.883123755E-1,-1.876742095E-1
2.460195500E0,-2.245589197E-1,-1.981962621E-1,-1.095393151E-1
2.470157500E0,-2.486101985E-1,-2.506293654E-1,-2.568755858E-2
2.480118500E0,-1.903928667E-1,-3.647874594E-1,3.128623217E-2
2.490080500E0,-1.421920359E-1,-4.898553491E-1,4.025469348E-2
2.500042500E0,-1.577045619E-1,-5.756304860E-1,1.287462097E-2
2.510003500E0,-3.342151642E-1,-5.748205781E-1,-8.366630226E-2
2.519965500E0,-7.828613520E-1,-4.215019345E-1,-3.032952845E-1
2.529927500E0,-1.426898360E0,-1.225836724E-1,-6.490918398E-1
2.539889500E0,-2.137338877E0,2.791371942E-1,-1.045465589E0
2.549850500E0,-2.831044912E0,6.098821163E-1,-1.452330232E0
2.559812500E0,-3.415558577E0,7.904470563E-1,-1.693269849E0
2.569774500E0,-3.563134432E0,5.283986926E-1,-1.627171040E0
2.579735500E0,-2.960761547E0,-2.440130152E-2,-1.239694118E0
2.589697500E0,-2.176117182E0,-5.301912427E-1,-8.093718290E-1
2.599659500E0,-1.645779490E0,-8.299260736E-1,-4.669405818E-1
2.609620500E0,-1.462633848E0,-9.615716934E-1,-4.874918237E-2
2.619582500E0,-2.805844307E0,-3.765223622E-1,6.708190441E-1
2.629544500E0,-3.237152815E0,4.557161778E-2,1.292156339E0
2.639506500E0,-2.397083044E0,4.586183429E-1,1.509005785E0
2.649467500E0,-1.276595116E0,1.038866282E0,1.129135489E0
2.659429500E0,-7.511579990E-1,1.079518437E0,4.280308485E-1
2.669391500E0,-1.159904003E0,1.803442389E-1,8.971750736E-2
2.679352500E0,-1.728970170E0,-1.359777808E0,1.466872692E-1
2.689314500E0,-1.682514071E0,-2.385713577E0,1.441348940E-1
2.699276500E0,-1.358361006E0,-2.452413797E0,2.514726669E-2
2.709237500E0,-1.207535267E0,-1.380979180E0,-3.090002201E-2
2.719199500E0,-1.093579769E0,-1.594978273E-1,5.709204450E-2
2.729161500E0,-9.654204249E-1,2.194745243E-1,2.513312995E-1
2.739122500E0,-7.414752245E-1,-5.758121610E-2,4.512722492E-1
2.749084500E0,-4.803559482E-1,-1.237359941E-1,4.577538371E-1
2.759046500E0,-5.291103125E-1,3.063910007E-1,2.770909369E-1
2.769008500E0,-7.770085335E-1,2.740287781E-1,8.362774551E-2
2.778969500E0,-8.004997373E-1,-2.842558026E-1,2.801606897E-3
2.788931500E0,-6.714211106E-1,-5.857527852E-1,-3.298834711E-2
2.798893500E0,-5.805023909E-1,-4.097334743E-1,-1.284026653E-1
2.808854500E0,-5.056332350E-1,-7.618108392E-2,-1.684896201E-1
2.818816500E0,-3.942161202E-1,1.863588691E-1,-2.451044135E-2
2.828778500E0,-2.062947005E-1,3.400073051E-1,9.579598904E-2
2.838739500E0,2.255589887E-2,4.486324191E-1,1.450824887E-1
2.848701500E0,2.659182250E-1,5.738065839E-1,1.566872150E-1
2.858663500E0,5.547760129E-1,5.852360725E-1,9.634798020E-2
2.868624500E0,7.444911003E-1,4.019610584E-1,-1.826567762E-2
2.878586500E0,8.621298671E-1,1.165853813E-1,-1.173216105E-1
2.888548500E0,1.092473388E0,-1.717087328E-1,-1.256024390E-1
2.898509500E0,1.393664002E0,-1.966943145E-1,-1.198249683E-1
2.908471500E0,1.684152365E0,4.356088862E-2,-1.239731088E-1
2.918433500E0,1.853495240E0,3.933596015E-1,-1.318334788E-1
2.928395500E0,1.958130121E0,5.842224956E-1,-1.172694564E-1
2.938356500E0,2.065623999E0,6.107569337E-1,-2.667976357E-2
2.948318500E0,2.188879013E0,6.029703617E-1,1.461825520E-1
2.958280500E0,2.351792336E0,6.088299751E-1,3.533671200E-1
2.968241500E0,2.527516603E0,6.697380543E-1,5.394019485E-1
2.978203500E0,2.718546152E0,7.714086175E-1,6.202201843E-1
2.988165500E0,2.797754049E0,9.686872959E-1,5.283623934E-1
2.998126500E0,2.672322273E0,1.187627316E0,3.470818400E-1
3.008088500E0,2.363768101E0,1.383531094E0,1.962678283E-1
3.018050500E0,1.985489011E0,1.514951110E0,1.270232499E-1
3.028011500E0,1.551076770E0,1.465945244E0,3.692558035E-2
3.037973500E0,1.010152340E0,1.129837871E0,-8.450497687E-2
3.047935500E0,6.051778793E-1,7.614573836E-1,-1.288442165E-1
3.057897500E0,4.668813348E-1,4.950815141E-1,-1.132762209E-1
3.067858500E0,5.169801712E-1,3.178689182E-1,-8.189113438E-2
3.077820500E0,6.353212595E-1,2.025732994E-1,-9.113150835E-2
3.087782500E0,7.740978003E-1,8.090385795E-2,-1.327202320E-1
3.097743500E0,9.164234996E-1,-7.086547464E-2,-2.106323093E-1
3.107705500E0,1.044722676E0,-2.267285734E-1,-3.031025827E-1
3.117667375E0,1.163566470E0,-4.145384133E-1,-3.271652460E-1
3.127628375E0,1.288644195E0,-5.845154524E-1,-3.242419064E-1
3.137590375E0,1.369842649E0,-7.041063905E-1,-3.105248809E-1
3.147552375E0,1.380943179E0,-7.777795792E-1,-2.905769944E-1
3.157513375E0,1.214474678E0,-7.796556354E-1,-2.614187598E-1
3.167475375E0,8.147209287E-1,-6.807881594E-1,-2.090308964E-1
3.177437375E0,2.981982231E-1,-5.019183159E-1,-1.194896325E-1
3.187399375E0,-1.847575009E-1,-2.682017088E-1,5.211987300E-4
3.197360375E0,-5.099635124E-1,-4.786076024E-2,1.322811246E-1
3.207322375E0,-6.589782834E-1,5.723743141E-2,2.734355628E-1
3.217284375E0,-6.450933218E-1,-1.448417315E-3,4.066963196E-1
3.227245375E0,-4.870474637E-1,-2.011074722E-1,4.899507165E-1
3.237207375E0,-2.712716162E-1,-4.129163921E-1,5.203929543E-1
3.247169375E0,-1.054189876E-1,-5.395070910E-1,5.459039211E-1
3.257130375E0,-5.981616210E-3,-5.904839635E-1,5.706281662E-1
3.267092375E0,5.467747152E-2,-6.120281816E-1,5.913898945E-1
3.277054375E0,8.754427731E-2,-6.166170239E-1,6.081660390E-1
3.287016375E0,1.059919968E-1,-6.162694693E-1,6.197875142E-1
3.296977375E0,9.926174581E-2,-6.066249609E-1,6.208836436E-1
3.306939375E0,7.610502839E-2,-5.991179943E-1,5.933734775E-1
3.316901375E0,-2.330355160E-2,-5.769460797E-1,5.527215600E-1
3.326862375E0,-8.133358955E-1,-2.266253680E-1,4.359781444E-1
3.336824375E0,-1.902122617E0,1.252234280E-1,2.690312266E-1
3.346786375E0,-2.457295179E0,1.643615216E-1,1.122568026E-1
3.356747375E0,-2.456993580E0,3.523830697E-2,1.100134803E-3
3.366709375E0,-2.319238901E0,-9.626752883E-2,-8.265041560E-2
3.376671375E0,-2.202504158E0,-1.892548501E-1,-1.673841327E-1
3.386632375E0,-2.307378292E0,-1.815130413E-1,-2.981661260E-1
3.396594375E0,-2.611371994E0,-3.027325869E-1,-3.240767419E-1
3.406556375E0,-2.932456732E0,-5.378186107E-1,3.089593053E-1
3.416518375E0,-3.025477409E0,-4.058813453E-1,9.949684143E-1
3.426479375E0,-2.843637943E0,1.606922984E0,7.873523831E-1
3.436441375E0,-2.043492079E0,3.743998528E0,3.841183335E-2
3.446403375E0,-1.513980269E0,3.033903599E0,-2.167759836E-1
3.456364375E0,-1.772811532E0,3.163881302E-1,1.357891709E-1
3.466326375E0,-2.130463839E0,-2.382126570E0,5.479860306E-1
3.476288375E0,-2.037672520E0,-3.520117044E0,5.665739775E-1
3.486249375E0,-1.714684486E0,-2.848861217E0,3.926365376E-1
3.496211375E0,-1.210103989E0,-1.082022190E0,1.079828367E-1
3.506173375E0,-6.103376746E-1,2.462161519E-2,-1.642340422E-1
3.516134375E0,-1.112943292E-1,4.862577096E-2,-2.306076139E-1
3.526096375E0,5.662650242E-2,-2.814376056E-1,-2.208915949E-1
3.536058375E0,-2.606139481E-1,-4.905084968E-1,-3.314248323E-1
3.546020375E0,-5.490732193E-1,-4.358338118E-1,-5.144873261E-1
3.555981375E0,-4.220474958E-1,-2.611818910E-1,-5.620215535E-1
3.565943375E0,-1.776686460E-1,2.972132340E-2,-3.947915733E-1
3.575905375E0,-7.641305774E-2,2.792416513E-1,-2.628279924E-1
3.585866375E0,4.082156811E-4,3.261878490E-1,-2.119155377E-1
3.595828375E0,2.112332135E-1,2.217724025E-1,-2.195465416E-1
3.605790375E0,4.865489602E-1,1.161152124E-1,-2.861138284E-1
3.615751375E0,7.479237914E-1,7.270439714E-2,-3.398570120E-1
3.625713375E0,9.918797016E-1,1.127338335E-1,-3.622595370E-1
3.635675375E0,1.248361468E0,1.982119530E-1,-3.617497683E-1
3.645636375E0,1.466811776E0,2.656748891E-1,-3.263464868E-1
3.655598375E0,1.755653381E0,3.025725186E-1,-2.523035705E-1
3.665560375E0,2.098041773E0,3.238178790E-1,-1.402545571E-1
3.675522375E0,2.362594604E0,4.250327647E-1,-1.466277801E-2
3.685483375E0,2.422477484E0,6.631110907E-1,6.996528804E-2
3.695445375E0,2.311841011E0,9.113567472E-1,2.208637632E-2
3.705407375E0,2.137456894E0,1.093065858E0,-1.780981123E-1
3.715368375E0,2.023815632E0,1.132584095E0,-4.216449261E-1
3.725330375E0,1.878030658E0,1.141735792E0,-5.384085178E-1
3.735292375E0,1.693956971E0,1.149490595E0,-4.985959232E-1
3.745253375E0,1.617055535E0,1.061048627E0,-3.530325890E-1
3.755215375E0,1.626663923E0,8.926391602E-1,-1.564541459E-1
3.765177375E0,1.595884681E0,7.806575298E-1,-1.249911450E-2
3.775138375E0,1.468823910E0,6.872701049E-1,7.371784747E-2
3.785100375E0,1.288584113E0,6.410991549E-1,1.202861443E-1
3.795062375E0,1.123597980E0,7.304688692E-1,1.382633597E-1
3.805024375E0,9.343772531E-1,8.252763748E-1,1.239709780E-1
3.814985375E0,7.307241559E-1,8.821935654E-1,9.033171833E-2
3.824947375E0,5.344609022E-1,8.748408556E-1,4.201532155E-2
3.834909375E0,3.673488200E-1,7.643603683E-1,-3.596273437E-2
3.844870375E0,2.878185809E-1,5.411698818E-1,-9.174210578E-2
