"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.470165000E-1,-8.554874063E-1,1.998717308E0,-2.280431986E-1
8.569785000E-1,-1.074630380E0,1.780073404E0,-3.027230203E-1
8.669405000E-1,-1.280775428E0,1.586842537E0,-3.928062618E-1
8.769025000E-1,-1.476335645E0,1.480136275E0,-5.316824317E-1
8.868635000E-1,-1.731958389E0,1.325389028E0,-6.761997342E-1
8.968255000E-1,-1.919819355E0,1.104129672E0,-7.610725760E-1
9.067875000E-1,-1.892421842E0,8.278687000E-1,-7.224228978E-1
9.167495000E-1,-1.707593679E0,6.453378201E-1,-4.981080592E-1
9.267115000E-1,-1.549999595E0,8.336786032E-1,-1.724534482E-1
9.366735000E-1,-1.554493070E0,1.269672871E0,7.933910191E-2
9.466345000E-1,-1.554280400E0,1.574312687E0,1.894876361E-1
9.565965000E-1,-1.455022812E0,1.704363823E0,1.938080788E-1
9.665585000E-1,-1.298946023E0,1.590097308E0,2.370268553E-1
9.765178750E-1,-1.175350666E0,1.367668271E0,3.044900596E-1
9.864798750E-1,-1.180146337E0,1.361403108E0,3.268843889E-1
9.964418750E-1,-1.321833611E0,1.341183901E0,2.341986746E-1
1.006403875E0,-1.504888892E0,1.190730453E0,9.887869656E-2
1.016364875E0,-1.597536802E0,1.085915685E0,2.571740560E-2
1.026326875E0,-1.563970566E0,1.024499178E0,2.838128060E-2
1.036288875E0,-1.468914628E0,9.129301310E-1,5.520623922E-2
1.046250875E0,-1.466813445E0,1.082157612E0,7.053608447E-2
1.056212875E0,-1.563290000E0,1.476990938E0,3.908177605E-4
1.066174875E0,-1.564658642E0,1.671033263E0,-1.602405012E-1
1.076135875E0,-1.486606956E0,1.684619427E0,-3.017691374E-1
1.086097875E0,-1.496637464E0,1.714148879E0,-4.075464010E-1
1.096059875E0,-1.517491102E0,1.443748236E0,-4.766687453E-1
1.106021875E0,-1.505882502E0,1.136739135E0,-4.549073577E-1
1.115983875E0,-1.521869302E0,1.190757036E0,-3.891001344E-1
1.125945875E0,-1.567491412E0,1.164373159E0,-3.146125078E-1
1.135907875E0,-1.568055987E0,1.054116964E0,-1.830494255E-1
1.145868875E0,-1.556366801E0,1.053908587E0,-4.290419444E-2
1.155830875E0,-1.528956771E0,9.544322491E-1,4.799668491E-2
1.165792875E0,-1.449081063E0,8.627463579E-1,1.054964960E-1
1.175754875E0,-1.394021034E0,9.498969316E-1,1.169795170E-1
1.185716875E0,-1.364739418E0,1.186132550E0,8.934893459E-2
1.195678875E0,-1.330623984E0,1.269762397E0,6.215034053E-2
1.205640875E0,-1.321051240E0,1.249876738E0,1.839497499E-2
1.215601875E0,-1.354763031E0,1.219422698E0,-1.617099158E-2
1.225563875E0,-1.354955673E0,1.019287825E0,-4.475592077E-2
1.235525875E0,-1.341867805E0,8.762586117E-1,-6.883169711E-2
1.245487875E0,-1.342485189E0,8.882244229E-1,-1.087906212E-1
1.255449875E0,-1.323862791E0,9.081922770E-1,-1.263954490E-1
1.265411875E0,-1.294839859E0,1.028955579E0,-1.470187902E-1
1.275372875E0,-1.261284232E0,1.134240031E0,-1.623319685E-1
1.285334875E0,-1.212950706E0,1.164161801E0,-1.480185688E-1
1.295296875E0,-1.197775245E0,1.117910743E0,-9.750477970E-2
1.305258875E0,-1.196112156E0,1.038493156E0,-6.720451266E-2
1.315220875E0,-1.205725908E0,1.019319534E0,-8.882778883E-2
1.325182875E0,-1.216951609E0,1.050019026E0,-1.527368575E-1
