"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.089441292E0,9.207434058E-1,1.364168525E0,-4.933312833E-1
3.099403292E0,1.062911749E0,1.651329756E0,-4.445970356E-1
3.109364292E0,1.252156019E0,1.846824527E0,-4.042047262E-1
3.119326292E0,1.433703780E0,1.956772566E0,-4.335309267E-1
3.129288292E0,1.602054238E0,1.969041348E0,-5.069708824E-1
3.139249292E0,1.730512619E0,1.840620041E0,-5.276007652E-1
3.149211292E0,1.780630827E0,1.559828162E0,-4.676953554E-1
3.159172292E0,1.737273455E0,1.215499043E0,-4.390136302E-1
3.169134292E0,1.649455905E0,8.599430323E-1,-4.631920755E-1
3.179095292E0,1.559545636E0,5.385562181E-1,-4.718923569E-1
3.189057292E0,1.492835164E0,3.022791147E-1,-4.851375222E-1
3.199018292E0,1.468003035E0,1.741933227E-1,-5.319345593E-1
3.208980292E0,1.462701201E0,1.347043216E-1,-6.146176457E-1
3.218941292E0,1.401810765E0,7.155944407E-2,-6.886998415E-1
3.228903292E0,1.298628092E0,3.844045475E-2,-7.284042835E-1
3.238865292E0,1.162948251E0,2.064467967E-2,-6.869761348E-1
3.248826292E0,1.013550639E0,-1.825812389E-3,-5.748957992E-1
3.258788292E0,8.703202605E-1,8.829494938E-3,-4.289116561E-1
3.268749292E0,7.785148025E-1,3.949455544E-2,-2.609883547E-1
3.278711292E0,7.865407467E-1,9.679166973E-2,-9.158999473E-2
3.288672292E0,8.760461807E-1,2.147258818E-1,7.293328643E-2
3.298634292E0,9.674109221E-1,3.051511347E-1,1.952719837E-1
3.308596292E0,1.006198287E0,3.176537156E-1,2.581512034E-1
3.318557292E0,9.519329667E-1,2.926865816E-1,3.175087869E-1
3.328519292E0,8.384611011E-1,2.630794346E-1,3.879054785E-1
3.338480292E0,6.836089492E-1,1.796284914E-1,4.402475059E-1
3.348442292E0,4.944608212E-1,-7.199318707E-2,4.603281617E-1
3.358403292E0,1.995663494E-1,-5.224533081E-1,4.638733566E-1
3.368365292E0,-2.305765748E-1,-1.133696675E0,4.942691326E-1
3.378326292E0,-6.799831390E-1,-1.803881168E0,5.721442103E-1
3.388288292E0,-1.003876805E0,-2.347051144E0,6.724550724E-1
3.398250292E0,-1.135188937E0,-2.598842144E0,7.337195277E-1
3.408211292E0,-1.097728491E0,-2.551187515E0,7.610421181E-1
3.418173292E0,-9.630547762E-1,-2.294533730E0,7.533138990E-1
3.428134292E0,-7.946805954E-1,-1.956092000E0,7.172691226E-1
3.438096292E0,-6.333311200E-1,-1.609106541E0,6.590585709E-1
3.448057292E0,-4.966732562E-1,-1.291802168E0,5.761135817E-1
3.458019292E0,-4.339813590E-1,-1.032028675E0,4.643383324E-1
3.467981292E0,-5.222881436E-1,-8.722795248E-1,3.190605044E-1
3.477942292E0,-1.012043476E0,-8.184732795E-1,1.231223941E-1
3.487904292E0,-2.295569897E0,-8.489643931E-1,-1.499840021E-1
3.497865292E0,-3.741178274E0,-8.929103017E-1,-4.803009331E-1
3.507827292E0,-4.295838356E0,-7.472172379E-1,-8.221410513E-1
3.517788292E0,-4.441277027E0,5.504157543E-1,-1.292911768E0
3.527750292E0,-3.948068619E0,2.762411118E0,-1.709227920E0
3.537711292E0,-2.845356703E0,3.594691753E0,-1.104795218E0
3.547673292E0,-1.599952936E0,2.383803368E0,2.828103900E-1
3.557635292E0,-9.149203300E-1,3.464312553E-1,1.394483924E0
3.567596292E0,-7.317297459E-1,-1.316562057E0,1.678804159E0
3.577558292E0,-2.401101738E-1,-1.170197368E0,1.153112054E0
3.587519292E0,2.962991893E-1,-5.242316723E-1,7.174607515E-1
3.597481292E0,4.275264442E-1,-7.727476954E-1,6.138568521E-1
3.607442292E0,-8.097556978E-2,-1.848315477E0,6.275102496E-1
3.617404292E0,-4.343813062E-1,-2.229486942E0,6.099504232E-1
3.627365292E0,-2.339602411E-1,-1.265520334E0,4.730346203E-1
3.637327292E0,-9.075466543E-3,-5.610507727E-1,2.842889428E-1
3.647289292E0,-6.557912566E-4,-4.740486443E-1,9.156222641E-2
3.657250292E0,-1.262792349E-1,1.553650014E-2,-6.383349001E-2
3.667212292E0,-1.591891795E-1,1.000325799E0,-1.349292547E-1
3.677173292E0,-4.705325700E-3,1.939018726E0,-1.365548521E-1
3.687135292E0,2.486713231E-1,2.456486702E0,-8.194077760E-2
3.697096292E0,4.071480632E-1,2.667921305E0,4.717686679E-3
3.707058292E0,3.967602551E-1,2.411436319E0,3.400227800E-2
3.717019292E0,5.002634525E-1,1.840801358E0,1.224504970E-2
3.726981292E0,8.293312192E-1,1.400417328E0,-3.103429265E-2
3.736943292E0,1.305765867E0,1.094000101E0,-7.546673715E-2
3.746904292E0,1.760780215E0,7.991072536E-1,-9.143947810E-2
3.756866292E0,2.029115677E0,5.388612747E-1,-6.501426548E-2
3.766827292E0,2.105637789E0,4.150012732E-1,-6.340663135E-2
3.776789292E0,2.020620108E0,4.554712176E-1,-1.010453552E-1
3.786750292E0,1.844212532E0,6.263201237E-1,-1.587830633E-1
3.796712292E0,1.590043545E0,8.464689851E-1,-2.023268044E-1
3.806673292E0,1.315131903E0,1.034754276E0,-1.851934940E-1
3.816635292E0,1.066096783E0,1.202075362E0,-1.175241619E-1
3.826597292E0,8.584705591E-1,1.351330876E0,-8.083680272E-2
3.836558292E0,6.874391437E-1,1.406651139E0,-1.148821190E-1
3.846520292E0,5.822508931E-1,1.376271248E0,-1.882525533E-1
3.856481292E0,4.990097880E-1,1.161167145E0,-2.764031887E-1
