"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.778947500E-1,-3.189866638E0,-1.222073685E1,-4.860093384E0
4.878567500E-1,-2.796334991E0,-1.199874847E1,-3.698209534E0
4.978187500E-1,-2.560724945E0,-1.054437286E1,-2.824326782E0
5.077807500E-1,-2.724634094E0,-8.893455963E0,-3.539389801E0
5.177427500E-1,-3.121758270E0,-7.904013519E0,-4.417014771E0
5.277047500E-1,-3.432661743E0,-7.269632721E0,-4.091142426E0
5.376667500E-1,-3.393143921E0,-6.929090881E0,-3.432961121E0
5.476287500E-1,-3.104544067E0,-6.931635590E0,-3.154091034E0
5.575907500E-1,-2.913990326E0,-7.039112091E0,-3.417094116E0
5.675517500E-1,-2.883603516E0,-7.243437195E0,-4.065395966E0
5.775137500E-1,-2.841540985E0,-7.423961792E0,-4.661905518E0
5.874757500E-1,-2.408940582E0,-7.477101288E0,-5.045707397E0
5.974377500E-1,-1.792971497E0,-7.353009338E0,-4.852608948E0
6.073997500E-1,-1.261127472E0,-6.962770844E0,-4.153412933E0
6.173617500E-1,-9.464817810E-1,-6.469546509E0,-4.063599701E0
6.273237500E-1,-6.295907593E-1,-6.161936188E0,-4.594395905E0
6.372857500E-1,-3.168910217E-1,-6.022426300E0,-5.251828766E0
6.472477500E-1,-1.472937012E-1,-6.105653229E0,-5.923781433E0
6.572097500E-1,-3.053649902E-2,-6.204896851E0,-6.630761261E0
6.671717500E-1,3.772155762E-2,-6.449787598E0,-7.241042175E0
6.771337500E-1,-4.984634399E-2,-6.771318970E0,-7.502548370E0
6.870947500E-1,-3.305126953E-1,-6.984924774E0,-7.464228058E0
6.970567500E-1,-8.054750061E-1,-7.138954468E0,-7.284900970E0
7.070187500E-1,-1.307081909E0,-7.136260071E0,-6.862329712E0
7.169807500E-1,-1.444496155E0,-6.803801422E0,-6.266418915E0
7.269427500E-1,-1.109343109E0,-6.406976624E0,-5.762566681E0
7.369047500E-1,-5.680686951E-1,-6.173162842E0,-5.927972717E0
7.468667500E-1,-2.167492676E-1,-6.123466187E0,-6.649172974E0
7.568287500E-1,-1.419049072E-1,-6.203849030E0,-7.223977661E0
7.667907500E-1,-3.498225403E-1,-6.405479736E0,-7.493567047E0
7.767527500E-1,-7.122189331E-1,-6.790179749E0,-7.736511841E0
7.867147500E-1,-1.187181244E0,-7.219037933E0,-8.149353333E0
7.966767500E-1,-1.158291321E0,-7.654332733E0,-8.678502960E0
8.066387500E-1,-9.204359436E-1,-8.139174500E0,-8.530909882E0
8.165997500E-1,9.280700684E-3,-8.365503845E0,-7.281158752E0
8.265617500E-1,9.575587463E-1,-8.593330078E0,-6.176006927E0
8.365237500E-1,1.759890289E0,-9.284592590E0,-5.761369171E0
8.464859583E-1,1.809886322E0,-1.067400330E1,-6.168821869E0
8.564479583E-1,1.404678955E0,-1.252580246E1,-7.264842682E0
8.664099583E-1,4.656816101E-1,-1.432506088E1,-8.505911865E0
8.763719583E-1,-9.738748169E-1,-1.506542130E1,-9.294022980E0
8.863339583E-1,-2.778971100E0,-1.440664124E1,-9.141639862E0
8.962959583E-1,-4.314627686E0,-1.277727951E1,-8.258775787E0
9.062579583E-1,-4.558620300E0,-1.065918411E1,-7.176825714E0
9.162199583E-1,-3.625161438E0,-8.501720581E0,-5.267995148E0
9.261819583E-1,-8.505313110E-1,-6.720574493E0,-1.096320190E0
9.361429583E-1,1.494043121E0,-5.547463989E0,3.930376740E0
9.461049583E-1,2.753224640E0,-4.553830261E0,5.303621063E0
9.560669583E-1,3.500770111E0,-3.798051910E0,2.608625336E0
9.660289583E-1,4.571194153E0,-3.845802612E0,-8.683442688E-1
9.759909583E-1,6.810088348E0,-4.402494965E0,-6.324647827E0
9.859529583E-1,6.033802643E0,-6.169270935E0,-2.426154785E0
9.959149583E-1,4.570894775E0,-8.105644226E0,1.677411804E0
1.005876958E0,3.699856110E0,-1.003812561E1,3.220852203E0
1.015838958E0,1.860481110E0,-1.220457047E1,4.666246490E0
1.025800958E0,-2.014660492E0,-1.720836502E1,5.118905182E0
1.035762958E0,-5.963149567E0,-2.165666473E1,2.686463470E0
1.045724958E0,-5.841602325E0,-1.883578079E1,-3.309767303E0
1.055685958E0,-2.849175110E0,-1.382974091E1,-4.588258667E0
1.065647958E0,-1.364412689E0,-1.028630951E1,-2.031425629E0
1.075609958E0,-9.521699524E-1,-7.791148224E0,-4.453239441E-1
1.085571958E0,-3.986210632E-1,-6.210135956E0,-6.593788147E-1
1.095533958E0,1.167572021E-2,-5.054988098E0,-1.562001801E0
1.105495958E0,-3.040177917E-1,-5.129233704E0,-1.386716309E0
1.115457958E0,-9.924362183E-1,-6.027366028E0,-2.233355713E-1
1.125419958E0,-1.265618134E0,-6.888076172E0,-8.098159790E-2
1.135381958E0,-1.534908142E0,-7.927364960E0,-1.416953430E0
1.145343958E0,-2.116598511E0,-8.696914673E0,-2.284100189E0
1.155305958E0,-2.483485565E0,-8.889264679E0,-1.966760101E0
1.165267958E0,-2.726130981E0,-8.900042267E0,-6.274951172E-1
1.175228958E0,-2.991229706E0,-8.695567474E0,7.012916565E-1
1.185190958E0,-2.820883942E0,-8.402027893E0,6.038442993E-1
1.195152958E0,-2.796933746E0,-8.294701080E0,4.017645264E-1
1.205114958E0,-2.854563904E0,-8.079299011E0,3.803590393E-1
1.215076958E0,-2.730172577E0,-7.802973633E0,-7.873626709E-2
1.225038958E0,-2.425406342E0,-7.609276428E0,-1.394350433E0
1.235000958E0,-1.921254730E0,-8.143814850E0,-3.573518829E0
1.244962958E0,-1.454225922E0,-9.710007935E0,-4.200115814E0
1.254924958E0,-1.516496429E0,-1.124162292E1,-3.103945312E0
1.264886958E0,-1.900897064E0,-1.216475327E1,-1.896855469E0
1.274848958E0,-1.794917450E0,-1.246996857E1,-1.346599731E0
1.284810958E0,-4.828958130E-1,-1.199306030E1,-3.272045746E0
1.294772958E0,7.538323975E-1,-1.133787277E1,-6.007906494E0
1.304733958E0,-4.381388855E-1,-1.106005051E1,-4.326453094E0
1.314695958E0,-1.943708038E0,-1.090916428E1,-2.029779053E0
1.324657958E0,-3.231929169E0,-1.089389603E1,-6.466552734E-1
1.334619958E0,-4.728217621E0,-1.127635071E1,1.037193146E0
1.344581958E0,-5.684578857E0,-1.142873383E1,2.519710236E0
1.354543958E0,-5.996679840E0,-1.049662216E1,3.426524506E0
1.364505958E0,-6.012546844E0,-8.836574249E0,2.742746429E0
1.374467958E0,-6.161487122E0,-7.997119904E0,-6.750961304E-2
1.384429958E0,-5.902375946E0,-9.400900726E0,-3.665577393E0
1.394391958E0,-5.401367798E0,-1.183483932E1,-4.447700958E0
1.404353958E0,-5.254672852E0,-1.379501312E1,-2.560874634E0
1.414315958E0,-4.449946289E0,-1.393512177E1,-8.702902222E-1
1.424276958E0,-4.103566589E0,-1.211879883E1,-4.393363953E-1
1.434238958E0,-4.083508301E0,-1.076306808E1,-9.768685913E-1
1.444200958E0,-2.969674530E0,-1.002959335E1,-2.668949890E0
1.454162958E0,-2.363884277E0,-9.808054047E0,-4.546196136E0
1.464124958E0,-2.425556030E0,-1.041549088E1,-5.993686066E0
1.474086958E0,-2.588567047E0,-1.138622223E1,-5.520220642E0
1.484048958E0,-1.948498077E0,-1.171568710E1,-1.198856964E0
1.494010958E0,-2.654879150E0,-1.194845306E1,3.622167664E0
1.503972958E0,-2.583477631E0,-1.297920959E1,4.932243347E0
1.513934958E0,-1.736089783E0,-1.426832886E1,4.008963318E0
1.523896958E0,-1.138532410E0,-1.492336670E1,2.719394989E0
1.533858958E0,2.065704346E-2,-1.522513916E1,-6.833290100E-1
1.543819958E0,1.533111877E0,-1.611024857E1,-7.565417633E0
1.553781958E0,1.012045441E0,-1.545700699E1,-4.852010193E0
1.563743958E0,-2.679428101E-2,-1.372421036E1,-3.999682617E-1
1.573705958E0,-5.565426636E-1,-1.278446457E1,-1.100212097E-1
1.583667958E0,3.966751099E-2,-1.121976837E1,-2.974314880E-1
1.593629958E0,4.599934387E-1,-9.710307312E0,4.697232056E-1
1.603591958E0,5.150788879E-1,-8.871751099E0,1.856140137E-2
1.613553958E0,2.170486450E-1,-8.371790771E0,1.412013702E0
1.623515958E0,-1.062789917E-1,-8.243657227E0,2.650837555E0
1.633477958E0,-1.833686829E-1,-7.827672272E0,9.892927551E-1
1.643439958E0,-1.024020538E0,-7.870932312E0,-7.436535645E-1
1.653401958E0,-2.187251587E0,-8.250991974E0,-9.800120544E-1
1.663363958E0,-2.875370636E0,-8.406069489E0,-3.288661194E-1
1.673324958E0,-2.604733429E0,-8.340206451E0,9.744735718E-2
1.683286958E0,-1.240320740E0,-7.349566498E0,6.623725891E-1
1.693248958E0,3.131488037E-1,-6.128705292E0,1.533710632E0
1.703210958E0,1.086889801E0,-5.298381958E0,2.248773651E0
1.713172958E0,1.394949188E0,-4.774471436E0,2.657872925E0
1.723134958E0,1.781146088E0,-4.358636169E0,2.591411133E0
1.733096958E0,2.393971710E0,-3.826792145E0,1.912722473E0
1.743058958E0,2.765499115E0,-3.257076874E0,8.589138794E-1
1.753020958E0,2.635269928E0,-2.454745331E0,-2.031275940E-1
1.762982958E0,2.055226135E0,-1.455273743E0,-1.061592407E0
1.772944958E0,9.490264893E-1,-7.969427490E-1,-2.074835358E0
1.782905958E0,-5.828878784E-1,-1.222807159E0,-3.340902557E0
1.792867958E0,-1.492246857E0,-2.804867249E0,-4.783003693E0
1.802829958E0,-1.520388336E0,-4.878505096E0,-7.304659882E0
1.812791958E0,-1.563049622E0,-7.342231750E0,-1.132140701E1
1.822753958E0,-2.297721863E0,-1.044033920E1,-1.429736847E1
1.832715958E0,-2.279908905E0,-1.393781616E1,-1.499761230E1
1.842678375E0,-2.171983337E-1,-1.746298553E1,-1.642579239E1
1.852640375E0,1.731599121E0,-2.029838928E1,-1.880748962E1
1.862602375E0,1.454225922E0,-2.098875366E1,-1.525941788E1
1.872564375E0,-1.234931946E-1,-1.870375534E1,-1.063478485E1
1.882526375E0,-2.721041565E0,-1.439990524E1,-9.654024353E0
1.892488375E0,-5.230872345E0,-9.293274536E0,-9.149423676E0
1.902450375E0,-5.942791901E0,-4.669988708E0,-8.690028992E0
1.912411375E0,-6.648125153E0,-2.447560272E0,-8.484955444E0
1.922373375E0,-7.388335876E0,-3.098556519E0,-2.295775909E0
1.932335375E0,-6.727460175E0,-4.575834503E0,6.903494110E0
1.942297375E0,-3.332220612E0,-7.379204865E0,1.238988510E1
1.952259375E0,1.348395996E0,-9.596094818E0,1.392748764E1
1.962221375E0,2.455643463E0,-1.156929153E1,4.275409241E0
1.972183375E0,-4.752616882E0,-1.731120117E1,-2.429777252E1
1.982145375E0,1.975891113E0,-1.541254944E1,-7.624394989E0
1.992107375E0,6.663094025E0,-1.033256332E1,7.735164642E0
2.002069375E0,5.928721161E0,-8.510851593E0,4.736600189E0
2.012031375E0,5.975873108E0,-8.056845703E0,1.259780273E0
2.021993375E0,6.263275452E0,-8.490793304E0,-5.880970459E0
2.031954375E0,3.570974121E0,-1.317919373E1,9.574090576E-1
2.041916375E0,9.851014709E-1,-1.792776901E1,5.308411102E0
2.051878375E0,-6.900650024E-1,-1.825813202E1,5.441184998E0
2.061840375E0,-9.369017029E-1,-1.542138107E1,5.008734283E0
2.071802375E0,3.504212952E-1,-1.199425781E1,3.201242981E0
2.081764375E0,9.572593689E-1,-9.450597382E0,2.599045258E0
2.091726375E0,1.304537201E0,-7.786058807E0,2.874921570E0
2.101688375E0,1.251397705E0,-7.165599060E0,3.193459167E0
2.111650375E0,8.431965637E-1,-7.369325409E0,2.990481262E0
2.121612375E0,4.320016479E-1,-7.478448486E0,2.050286407E0
2.131574375E0,1.444496155E-1,-7.667655029E0,7.539820862E-1
2.141536375E0,3.951782227E-2,-7.486082611E0,-1.683249664E0
2.151497375E0,4.032614136E-1,-5.114414520E0,-1.396236511E1
2.161459375E0,8.023315430E-2,-5.378166046E0,-7.900121613E0
2.171421375E0,-5.008584595E-1,-7.826025696E0,-1.708996124E0
2.181383375E0,-1.339264984E0,-9.173523560E0,-8.161029053E-1
2.191345375E0,-1.952389984E0,-9.618248749E0,3.272195435E-1
2.201307375E0,-1.947450256E0,-9.419761505E0,4.095483398E-1
2.211269375E0,-2.253713379E0,-9.218280487E0,3.095562744E-1
2.221231375E0,-2.549947357E0,-8.782835999E0,7.679031372E-2
2.231193375E0,-2.580483856E0,-8.240663452E0,-7.309300232E-1
2.241155375E0,-2.652933197E0,-7.829318848E0,-2.142794037E0
2.251117375E0,-2.887046356E0,-7.829468536E0,-3.685336304E0
2.261079375E0,-3.257525940E0,-8.243357849E0,-3.539838867E0
2.271040375E0,-3.670517120E0,-8.799301758E0,-1.563648376E0
2.281002375E0,-3.462000732E0,-9.126521301E0,-7.653584290E-1
2.290964375E0,-2.693798218E0,-9.192833405E0,-1.631008301E0
2.300926375E0,-2.001487885E0,-9.386829987E0,-3.141367493E0
2.310888375E0,-1.597028961E0,-1.013257919E1,-3.914060669E0
2.320850375E0,-1.731299744E0,-1.117920273E1,-3.582500153E0
2.330812375E0,-2.382146301E0,-1.186507645E1,-2.738704834E0
2.340774375E0,-3.652554474E0,-1.204470291E1,-1.680106201E0
2.350736375E0,-5.125641174E0,-1.229094086E1,-9.939331055E-2
2.360698375E0,-5.788013763E0,-1.220995926E1,1.555864563E0
2.370660375E0,-6.164630585E0,-1.141720779E1,1.983674927E0
2.380622375E0,-6.625671844E0,-1.017898270E1,9.051676941E-1
2.390583375E0,-7.120692444E0,-9.501491547E0,-7.583230591E-1
2.400545375E0,-7.289691010E0,-1.005369324E1,-1.994901581E0
2.410507375E0,-6.823859711E0,-1.137200180E1,-2.666405182E0
2.420469375E0,-6.219266968E0,-1.207793381E1,-3.790567474E0
2.430431375E0,-5.754782867E0,-1.131407227E1,-4.338278503E0
2.440393375E0,-4.729864197E0,-9.963880005E0,-6.046226807E0
2.450355375E0,-2.659369812E0,-8.923543396E0,-9.188342743E0
2.460317375E0,-7.923023987E-1,-9.563911743E0,-9.723180542E0
2.470279375E0,-1.324146423E0,-1.154683823E1,-3.763024750E0
2.480241375E0,-3.216810608E0,-1.292636948E1,5.024002533E0
2.490203375E0,-3.846850433E0,-1.330627945E1,8.035140839E0
2.500165375E0,-4.043691101E0,-1.447804276E1,5.792953491E0
2.510127375E0,-3.128494263E0,-1.573467957E1,3.656446381E0
2.520088375E0,-2.212998047E0,-1.639510620E1,1.451980591E-2
2.530050375E0,-1.519340515E0,-1.702858887E1,-5.583988037E0
2.540012375E0,2.727328491E-1,-1.698068848E1,-3.756887512E0
2.549974375E0,1.063238983E0,-1.657533142E1,7.340734863E-1
2.559936375E0,4.626878357E-1,-1.559741501E1,1.170715485E0
2.569898375E0,-1.237925720E-1,-1.408017014E1,3.128494263E-2
2.579860375E0,-5.926176453E-1,-1.248583557E1,-1.689536591E0
2.589822375E0,-3.956272888E-1,-1.074001602E1,-2.033072205E0
2.599784375E0,3.486250305E-1,-9.153315582E0,-1.635798340E0
2.609746375E0,9.930349731E-1,-8.245453491E0,-1.819167023E0
2.619708375E0,8.351133728E-1,-7.561825104E0,-5.613327026E-1
2.629669375E0,7.532336426E-1,-7.062912598E0,1.189875641E0
2.639631375E0,4.484674072E-1,-6.914271698E0,4.484374695E0
2.649593375E0,-5.983058167E-1,-6.556515656E0,3.576961670E0
2.659555375E0,-1.114731903E0,-6.234235840E0,1.113833771E0
2.669517375E0,-1.978585510E0,-6.511159973E0,-1.279090118E0
2.679479375E0,-1.834285583E0,-6.490802307E0,-2.085762634E0
2.689441375E0,-8.150550842E-1,-5.921236725E0,-6.658154297E-1
2.699403375E0,6.236032104E-1,-4.965773621E0,1.039588165E0
2.709365375E0,1.583107910E0,-4.115841064E0,2.405647430E0
2.719327375E0,2.070644073E0,-3.496578827E0,2.772235107E0
2.729289375E0,2.227068787E0,-3.109483795E0,2.485730896E0
2.739251375E0,2.538571014E0,-2.855312347E0,1.598525848E0
2.749213375E0,2.505340118E0,-2.534679108E0,1.008752289E0
2.759174375E0,2.316882019E0,-1.774859161E0,1.697470093E-1
2.769136375E0,1.705553284E0,-9.369017029E-1,-1.259031830E0
2.779098375E0,-4.281097412E-1,-1.040037231E0,-2.216291199E0
2.789060375E0,-2.302661591E0,-2.436932373E0,-2.764451294E0
2.799022375E0,-2.321372681E0,-4.446952515E0,-4.134103088E0
2.808984375E0,-1.708996124E0,-6.648873596E0,-7.423363037E0
2.818946375E0,-2.061513062E0,-9.388925629E0,-1.385518799E1
2.828908375E0,-4.215084686E0,-1.306093964E1,-1.858430374E1
2.838869583E0,-4.712949371E0,-1.836590790E1,-2.088756409E1
2.848831583E0,1.930984497E-1,-2.388642792E1,-2.125789398E1
2.858793583E0,4.159699860E0,-2.483246063E1,-1.548035843E1
2.868754583E0,3.191962280E0,-2.218132370E1,-1.250200195E1
2.878716583E0,-9.322613525E-1,-1.619063141E1,-1.228674957E1
2.888678583E0,-5.196294250E0,-8.552315369E0,-1.193812454E1
2.898640583E0,-6.043981476E0,-3.284020844E0,-8.818611603E0
2.908602583E0,-5.825735321E0,4.430786133E-2,-5.142256622E0
2.918564583E0,-5.296585693E0,4.528083801E-1,-1.094374237E0
2.928526583E0,-4.336631927E0,-1.377435608E0,5.673950958E0
2.938488583E0,-2.017055511E0,-4.541555786E0,1.115315689E1
2.948450583E0,1.004860382E0,-8.068222046E0,1.239332794E1
2.958412583E0,3.652404785E0,-1.013018417E1,9.174721069E0
2.968374583E0,2.430645447E0,-1.408585831E1,-2.517015839E0
2.978336583E0,-4.272116089E0,-1.992356873E1,-2.486823624E1
2.988298583E0,4.665797424E-1,-1.737032822E1,-5.986201630E0
2.998259583E0,4.252057800E0,-1.335762268E1,8.680299225E0
3.008221583E0,3.362906799E0,-1.258433075E1,6.254144440E0
3.018183583E0,3.192411346E0,-1.190893524E1,4.508773956E0
3.028145583E0,3.494034119E0,-1.088850723E1,2.662363586E0
3.038107583E0,5.162614288E0,-9.443562012E0,-1.620829468E0
3.048069583E0,4.367617493E0,-1.152767807E1,2.520308990E0
3.058031583E0,1.784888306E0,-1.329849564E1,5.295986938E0
3.067993583E0,-1.097218323E-1,-1.288221130E1,4.910837860E0
3.077955583E0,-4.111949158E-1,-1.174442734E1,3.437751160E0
3.087917583E0,-4.959187317E-1,-1.037297928E1,2.735860748E0
3.097879583E0,-3.653901672E-1,-9.534872131E0,2.493365021E0
3.107841583E0,-2.642005920E-1,-8.787476349E0,2.466720428E0
3.117802583E0,-2.953358459E-1,-8.332123260E0,2.380200348E0
3.127764583E0,-6.746470642E-1,-8.706345062E0,1.507365417E0
3.137726583E0,-1.099164276E0,-8.555159454E0,-1.217568054E0
3.147688583E0,-1.543889465E0,-6.442452850E0,-1.125165207E1
3.157650583E0,-1.269959106E0,-6.206842804E0,-7.433092804E0
3.167612583E0,-1.053509216E0,-7.045399017E0,-1.203347626E0
3.177574583E0,-8.312214661E-1,-7.941735077E0,-1.232237549E0
3.187536583E0,-1.329235840E0,-8.635991364E0,-4.293072510E-1
3.197498583E0,-1.519639893E0,-8.389753418E0,-6.361770630E-2
3.207460583E0,-1.689386902E0,-7.679031372E0,1.146615601E-1
3.217422583E0,-1.907633057E0,-7.353159027E0,5.806425476E-1
3.227384583E0,-1.814676361E0,-7.014563141E0,6.629713440E-1
3.237345583E0,-1.893262939E0,-6.884184265E0,5.020559692E-1
3.247307583E0,-1.970951385E0,-7.108567657E0,2.213896179E-1
3.257269583E0,-2.144440613E0,-7.569459229E0,-6.384223938E-1
3.267231583E0,-2.272274780E0,-8.322393494E0,-4.262685699E0
3.277193583E0,-2.803819427E0,-9.769134979E0,-6.682852936E0
3.287155583E0,-3.819457397E0,-1.093176727E1,-4.193379822E0
3.297117583E0,-3.899989929E0,-1.154713760E1,-2.306104431E0
3.307079583E0,-2.966830444E0,-1.171793243E1,-2.073039093E0
3.317041583E0,-2.425556030E0,-1.117126923E1,-2.030078430E0
3.327003583E0,-2.391726379E0,-1.085048630E1,-1.842368774E0
3.336965583E0,-2.757565613E0,-1.085063599E1,-1.356479187E0
3.346927583E0,-3.889362030E0,-1.105526047E1,-4.089495850E-1
3.356888583E0,-5.075645142E0,-1.118938156E1,9.716294861E-1
3.366850583E0,-5.859714661E0,-1.100212097E1,1.883682861E0
3.376812583E0,-6.413413239E0,-1.038225998E1,1.747615814E0
3.386774583E0,-6.904691620E0,-9.675729218E0,5.782475281E-1
3.396736583E0,-7.414830780E0,-9.882748718E0,-1.556613007E0
3.406698583E0,-7.433242493E0,-1.090871521E1,-3.683689728E0
3.416660583E0,-7.538922729E0,-1.214753906E1,-3.658092957E0
3.426622583E0,-7.375612335E0,-1.284598663E1,-1.934726715E0
3.436584583E0,-5.888005829E0,-1.193977112E1,-2.030976563E0
3.446546583E0,-4.183350677E0,-1.048853897E1,-4.819827118E0
3.456508583E0,-2.359393616E0,-9.372759247E0,-7.904911652E0
3.466470583E0,-8.875044250E-1,-9.545649719E0,-1.018721558E1
3.476431583E0,-5.742059326E-1,-1.110660370E1,-8.864116974E0
3.486393583E0,-2.496658173E0,-1.260004807E1,2.903961182E-2
3.496355583E0,-3.684737549E0,-1.313743057E1,7.270979919E0
3.506317583E0,-3.976929932E0,-1.337244186E1,7.388635254E0
3.516279583E0,-3.550766144E0,-1.448373093E1,5.530100098E0
3.526241583E0,-2.124082947E0,-1.526929733E1,3.344046021E0
3.536203583E0,-1.153052216E0,-1.623478958E1,-9.454339600E-1
3.546165583E0,-1.865121460E-1,-1.705179062E1,-5.713169403E0
3.556127583E0,6.677613831E-1,-1.707259735E1,-2.820135498E0
3.566089583E0,9.086105347E-2,-1.637459885E1,4.553530884E-1
3.576051583E0,-1.829196167E-1,-1.511676453E1,9.157955933E-1
3.586013583E0,-4.079017639E-1,-1.322065750E1,2.465373230E-1
3.595974583E0,-6.906637573E-1,-1.099418747E1,-3.402424622E-1
3.605936583E0,-1.255888367E-1,-9.546398163E0,-7.846682739E-1
3.615898583E0,6.976991272E-1,-8.467142487E0,-1.119072876E0
3.625860583E0,7.470964050E-1,-7.694898376E0,-1.580263824E0
3.635822583E0,1.260229340E0,-7.162156219E0,-1.138382721E0
3.645784583E0,1.398990784E0,-7.307054901E0,2.207758942E0
3.655746583E0,4.743635559E-1,-7.644902344E0,5.525609436E0
3.665708583E0,-6.291416931E-1,-7.185507660E0,3.236719208E0
3.675670583E0,-1.114731903E0,-6.905739441E0,-1.546284485E-1
3.685632583E0,-1.745520172E0,-6.820566559E0,-1.798210602E0
3.695594583E0,-1.585802307E0,-6.488407288E0,-1.763183441E0
3.705556583E0,-6.454577637E-1,-5.751639404E0,-6.388714600E-1
3.715518583E0,3.201841736E-1,-4.947361908E0,7.662565613E-1
3.725479583E0,1.043929138E0,-4.113146667E0,1.772464142E0
3.735441583E0,1.789678345E0,-3.498375092E0,2.105072479E0
3.745403583E0,2.229613495E0,-2.916085968E0,1.971999207E0
3.755365583E0,2.481838989E0,-2.112856293E0,1.169967041E0
3.765327583E0,2.430795135E0,-1.337019653E0,1.667532349E-1
3.775289583E0,1.817370758E0,-6.529421997E-1,-7.920030212E-1
3.785251583E0,8.084687805E-1,-3.034190369E-1,-2.061363373E0
3.795213583E0,-1.026714935E0,-1.019978943E0,-3.132685547E0
3.805175583E0,-2.329156494E0,-2.918930054E0,-3.950584717E0
3.815137583E0,-2.097737732E0,-5.266049194E0,-5.601950684E0
3.825099583E0,-1.562301178E0,-7.917335815E0,-9.369615784E0
3.835061583E0,-2.234702911E0,-1.124177261E1,-1.473835144E1
3.845022708E0,-3.165467377E0,-1.523920990E1,-1.709310471E1
3.854984708E0,-1.342109070E0,-1.977283218E1,-1.788540710E1
3.864946708E0,2.546953583E0,-2.315804260E1,-1.894026352E1
3.874908708E0,4.167034607E0,-2.265628601E1,-1.608764557E1
3.884870708E0,2.693049774E0,-1.856679016E1,-1.202284836E1
3.894832708E0,-1.188378754E0,-1.329819626E1,-1.137065460E1
3.904794708E0,-4.645290070E0,-8.074059906E0,-1.000264938E1
3.914756708E0,-5.689069519E0,-3.681145020E0,-7.715854797E0
3.924718708E0,-6.259832611E0,-9.147477722E-1,-6.729705505E0
